year,age_gr,regtyp,plb0218_v1,proportion,n,lower_confidence,upper_confidence
2005,30-45 J.,Staedtischer Raum,"Nein, nie",0.10839560439560439,25520,0.1045813674158124,0.11220984137539637
2005,46-65 J.,Staedtischer Raum,"Nein, nie",0.10276923076923077,25520,0.09904360380123595,0.10649485773722558
2005,30-45 J.,Staedtischer Raum,Seltener,0.08017582417582418,25520,0.07684394025368788,0.08350770809796049
2005,46-65 J.,Staedtischer Raum,Seltener,0.07050549450549451,25520,0.06736461966111171,0.07364636934987731
2005,18-29 J.,Staedtischer Raum,"Nein, nie",0.048703296703296706,25520,0.04606239089414832,0.05134420251244509
2005,46-65 J.,Laendlicher Raum,"Nein, nie",0.045626373626373624,25520,0.04306612036962363,0.04818662688312362
2005,30-45 J.,Laendlicher Raum,"Nein, nie",0.040615384615384616,25520,0.0381934779837616,0.04303729124700763
2005,30-45 J.,Staedtischer Raum,"Ja, alle 2 Wochen",0.04,25520,0.03759574045705476,0.042404259542945244
2005,30-45 J.,Staedtischer Raum,"Ja, jede Woche",0.03578021978021978,25520,0.03350131984263467,0.03805911971780489
2005,46-65 J.,Laendlicher Raum,Seltener,0.035252747252747255,25520,0.03299008883702679,0.03751540566846772
2005,46-65 J.,Staedtischer Raum,"Ja, jede Woche",0.03446153846153846,25520,0.032223498399691436,0.036699578523385484
2005,30-45 J.,Laendlicher Raum,Seltener,0.034021978021978025,25520,0.031797750865673845,0.036246205178282205
2005,46-65 J.,Staedtischer Raum,"Ja, alle 2 Wochen",0.030065934065934066,25520,0.027970740300451904,0.032161127831416225
2005,30-45 J.,Staedtischer Raum,"Ja, alle 3-4 Wochen",0.02865934065934066,25520,0.026612261589906788,0.030706419728774532
2005,30-45 J.,Laendlicher Raum,"Ja, alle 2 Wochen",0.023032967032967033,25520,0.021192489018873592,0.024873445047060475
2005,18-29 J.,Laendlicher Raum,"Nein, nie",0.022593406593406595,25520,0.020770164967577966,0.024416648219235223
2005,46-65 J.,Laendlicher Raum,"Ja, jede Woche",0.021274725274725275,25520,0.019504297890206985,0.023045152659243565
2005,46-65 J.,Staedtischer Raum,"Ja, alle 3-4 Wochen",0.02065934065934066,25520,0.018914158126573575,0.022404523192107745
2005,30-45 J.,Laendlicher Raum,"Ja, jede Woche",0.020307692307692308,25520,0.018577115526172527,0.02203826908921209
2005,18-29 J.,Staedtischer Raum,Seltener,0.02013186813186813,25520,0.018408644699466473,0.02185509156426979
2005,18-29 J.,Staedtischer Raum,"Ja, alle 2 Wochen",0.01810989010989011,25520,0.01647380803435648,0.019745972185423743
2005,18-29 J.,Staedtischer Raum,"Ja, jede Woche",0.01775824175824176,25520,0.016137831756609617,0.0193786517598739
2005,46-65 J.,Laendlicher Raum,"Ja, alle 2 Wochen",0.01679120879120879,25520,0.015214760994670793,0.018367656587746792
2005,30-45 J.,Laendlicher Raum,"Ja, alle 3-4 Wochen",0.015032967032967033,25520,0.013540004405931698,0.016525929660002367
2005,18-29 J.,Laendlicher Raum,Seltener,0.013362637362637363,25520,0.011953865702607886,0.01477140902266684
2005,46-65 J.,Laendlicher Raum,"Ja, alle 3-4 Wochen",0.011868131868131869,25520,0.010539470306861563,0.013196793429402175
2005,18-29 J.,Laendlicher Raum,"Ja, alle 2 Wochen",0.01054945054945055,25520,0.009295940835889393,0.011802960263011706
2005,18-29 J.,Staedtischer Raum,"Ja, alle 3-4 Wochen",0.009054945054945055,25520,0.007892738198036344,0.010217151911853767
2005,18-29 J.,Laendlicher Raum,"Ja, jede Woche",0.007296703296703296,25520,0.006252490978968933,0.00834091561443766
2005,18-29 J.,Laendlicher Raum,"Ja, alle 3-4 Wochen",0.005362637362637363,25520,0.004466576857548131,0.006258697867726594
