year,age_gr,regtyp,ple0012,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,Urban regions,No,0.91915,1866,1866,0.90678,0.93152
2009,17-29 y.,Rural regions,No,0.94704,977,977,0.93299,0.96109
2009,30-45 y.,Urban regions,Yes,0.01480,46,3074,0.01053,0.01907
2009,30-45 y.,Urban regions,No,0.98520,3028,3074,0.98093,0.98947
2009,30-45 y.,Rural regions,Yes,0.01522,38,1602,0.00922,0.02122
2009,30-45 y.,Rural regions,No,0.98478,1564,1602,0.97878,0.99078
2009,46-65 y.,Urban regions,Yes,0.07305,274,4036,0.06502,0.08107
2009,46-65 y.,Urban regions,No,0.92695,3762,4036,0.91893,0.93498
2009,46-65 y.,Rural regions,Yes,0.07809,176,2289,0.06709,0.08908
2009,46-65 y.,Rural regions,No,0.92191,2113,2289,0.91092,0.93291
2009,66 and older,Urban regions,Yes,0.17568,462,2698,0.16132,0.19004
2009,66 and older,Urban regions,No,0.82432,2236,2698,0.80996,0.83868
2009,66 and older,Rural regions,Yes,0.18488,290,1464,0.16498,0.20477
2009,66 and older,Rural regions,No,0.81512,1174,1464,0.79523,0.83502
2011,17-29 y.,Urban regions,No,0.83456,1991,1991,0.81823,0.85089
2011,17-29 y.,Rural regions,No,0.81577,981,981,0.79150,0.84004
2011,30-45 y.,Urban regions,Yes,0.01797,62,3191,0.01336,0.02258
2011,30-45 y.,Urban regions,No,0.77614,3129,3191,0.76168,0.79061
2011,30-45 y.,Rural regions,No,0.76209,1637,1637,0.74146,0.78272
2011,46-65 y.,Urban regions,Yes,0.07749,360,4859,0.06997,0.08501
2011,46-65 y.,Urban regions,No,0.87998,4499,4859,0.87084,0.88912
2011,46-65 y.,Rural regions,Yes,0.08301,260,2916,0.07299,0.09302
2011,46-65 y.,Rural regions,No,0.87603,2656,2916,0.86406,0.88799
2011,66 and older,Urban regions,Yes,0.17586,573,3306,0.16288,0.18884
2011,66 and older,Urban regions,No,0.82348,2733,3306,0.81048,0.83647
2011,66 and older,Rural regions,Yes,0.18530,351,1814,0.16741,0.20318
2011,66 and older,Rural regions,No,0.81360,1463,1814,0.79568,0.83153
2013,17-29 y.,Urban regions,No,0.68077,1709,1709,0.65866,0.70288
2013,17-29 y.,Rural regions,No,0.71644,814,814,0.68546,0.74743
2013,30-45 y.,Urban regions,Yes,0.01127,51,2669,0.00727,0.01528
2013,30-45 y.,Urban regions,No,0.66136,2618,2669,0.64340,0.67932
