"pli0089","year","bildungsniveau","sampreg","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Taeglich","1990","(noch) kein Abschluss","Westdeutschland","2","","",""
"Taeglich","1990","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","1990","Hauptschule","Westdeutschland","13","","",""
"Taeglich","1990","Hauptschule","Ostdeutschland","","","",""
"Taeglich","1990","Realschule","Westdeutschland","3","","",""
"Taeglich","1990","Realschule","Ostdeutschland","","","",""
"Taeglich","1990","(Fach-)Abitur","Westdeutschland","1","","",""
"Taeglich","1990","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","1990","AkademikerIn","Westdeutschland","","","",""
"Taeglich","1990","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1990","(noch) kein Abschluss","Westdeutschland","56","0.0869193206709702","0.0678568210118065","0.105981820330134"
"Min 1x pro Woche","1990","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1990","Hauptschule","Westdeutschland","375","0.0599698512426124","0.0535909183551961","0.0663487841300288"
"Min 1x pro Woche","1990","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1990","Realschule","Westdeutschland","127","0.0738459639011508","0.0611071304302485","0.086584797372053"
"Min 1x pro Woche","1990","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1990","(Fach-)Abitur","Westdeutschland","71","0.0910353240554144","0.0704068898430784","0.11166375826775"
"Min 1x pro Woche","1990","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1990","AkademikerIn","Westdeutschland","34","0.0501080953840922","0.0338765677026107","0.0663396230655737"
"Min 1x pro Woche","1990","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","1990","(noch) kein Abschluss","Westdeutschland","65","0.119139185091912","0.09721880559408","0.141059564589743"
"Min 1x pro Monat","1990","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1990","Hauptschule","Westdeutschland","485","0.0844541131534219","0.0769834162515686","0.0919248100552751"
"Min 1x pro Monat","1990","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1990","Realschule","Westdeutschland","183","0.0997012686103382","0.0851074707030571","0.114295066517619"
"Min 1x pro Monat","1990","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1990","(Fach-)Abitur","Westdeutschland","81","0.106144970247157","0.0840562251204198","0.128233715373895"
"Min 1x pro Monat","1990","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1990","AkademikerIn","Westdeutschland","37","0.0534415411862825","0.0367082424961673","0.0701748398763978"
"Min 1x pro Monat","1990","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1990","(noch) kein Abschluss","Westdeutschland","149","0.263755580253436","0.233937550274863","0.293573610232008"
"Seltener","1990","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1990","Hauptschule","Westdeutschland","1220","0.230619000175878","0.219302062428549","0.241935937923207"
"Seltener","1990","Hauptschule","Ostdeutschland","","","",""
"Seltener","1990","Realschule","Westdeutschland","508","0.303408542937137","0.281014750883757","0.325802334990518"
"Seltener","1990","Realschule","Ostdeutschland","","","",""
"Seltener","1990","(Fach-)Abitur","Westdeutschland","225","0.314197123845869","0.280909059384351","0.347485188307388"
"Seltener","1990","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1990","AkademikerIn","Westdeutschland","203","0.289318170920865","0.255582153140007","0.323054188701723"
"Seltener","1990","AkademikerIn","Ostdeutschland","","","",""
"Nie","1990","(noch) kein Abschluss","Westdeutschland","567","0.52900897376741","0.495233228038821","0.562784719495999"
"Nie","1990","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","1990","Hauptschule","Westdeutschland","3229","0.622107004077341","0.609080507711574","0.635133500443109"
"Nie","1990","Hauptschule","Ostdeutschland","","","",""
"Nie","1990","Realschule","Westdeutschland","798","0.521886306119734","0.497554283656547","0.54621832858292"
"Nie","1990","Realschule","Ostdeutschland","","","",""
"Nie","1990","(Fach-)Abitur","Westdeutschland","369","0.487879896253227","0.452034765912986","0.523725026593467"
"Nie","1990","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","1990","AkademikerIn","Westdeutschland","420","0.60713219250876","0.570796519541244","0.643467865476277"
"Nie","1990","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","1991","Hauptschule","Westdeutschland","","","",""
"Taeglich","1991","Hauptschule","Ostdeutschland","","","",""
"Taeglich","1991","Realschule","Westdeutschland","","","",""
"Taeglich","1991","Realschule","Ostdeutschland","","","",""
"Taeglich","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","1991","AkademikerIn","Westdeutschland","","","",""
"Taeglich","1991","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1991","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","1991","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1991","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","1991","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1991","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","1991","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1991","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","1991","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1991","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","1991","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1991","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","1991","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1991","Hauptschule","Westdeutschland","","","",""
"Seltener","1991","Hauptschule","Ostdeutschland","","","",""
"Seltener","1991","Realschule","Westdeutschland","","","",""
"Seltener","1991","Realschule","Ostdeutschland","","","",""
"Seltener","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1991","AkademikerIn","Westdeutschland","","","",""
"Seltener","1991","AkademikerIn","Ostdeutschland","","","",""
"Nie","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","1991","Hauptschule","Westdeutschland","","","",""
"Nie","1991","Hauptschule","Ostdeutschland","","","",""
"Nie","1991","Realschule","Westdeutschland","","","",""
"Nie","1991","Realschule","Ostdeutschland","","","",""
"Nie","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","1991","AkademikerIn","Westdeutschland","","","",""
"Nie","1991","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","1992","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","1992","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","1992","Hauptschule","Westdeutschland","","","",""
"Taeglich","1992","Hauptschule","Ostdeutschland","","","",""
"Taeglich","1992","Realschule","Westdeutschland","","","",""
"Taeglich","1992","Realschule","Ostdeutschland","","","",""
"Taeglich","1992","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","1992","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","1992","AkademikerIn","Westdeutschland","","","",""
"Taeglich","1992","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1992","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","1992","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1992","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","1992","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1992","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","1992","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1992","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","1992","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1992","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","1992","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","1992","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","1992","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1992","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","1992","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1992","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","1992","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1992","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","1992","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1992","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","1992","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1992","(noch) kein Abschluss","Westdeutschland","","","",""
