syear,migback,quintil_oecd,pli0089,proportion,n,lower_confidence,upper_confidence
1990,No migration background,1. Quintil,5.0,0.31520815632965166,13886,0.3074805408502608,0.32293577180904254
1990,No migration background,1. Quintil,4.0,0.13859388275276124,13886,0.1328468523107308,0.1443409131947917
1990,Direct migration background,1. Quintil,5.0,0.09473237043330501,13886,0.08986151557377778,0.09960322529283225
1990,Direct migration background,2. Quintil,5.0,0.08294392523364486,13886,0.07835661904473995,0.08753123142254976
1990,No migration background,2. Quintil,5.0,0.07795242141036533,13886,0.07349320076814868,0.08241164205258199
1990,No migration background,2. Quintil,4.0,0.05618096856414614,13886,0.052350900718030245,0.06001103641026203
1990,No migration background,1. Quintil,3.0,0.04439252336448598,13886,0.04096672201297668,0.04781832471599528
1990,No migration background,1. Quintil,2.0,0.0316482582837723,13886,0.028736475546006706,0.0345600410215379
1990,Direct migration background,1. Quintil,4.0,0.02463891248937978,13886,0.02206044909032983,0.027217375888429728
1990,Direct migration background,2. Quintil,4.0,0.021240441801189464,13886,0.018842231456755686,0.023638652145623242
1990,No migration background,2. Quintil,3.0,0.020603228547153782,13886,0.01824049653789122,0.022965960556416344
1990,No migration background,2. Quintil,2.0,0.016779949022939677,13886,0.01464352145796029,0.018916376587919063
1990,Direct migration background,2. Quintil,3.0,0.011788445199660153,13886,0.009993212628196661,0.013583677771123645
1990,Direct migration background,1. Quintil,3.0,0.010620220900594732,13886,0.008915254672237832,0.012325187128951632
1990,Direct migration background,1. Quintil,2.0,0.010089209855564996,13886,0.008426968444125486,0.011751451267004505
1990,Direct migration background,2. Quintil,2.0,0.009558198810535259,13886,0.007939857943192269,0.01117653967787825
1990,Indirect migration background,2. Quintil,5.0,0.006690739167374681,13886,0.005334779465031133,0.00804669886971823
1990,Indirect migration background,1. Quintil,5.0,0.006478334749362787,13886,0.005143929153616383,0.00781274034510919
1990,Indirect migration background,2. Quintil,4.0,0.005628717077315208,13886,0.004384355801405331,0.006873078353225085
1990,Indirect migration background,2. Quintil,3.0,0.003292268479184367,13886,0.0023394744510094744,0.00424506250735926
1990,Indirect migration background,2. Quintil,2.0,0.003292268479184367,13886,0.0023394744510094744,0.00424506250735926
1990,Indirect migration background,1. Quintil,4.0,0.0031860662701784196,13886,0.0022487159256318954,0.004123416614724943
1990,Indirect migration background,1. Quintil,3.0,0.001274426508071368,13886,0.0006810259173548817,0.001867827098787854
1990,Indirect migration background,1. Quintil,2.0,0.0011682242990654205,13886,0.0006000562813156315,0.0017363923168152095
1990,No migration background,1. Quintil,1.0,0.0009558198810535259,13886,0.00044183793097281906,0.0014698018311342328
1990,Direct migration background,1. Quintil,1.0,0.0005310110450297366,13886,0.0001478300772734841,0.0009141920127859892
1990,Direct migration background,2. Quintil,1.0,0.0004248088360237893,13886,8.206315099595446e-05,0.0007675545210516241
1990,No migration background,2. Quintil,1.0,0.00010620220900594733,13886,-6.51979431959362e-05,0.00027760236120783085
1995,No migration background,3. Quintil,5.0,0.16384609546937845,13284,0.1575517178050668,0.1701404731336901
1995,No migration background,2. Quintil,5.0,0.15109660772558245,13284,0.14500617529323914,0.15718704015792576
1995,No migration background,3. Quintil,4.0,0.08605904227062305,13284,0.08128980463550006,0.09082827990574605
1995,No migration background,4. Quintil,5.0,0.08598315246262427,13284,0.08121582021248752,0.09075048471276101
1995,Direct migration background,2. Quintil,5.0,0.07384078318281855,13284,0.0693936246492735,0.0782879417163636
1995,No migration background,2. Quintil,4.0,0.061015405631023756,13284,0.056944972516541216,0.06508583874550629
1995,No migration background,4. Quintil,4.0,0.0500872732791986,13284,0.046377928641090124,0.05379661791730708
1995,Direct migration background,3. Quintil,5.0,0.049404265007209534,13284,0.04571897397860385,0.05308955603581522
1995,No migration background,5. Quintil,5.0,0.03832435303938681,13284,0.03505965240863682,0.0415890536701368
1995,No migration background,5. Quintil,4.0,0.021932154511649087,13284,0.01944148114344325,0.024422827879854923
1995,No migration background,3. Quintil,3.0,0.0213250360476588,13284,0.01886831546654634,0.02378175662877126
1995,Direct migration background,2. Quintil,4.0,0.017075206799726798,13284,0.01487210396703285,0.019278309632420745
1995,No migration background,2. Quintil,3.0,0.01684753737573044,13284,0.01465891775733188,0.019036156994128996
1995,Direct migration background,4. Quintil,5.0,0.016164529103741367,13284,0.014019987850795522,0.01830907035668721
1995,No migration background,3. Quintil,2.0,0.014494953327768081,13284,0.012462458379441581,0.01652744827609458
1995,No migration background,4. Quintil,3.0,0.014191394095772938,13284,0.012179984717271993,0.016202803474273882
1995,Direct migration background,3. Quintil,4.0,0.01396372467177658,13284,0.0119682844467419,0.015959164896811262
1995,No migration background,2. Quintil,2.0,0.010017454655839721,13284,0.008323958951847659,0.011710950359831784
1995,No migration background,4. Quintil,2.0,0.008803217727859148,13284,0.007214699139051106,0.010391736316667191
1995,Indirect migration background,2. Quintil,5.0,0.00751309099187979,13284,0.006044626817112175,0.008981555166647406
1995,Direct migration background,4. Quintil,4.0,0.006374743871898004,13284,0.0050213184837022435,0.007728169260093764
1995,Indirect migration background,3. Quintil,5.0,0.005691735599908932,13284,0.004412429351147441,0.006971041848670424
1995,Direct migration background,2. Quintil,3.0,0.005691735599908932,13284,0.004412429351147441,0.006971041848670424
1995,Direct migration background,3. Quintil,3.0,0.00553995598391136,13284,0.004277726082186084,0.006802185885636637
1995,No migration background,5. Quintil,3.0,0.0053122865599150035,13284,0.004076123499463786,0.006548449620366221
1995,Direct migration background,5. Quintil,5.0,0.005160506943917432,13284,0.003942038377114054,0.00637897551072081
1995,Indirect migration background,3. Quintil,4.0,0.005084617135918646,13284,0.003875094949327618,0.006294139322509673
1995,Direct migration background,2. Quintil,2.0,0.004781057903923503,13284,0.003608017539868308,0.005954098267978698
1995,Indirect migration background,2. Quintil,4.0,0.0036427107839417166,13284,0.002618211793426992,0.004667209774456441
1995,Direct migration background,3. Quintil,2.0,0.0029597025119526446,13284,0.0020359151335539883,0.003883489890351301
1995,Indirect migration background,2. Quintil,3.0,0.0029597025119526446,13284,0.0020359151335539883,0.003883489890351301
1995,Direct migration background,5. Quintil,4.0,0.002883812703953859,13284,0.0019719109593437627,0.0037957144485639555
1995,No migration background,5. Quintil,2.0,0.002883812703953859,13284,0.0019719109593437627,0.0037957144485639555
1995,Indirect migration background,4. Quintil,5.0,0.0025043636639599303,13284,0.0016544088517162752,0.0033543184762035855
1995,Indirect migration background,2. Quintil,2.0,0.0021249146239660016,13284,0.0013418448328070356,0.0029079844151249676
1995,Direct migration background,4. Quintil,3.0,0.0021249146239660016,13284,0.0013418448328070356,0.0029079844151249676
1995,Indirect migration background,3. Quintil,3.0,0.0020490248159672157,13284,0.0012800363065003746,0.0028180133254340567
1995,Direct migration background,4. Quintil,2.0,0.0019731350079684297,13284,0.0012184926910289568,0.0027277773249079025
1995,Indirect migration background,3. Quintil,2.0,0.0014419063519769296,13284,0.0007966283893199593,0.0020871843146339
1995,Indirect migration background,4. Quintil,4.0,0.0013660165439781438,13284,0.0007379252293000011,0.0019941078586562864
1995,Indirect migration background,4. Quintil,3.0,0.0011383471199817865,13284,0.0005649154634009754,0.0017117787765625976
1995,Indirect migration background,4. Quintil,2.0,0.0005312286559915004,13284,0.00013938122894437913,0.0009230760830386217
1995,Indirect migration background,5. Quintil,4.0,0.0005312286559915004,13284,0.00013938122894437913,0.0009230760830386217
1995,No migration background,4. Quintil,1.0,0.0004553388479927146,13284,9.254485127239428e-05,0.0008181328447130348
1995,Direct migration background,5. Quintil,3.0,0.0004553388479927146,13284,9.254485127239428e-05,0.0008181328447130348
1995,Direct migration background,5. Quintil,2.0,0.0003794490399939288,13284,4.825237487392182e-05,0.0007106457051139358
1995,No migration background,3. Quintil,1.0,0.0003794490399939288,13284,4.825237487392182e-05,0.0007106457051139358
1995,Indirect migration background,5. Quintil,5.0,0.00030355923199514305,13284,7.316684621576114e-06,0.00059980177936871
1995,Indirect migration background,5. Quintil,2.0,0.0002276694239963573,13284,-2.889388538283204e-05,0.0004842327333755466
1995,Indirect migration background,2. Quintil,1.0,0.0002276694239963573,13284,-2.889388538283204e-05,0.0004842327333755466
1995,No migration background,2. Quintil,1.0,0.00015177961599757153,13284,-5.771139937606876e-05,0.00036127063137121184
1995,Indirect migration background,4. Quintil,1.0,0.00015177961599757153,13284,-5.771139937606876e-05,0.00036127063137121184
1995,Indirect migration background,5. Quintil,3.0,0.00015177961599757153,13284,-5.771139937606876e-05,0.00036127063137121184
1995,Direct migration background,4. Quintil,1.0,0.00015177961599757153,13284,-5.771139937606876e-05,0.00036127063137121184
1995,Indirect migration background,3. Quintil,1.0,7.588980799878576e-05,13284,-7.224833119032242e-05,0.00022402794718789394
1995,Direct migration background,2. Quintil,1.0,7.588980799878576e-05,13284,-7.224833119032242e-05,0.00022402794718789394
1995,Indirect migration background,5. Quintil,1.0,7.588980799878576e-05,13284,-7.224833119032242e-05,0.00022402794718789394
1998,No migration background,3. Quintil,5.0,0.16176157719310688,14238,0.15571300253746292,0.16781015184875084
1998,No migration background,2. Quintil,5.0,0.12928161123324586,14238,0.12377050461096702,0.1347927178555247
1998,No migration background,4. Quintil,5.0,0.09821998439826962,14238,0.09333141470771822,0.10310855408882103
1998,No migration background,3. Quintil,4.0,0.0927593787674633,14238,0.0879942818696487,0.09752447566527792
1998,No migration background,4. Quintil,4.0,0.06403801148854692,14238,0.06001658993166912,0.06805943304542472
1998,No migration background,2. Quintil,4.0,0.061768668888731296,14238,0.05781435933460984,0.06572297844285274
1998,Direct migration background,2. Quintil,5.0,0.05205304588327069,14238,0.04840427437140971,0.05570181739513167
1998,No migration background,5. Quintil,5.0,0.046450606339975886,14238,0.04299361041249907,0.0499076022674527
1998,Direct migration background,3. Quintil,5.0,0.04262109070278704,14238,0.03930301886310199,0.04593916254247209
1998,No migration background,5. Quintil,4.0,0.03077795900999929,14238,0.02794093424781388,0.0336149837721847
1998,No migration background,3. Quintil,3.0,0.023260761648110063,14238,0.02078486301500072,0.025736660281219407
1998,No migration background,4. Quintil,3.0,0.017232820367349834,14238,0.015095177845874993,0.019370462888824675
1998,No migration background,2. Quintil,3.0,0.01588539819870931,14238,0.013831620338787305,0.017939176058631316
1998,No migration background,3. Quintil,2.0,0.014608892986313028,14238,0.012638083925833155,0.0165797020467929
1998,Direct migration background,2. Quintil,4.0,0.014537976030068789,14238,0.012571885561789337,0.01650406649834824
1998,Direct migration background,4. Quintil,5.0,0.014467059073824552,14238,0.012505699241424516,0.01642841890622459
1998,Direct migration background,3. Quintil,4.0,0.012835969080207078,14238,0.010986953504669229,0.014684984655744927
1998,No migration background,2. Quintil,2.0,0.010921211261612652,14238,0.009214019032127062,0.012628403491098242
1998,No migration background,4. Quintil,2.0,0.01028295865541451,14238,0.008625868466634717,0.011940048844194301
1998,Indirect migration background,2. Quintil,5.0,0.007659031274377704,14238,0.00622701168397257,0.009091050864782839
1998,No migration background,5. Quintil,3.0,0.007588114318133466,14238,0.006162688935305553,0.009013539700961378
1998,Direct migration background,4. Quintil,4.0,0.0067371108432026094,14238,0.005393416378477095,0.008080805307928124
1998,Indirect migration background,3. Quintil,5.0,0.006524359974469896,14238,0.005201910325149526,0.007846809623790266
1998,Indirect migration background,3. Quintil,4.0,0.006169775193248706,14238,0.004883534198019553,0.0074560161884778585
1998,Indirect migration background,2. Quintil,4.0,0.005176937805829374,14238,0.003998135509668255,0.006355740101990493
1998,Direct migration background,2. Quintil,3.0,0.00460960215587547,14238,0.003496948440258254,0.005722255871492685
1998,Direct migration background,5. Quintil,5.0,0.00460960215587547,14238,0.003496948440258254,0.005722255871492685
1998,No migration background,5. Quintil,2.0,0.003474930855967662,14238,0.0025083264396832407,0.004441535272252084
1998,Indirect migration background,4. Quintil,4.0,0.003333096943479186,14238,0.002386357289045823,0.004279836597912549
1998,Direct migration background,2. Quintil,2.0,0.0031912630309907097,14238,0.0022648198360858255,0.004117706225895594
1998,Direct migration background,3. Quintil,3.0,0.002907595206013758,14238,0.0020231595289618726,0.0037920308830656432
