syear,sex,pli0089,proportion,n,lower_confidence,upper_confidence
1990,female,5.0,0.35535259133389974,13886,0.3473917612411497,0.3633134214266498
1990,male,5.0,0.22865335598980457,13886,0.22166812007859263,0.23563859190101652
1990,male,4.0,0.14401019541206458,13886,0.13817038959007316,0.149850001234056
1990,female,4.0,0.10545879354290569,13886,0.10035010924145904,0.11056747784435234
1990,male,3.0,0.06435853865760408,13886,0.06027698690704635,0.06844009040816179
1990,male,2.0,0.05437553101104503,13886,0.05060390521692446,0.0581471568051656
1990,female,3.0,0.027612574341546302,13886,0.024887109355412062,0.030338039327680543
1990,female,2.0,0.018160577740016993,13886,0.01593955730699509,0.020381598173038896
1990,male,1.0,0.0015930331350892098,13886,0.0009296969375427392,0.0022563693326356805
1990,female,1.0,0.0004248088360237893,13886,8.206315099595446e-05,0.0007675545210516241
1995,female,5.0,0.3663959930181377,13284,0.358202370478246,0.3745896155580294
1995,male,5.0,0.23343704940426502,13284,0.22624338053369497,0.24063071827483506
1995,male,4.0,0.15754724140547924,13284,0.15135183475134734,0.16374264805961114
1995,female,4.0,0.1124686954542005,13284,0.10709591237329803,0.11784147853510298
1995,male,3.0,0.052591636943158535,13284,0.04879570349794331,0.05638757038837376
1995,male,2.0,0.037565454959398954,13284,0.03433196463420785,0.040798945284590056
1995,female,3.0,0.025195416255596872,13284,0.022530330499731435,0.02786050201146231
1995,female,2.0,0.013053046975791151,13284,0.01112288172045236,0.014983212231129943
1995,male,1.0,0.001593685967974501,13284,0.0009153471477700825,0.0022720247881789194
1995,female,1.0,0.00015177961599757153,13284,-5.771139937606876e-05,0.00036127063137121184
1998,female,5.0,0.34465640734699665,14238,0.3368498548563258,0.3524629598376675
1998,male,5.0,0.22218282391319766,14238,0.21535431968282961,0.2290113281435657
1998,male,4.0,0.16934969151124032,14238,0.16318895127623234,0.1755104317462483
1998,female,4.0,0.13218920643925963,14238,0.12662578322306675,0.1377526296554525
1998,male,3.0,0.055740727607971066,14238,0.05197227096584922,0.05950918425009291
1998,male,2.0,0.03730231898446919,14238,0.034189567451517376,0.040415070517421
1998,female,3.0,0.023615346429331253,14238,0.021121100857419597,0.02610959200124291
1998,female,2.0,0.013828806467626409,14238,0.011910579100749804,0.015747033834503012
1998,male,1.0,0.000780086518686618,14238,0.00032148709608231736,0.0012386859412909187
1998,female,1.0,0.00035458478122118997,14238,4.5331289283454684e-05,0.0006638382731589253
2003,female,5.0,0.3450550450368483,22166,0.33879670727511474,0.3513133827985819
2003,male,5.0,0.22623055227003913,22166,0.22072255364001117,0.2317385509000671
2003,male,4.0,0.16877445182421982,22166,0.16384356310471426,0.17370534054372538
2003,female,4.0,0.1277863706669093,22166,0.1233912975027261,0.13218144383109248
2003,male,3.0,0.053407333272677646,22166,0.05044731479970337,0.05636735174565192
2003,male,2.0,0.032617596215085067,22166,0.030279095673984655,0.03495609675618548
2003,female,3.0,0.027249567828223093,22166,0.025106218631380108,0.02939291702506608
2003,female,2.0,0.017468838140296605,22166,0.015744122173290007,0.019193554107303203
2003,male,1.0,0.0009553270857974706,22166,0.000548620779327323,0.0013620333922676183
2003,female,1.0,0.00045491765990355747,22166,0.0001741933657352276,0.0007356419540718873
2008,female,5.0,0.3424928441321884,19571,0.33584431531077275,0.34914137295360403
2008,male,5.0,0.22591725214676034,19571,0.22005832691830277,0.2317761773752179
2008,male,4.0,0.1647671090294041,19571,0.15956967940045735,0.16996453865835087
2008,female,4.0,0.13390580275826178,19571,0.12913455656969272,0.13867704894683083
2008,male,3.0,0.05521727816809784,19571,0.05201725567068202,0.05841730066551366
2008,male,2.0,0.029820452771272443,19571,0.027437405063314924,0.03220350047922996
2008,female,3.0,0.028259172521467604,19571,0.02593748103828134,0.030580864004653867
2008,female,2.0,0.01795472287275566,19571,0.01609432998002391,0.019815115765487407
2008,male,1.0,0.0011449388498568826,19571,0.0006711422430048034,0.001618735456708962
2008,female,1.0,0.0005204267499349467,19571,0.00020089329895425117,0.0008399602009156421
2013,female,5.0,0.33358288348634696,31177,0.32834912280016,0.33881664417253393
2013,male,5.0,0.20453918594113243,31177,0.20006167591914806,0.2090166959631168
2013,male,4.0,0.15485243705425747,31177,0.1508367098387834,0.15886816426973155
2013,female,4.0,0.1458292288900272,31177,0.14191150745594094,0.14974695032411345
2013,male,3.0,0.05662161629693841,31177,0.054056110493383575,0.05918712210049325
2013,female,3.0,0.03924504511604082,31177,0.037089596656088915,0.04140049357599273
2013,male,2.0,0.03609283265692108,31177,0.034022371922730194,0.03816329339111196
2013,female,2.0,0.027463651050080775,31177,0.025649510348426965,0.029277791751734585
2013,female,1.0,0.0009062610819969266,31177,0.0005722439876807392,0.0012402781763131139
2013,male,1.0,0.0008668584262579298,31177,0.0005401768218342007,0.001193540030681659
2017,female,5.0,0.36694465504169826,31140,0.3615914005476815,0.372297909535715
2017,male,5.0,0.35355066969926713,31140,0.3482407268807911,0.35886061251774315
2017,male,4.0,0.11321708364922921,31140,0.10969774217070292,0.11673642512775549
2017,male,2.0,0.04725802375537023,31140,0.044901226654073985,0.04961482085666647
2017,male,3.0,0.04447814000505433,31140,0.0421883777633112,0.046767902246797464
2017,female,4.0,0.041445539550164265,31140,0.03923171060026224,0.04365936850006629
2017,female,2.0,0.011877685114986101,31140,0.010674401440012889,0.013080968789959313
2017,male,1.0,0.01061410159211524,31140,0.009475894610019459,0.01175230857421102
2017,female,3.0,0.009350518069244376,31140,0.008281525681762323,0.010419510456726429
2017,female,1.0,0.0012635835228708618,31140,0.0008690134090627915,0.0016581536366789321
2018,female,5.0,0.31678785962693645,29779,0.3115038564655743,0.3220718627882986
2018,male,5.0,0.3148909263357572,29779,0.30961545886526515,0.3201663938062493
2018,male,4.0,0.13278533038254822,29779,0.12893108488653418,0.13663957587856226
2018,male,3.0,0.06955422067657287,29779,0.06666481650123257,0.07244362485191316
2018,male,2.0,0.06797344293392349,29779,0.06511463621508269,0.07083224965276429
2018,female,4.0,0.05848877647802719,29779,0.055823452321248225,0.06115410063480615
2018,female,3.0,0.019285488460322478,29779,0.017723464688983573,0.020847512231661383
2018,female,2.0,0.01138159974707556,29779,0.010176794041409839,0.012586405452741282
2018,male,1.0,0.0075877331647170405,29779,0.006602127698888098,0.008573338630545983
2018,female,1.0,0.001264622194119507,29779,0.0008609706360372985,0.0016682737522017153
2019,female,5.0,0.3139725073951627,29565,0.3086821659778494,0.31926284881247596
2019,male,5.0,0.22136767008874195,29565,0.21663517204753865,0.22610016812994524
2019,male,4.0,0.16137115016530362,29565,0.1571777628592782,0.16556453747132904
2019,female,4.0,0.13575778667130678,29565,0.13185327035719255,0.139662302985421
2019,male,3.0,0.0646946232817122,29565,0.06189062373353848,0.06749862282988593
2019,male,2.0,0.04043848964677223,29565,0.03819305198473996,0.04268392730880449
2019,female,3.0,0.03612319471028363,29565,0.03399617766373407,0.038250211756833186
2019,female,2.0,0.023525317556986253,29565,0.021797629342400694,0.025253005771571812
2019,male,1.0,0.0019836436401600836,29565,0.0014764570221668747,0.0024908302581532924
2019,female,1.0,0.0007656168435705586,29565,0.0004503294878882819,0.0010809041992528353
