year,migback,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1996,No migration background,4th Quintile,,,,,,,,,,,,
1996,No migration background,5th Quintile,,,,,,,,,,,,
1996,Direct migration background,1st Quintile,,,,,,,,,,,,
1996,Direct migration background,2nd Quintile,,,,,,,,,,,,
1996,Direct migration background,3rd Quintile,,,,,,,,,,,,
1996,Direct migration background,4th Quintile,,,,,,,,,,,,
1996,Direct migration background,5th Quintile,,,,,,,,,,,,
1996,Indirect migration background,1st Quintile,,,,,,,,,,,,
1996,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1996,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1996,Indirect migration background,4th Quintile,,,,,,,,,,,,
1996,Indirect migration background,5th Quintile,,,,,,,,,,,,
1997,No migration background,1st Quintile,,,,,,,,,,,,
1997,No migration background,2nd Quintile,,,,,,,,,,,,
1997,No migration background,3rd Quintile,,,,,,,,,,,,
1997,No migration background,4th Quintile,,,,,,,,,,,,
1997,No migration background,5th Quintile,,,,,,,,,,,,
1997,Direct migration background,1st Quintile,,,,,,,,,,,,
1997,Direct migration background,2nd Quintile,,,,,,,,,,,,
1997,Direct migration background,3rd Quintile,,,,,,,,,,,,
1997,Direct migration background,4th Quintile,,,,,,,,,,,,
1997,Direct migration background,5th Quintile,,,,,,,,,,,,
1997,Indirect migration background,1st Quintile,,,,,,,,,,,,
1997,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1997,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1997,Indirect migration background,4th Quintile,,,,,,,,,,,,
1997,Indirect migration background,5th Quintile,,,,,,,,,,,,
1998,No migration background,1st Quintile,,,,,,,,,,,,
1998,No migration background,2nd Quintile,,,,,,,,,,,,
1998,No migration background,3rd Quintile,,,,,,,,,,,,
1998,No migration background,4th Quintile,,,,,,,,,,,,
1998,No migration background,5th Quintile,,,,,,,,,,,,
1998,Direct migration background,1st Quintile,,,,,,,,,,,,
1998,Direct migration background,2nd Quintile,,,,,,,,,,,,
1998,Direct migration background,3rd Quintile,,,,,,,,,,,,
1998,Direct migration background,4th Quintile,,,,,,,,,,,,
1998,Direct migration background,5th Quintile,,,,,,,,,,,,
1998,Indirect migration background,1st Quintile,,,,,,,,,,,,
1998,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1998,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1998,Indirect migration background,4th Quintile,,,,,,,,,,,,
1998,Indirect migration background,5th Quintile,,,,,,,,,,,,
1999,No migration background,1st Quintile,,,,,,,,,,,,
1999,No migration background,2nd Quintile,,,,,,,,,,,,
1999,No migration background,3rd Quintile,,,,,,,,,,,,
1999,No migration background,4th Quintile,,,,,,,,,,,,
1999,No migration background,5th Quintile,,,,,,,,,,,,
1999,Direct migration background,1st Quintile,,,,,,,,,,,,
1999,Direct migration background,2nd Quintile,,,,,,,,,,,,
1999,Direct migration background,3rd Quintile,,,,,,,,,,,,
1999,Direct migration background,4th Quintile,,,,,,,,,,,,
1999,Direct migration background,5th Quintile,,,,,,,,,,,,
1999,Indirect migration background,1st Quintile,,,,,,,,,,,,
1999,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1999,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1999,Indirect migration background,4th Quintile,,,,,,,,,,,,
1999,Indirect migration background,5th Quintile,,,,,,,,,,,,
2000,No migration background,1st Quintile,,,,,,,,,,,,
2000,No migration background,2nd Quintile,,,,,,,,,,,,
2000,No migration background,3rd Quintile,,,,,,,,,,,,
2000,No migration background,4th Quintile,,,,,,,,,,,,
2000,No migration background,5th Quintile,,,,,,,,,,,,
2000,Direct migration background,1st Quintile,,,,,,,,,,,,
2000,Direct migration background,2nd Quintile,,,,,,,,,,,,
2000,Direct migration background,3rd Quintile,,,,,,,,,,,,
2000,Direct migration background,4th Quintile,,,,,,,,,,,,
2000,Direct migration background,5th Quintile,,,,,,,,,,,,
2000,Indirect migration background,1st Quintile,,,,,,,,,,,,
2000,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2000,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2000,Indirect migration background,4th Quintile,,,,,,,,,,,,
2000,Indirect migration background,5th Quintile,,,,,,,,,,,,
2001,No migration background,1st Quintile,,,,,,,,,,,,
2001,No migration background,2nd Quintile,,,,,,,,,,,,
2001,No migration background,3rd Quintile,,,,,,,,,,,,
2001,No migration background,4th Quintile,,,,,,,,,,,,
2001,No migration background,5th Quintile,,,,,,,,,,,,
2001,Direct migration background,1st Quintile,,,,,,,,,,,,
2001,Direct migration background,2nd Quintile,,,,,,,,,,,,
2001,Direct migration background,3rd Quintile,,,,,,,,,,,,
2001,Direct migration background,4th Quintile,,,,,,,,,,,,
2001,Direct migration background,5th Quintile,,,,,,,,,,,,
2001,Indirect migration background,1st Quintile,,,,,,,,,,,,
2001,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2001,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2001,Indirect migration background,4th Quintile,,,,,,,,,,,,
2001,Indirect migration background,5th Quintile,,,,,,,,,,,,
2002,No migration background,1st Quintile,977,16.99111,16.41059,17.57164,10.00000,18.00000,20.00000,1.00000,35.00000,18.00000,15.00000,19.00000
2002,No migration background,2nd Quintile,872,16.90892,16.31394,17.50390,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,19.00000
2002,No migration background,3rd Quintile,1040,16.85800,16.34712,17.36888,10.00000,19.00000,20.00000,1.00000,35.00000,19.00000,15.00000,19.00000
2002,No migration background,4th Quintile,1072,16.77885,16.23550,17.32220,10.00000,15.61082,20.00000,1.00000,35.00000,16.00000,15.00000,19.00000
2002,No migration background,5th Quintile,1129,17.39629,16.79588,17.99669,10.00000,18.00000,20.00000,1.00000,35.00000,18.00000,15.00000,20.00000
2002,Direct migration background,1st Quintile,277,17.25028,16.17422,18.32635,10.00000,19.00000,20.00000,1.00000,35.00000,19.00000,18.00000,20.00000
2002,Direct migration background,2nd Quintile,204,17.16722,15.94584,18.38859,10.00000,19.00000,20.00000,2.00000,35.00000,19.00000,15.00000,19.02500
2002,Direct migration background,3rd Quintile,162,17.17564,15.75563,18.59566,10.00000,19.00000,20.00000,1.00000,35.00000,19.00000,15.00000,20.00000
2002,Direct migration background,4th Quintile,121,17.10595,15.38455,18.82734,10.00000,19.00000,20.00000,2.00000,35.00000,19.00000,13.00000,20.00000
2002,Direct migration background,5th Quintile,90,19.58012,17.14626,22.01398,10.00000,19.64293,20.00000,1.00000,35.00000,20.00000,15.00000,20.00000
2002,Indirect migration background,1st Quintile,86,14.88470,13.35619,16.41321,10.00000,15.00000,20.00000,2.00000,35.00000,15.00000,10.00000,19.00000
2002,Indirect migration background,2nd Quintile,80,16.43556,14.70567,18.16544,10.00000,19.00000,20.00000,1.00000,34.00000,19.00000,15.00000,20.00000
2002,Indirect migration background,3rd Quintile,58,14.72238,12.69597,16.74879,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,10.00000,20.00000
2002,Indirect migration background,4th Quintile,56,14.29369,12.52530,16.06208,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,10.00000,20.00000
2002,Indirect migration background,5th Quintile,41,14.12026,11.35704,16.88347,8.00000,15.00000,20.00000,1.00000,38.00000,15.00000,10.00000,20.00000
2003,No migration background,1st Quintile,,,,,,,,,,,,
2003,No migration background,2nd Quintile,,,,,,,,,,,,
2003,No migration background,3rd Quintile,,,,,,,,,,,,
2003,No migration background,4th Quintile,,,,,,,,,,,,
2003,No migration background,5th Quintile,,,,,,,,,,,,
2003,Direct migration background,1st Quintile,,,,,,,,,,,,
2003,Direct migration background,2nd Quintile,,,,,,,,,,,,
2003,Direct migration background,3rd Quintile,,,,,,,,,,,,
2003,Direct migration background,4th Quintile,,,,,,,,,,,,
2003,Direct migration background,5th Quintile,,,,,,,,,,,,
2003,Indirect migration background,1st Quintile,,,,,,,,,,,,
2003,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2003,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2003,Indirect migration background,4th Quintile,,,,,,,,,,,,
2003,Indirect migration background,5th Quintile,,,,,,,,,,,,
2004,No migration background,1st Quintile,920,16.02672,15.43727,16.61617,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,16.00000
2004,No migration background,2nd Quintile,872,16.41750,15.80224,17.03276,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,19.00000
2004,No migration background,3rd Quintile,976,16.70434,16.12702,17.28165,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,19.00000
2004,No migration background,4th Quintile,982,16.24246,15.59863,16.88629,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,18.00000
2004,No migration background,5th Quintile,1285,16.41503,15.85597,16.97410,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,18.00000
2004,Direct migration background,1st Quintile,228,15.91039,14.79336,17.02743,10.00000,19.00000,20.00000,1.00000,35.00000,19.00000,15.00000,20.00000
2004,Direct migration background,2nd Quintile,176,17.07688,15.73391,18.41986,10.00000,15.98558,20.00000,1.00000,35.00000,16.00000,15.00000,20.00000
2004,Direct migration background,3rd Quintile,142,15.81267,14.44607,17.17928,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,20.00000
2004,Direct migration background,4th Quintile,103,19.12100,16.63436,21.60765,10.00000,18.00000,21.36543,1.00000,38.41357,18.00000,15.00000,20.00000
2004,Direct migration background,5th Quintile,86,18.18042,15.69136,20.66949,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,11.00000,20.00000
2004,Indirect migration background,1st Quintile,85,14.49093,13.18252,15.79934,10.00000,15.00000,20.00000,2.00000,30.00000,15.00000,10.00000,20.00000
2004,Indirect migration background,2nd Quintile,59,15.00216,12.45733,17.54699,8.00000,15.00000,20.00000,2.00000,38.00000,15.00000,10.00000,19.00000
2004,Indirect migration background,3rd Quintile,71,13.11708,11.04176,15.19240,7.00000,10.00000,20.00000,1.00000,39.50000,10.00000,10.00000,15.00000
2004,Indirect migration background,4th Quintile,58,15.31383,13.46428,17.16337,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,10.00000,20.00000
2004,Indirect migration background,5th Quintile,51,16.83730,14.02102,19.65358,10.00000,12.00000,25.00000,1.00000,47.50000,12.00000,10.00000,20.00000
2005,No migration background,1st Quintile,,,,,,,,,,,,
2005,No migration background,2nd Quintile,,,,,,,,,,,,
2005,No migration background,3rd Quintile,,,,,,,,,,,,
2005,No migration background,4th Quintile,,,,,,,,,,,,
2005,No migration background,5th Quintile,,,,,,,,,,,,
2005,Direct migration background,1st Quintile,,,,,,,,,,,,
2005,Direct migration background,2nd Quintile,,,,,,,,,,,,
2005,Direct migration background,3rd Quintile,,,,,,,,,,,,
2005,Direct migration background,4th Quintile,,,,,,,,,,,,
2005,Direct migration background,5th Quintile,,,,,,,,,,,,
2005,Indirect migration background,1st Quintile,,,,,,,,,,,,
2005,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2005,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2005,Indirect migration background,4th Quintile,,,,,,,,,,,,
2005,Indirect migration background,5th Quintile,,,,,,,,,,,,
2006,No migration background,1st Quintile,885,16.75337,16.06985,17.43689,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,15.00000
2006,No migration background,2nd Quintile,758,16.58786,15.93849,17.23724,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,17.00000
2006,No migration background,3rd Quintile,783,15.51374,14.93411,16.09336,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,15.00000
2006,No migration background,4th Quintile,837,15.81461,15.18633,16.44289,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,15.00000
2006,No migration background,5th Quintile,1093,15.36437,14.80588,15.92286,8.00000,15.00000,20.00000,1.00000,38.00000,15.00000,15.00000,15.00000
2006,Direct migration background,1st Quintile,195,15.60086,14.47383,16.72790,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,12.00000,17.00000
2006,Direct migration background,2nd Quintile,157,16.35279,15.21713,17.48845,10.00000,18.00000,20.00000,1.00000,35.00000,18.00000,15.00000,20.00000
2006,Direct migration background,3rd Quintile,124,15.82813,14.31848,17.33778,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,12.00000,19.02500
2006,Direct migration background,4th Quintile,84,15.28408,13.69312,16.87504,10.00000,15.00000,20.00000,2.00000,35.00000,15.00000,10.00000,20.00000
2006,Direct migration background,5th Quintile,68,17.70442,15.04951,20.35932,10.00000,17.00000,20.00000,1.00000,35.00000,17.00000,15.00000,20.00000
2006,Indirect migration background,1st Quintile,107,13.99290,12.50369,15.48212,10.00000,12.33969,20.00000,1.00000,35.00000,12.00000,10.00000,15.00000
2006,Indirect migration background,2nd Quintile,47,14.42865,13.05768,15.79961,10.00000,13.79257,19.45254,6.00000,25.00000,15.00000,10.00000,17.05000
2006,Indirect migration background,3rd Quintile,65,14.45365,12.66450,16.24280,10.00000,15.00000,20.00000,1.00000,30.00000,15.00000,12.00000,20.00000
2006,Indirect migration background,4th Quintile,50,14.44531,12.22735,16.66327,10.00000,12.00000,20.00000,2.00000,35.00000,12.00000,10.00000,18.00000
2006,Indirect migration background,5th Quintile,51,11.41441,9.02540,13.80342,5.00000,10.00000,15.00000,1.00000,30.00000,10.00000,5.00000,12.00000
2007,No migration background,1st Quintile,,,,,,,,,,,,
2007,No migration background,2nd Quintile,,,,,,,,,,,,
2007,No migration background,3rd Quintile,,,,,,,,,,,,
2007,No migration background,4th Quintile,,,,,,,,,,,,
2007,No migration background,5th Quintile,,,,,,,,,,,,
2007,Direct migration background,1st Quintile,,,,,,,,,,,,
2007,Direct migration background,2nd Quintile,,,,,,,,,,,,
2007,Direct migration background,3rd Quintile,,,,,,,,,,,,
2007,Direct migration background,4th Quintile,,,,,,,,,,,,
2007,Direct migration background,5th Quintile,,,,,,,,,,,,
2007,Indirect migration background,1st Quintile,,,,,,,,,,,,
2007,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2007,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2007,Indirect migration background,4th Quintile,,,,,,,,,,,,
2007,Indirect migration background,5th Quintile,,,,,,,,,,,,
2008,No migration background,1st Quintile,861,15.51017,14.90298,16.11736,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,14.00000,15.00000
2008,No migration background,2nd Quintile,703,15.54367,14.89149,16.19585,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,12.00000,15.00000
2008,No migration background,3rd Quintile,809,15.12922,14.57754,15.68089,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,15.00000
2008,No migration background,4th Quintile,830,15.36028,14.77567,15.94490,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,15.00000
2008,No migration background,5th Quintile,915,15.26179,14.62380,15.89978,8.00000,15.00000,20.00000,1.00000,38.00000,15.00000,15.00000,15.00000
2008,Direct migration background,1st Quintile,167,15.17789,13.87087,16.48491,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,12.00000,17.00000
2008,Direct migration background,2nd Quintile,116,16.21408,14.53925,17.88890,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,12.00000,17.00000
2008,Direct migration background,3rd Quintile,108,17.78079,16.28441,19.27716,12.00000,19.52261,20.00000,1.00000,32.00000,20.00000,17.00000,20.00000
2008,Direct migration background,4th Quintile,68,14.49577,12.81634,16.17520,10.00000,12.52448,20.00000,1.00000,35.00000,13.00000,10.00000,16.00000
2008,Direct migration background,5th Quintile,44,15.98589,12.18392,19.78787,9.83991,15.00000,20.00000,2.00000,35.24013,15.00000,10.00000,20.00000
2008,Indirect migration background,1st Quintile,81,14.31247,11.98843,16.63652,7.01452,11.83042,20.00000,1.00000,39.47822,12.00000,10.00000,15.00000
2008,Indirect migration background,2nd Quintile,59,12.41235,10.69458,14.13013,6.52901,10.84226,17.00000,1.00000,30.00000,10.00000,8.97500,15.00000
2008,Indirect migration background,3rd Quintile,54,14.37030,12.42013,16.32047,8.16092,15.00000,20.00000,1.00000,30.00000,15.00000,10.00000,18.00000
2008,Indirect migration background,4th Quintile,52,12.57023,10.77757,14.36288,8.00000,11.17699,20.00000,1.00000,30.00000,12.00000,8.00000,20.00000
2008,Indirect migration background,5th Quintile,45,14.42504,11.79156,17.05851,9.07692,10.00000,20.00000,1.00000,36.38462,10.00000,9.00000,20.00000
2009,No migration background,1st Quintile,,,,,,,,,,,,
2009,No migration background,2nd Quintile,,,,,,,,,,,,
2009,No migration background,3rd Quintile,,,,,,,,,,,,
2009,No migration background,4th Quintile,,,,,,,,,,,,
2009,No migration background,5th Quintile,,,,,,,,,,,,
2009,Direct migration background,1st Quintile,,,,,,,,,,,,
2009,Direct migration background,2nd Quintile,,,,,,,,,,,,
