year,quintil_oecd,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1997,3rd Quintile,West,,,,,,,,,,,,
1997,3rd Quintile,East,,,,,,,,,,,,
1997,4th Quintile,West,,,,,,,,,,,,
1997,4th Quintile,East,,,,,,,,,,,,
1997,5th Quintile,West,,,,,,,,,,,,
1997,5th Quintile,East,,,,,,,,,,,,
1998,1st Quintile,West,,,,,,,,,,,,
1998,1st Quintile,East,,,,,,,,,,,,
1998,2nd Quintile,West,,,,,,,,,,,,
1998,2nd Quintile,East,,,,,,,,,,,,
1998,3rd Quintile,West,,,,,,,,,,,,
1998,3rd Quintile,East,,,,,,,,,,,,
1998,4th Quintile,West,,,,,,,,,,,,
1998,4th Quintile,East,,,,,,,,,,,,
1998,5th Quintile,West,,,,,,,,,,,,
1998,5th Quintile,East,,,,,,,,,,,,
1999,1st Quintile,West,,,,,,,,,,,,
1999,1st Quintile,East,,,,,,,,,,,,
1999,2nd Quintile,West,,,,,,,,,,,,
1999,2nd Quintile,East,,,,,,,,,,,,
1999,3rd Quintile,West,,,,,,,,,,,,
1999,3rd Quintile,East,,,,,,,,,,,,
1999,4th Quintile,West,,,,,,,,,,,,
1999,4th Quintile,East,,,,,,,,,,,,
1999,5th Quintile,West,,,,,,,,,,,,
1999,5th Quintile,East,,,,,,,,,,,,
2000,1st Quintile,West,,,,,,,,,,,,
2000,1st Quintile,East,,,,,,,,,,,,
2000,2nd Quintile,West,,,,,,,,,,,,
2000,2nd Quintile,East,,,,,,,,,,,,
2000,3rd Quintile,West,,,,,,,,,,,,
2000,3rd Quintile,East,,,,,,,,,,,,
2000,4th Quintile,West,,,,,,,,,,,,
2000,4th Quintile,East,,,,,,,,,,,,
2000,5th Quintile,West,,,,,,,,,,,,
2000,5th Quintile,East,,,,,,,,,,,,
2001,1st Quintile,West,,,,,,,,,,,,
2001,1st Quintile,East,,,,,,,,,,,,
2001,2nd Quintile,West,,,,,,,,,,,,
2001,2nd Quintile,East,,,,,,,,,,,,
2001,3rd Quintile,West,,,,,,,,,,,,
2001,3rd Quintile,East,,,,,,,,,,,,
2001,4th Quintile,West,,,,,,,,,,,,
2001,4th Quintile,East,,,,,,,,,,,,
2001,5th Quintile,West,,,,,,,,,,,,
2001,5th Quintile,East,,,,,,,,,,,,
2002,1st Quintile,West,666,17.90842057417699,17.554103124556512,18.262738023797468,10.0,19.0,20.0,1.0,35.0,19.0,18.0,19.0
2002,1st Quintile,East,365,15.264444262491452,14.853478992524067,15.675409532458836,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2002,2nd Quintile,West,896,17.405522169718658,17.120242499959055,17.69080183947826,10.0,19.0,20.0,1.0,35.0,19.0,18.0,20.0
2002,2nd Quintile,East,373,14.463956397813451,14.11486696617389,14.813045829453012,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2002,3rd Quintile,West,1205,17.432302535679828,17.19379943713851,17.670805634221146,10.0,19.0,20.0,1.0,35.0,19.0,18.0,19.0
2002,3rd Quintile,East,360,14.537252978933115,14.170632430791605,14.903873527074625,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2002,4th Quintile,West,1116,17.390042885329372,17.11432286635679,17.665762904301953,10.0,18.0,20.0,1.0,35.0,18.0,16.0,21.0
2002,4th Quintile,East,269,14.78989635565659,14.345414731079256,15.234377980233923,10.0,15.0,20.0,1.0,35.0,15.0,15.0,17.025
2002,5th Quintile,West,817,17.691385233712875,17.346928582875876,18.035841884549875,10.0,19.0,20.0,1.0,35.0,19.0,18.0,23.0
2002,5th Quintile,East,112,15.799866276414866,14.931761429075676,16.667971123754054,10.0,15.0,20.0,2.0,35.0,15.0,10.0,18.0
2003,1st Quintile,West,,,,,,,,,,,,
2003,1st Quintile,East,,,,,,,,,,,,
2003,2nd Quintile,West,,,,,,,,,,,,
2003,2nd Quintile,East,,,,,,,,,,,,
2003,3rd Quintile,West,,,,,,,,,,,,
2003,3rd Quintile,East,,,,,,,,,,,,
2003,4th Quintile,West,,,,,,,,,,,,
2003,4th Quintile,East,,,,,,,,,,,,
2003,5th Quintile,West,,,,,,,,,,,,
2003,5th Quintile,East,,,,,,,,,,,,
2004,1st Quintile,West,587,16.43658447689115,16.07853362664804,16.79463532713426,10.0,18.0,20.0,1.0,35.0,18.0,17.0,21.0
2004,1st Quintile,East,319,14.648732119239357,14.228145109414129,15.069319129064585,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2004,2nd Quintile,West,719,17.401998015787836,17.060583698888514,17.743412332687157,10.0,19.0,20.0,1.0,35.0,19.0,18.0,22.0
2004,2nd Quintile,East,332,13.981982890523293,13.539929287134896,14.42403649391169,9.691615865445906,12.0,20.0,1.0,35.46257620183114,12.0,9.0,14.0
2004,3rd Quintile,West,1064,16.978079259575537,16.711769513185533,17.24438900596554,10.0,18.0,20.0,1.0,35.0,18.0,17.0,21.0
2004,3rd Quintile,East,367,13.836013748193,13.481070237644657,14.190957258741344,10.0,15.0,20.0,1.0,35.0,15.0,15.0,20.0
2004,4th Quintile,West,1074,16.905302372039692,16.602497242538,17.208107501541384,10.0,15.0,20.0,1.0,35.0,15.0,11.0,15.0
2004,4th Quintile,East,285,13.525155587350833,13.130848912598447,13.919462262103218,8.0,14.0,20.0,1.0,38.0,14.0,13.0,18.0
2004,5th Quintile,West,1122,17.079193865605117,16.774030245331126,17.384357485879107,10.0,15.0,20.0,1.0,35.0,15.0,11.0,15.0
2004,5th Quintile,East,130,13.398357054041874,12.78740107936796,14.009313028715788,10.0,10.0,20.0,1.0,35.0,10.0,5.0,10.0
2005,1st Quintile,West,,,,,,,,,,,,
2005,1st Quintile,East,,,,,,,,,,,,
2005,2nd Quintile,West,,,,,,,,,,,,
2005,2nd Quintile,East,,,,,,,,,,,,
2005,3rd Quintile,West,,,,,,,,,,,,
2005,3rd Quintile,East,,,,,,,,,,,,
2005,4th Quintile,West,,,,,,,,,,,,
2005,4th Quintile,East,,,,,,,,,,,,
2005,5th Quintile,West,,,,,,,,,,,,
2005,5th Quintile,East,,,,,,,,,,,,
2006,1st Quintile,West,580,16.764136654957294,16.355385571069274,17.172887738845315,10.0,15.0,20.0,1.0,35.0,15.0,13.0,15.0
2006,1st Quintile,East,309,14.99527379275547,14.4826517555639,15.507895829947039,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2006,2nd Quintile,West,636,17.150287758478427,16.81179710050742,17.488778416449435,10.0,15.0,20.0,1.0,35.0,15.0,12.0,15.0
2006,2nd Quintile,East,299,14.261767085486442,13.896355343692386,14.627178827280497,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.049999999999997
2006,3rd Quintile,West,849,16.402446421690495,16.12545745566614,16.67943538771485,10.0,15.0,20.0,1.0,35.0,15.0,12.0,15.0
2006,3rd Quintile,East,281,13.46772878826431,13.075410415057759,13.860047161470861,8.0,12.610637115746961,20.0,1.0,38.0,13.0,11.0,16.0
2006,4th Quintile,West,922,15.821179648486897,15.536528927794313,16.105830369179483,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2006,4th Quintile,East,249,13.177036790669684,12.741988630582904,13.612084950756463,7.0,12.0,20.0,1.0,35.0,12.0,9.0,14.0
2006,5th Quintile,West,1041,15.551534631691185,15.264780261312014,15.838289002070356,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2006,5th Quintile,East,139,13.504390690151359,12.911890704604476,14.096890675698242,8.0,10.0,20.0,1.0,38.0,10.0,5.0,10.0
2007,1st Quintile,West,,,,,,,,,,,,
2007,1st Quintile,East,,,,,,,,,,,,
2007,2nd Quintile,West,,,,,,,,,,,,
2007,2nd Quintile,East,,,,,,,,,,,,
2007,3rd Quintile,West,,,,,,,,,,,,
2007,3rd Quintile,East,,,,,,,,,,,,
2007,4th Quintile,West,,,,,,,,,,,,
2007,4th Quintile,East,,,,,,,,,,,,
2007,5th Quintile,West,,,,,,,,,,,,
2007,5th Quintile,East,,,,,,,,,,,,
2008,1st Quintile,West,454,15.770152130597776,15.318001700335149,16.222302560860403,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2008,1st Quintile,East,288,14.124659869898993,13.708704391793104,14.540615348004883,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2008,2nd Quintile,West,565,16.213121315404567,15.871792416171548,16.554450214637587,10.0,15.0,20.0,1.0,35.0,15.0,13.0,15.0
2008,2nd Quintile,East,237,13.93365200545138,13.474437149826445,14.392866861076316,10.0,12.0,20.0,1.0,35.0,12.0,9.0,14.0
2008,3rd Quintile,West,738,15.77470452754117,15.470147628492253,16.079261426590087,10.0,15.0,20.0,1.0,35.0,15.0,13.0,15.0
2008,3rd Quintile,East,269,12.751246804131311,12.320243649496783,13.182249958765839,6.0,10.0,20.0,1.0,40.0,10.0,5.0,10.0
2008,4th Quintile,West,922,15.509404944035957,15.245964476544827,15.772845411527086,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2008,4th Quintile,East,288,13.649291247391453,13.255342351392478,14.043240143390427,8.0,15.0,20.0,1.0,38.0,15.0,15.0,18.0
2008,5th Quintile,West,999,15.616359994424839,15.317664342839405,15.915055646010272,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2008,5th Quintile,East,153,12.323903288689356,11.800541039104434,12.847265538274279,8.0,10.0,15.0,1.0,25.5,10.0,8.0,10.0
2009,1st Quintile,West,,,,,,,,,,,,
2009,1st Quintile,East,,,,,,,,,,,,
2009,2nd Quintile,West,,,,,,,,,,,,
2009,2nd Quintile,East,,,,,,,,,,,,
2009,3rd Quintile,West,,,,,,,,,,,,
2009,3rd Quintile,East,,,,,,,,,,,,
2009,4th Quintile,West,,,,,,,,,,,,
2009,4th Quintile,East,,,,,,,,,,,,
2009,5th Quintile,West,,,,,,,,,,,,
2009,5th Quintile,East,,,,,,,,,,,,
2010,1st Quintile,West,359,15.322481797902801,14.835033054205391,15.809930541600211,10.0,15.0,20.0,1.0,35.0,15.0,15.0,20.0
2010,1st Quintile,East,229,13.898887044095622,13.468074597076953,14.32969949111429,10.0,12.0,20.0,1.0,35.0,12.0,9.0,14.0
2010,2nd Quintile,West,413,16.382748427479015,15.965648724341795,16.799848130616237,10.0,15.0,20.0,1.0,35.0,15.0,12.0,15.049999999999999
2010,2nd Quintile,East,184,13.927528599633451,13.353907500255358,14.501149699011544,10.0,12.295514963586507,20.0,1.0,35.0,12.0,9.0,14.0
2010,3rd Quintile,West,574,15.38588936514394,15.059854136759515,15.711924593528366,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2010,3rd Quintile,East,224,14.099004142144137,13.633592619213843,14.564415665074431,10.0,15.0,20.0,1.0,30.0,15.0,15.0,20.0
2010,4th Quintile,West,799,15.88834150980091,15.569414252132535,16.207268767469284,10.0,15.0,20.0,1.0,35.0,15.0,13.974999999999994,15.0
2010,4th Quintile,East,264,13.71434302052281,13.220695170688519,14.2079908703571,9.0,12.0,20.0,1.0,36.5,12.0,9.0,14.0
2010,5th Quintile,West,928,15.040743080653872,14.760736955235053,15.32074920607269,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2010,5th Quintile,East,145,11.447748420206048,10.958993391727686,11.93650344868441,6.8739948200846595,10.0,15.0,1.0,27.18900776987301,10.0,5.0,10.0
2011,1st Quintile,West,,,,,,,,,,,,
2011,1st Quintile,East,,,,,,,,,,,,
2011,2nd Quintile,West,,,,,,,,,,,,
2011,2nd Quintile,East,,,,,,,,,,,,
2011,3rd Quintile,West,,,,,,,,,,,,
2011,3rd Quintile,East,,,,,,,,,,,,
2011,4th Quintile,West,,,,,,,,,,,,
2011,4th Quintile,East,,,,,,,,,,,,
2011,5th Quintile,West,,,,,,,,,,,,
2011,5th Quintile,East,,,,,,,,,,,,
2012,1st Quintile,West,362,16.067245228920697,15.591071088106334,16.543419369735062,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2012,1st Quintile,East,230,14.700714881595678,14.202290565500041,15.199139197691315,10.0,13.0,20.0,1.0,35.0,13.0,11.0,16.0
2012,2nd Quintile,West,475,16.426466224555984,16.03890454546639,16.814027903645577,10.0,15.0,20.0,1.0,35.0,15.0,10.0,15.0
2012,2nd Quintile,East,220,13.737636590759406,13.235696669473903,14.23957651204491,8.094477988269967,12.0,20.0,1.0,37.85828301759505,12.0,9.0,14.0
2012,3rd Quintile,West,589,15.848594352816352,15.529740899214305,16.167447806418398,10.0,15.0,20.0,1.0,35.0,15.0,12.0,15.0
2012,3rd Quintile,East,231,12.650111403961413,12.231540859187128,13.068681948735698,8.0,10.0,20.0,1.0,38.0,10.0,5.0,10.0
2012,4th Quintile,West,811,14.454814957576536,14.179326221366303,14.73030369378677,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2012,4th Quintile,East,284,12.743441054717296,12.321909835060948,13.164972274373644,6.157062547241105,10.0,20.0,1.0,40.0,10.0,5.0,10.0
2012,5th Quintile,West,978,14.29471769858799,14.026946654984657,14.562488742191322,8.0,15.0,20.0,1.0,38.0,15.0,15.0,18.0
2012,5th Quintile,East,206,12.049874508609273,11.664679218871202,12.435069798347344,8.0,10.0,15.0,1.0,25.5,10.0,5.0,10.0
2013,1st Quintile,West,,,,,,,,,,,,
2013,1st Quintile,East,,,,,,,,,,,,
2013,2nd Quintile,West,,,,,,,,,,,,
2013,2nd Quintile,East,,,,,,,,,,,,
2013,3rd Quintile,West,,,,,,,,,,,,
2013,3rd Quintile,East,,,,,,,,,,,,
2013,4th Quintile,West,,,,,,,,,,,,
2013,4th Quintile,East,,,,,,,,,,,,
2013,5th Quintile,West,,,,,,,,,,,,
2013,5th Quintile,East,,,,,,,,,,,,
2014,1st Quintile,West,804,14.507022251193195,14.234431255389957,14.779613246996433,9.392631437407552,15.0,20.0,1.0,35.91105284388867,15.0,15.0,18.0
2014,1st Quintile,East,343,14.963857933460629,14.540415748125755,15.387300118795503,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2014,2nd Quintile,West,1042,15.275193382056722,15.027588344998936,15.522798419114508,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2014,2nd Quintile,East,351,13.58740422870351,13.203091728950971,13.97171672845605,8.0,15.0,20.0,1.0,38.0,15.0,15.0,20.0
2014,3rd Quintile,West,1163,15.912076522123032,15.671535137966705,16.152617906279357,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2014,3rd Quintile,East,331,13.30307822268986,12.921535036216609,13.684621409163112,8.164590042548785,12.0,20.0,1.0,37.75311493617682,12.0,9.0,14.0
2014,4th Quintile,West,1280,14.499972131249994,14.28826368263619,14.711680579863797,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2014,4th Quintile,East,296,13.435711698739468,13.052936279521443,13.818487117957492,9.23740792308339,15.0,20.0,1.0,30.0,15.0,15.0,20.0
2014,5th Quintile,West,1250,13.905665106521466,13.671006958242128,14.140323254800805,8.0,15.0,20.0,1.0,38.0,15.0,15.0,18.0
2014,5th Quintile,East,233,11.459455346651762,11.048453429181112,11.870457264122411,6.0,10.0,15.0,1.0,28.5,10.0,8.0,10.0
2015,1st Quintile,West,,,,,,,,,,,,
2015,1st Quintile,East,,,,,,,,,,,,
2015,2nd Quintile,West,,,,,,,,,,,,
2015,2nd Quintile,East,,,,,,,,,,,,
2015,3rd Quintile,West,,,,,,,,,,,,
2015,3rd Quintile,East,,,,,,,,,,,,
2015,4th Quintile,West,,,,,,,,,,,,
2015,4th Quintile,East,,,,,,,,,,,,
2015,5th Quintile,West,,,,,,,,,,,,
2015,5th Quintile,East,,,,,,,,,,,,
2016,1st Quintile,West,600,15.062390057810822,14.706081942117553,15.41869817350409,10.0,15.0,20.0,1.0,35.0,15.0,15.0,20.0
2016,1st Quintile,East,290,13.717222880192185,13.252145519763921,14.18230024062045,8.0,15.0,20.0,1.0,38.0,15.0,15.0,20.0
2016,2nd Quintile,West,804,15.121623564565846,14.823795218935071,15.41945191019662,10.0,15.0,20.0,1.0,35.0,15.0,15.0,17.0
2016,2nd Quintile,East,259,15.276711227403405,14.810367202014605,15.743055252792205,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2016,3rd Quintile,West,911,15.36247162267903,15.10452066727104,15.62042257808702,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2016,3rd Quintile,East,280,12.982917743950043,12.532394976693507,13.43344051120658,7.0,12.0,20.0,1.0,39.5,12.0,9.0,14.0
2016,4th Quintile,West,1140,14.388124809061303,14.163272664417066,14.61297695370554,10.0,13.018655764172772,20.0,1.0,35.0,13.0,11.0,14.0
2016,4th Quintile,East,307,13.206659690460999,12.811060627084178,13.60225875383782,8.0,12.0,20.0,1.0,38.0,12.0,9.0,14.0
2016,5th Quintile,West,1233,13.358849565943903,13.139676826751684,13.578022305136122,7.0,13.0,20.0,1.0,39.5,13.0,11.0,14.0
2016,5th Quintile,East,221,11.641121788636719,11.215789326090624,12.066454251182813,7.0,10.0,15.0,1.0,27.0,10.0,8.0,10.0
2017,1st Quintile,West,,,,,,,,,,,,
2017,1st Quintile,East,,,,,,,,,,,,
2017,2nd Quintile,West,,,,,,,,,,,,
2017,2nd Quintile,East,,,,,,,,,,,,
2017,3rd Quintile,West,,,,,,,,,,,,
2017,3rd Quintile,East,,,,,,,,,,,,
2017,4th Quintile,West,,,,,,,,,,,,
2017,4th Quintile,East,,,,,,,,,,,,
2017,5th Quintile,West,,,,,,,,,,,,
2017,5th Quintile,East,,,,,,,,,,,,
2018,1st Quintile,West,407,14.803280097712376,14.384070881566066,15.222489313858686,10.0,15.0,20.0,1.0,35.0,15.0,14.974999999999994,18.0
2018,1st Quintile,East,200,14.062077094958655,13.480383183937086,14.643771005980224,8.0,15.0,20.0,1.0,38.0,15.0,15.0,20.0
2018,2nd Quintile,West,638,14.365872750340245,14.056039306191229,14.67570619448926,10.0,13.982179412506815,20.0,1.0,35.0,14.0,13.0,18.0
2018,2nd Quintile,East,261,15.535982538141154,15.060305977148422,16.011659099133887,10.0,15.0,20.0,1.0,35.0,15.0,10.0,18.0
2018,3rd Quintile,West,819,13.753122703174773,13.50699441550897,13.999250990840576,10.0,12.0,20.0,1.0,35.0,12.0,9.0,14.0
2018,3rd Quintile,East,295,14.298965749544164,13.888115321275716,14.709816177812613,10.0,15.0,20.0,1.0,35.0,15.0,15.0,20.0
2018,4th Quintile,West,1125,14.28235592160429,14.049963221683566,14.514748621525015,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2018,4th Quintile,East,353,13.358569646136546,12.987009364635021,13.730129927638071,9.119163127164203,15.0,20.0,1.0,36.321255309253694,15.0,15.0,20.0
2018,5th Quintile,West,1429,13.109348958513166,12.902090844831273,13.31660707219506,8.0,11.0,20.0,1.0,38.0,11.0,10.0,12.0
2018,5th Quintile,East,272,12.215208164694133,11.814277395366334,12.616138934021931,7.0,12.0,17.347404542392688,1.0,32.868511355981724,12.0,9.0,14.0
2019,1st Quintile,West,,,,,,,,,,,,
2019,1st Quintile,East,,,,,,,,,,,,
2019,2nd Quintile,West,,,,,,,,,,,,
2019,2nd Quintile,East,,,,,,,,,,,,
2019,3rd Quintile,West,,,,,,,,,,,,
2019,3rd Quintile,East,,,,,,,,,,,,
2019,4th Quintile,West,,,,,,,,,,,,
2019,4th Quintile,East,,,,,,,,,,,,
2019,5th Quintile,West,,,,,,,,,,,,
2019,5th Quintile,East,,,,,,,,,,,,
2020,1st Quintile,West,658,14.838809348592516,14.4848395964288,15.192779100756232,8.0,13.0,20.0,0.0,38.0,13.0,11.0,16.0
2020,1st Quintile,East,247,15.249075881875145,14.651787506340257,15.846364257410032,10.0,15.0,20.0,0.0,35.0,15.0,15.0,20.0
2020,2nd Quintile,West,687,14.487056384720724,14.179605797907003,14.794506971534444,9.447593160609555,15.0,20.0,0.0,35.828610259085664,15.0,15.0,18.0
2020,2nd Quintile,East,218,13.779716855637131,13.257531824744,14.301901886530263,10.0,12.0,20.0,1.0,35.0,12.0,9.0,14.0
2020,3rd Quintile,West,635,14.739370131678388,14.405217170147589,15.073523093209188,10.0,13.62260381900044,20.0,0.0,35.0,14.0,13.0,16.0
2020,3rd Quintile,East,256,14.265071423262563,13.711377414680053,14.818765431845074,10.0,12.0,20.0,1.0,35.0,12.0,9.0,14.0
2020,4th Quintile,West,947,13.412652079330899,13.200809890777348,13.62449426788445,10.0,12.0,20.0,0.0,35.0,12.0,9.0,12.0
2020,4th Quintile,East,338,13.167340865121002,12.762144764052193,13.57253696618981,7.706198760427535,10.9131199092902,20.0,1.0,38.4407018593587,11.0,7.0,12.0
2020,5th Quintile,West,1648,12.84586373102505,12.662292525929942,13.029434936120158,7.0,12.0,20.0,1.0,39.5,12.0,12.0,14.0
2020,5th Quintile,East,354,12.759909299281626,12.42392847236504,13.095890126198212,9.0,12.0,20.0,1.0,36.5,12.0,9.0,14.0
2021,1st Quintile,West,,,,,,,,,,,,
2021,1st Quintile,East,,,,,,,,,,,,
2021,2nd Quintile,West,,,,,,,,,,,,
2021,2nd Quintile,East,,,,,,,,,,,,
2021,3rd Quintile,West,,,,,,,,,,,,
2021,3rd Quintile,East,,,,,,,,,,,,
2021,4th Quintile,West,,,,,,,,,,,,
2021,4th Quintile,East,,,,,,,,,,,,
2021,5th Quintile,West,,,,,,,,,,,,
2021,5th Quintile,East,,,,,,,,,,,,
