year,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2004,4th Quintile,1143,16.46889975434259,16.174985055316633,16.76281445336855,10.0,15.0,20.0,1.0,35.0,15.0,12.0,15.0
2004,5th Quintile,1422,16.54598046674214,16.286051287951928,16.805909645532353,10.0,15.0,20.0,1.0,35.0,15.0,13.0,15.0
2005,1st Quintile,,,,,,,,,,,,
2005,2nd Quintile,,,,,,,,,,,,
2005,3rd Quintile,,,,,,,,,,,,
2005,4th Quintile,,,,,,,,,,,,
2005,5th Quintile,,,,,,,,,,,,
2006,1st Quintile,1187,16.273449809008746,16.004357516997285,16.542542101020207,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2006,2nd Quintile,962,16.42200186085231,16.15804704988977,16.685956671814846,10.0,15.0,20.0,1.0,35.0,15.0,13.0,15.0
2006,3rd Quintile,972,15.501201874481346,15.249892743588427,15.752511005374265,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2006,4th Quintile,971,15.687867514917711,15.413002773642525,15.962732256192897,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2006,5th Quintile,1212,15.369535479918598,15.108441166012462,15.630629793824735,9.029047325426836,15.0,20.0,1.0,36.45642901185975,15.0,15.0,15.0
2007,1st Quintile,,,,,,,,,,,,
2007,2nd Quintile,,,,,,,,,,,,
2007,3rd Quintile,,,,,,,,,,,,
2007,4th Quintile,,,,,,,,,,,,
2007,5th Quintile,,,,,,,,,,,,
2008,1st Quintile,1109,15.35559085130103,15.095861069667434,15.615320632934628,10.0,15.0,20.0,1.0,35.0,15.0,15.0,16.0
2008,2nd Quintile,878,15.410824349745482,15.130182344793608,15.691466354697356,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2008,3rd Quintile,971,15.476039669278192,15.232633633331353,15.71944570522503,10.0,15.0,20.0,1.0,35.0,15.0,13.0,15.0
2008,4th Quintile,950,15.132418587682368,14.874414968967992,15.390422206396744,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2008,5th Quintile,1004,15.25959289212285,14.961168596909875,15.558017187335825,8.0,15.0,20.0,1.0,38.0,15.0,15.0,15.0
2009,1st Quintile,,,,,,,,,,,,
2009,2nd Quintile,,,,,,,,,,,,
2009,3rd Quintile,,,,,,,,,,,,
2009,4th Quintile,,,,,,,,,,,,
2009,5th Quintile,,,,,,,,,,,,
2010,1st Quintile,964,15.225831064495091,14.952733494854103,15.49892863413608,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2010,2nd Quintile,781,15.343732252529177,15.06344050784766,15.624023997210694,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2010,3rd Quintile,753,15.088618717113555,14.770509206179542,15.406728228047568,9.175201874968176,15.0,20.0,1.0,36.237197187547736,15.0,15.0,18.0
2010,4th Quintile,818,15.311294865381662,15.016015142734066,15.606574588029257,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2010,5th Quintile,803,14.958780644816015,14.656733425749154,15.260827863882875,9.157663835683714,15.0,20.0,1.0,36.263504246474426,15.0,15.0,15.0
2011,1st Quintile,,,,,,,,,,,,
2011,2nd Quintile,,,,,,,,,,,,
2011,3rd Quintile,,,,,,,,,,,,
2011,4th Quintile,,,,,,,,,,,,
2011,5th Quintile,,,,,,,,,,,,
2012,1st Quintile,1116,15.615457905763604,15.362076129829315,15.868839681697892,10.0,15.0,20.0,1.0,35.0,15.0,15.0,16.0
2012,2nd Quintile,789,15.699315161115178,15.423816230085782,15.974814092144575,10.0,15.0,20.0,1.0,35.0,15.0,12.0,15.0
2012,3rd Quintile,859,14.306809874868984,14.032907149548656,14.580712600189312,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2012,4th Quintile,856,14.022842052116225,13.765389351571313,14.280294752661137,8.0,15.0,20.0,1.0,38.0,15.0,15.0,18.0
2012,5th Quintile,765,13.926809130929051,13.6278129716303,14.225805290227802,8.0,12.0,20.0,1.0,38.0,12.0,9.0,14.0
2013,1st Quintile,,,,,,,,,,,,
2013,2nd Quintile,,,,,,,,,,,,
2013,3rd Quintile,,,,,,,,,,,,
2013,4th Quintile,,,,,,,,,,,,
2013,5th Quintile,,,,,,,,,,,,
2014,1st Quintile,2211,14.697083314605933,14.528970748092812,14.865195881119055,10.0,15.0,20.0,1.0,35.0,15.0,15.0,17.0
2014,2nd Quintile,1599,15.496525418040545,15.298611850938109,15.69443898514298,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2014,3rd Quintile,1258,14.323389004582829,14.105290080800122,14.541487928365536,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2014,4th Quintile,1148,14.34486208148139,14.12581003117581,14.56391413178697,10.0,15.0,20.0,1.0,35.0,15.0,15.0,16.0
2014,5th Quintile,876,13.010654605790332,12.734758486579418,13.286550725001247,6.0,11.0,20.0,1.0,41.0,11.0,7.0,12.0
2015,1st Quintile,,,,,,,,,,,,
2015,2nd Quintile,,,,,,,,,,,,
2015,3rd Quintile,,,,,,,,,,,,
2015,4th Quintile,,,,,,,,,,,,
2015,5th Quintile,,,,,,,,,,,,
2016,1st Quintile,1848,14.940970327120803,14.745189455796275,15.136751198445332,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.024999999999999
2016,2nd Quintile,1428,15.13875743451105,14.927783770680731,15.349731098341367,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2016,3rd Quintile,1094,13.727200994775325,13.510726613999662,13.943675375550988,10.0,12.0,20.0,1.0,35.0,12.0,9.0,12.0
2016,4th Quintile,960,13.315060938583295,13.085278808586459,13.544843068580132,8.0,12.0,20.0,1.0,38.0,12.0,9.0,14.0
2016,5th Quintile,714,13.36122845139304,13.056889018119925,13.665567884666157,7.0,12.0,20.0,1.0,39.5,12.0,9.0,13.024999999999999
2017,1st Quintile,,,,,,,,,,,,
2017,2nd Quintile,,,,,,,,,,,,
2017,3rd Quintile,,,,,,,,,,,,
2017,4th Quintile,,,,,,,,,,,,
2017,5th Quintile,,,,,,,,,,,,
2018,1st Quintile,1665,14.667146775639468,14.469643328944182,14.864650222334754,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2018,2nd Quintile,1439,13.946300886999621,13.76201240735767,14.130589366641573,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2018,3rd Quintile,1025,13.981871218123704,13.738170125533275,14.225572310714133,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2018,4th Quintile,932,12.95459848703713,12.722811113892947,13.186385860181312,8.0,12.0,20.0,1.0,38.0,12.0,12.0,14.0
2018,5th Quintile,737,13.076080908418826,12.761575867390654,13.390585949446997,7.0,10.0,20.0,1.0,39.5,10.0,7.0,10.0
2019,1st Quintile,,,,,,,,,,,,
2019,2nd Quintile,,,,,,,,,,,,
2019,3rd Quintile,,,,,,,,,,,,
2019,4th Quintile,,,,,,,,,,,,
2019,5th Quintile,,,,,,,,,,,,
2020,1st Quintile,2186,14.412291672864594,14.235796169197428,14.58878717653176,8.0,13.0,20.0,0.0,38.0,13.0,11.0,14.0
2020,2nd Quintile,1234,14.074618092999886,13.847073426700995,14.302162759298778,10.0,13.0,20.0,0.0,35.0,13.0,11.0,14.024999999999999
2020,3rd Quintile,939,13.325633921324117,13.108004501112282,13.543263341535953,8.0,12.81772282091686,20.0,0.0,38.0,13.0,11.0,14.0
2020,4th Quintile,822,12.71003434953837,12.453166771475543,12.966901927601198,6.0,12.0,20.0,1.0,41.0,12.0,11.0,14.0
2020,5th Quintile,801,12.802182950663425,12.537155155892874,13.067210745433977,8.0,11.0,20.0,1.0,38.0,11.0,10.0,12.0
2021,1st Quintile,,,,,,,,,,,,
2021,2nd Quintile,,,,,,,,,,,,
2021,3rd Quintile,,,,,,,,,,,,
2021,4th Quintile,,,,,,,,,,,,
2021,5th Quintile,,,,,,,,,,,,
