year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2000,Urban regions,West,,,,,,,,,,,,
2000,Urban regions,East,,,,,,,,,,,,
2000,Rural regions,West,,,,,,,,,,,,
2000,Rural regions,East,,,,,,,,,,,,
2001,Urban regions,West,,,,,,,,,,,,
2001,Urban regions,East,,,,,,,,,,,,
2001,Rural regions,West,,,,,,,,,,,,
2001,Rural regions,East,,,,,,,,,,,,
2002,Urban regions,West,4066,17.626767548161805,17.483328396567213,17.770206699756397,10.0,19.0,20.0,1.0,35.0,19.0,18.0,19.0
2002,Urban regions,East,489,14.580348705145186,14.204235547252576,14.956461863037795,10.0,14.0,20.0,1.0,35.0,14.0,13.0,16.0
2002,Rural regions,West,1173,16.894048809546078,16.6481288583688,17.139968760723356,10.0,19.0,20.0,1.0,35.0,19.0,19.0,23.0
2002,Rural regions,East,1062,14.77230024881074,14.562307427059645,14.982293070561836,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2003,Urban regions,West,,,,,,,,,,,,
2003,Urban regions,East,,,,,,,,,,,,
2003,Rural regions,West,,,,,,,,,,,,
2003,Rural regions,East,,,,,,,,,,,,
2004,Urban regions,West,3577,16.890667597126516,16.735090547734416,17.046244646518616,10.0,16.0,20.0,1.0,35.0,16.0,14.0,17.0
2004,Urban regions,East,489,13.83836971624567,13.510310550184967,14.166428882306372,8.0,13.0,20.0,1.0,38.0,13.0,11.0,14.049999999999999
2004,Rural regions,West,1053,16.850603285198254,16.556391354642404,17.144815215754104,10.0,18.0,20.0,1.0,35.0,18.0,17.0,21.0
2004,Rural regions,East,976,13.924990688230908,13.689536498430439,14.160444878031377,10.0,12.0,20.0,1.0,35.0,12.0,9.0,12.0
2005,Urban regions,West,,,,,,,,,,,,
2005,Urban regions,East,,,,,,,,,,,,
2005,Rural regions,West,,,,,,,,,,,,
2005,Rural regions,East,,,,,,,,,,,,
2006,Urban regions,West,3499,16.261480709489685,16.109821502371233,16.413139916608138,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2006,Urban regions,East,459,13.668526229286554,13.29886366381245,14.038188794760659,8.0,12.0,20.0,1.0,38.0,12.0,9.0,14.0
2006,Rural regions,West,1066,16.212939035222835,15.946818277446202,16.479059792999468,10.0,15.0,20.0,1.0,35.0,15.0,13.0,15.0
2006,Rural regions,East,951,14.234672406935275,14.009958111540538,14.459386702330011,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2007,Urban regions,West,,,,,,,,,,,,
2007,Urban regions,East,,,,,,,,,,,,
2007,Rural regions,West,,,,,,,,,,,,
2007,Rural regions,East,,,,,,,,,,,,
2008,Urban regions,West,2781,15.784017264162678,15.620927297855593,15.947107230469763,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2008,Urban regions,East,410,12.659398466427326,12.343353382261993,12.97544355059266,8.0,10.0,18.821541108259396,1.0,35.05385277064849,10.0,5.0,10.0
2008,Rural regions,West,897,15.655738378613686,15.362952056846492,15.94852470038088,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2008,Rural regions,East,825,14.004936775030044,13.753688252362679,14.25618529769741,10.0,13.0,20.0,1.0,35.0,13.0,11.0,14.0
2009,Urban regions,West,,,,,,,,,,,,
2009,Urban regions,East,,,,,,,,,,,,
2009,Rural regions,West,,,,,,,,,,,,
2009,Rural regions,East,,,,,,,,,,,,
2010,Urban regions,West,2326,15.614991597431304,15.433244253744084,15.796738941118525,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2010,Urban regions,East,332,12.631202722919435,12.250029249925907,13.012376195912962,7.0,12.0,18.143196339305796,1.0,34.85799084826449,12.0,9.0,14.0
2010,Rural regions,West,747,15.343526050327215,15.04300342367985,15.64404867697458,10.0,15.0,20.0,1.0,35.0,15.0,15.0,16.0
2010,Rural regions,East,714,14.07325902495254,13.802118839235376,14.344399210669703,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2011,Urban regions,West,,,,,,,,,,,,
2011,Urban regions,East,,,,,,,,,,,,
2011,Rural regions,West,,,,,,,,,,,,
2011,Rural regions,East,,,,,,,,,,,,
2012,Urban regions,West,2719,15.3120293765674,15.151606275056402,15.472452478078399,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2012,Urban regions,East,401,12.506490212606526,12.158754759871538,12.854225665341513,7.0,10.60792103975606,18.0,1.0,34.5,11.0,8.0,12.0
2012,Rural regions,West,1026,14.452976419752668,14.215844567495642,14.690108272009693,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2012,Rural regions,East,880,13.880574778733207,13.641286739452207,14.119862818014207,10.0,12.0,20.0,1.0,35.0,12.0,9.0,14.0
2013,Urban regions,West,,,,,,,,,,,,
2013,Urban regions,East,,,,,,,,,,,,
2013,Rural regions,West,,,,,,,,,,,,
2013,Rural regions,East,,,,,,,,,,,,
2014,Urban regions,West,3981,14.746240405743428,14.616415083058772,14.876065728428085,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2014,Urban regions,East,508,11.657559744591827,11.37807977707706,11.937039712106595,6.0,10.0,15.0,1.0,28.5,10.0,8.0,10.0
2014,Rural regions,West,1558,14.710837572051327,14.521363929089304,14.90031121501335,10.0,15.0,20.0,1.0,35.0,15.0,15.0,17.0
2014,Rural regions,East,1046,14.286420911349325,14.06041122412252,14.51243059857613,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2015,Urban regions,West,,,,,,,,,,,,
2015,Urban regions,East,,,,,,,,,,,,
2015,Rural regions,West,,,,,,,,,,,,
2015,Rural regions,East,,,,,,,,,,,,
2016,Urban regions,West,3340,14.32490102917432,14.186173373192556,14.463628685156085,8.0,15.0,20.0,1.0,38.0,15.0,15.0,17.025
2016,Urban regions,East,458,11.388978951282892,11.07911113054374,11.698846772022044,5.0,10.0,15.983023977761798,1.0,32.457559944404494,10.0,8.0,10.0
2016,Rural regions,West,1348,14.678731975098968,14.468808510900411,14.888655439297525,10.0,15.0,20.0,1.0,35.0,15.0,15.0,17.025
2016,Rural regions,East,899,14.36467527341019,14.114602889845765,14.614747656974616,10.0,15.0,20.0,1.0,35.0,15.0,15.0,16.0
2017,Urban regions,West,,,,,,,,,,,,
2017,Urban regions,East,,,,,,,,,,,,
2017,Rural regions,West,,,,,,,,,,,,
2017,Rural regions,East,,,,,,,,,,,,
2018,Urban regions,West,3427,13.84178113817434,13.706292953992673,13.977269322356008,8.0,12.0,20.0,1.0,38.0,12.0,9.0,12.0
2018,Urban regions,East,491,12.472763373398555,12.154534711240347,12.790992035556764,6.946564044590722,11.0,20.0,1.0,39.58015393311392,11.0,7.0,12.0
2018,Rural regions,West,1316,13.657115010349035,13.45702459914899,13.857205421549079,9.0,12.0,20.0,1.0,36.5,12.0,9.0,12.0
2018,Rural regions,East,1004,14.401568111419554,14.171827285943088,14.63130893689602,10.0,15.0,20.0,1.0,35.0,15.0,15.0,17.0
2019,Urban regions,West,,,,,,,,,,,,
2019,Urban regions,East,,,,,,,,,,,,
2019,Rural regions,West,,,,,,,,,,,,
2019,Rural regions,East,,,,,,,,,,,,
2020,Urban regions,West,3795,13.866717657832407,13.737283083521417,13.996152232143396,8.0,13.0,20.0,0.0,38.0,13.0,11.0,14.0
2020,Urban regions,East,527,12.138761600910852,11.808110228761404,12.469412973060301,6.0,10.0,18.0,0.0,36.0,10.0,8.0,10.0
2020,Rural regions,West,1402,12.756270450083623,12.5813600424884,12.931180857678845,8.0,12.0,18.0,0.0,33.0,12.0,12.0,14.0
2020,Rural regions,East,957,14.356200580500472,14.104134805572267,14.608266355428677,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2021,Urban regions,West,,,,,,,,,,,,
2021,Urban regions,East,,,,,,,,,,,,
2021,Rural regions,West,,,,,,,,,,,,
2021,Rural regions,East,,,,,,,,,,,,
