year,quintil_oecd,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1993,3rd Quintile,Urban regions,,,,,,,,,,,,
1993,3rd Quintile,Rural regions,,,,,,,,,,,,
1993,4th Quintile,Urban regions,,,,,,,,,,,,
1993,4th Quintile,Rural regions,,,,,,,,,,,,
1993,5th Quintile,Urban regions,,,,,,,,,,,,
1993,5th Quintile,Rural regions,,,,,,,,,,,,
1994,1st Quintile,Urban regions,,,,,,,,,,,,
1994,1st Quintile,Rural regions,,,,,,,,,,,,
1994,2nd Quintile,Urban regions,,,,,,,,,,,,
1994,2nd Quintile,Rural regions,,,,,,,,,,,,
1994,3rd Quintile,Urban regions,,,,,,,,,,,,
1994,3rd Quintile,Rural regions,,,,,,,,,,,,
1994,4th Quintile,Urban regions,,,,,,,,,,,,
1994,4th Quintile,Rural regions,,,,,,,,,,,,
1994,5th Quintile,Urban regions,,,,,,,,,,,,
1994,5th Quintile,Rural regions,,,,,,,,,,,,
1995,1st Quintile,Urban regions,,,,,,,,,,,,
1995,1st Quintile,Rural regions,,,,,,,,,,,,
1995,2nd Quintile,Urban regions,,,,,,,,,,,,
1995,2nd Quintile,Rural regions,,,,,,,,,,,,
1995,3rd Quintile,Urban regions,,,,,,,,,,,,
1995,3rd Quintile,Rural regions,,,,,,,,,,,,
1995,4th Quintile,Urban regions,,,,,,,,,,,,
1995,4th Quintile,Rural regions,,,,,,,,,,,,
1995,5th Quintile,Urban regions,,,,,,,,,,,,
1995,5th Quintile,Rural regions,,,,,,,,,,,,
1996,1st Quintile,Urban regions,,,,,,,,,,,,
1996,1st Quintile,Rural regions,,,,,,,,,,,,
1996,2nd Quintile,Urban regions,,,,,,,,,,,,
1996,2nd Quintile,Rural regions,,,,,,,,,,,,
1996,3rd Quintile,Urban regions,,,,,,,,,,,,
1996,3rd Quintile,Rural regions,,,,,,,,,,,,
1996,4th Quintile,Urban regions,,,,,,,,,,,,
1996,4th Quintile,Rural regions,,,,,,,,,,,,
1996,5th Quintile,Urban regions,,,,,,,,,,,,
1996,5th Quintile,Rural regions,,,,,,,,,,,,
1997,1st Quintile,Urban regions,,,,,,,,,,,,
1997,1st Quintile,Rural regions,,,,,,,,,,,,
1997,2nd Quintile,Urban regions,,,,,,,,,,,,
1997,2nd Quintile,Rural regions,,,,,,,,,,,,
1997,3rd Quintile,Urban regions,,,,,,,,,,,,
1997,3rd Quintile,Rural regions,,,,,,,,,,,,
1997,4th Quintile,Urban regions,,,,,,,,,,,,
1997,4th Quintile,Rural regions,,,,,,,,,,,,
1997,5th Quintile,Urban regions,,,,,,,,,,,,
1997,5th Quintile,Rural regions,,,,,,,,,,,,
1998,1st Quintile,Urban regions,,,,,,,,,,,,
1998,1st Quintile,Rural regions,,,,,,,,,,,,
1998,2nd Quintile,Urban regions,,,,,,,,,,,,
1998,2nd Quintile,Rural regions,,,,,,,,,,,,
1998,3rd Quintile,Urban regions,,,,,,,,,,,,
1998,3rd Quintile,Rural regions,,,,,,,,,,,,
1998,4th Quintile,Urban regions,,,,,,,,,,,,
1998,4th Quintile,Rural regions,,,,,,,,,,,,
1998,5th Quintile,Urban regions,,,,,,,,,,,,
1998,5th Quintile,Rural regions,,,,,,,,,,,,
1999,1st Quintile,Urban regions,,,,,,,,,,,,
1999,1st Quintile,Rural regions,,,,,,,,,,,,
1999,2nd Quintile,Urban regions,,,,,,,,,,,,
1999,2nd Quintile,Rural regions,,,,,,,,,,,,
1999,3rd Quintile,Urban regions,,,,,,,,,,,,
1999,3rd Quintile,Rural regions,,,,,,,,,,,,
1999,4th Quintile,Urban regions,,,,,,,,,,,,
1999,4th Quintile,Rural regions,,,,,,,,,,,,
1999,5th Quintile,Urban regions,,,,,,,,,,,,
1999,5th Quintile,Rural regions,,,,,,,,,,,,
2000,1st Quintile,Urban regions,,,,,,,,,,,,
2000,1st Quintile,Rural regions,,,,,,,,,,,,
2000,2nd Quintile,Urban regions,,,,,,,,,,,,
2000,2nd Quintile,Rural regions,,,,,,,,,,,,
2000,3rd Quintile,Urban regions,,,,,,,,,,,,
2000,3rd Quintile,Rural regions,,,,,,,,,,,,
2000,4th Quintile,Urban regions,,,,,,,,,,,,
2000,4th Quintile,Rural regions,,,,,,,,,,,,
2000,5th Quintile,Urban regions,,,,,,,,,,,,
2000,5th Quintile,Rural regions,,,,,,,,,,,,
2001,1st Quintile,Urban regions,,,,,,,,,,,,
2001,1st Quintile,Rural regions,,,,,,,,,,,,
2001,2nd Quintile,Urban regions,,,,,,,,,,,,
2001,2nd Quintile,Rural regions,,,,,,,,,,,,
2001,3rd Quintile,Urban regions,,,,,,,,,,,,
2001,3rd Quintile,Rural regions,,,,,,,,,,,,
2001,4th Quintile,Urban regions,,,,,,,,,,,,
2001,4th Quintile,Rural regions,,,,,,,,,,,,
2001,5th Quintile,Urban regions,,,,,,,,,,,,
2001,5th Quintile,Rural regions,,,,,,,,,,,,
2002,1st Quintile,Urban regions,803,17.609046561989825,16.89146455039929,18.455202884395845,10.0,19.0,20.0,1.0,35.0,19.0,18.0,20.0
2002,1st Quintile,Rural regions,537,15.754265908420464,15.031050272689889,16.44304275273783,10.0,15.0,20.0,1.0,35.0,15.0,11.0,15.0
2002,2nd Quintile,Urban regions,742,17.17638902361812,16.441416282047634,17.96239793006792,10.0,19.0,20.0,1.0,35.0,19.0,19.0,23.0
2002,2nd Quintile,Rural regions,414,16.413817803389726,15.385092833943009,17.32465224589759,10.0,15.0,20.0,1.0,35.0,15.0,11.0,15.0
2002,3rd Quintile,Urban regions,828,17.146387221185986,16.394179284605496,17.98991338089199,10.0,19.0,20.0,1.0,35.0,19.0,18.0,23.0
2002,3rd Quintile,Rural regions,432,16.115214685218177,15.310334262204968,16.9345741663713,10.0,17.29612428488799,20.0,1.0,35.0,18.0,17.0,21.0
2002,4th Quintile,Urban regions,822,17.104173076228598,16.309048261982994,17.837250772628806,10.0,18.0,20.0,1.0,35.0,18.0,16.0,21.0
2002,4th Quintile,Rural regions,427,15.823052309294697,14.774329611698175,16.686990315994663,10.0,15.0,20.0,1.0,35.0,15.0,11.0,15.0
2002,5th Quintile,Urban regions,950,17.808779601723217,16.71734513824939,18.82463870843302,10.0,19.0,20.0,1.0,35.0,19.0,18.0,23.0
2002,5th Quintile,Rural regions,310,16.253752874611987,14.698396744580535,17.3852751129779,10.0,15.0,20.0,1.0,35.0,15.0,10.0,15.0
2003,1st Quintile,Urban regions,,,,,,,,,,,,
2003,1st Quintile,Rural regions,,,,,,,,,,,,
2003,2nd Quintile,Urban regions,,,,,,,,,,,,
2003,2nd Quintile,Rural regions,,,,,,,,,,,,
2003,3rd Quintile,Urban regions,,,,,,,,,,,,
2003,3rd Quintile,Rural regions,,,,,,,,,,,,
2003,4th Quintile,Urban regions,,,,,,,,,,,,
2003,4th Quintile,Rural regions,,,,,,,,,,,,
2003,5th Quintile,Urban regions,,,,,,,,,,,,
2003,5th Quintile,Rural regions,,,,,,,,,,,,
2004,1st Quintile,Urban regions,762,16.095535692031387,15.207374252618376,16.820454284911094,10.0,15.0,20.0,1.0,35.0,15.0,11.0,15.0
2004,1st Quintile,Rural regions,471,15.527337008178414,14.541083226602993,16.354308688087713,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2004,2nd Quintile,Urban regions,691,16.754063024527042,16.023802234408997,17.565494359621837,10.0,16.0,20.0,1.0,35.0,16.0,13.0,17.0
2004,2nd Quintile,Rural regions,416,15.844833071516549,14.25386453828169,17.163999393695704,10.0,15.0,20.0,1.0,35.0,15.0,11.0,15.0
2004,3rd Quintile,Urban regions,786,16.45114908471148,15.627363378980426,17.356755681448035,10.0,15.0,20.0,1.0,35.0,15.0,11.0,15.0
2004,3rd Quintile,Rural regions,403,16.390257347378636,15.400513929610412,17.62885554048489,10.0,15.0,20.0,1.0,35.0,15.0,11.0,15.0
2004,4th Quintile,Urban regions,734,16.973786185577048,15.88954574743596,18.136794999638806,10.0,15.0,20.0,1.0,35.0,15.0,12.0,15.0
2004,4th Quintile,Rural regions,409,15.329511839201166,14.243530651601343,16.504299126609773,10.0,15.0,20.0,1.0,35.0,15.0,12.0,15.0
2004,5th Quintile,Urban regions,1092,16.812248136836775,15.581386106479588,17.722884905785797,10.0,15.0,20.0,1.0,35.0,15.0,12.0,15.0
2004,5th Quintile,Rural regions,330,15.633718513035236,14.46258197982295,16.997282132971293,10.0,15.0,20.0,1.0,35.0,15.0,10.0,20.0
2005,1st Quintile,Urban regions,,,,,,,,,,,,
2005,1st Quintile,Rural regions,,,,,,,,,,,,
2005,2nd Quintile,Urban regions,,,,,,,,,,,,
2005,2nd Quintile,Rural regions,,,,,,,,,,,,
2005,3rd Quintile,Urban regions,,,,,,,,,,,,
2005,3rd Quintile,Rural regions,,,,,,,,,,,,
2005,4th Quintile,Urban regions,,,,,,,,,,,,
2005,4th Quintile,Rural regions,,,,,,,,,,,,
2005,5th Quintile,Urban regions,,,,,,,,,,,,
2005,5th Quintile,Rural regions,,,,,,,,,,,,
2006,1st Quintile,Urban regions,759,16.208377125306374,15.195672416500646,17.063699416654874,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2006,1st Quintile,Rural regions,428,16.41305257550707,15.389719432930509,17.43470992011199,10.0,15.0,20.0,1.0,35.0,15.0,13.974999999999994,15.0
2006,2nd Quintile,Urban regions,593,17.0871297775792,16.13588373741012,17.9988019059229,10.0,18.0,20.0,1.0,35.0,18.0,16.0,21.0
2006,2nd Quintile,Rural regions,369,15.104345790449283,14.068570828102654,16.025235632461367,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2006,3rd Quintile,Urban regions,640,15.7626198201353,14.963200991507208,16.576964928907145,10.0,15.0,20.0,1.0,35.0,15.0,13.0,15.0
2006,3rd Quintile,Rural regions,332,14.894384542978704,13.847964233973482,16.01451296790316,10.0,15.0,20.0,1.0,35.0,15.0,13.0,18.0
2006,4th Quintile,Urban regions,650,15.770508998723056,14.64919359718673,16.6678146006567,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2006,4th Quintile,Rural regions,321,15.473678707494777,14.378874530136208,16.59800326787083,10.0,15.0,20.0,1.0,35.0,15.0,12.0,15.0
2006,5th Quintile,Urban regions,922,15.675651012390711,14.852260132750928,16.54660219365521,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2006,5th Quintile,Rural regions,290,14.347440735935365,13.042625656180823,15.661295418900508,8.0,15.0,20.0,1.0,38.0,15.0,15.0,20.0
2007,1st Quintile,Urban regions,,,,,,,,,,,,
2007,1st Quintile,Rural regions,,,,,,,,,,,,
2007,2nd Quintile,Urban regions,,,,,,,,,,,,
2007,2nd Quintile,Rural regions,,,,,,,,,,,,
2007,3rd Quintile,Urban regions,,,,,,,,,,,,
2007,3rd Quintile,Rural regions,,,,,,,,,,,,
2007,4th Quintile,Urban regions,,,,,,,,,,,,
2007,4th Quintile,Rural regions,,,,,,,,,,,,
2007,5th Quintile,Urban regions,,,,,,,,,,,,
2007,5th Quintile,Rural regions,,,,,,,,,,,,
2008,1st Quintile,Urban regions,689,15.212518607296635,14.173563785243122,15.959516252130424,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2008,1st Quintile,Rural regions,420,15.646067783464531,14.20756152247105,16.768968594993588,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2008,2nd Quintile,Urban regions,535,15.768197783391622,14.88953978148951,16.821481168513614,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2008,2nd Quintile,Rural regions,343,14.747473593101459,13.550967314215193,15.841687528775537,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2008,3rd Quintile,Urban regions,599,15.901296306347794,15.155723232442167,16.84051169341931,10.0,15.0,20.0,1.0,35.0,15.0,12.0,15.0
2008,3rd Quintile,Rural regions,372,14.676646265536544,13.734085819514943,15.744465973531428,10.0,15.0,20.0,1.0,35.0,15.0,13.0,16.025
2008,4th Quintile,Urban regions,625,15.263138533721182,14.30250276369408,15.982742079316875,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.024999999999999
2008,4th Quintile,Rural regions,325,14.819160297654635,13.706671504400571,15.896217972737595,10.0,15.0,20.0,1.0,35.0,15.0,15.0,17.025
2008,5th Quintile,Urban regions,742,15.280819024120714,14.312386220295302,16.186746782863235,9.442195643147535,15.0,20.0,1.0,35.836706535278694,15.0,15.0,15.0
2008,5th Quintile,Rural regions,262,15.194553025729292,13.49781445446051,16.62181335070668,8.0,15.0,20.0,1.0,38.0,15.0,13.0,18.0
2009,1st Quintile,Urban regions,,,,,,,,,,,,
2009,1st Quintile,Rural regions,,,,,,,,,,,,
2009,2nd Quintile,Urban regions,,,,,,,,,,,,
2009,2nd Quintile,Rural regions,,,,,,,,,,,,
2009,3rd Quintile,Urban regions,,,,,,,,,,,,
2009,3rd Quintile,Rural regions,,,,,,,,,,,,
2009,4th Quintile,Urban regions,,,,,,,,,,,,
2009,4th Quintile,Rural regions,,,,,,,,,,,,
2009,5th Quintile,Urban regions,,,,,,,,,,,,
2009,5th Quintile,Rural regions,,,,,,,,,,,,
2010,1st Quintile,Urban regions,604,15.17400558824364,13.821232642001174,16.33188232498076,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2010,1st Quintile,Rural regions,360,15.32278344623953,13.980803334918345,16.68397020383678,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2010,2nd Quintile,Urban regions,473,15.34498209326458,14.271260182052586,16.241985989562238,10.0,15.0,20.0,1.0,35.0,15.0,15.0,16.0
2010,2nd Quintile,Rural regions,308,15.341212860445538,13.680281497511956,16.9095227808505,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2010,3rd Quintile,Urban regions,439,15.301492084338348,14.062032536011834,16.526389890388828,8.0,15.0,20.0,1.0,38.0,15.0,13.0,18.0
2010,3rd Quintile,Rural regions,314,14.710948732949605,13.473477285631104,15.895945299086003,10.0,15.0,20.0,1.0,35.0,15.0,15.0,19.0
2010,4th Quintile,Urban regions,536,15.848152348306225,14.630421408081538,16.832072381988304,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2010,4th Quintile,Rural regions,282,14.072793864158841,12.795776757734052,15.35227368729068,10.0,15.0,20.0,1.0,35.0,15.0,15.0,20.0
2010,5th Quintile,Urban regions,606,15.014119504782489,14.02758830540676,15.840448268245215,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2010,5th Quintile,Rural regions,197,14.756985222018729,12.834625360053824,16.31483627945834,7.867116633375571,15.0,20.0,1.0,38.19932504993665,15.0,13.0,18.025
2011,1st Quintile,Urban regions,,,,,,,,,,,,
2011,1st Quintile,Rural regions,,,,,,,,,,,,
2011,2nd Quintile,Urban regions,,,,,,,,,,,,
2011,2nd Quintile,Rural regions,,,,,,,,,,,,
2011,3rd Quintile,Urban regions,,,,,,,,,,,,
2011,3rd Quintile,Rural regions,,,,,,,,,,,,
2011,4th Quintile,Urban regions,,,,,,,,,,,,
2011,4th Quintile,Rural regions,,,,,,,,,,,,
2011,5th Quintile,Urban regions,,,,,,,,,,,,
2011,5th Quintile,Rural regions,,,,,,,,,,,,
2012,1st Quintile,Urban regions,653,15.65760822112016,14.39268734300813,16.754688451991406,10.0,15.0,20.0,1.0,35.0,15.0,15.0,17.0
2012,1st Quintile,Rural regions,463,15.545645630571727,14.411681982737619,16.53761632234241,10.0,15.0,20.0,1.0,35.0,15.0,14.949999999999989,18.0
2012,2nd Quintile,Urban regions,475,16.3071082825785,15.15360690237572,17.51194743271105,10.0,15.0,20.0,1.0,35.0,15.0,11.0,15.0
2012,2nd Quintile,Rural regions,314,14.385781950758517,13.060514577066288,15.393972704089041,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2012,3rd Quintile,Urban regions,502,14.640000646129867,13.78124062206667,15.700484733772944,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2012,3rd Quintile,Rural regions,357,13.818541655757231,12.851469165238708,14.603693708228104,10.0,12.0,20.0,1.0,35.0,12.0,9.0,14.0
2012,4th Quintile,Urban regions,556,14.488569609442068,13.564015093585033,15.356942772151443,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2012,4th Quintile,Rural regions,300,12.969538154289634,11.815099981996738,14.290663942270582,8.0,11.26941280361961,20.0,1.0,38.0,11.0,7.0,12.0
2012,5th Quintile,Urban regions,550,14.235754213570738,13.231494593603882,15.261788824916048,8.0,14.0,20.0,1.0,38.0,14.0,13.0,18.0
2012,5th Quintile,Rural regions,215,13.051768809173133,11.580840620680132,14.141214100820745,8.0,12.0,20.0,1.0,30.0,12.0,9.0,14.0
2013,1st Quintile,Urban regions,,,,,,,,,,,,
2013,1st Quintile,Rural regions,,,,,,,,,,,,
2013,2nd Quintile,Urban regions,,,,,,,,,,,,
2013,2nd Quintile,Rural regions,,,,,,,,,,,,
2013,3rd Quintile,Urban regions,,,,,,,,,,,,
2013,3rd Quintile,Rural regions,,,,,,,,,,,,
2013,4th Quintile,Urban regions,,,,,,,,,,,,
2013,4th Quintile,Rural regions,,,,,,,,,,,,
2013,5th Quintile,Urban regions,,,,,,,,,,,,
2013,5th Quintile,Rural regions,,,,,,,,,,,,
2014,1st Quintile,Urban regions,1348,14.313038372283476,13.639037885003736,15.1027173125203,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2014,1st Quintile,Rural regions,863,15.419018027657701,14.504285262181693,16.32942505768648,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2014,2nd Quintile,Urban regions,962,15.663829903930738,14.765389087466048,16.7231905254088,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2014,2nd Quintile,Rural regions,637,15.21421999685984,14.356139603321814,16.080796789138716,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2014,3rd Quintile,Urban regions,805,14.614907525106943,13.833100886533215,15.490093141182193,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2014,3rd Quintile,Rural regions,453,13.775651953530007,12.792302192459795,14.778641143080796,10.0,12.0,20.0,1.0,35.0,12.0,9.0,14.0
2014,4th Quintile,Urban regions,742,14.379438618566908,13.496231921224885,15.101619741804733,10.0,15.0,20.0,1.0,35.0,15.0,15.0,16.025
2014,4th Quintile,Rural regions,406,14.280571679977673,13.16164621616134,15.257690127301007,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2014,5th Quintile,Urban regions,631,13.021910573245556,11.713157011419744,14.011656298613236,5.079114942689641,10.0,20.0,1.0,42.381327585965536,10.0,5.0,10.0
2014,5th Quintile,Rural regions,245,12.978436893057852,11.758800713845877,14.05104322551989,8.0,12.0,20.0,1.0,30.0,12.0,9.0,14.0
2015,1st Quintile,Urban regions,,,,,,,,,,,,
2015,1st Quintile,Rural regions,,,,,,,,,,,,
2015,2nd Quintile,Urban regions,,,,,,,,,,,,
2015,2nd Quintile,Rural regions,,,,,,,,,,,,
2015,3rd Quintile,Urban regions,,,,,,,,,,,,
2015,3rd Quintile,Rural regions,,,,,,,,,,,,
2015,4th Quintile,Urban regions,,,,,,,,,,,,
2015,4th Quintile,Rural regions,,,,,,,,,,,,
2015,5th Quintile,Urban regions,,,,,,,,,,,,
2015,5th Quintile,Rural regions,,,,,,,,,,,,
2016,1st Quintile,Urban regions,1103,14.648978298948613,13.721663426569128,15.390024627858194,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2016,1st Quintile,Rural regions,745,15.427707722931075,14.241348783830777,16.446415384805636,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2016,2nd Quintile,Urban regions,882,15.227444853460968,14.122653725197544,16.4771936530489,10.0,15.0,20.0,1.0,35.0,15.0,15.0,17.0
2016,2nd Quintile,Rural regions,546,14.962252521099154,13.971913223600925,15.965910779999298,10.0,15.0,20.0,1.0,35.0,15.0,15.0,16.0
2016,3rd Quintile,Urban regions,663,13.393735401172046,12.606892344350126,14.102470838635544,8.0,12.0,20.0,1.0,38.0,12.0,9.0,14.0
2016,3rd Quintile,Rural regions,431,14.341736541242328,13.17729021867272,15.306322826740718,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2016,4th Quintile,Urban regions,646,13.130509319829185,12.42705220266343,13.85326889033381,7.0,12.0,20.0,1.0,39.5,12.0,9.0,14.0
2016,4th Quintile,Rural regions,314,13.719586725576567,12.582585595411857,14.732170028441319,10.0,15.0,18.23967121750887,1.0,30.599178043772177,15.0,15.0,18.0
2016,5th Quintile,Urban regions,503,13.404328401044136,12.153571227869763,14.494458901866308,6.0,12.53451732149491,20.0,1.0,41.0,12.0,9.0,14.0
2016,5th Quintile,Rural regions,211,13.243068240323716,12.248176468975164,14.365915778208821,8.0,12.0,20.0,1.0,35.0,12.0,9.0,14.0
2017,1st Quintile,Urban regions,,,,,,,,,,,,
2017,1st Quintile,Rural regions,,,,,,,,,,,,
2017,2nd Quintile,Urban regions,,,,,,,,,,,,
2017,2nd Quintile,Rural regions,,,,,,,,,,,,
2017,3rd Quintile,Urban regions,,,,,,,,,,,,
2017,3rd Quintile,Rural regions,,,,,,,,,,,,
2017,4th Quintile,Urban regions,,,,,,,,,,,,
2017,4th Quintile,Rural regions,,,,,,,,,,,,
2017,5th Quintile,Urban regions,,,,,,,,,,,,
2017,5th Quintile,Rural regions,,,,,,,,,,,,
2018,1st Quintile,Urban regions,975,14.588023505570119,13.739336367704574,15.454392425079277,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2018,1st Quintile,Rural regions,690,14.797707288829928,13.87866442052817,15.773830366746488,10.0,15.0,20.0,1.0,35.0,15.0,15.0,17.0
2018,2nd Quintile,Urban regions,878,13.72695847189425,13.0220632256633,14.560519671841064,10.0,13.0,20.0,1.0,35.0,13.0,11.0,14.024999999999999
2018,2nd Quintile,Rural regions,561,14.350127524134642,13.456254688252026,15.361288159847978,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2018,3rd Quintile,Urban regions,611,14.230544089579926,12.919379844395799,15.294632337123476,8.0,15.0,20.0,1.0,38.0,15.0,15.0,20.0
2018,3rd Quintile,Rural regions,414,13.532624339089123,12.668657373526012,14.525443777302113,10.0,12.788706259479566,20.0,1.0,35.0,13.0,11.0,16.0
2018,4th Quintile,Urban regions,603,12.682640061362612,11.862209713593332,13.533627006569859,7.0,10.0,20.0,1.0,39.5,10.0,8.0,10.0
2018,4th Quintile,Rural regions,329,13.534656435322246,12.210666736926004,14.732787079261442,8.0,13.0,20.0,1.0,38.0,13.0,11.0,15.0
2018,5th Quintile,Urban regions,525,13.21253755236056,11.918180499144169,14.525649464850067,7.0,10.0,20.0,1.0,39.5,10.0,5.974999999999994,10.0
