year,hhtyp,quintil_oecd_hh,hlc0178,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Single-person household,1st Quintile,No,0.98995,976,976,0.98369,0.99621
2016,Single-person household,2nd Quintile,No,0.98717,714,714,0.97891,0.99543
2016,Single-person household,3rd Quintile,No,0.99652,627,627,0.99191,1.00113
2016,Single-person household,4th Quintile,No,0.98930,544,544,0.98064,0.99795
2016,Single-person household,5th Quintile,No,0.97272,467,467,0.95793,0.98751
2016,Couple without children,1st Quintile,No,0.99013,425,425,0.98071,0.99954
2016,Couple without children,2nd Quintile,No,0.99394,700,700,0.98819,0.99970
2016,Couple without children,3rd Quintile,No,0.98177,742,742,0.97214,0.99140
2016,Couple without children,4th Quintile,Yes,0.02861,32,925,0.01786,0.03936
2016,Couple without children,4th Quintile,No,0.97139,893,925,0.96064,0.98214
2016,Couple without children,5th Quintile,Yes,0.03973,50,1264,0.02896,0.05050
2016,Couple without children,5th Quintile,No,0.96027,1214,1264,0.94950,0.97104
2016,Single parent,1st Quintile,No,0.98967,646,646,0.98186,0.99747
2016,Single parent,2nd Quintile,No,0.98260,397,397,0.96972,0.99548
2016,Single parent,3rd Quintile,No,0.97934,226,226,0.96075,0.99792
2016,Single parent,4th Quintile,No,0.98149,147,147,0.95962,1.00335
2016,Couple with children,1st Quintile,No,0.98938,919,919,0.98274,0.99601
2016,Couple with children,2nd Quintile,No,0.98655,1091,1091,0.97971,0.99339
2016,Couple with children,3rd Quintile,No,0.96904,1036,1036,0.95849,0.97960
2016,Couple with children,4th Quintile,Yes,0.03267,31,990,0.02159,0.04375
2016,Couple with children,4th Quintile,No,0.96733,959,990,0.95625,0.97841
2016,Couple with children,5th Quintile,Yes,0.03887,33,899,0.02623,0.05152
2016,Couple with children,5th Quintile,No,0.96113,866,899,0.94848,0.97377
2016,Other Combinations,3rd Quintile,No,0.98532,38,38,0.94656,1.02407
2017,Single-person household,1st Quintile,No,0.98840,1119,1119,0.98212,0.99467
2017,Single-person household,2nd Quintile,No,0.98206,810,810,0.97292,0.99121
2017,Single-person household,3rd Quintile,No,0.96911,687,687,0.95617,0.98206
2017,Single-person household,4th Quintile,No,0.98209,589,589,0.97136,0.99281
2017,Single-person household,5th Quintile,No,0.97760,548,548,0.96519,0.99000
2017,Couple without children,1st Quintile,No,0.99813,450,450,0.99414,1.00213
2017,Couple without children,2nd Quintile,No,0.98740,755,755,0.97944,0.99536
2017,Couple without children,3rd Quintile,No,0.97966,874,874,0.97030,0.98903
2017,Couple without children,4th Quintile,Yes,0.02523,34,1074,0.01585,0.03461
2017,Couple without children,4th Quintile,No,0.97477,1040,1074,0.96539,0.98415
2017,Couple without children,5th Quintile,Yes,0.03625,57,1427,0.02655,0.04595
2017,Couple without children,5th Quintile,No,0.96375,1370,1427,0.95405,0.97345
2017,Single parent,1st Quintile,No,0.99644,642,642,0.99182,1.00105
2017,Single parent,2nd Quintile,No,0.98740,383,383,0.97622,0.99859
2017,Single parent,3rd Quintile,No,0.98019,227,227,0.96202,0.99836
2017,Single parent,4th Quintile,No,0.97666,161,161,0.95327,1.00006
2017,Single parent,5th Quintile,No,0.93695,94,94,0.88756,0.98635
2017,Couple with children,1st Quintile,No,0.99141,857,857,0.98523,0.99759
2017,Couple with children,2nd Quintile,No,0.97063,1150,1150,0.96086,0.98039
2017,Couple with children,3rd Quintile,Yes,0.04003,38,1187,0.02887,0.05118
2017,Couple with children,3rd Quintile,No,0.95997,1149,1187,0.94882,0.97113
2017,Couple with children,4th Quintile,Yes,0.04824,38,1123,0.03570,0.06078
2017,Couple with children,4th Quintile,No,0.95176,1085,1123,0.93922,0.96430
2017,Couple with children,5th Quintile,Yes,0.04388,39,964,0.03094,0.05681
2017,Couple with children,5th Quintile,No,0.95612,925,964,0.94319,0.96906
2017,Other Combinations,2nd Quintile,No,0.98303,56,56,0.94889,1.01716
2017,Other Combinations,3rd Quintile,No,0.90463,40,40,0.81244,0.99681
2017,Other Combinations,4th Quintile,No,0.98913,53,53,0.96096,1.01731
2017,Other Combinations,5th Quintile,No,0.95097,34,34,0.87730,1.02464
2018,Single-person household,1st Quintile,No,0.98959,1228,1228,0.98391,0.99527
2018,Single-person household,2nd Quintile,No,0.98791,872,872,0.98066,0.99517
2018,Single-person household,3rd Quintile,No,0.98880,683,683,0.98090,0.99670
2018,Single-person household,4th Quintile,No,0.97128,619,619,0.95811,0.98445
2018,Single-person household,5th Quintile,No,0.97452,546,546,0.96130,0.98775
2018,Couple without children,1st Quintile,No,0.98985,496,496,0.98103,0.99868
2018,Couple without children,2nd Quintile,No,0.98328,778,778,0.97426,0.99229
2018,Couple without children,3rd Quintile,No,0.98378,851,851,0.97529,0.99227
2018,Couple without children,4th Quintile,No,0.97298,954,954,0.96269,0.98328
2018,Couple without children,5th Quintile,Yes,0.03357,57,1402,0.02413,0.04300
2018,Couple without children,5th Quintile,No,0.96643,1345,1402,0.95700,0.97587
2018,Single parent,1st Quintile,No,0.98490,619,619,0.97528,0.99451
2018,Single parent,2nd Quintile,No,0.99756,394,394,0.99268,1.00244
2018,Single parent,3rd Quintile,No,0.93747,229,229,0.90604,0.96890
2018,Single parent,4th Quintile,No,0.95313,159,159,0.92018,0.98609
2018,Single parent,5th Quintile,No,0.89722,77,77,0.82895,0.96549
2018,Couple with children,1st Quintile,No,0.99169,820,820,0.98547,0.99791
2018,Couple with children,2nd Quintile,No,0.97841,1120,1120,0.96989,0.98693
2018,Couple with children,3rd Quintile,Yes,0.03524,38,1095,0.02431,0.04617
2018,Couple with children,3rd Quintile,No,0.96476,1057,1095,0.95383,0.97569
2018,Couple with children,4th Quintile,No,0.97980,1014,1014,0.97114,0.98846
2018,Couple with children,5th Quintile,Yes,0.06477,34,910,0.04877,0.08077
2018,Couple with children,5th Quintile,No,0.93523,876,910,0.91923,0.95123
2018,Other Combinations,4th Quintile,No,0.99870,35,35,0.98657,1.01082
2019,Single-person household,1st Quintile,No,0.99058,1197,1197,0.98510,0.99605
2019,Single-person household,2nd Quintile,No,0.99429,806,806,0.98908,0.99949
2019,Single-person household,3rd Quintile,No,0.99119,694,694,0.98423,0.99815
2019,Single-person household,4th Quintile,No,0.95789,637,637,0.94228,0.97350
2019,Single-person household,5th Quintile,No,0.98351,720,720,0.97420,0.99282
2019,Couple without children,1st Quintile,No,0.98764,457,457,0.97750,0.99778
2019,Couple without children,2nd Quintile,No,0.97540,786,786,0.96457,0.98624
2019,Couple without children,3rd Quintile,No,0.98834,813,813,0.98095,0.99572
2019,Couple without children,4th Quintile,No,0.97904,977,977,0.97005,0.98802
2019,Couple without children,5th Quintile,Yes,0.03700,83,1999,0.02872,0.04527
2019,Couple without children,5th Quintile,No,0.96300,1916,1999,0.95473,0.97128
2019,Single parent,1st Quintile,No,0.99824,522,522,0.99465,1.00184
2019,Single parent,2nd Quintile,No,0.99860,366,366,0.99476,1.00244
2019,Single parent,3rd Quintile,No,0.96771,230,230,0.94481,0.99061
2019,Single parent,4th Quintile,No,0.98452,155,155,0.96502,1.00402
2019,Single parent,5th Quintile,No,0.95582,121,121,0.91905,0.99259
2019,Couple with children,1st Quintile,No,0.99637,659,659,0.99177,1.00096
2019,Couple with children,2nd Quintile,No,0.97144,966,966,0.96093,0.98195
2019,Couple with children,3rd Quintile,Yes,0.04822,45,1035,0.03516,0.06128
2019,Couple with children,3rd Quintile,No,0.95178,990,1035,0.93872,0.96484
2019,Couple with children,4th Quintile,Yes,0.03381,35,1039,0.02281,0.04481
2019,Couple with children,4th Quintile,No,0.96619,1004,1039,0.95519,0.97719
2019,Couple with children,5th Quintile,Yes,0.04324,61,1428,0.03268,0.05379
2019,Couple with children,5th Quintile,No,0.95676,1367,1428,0.94621,0.96732
2019,Multi-generational household,1st Quintile,No,0.95356,36,36,0.88385,1.02328
2019,Other Combinations,1st Quintile,No,0.98526,41,41,0.94791,1.02261
2019,Other Combinations,2nd Quintile,No,0.98144,44,44,0.94109,1.02178
2019,Other Combinations,3rd Quintile,No,0.99530,49,49,0.97596,1.01465
2019,Other Combinations,4th Quintile,No,0.90643,47,47,0.82226,0.99059
2020,Single-person household,1st Quintile,No,0.98525,1470,1470,0.97908,0.99141
2020,Single-person household,2nd Quintile,No,0.99678,994,994,0.99325,1.00030
2020,Single-person household,3rd Quintile,No,0.97963,712,712,0.96925,0.99002
2020,Single-person household,4th Quintile,No,0.97187,648,648,0.95913,0.98461
2020,Single-person household,5th Quintile,Yes,0.04328,33,702,0.02821,0.05834
2020,Single-person household,5th Quintile,No,0.95672,669,702,0.94166,0.97179
2020,Couple without children,1st Quintile,No,0.97139,518,518,0.95702,0.98576
2020,Couple without children,2nd Quintile,No,0.98047,857,857,0.97120,0.98974
2020,Couple without children,3rd Quintile,No,0.97891,856,856,0.96927,0.98854
2020,Couple without children,4th Quintile,No,0.96765,987,987,0.95660,0.97869
2020,Couple without children,5th Quintile,Yes,0.03458,72,1732,0.02598,0.04319
2020,Couple without children,5th Quintile,No,0.96542,1660,1732,0.95681,0.97402
2020,Single parent,1st Quintile,No,0.98411,460,460,0.97267,0.99555
2020,Single parent,2nd Quintile,No,0.99529,372,372,0.98832,1.00226
2020,Single parent,3rd Quintile,No,0.97977,227,227,0.96141,0.99812
2020,Single parent,4th Quintile,No,0.99816,146,146,0.99118,1.00514
2020,Single parent,5th Quintile,No,0.91000,106,106,0.85527,0.96474
2020,Couple with children,1st Quintile,No,0.99707,819,819,0.99337,1.00077
2020,Couple with children,2nd Quintile,No,0.96470,978,978,0.95313,0.97627
2020,Couple with children,3rd Quintile,No,0.96604,943,943,0.95447,0.97761
2020,Couple with children,4th Quintile,Yes,0.03245,35,971,0.02130,0.04360
2020,Couple with children,4th Quintile,No,0.96755,936,971,0.95640,0.97870
2020,Couple with children,5th Quintile,Yes,0.04704,54,1133,0.03471,0.05938
2020,Couple with children,5th Quintile,No,0.95296,1079,1133,0.94062,0.96529
2020,Other Combinations,3rd Quintile,No,0.98373,54,54,0.94967,1.01779
2020,Other Combinations,4th Quintile,No,0.96757,44,44,0.91463,1.02052
2020,Other Combinations,5th Quintile,No,0.79143,39,39,0.66225,0.92061
2021,Single-person household,1st Quintile,No,0.97231,912,912,0.96165,0.98296
2021,Single-person household,2nd Quintile,No,0.99074,615,615,0.98316,0.99832
2021,Single-person household,3rd Quintile,No,0.98322,548,548,0.97246,0.99399
2021,Single-person household,4th Quintile,No,0.98735,502,502,0.97756,0.99714
2021,Single-person household,5th Quintile,No,0.97560,526,526,0.96240,0.98880
2021,Couple without children,1st Quintile,No,0.98243,329,329,0.96821,0.99665
2021,Couple without children,2nd Quintile,No,0.99329,555,555,0.98649,1.00009
2021,Couple without children,3rd Quintile,No,0.98674,550,550,0.97717,0.99631
2021,Couple without children,4th Quintile,No,0.96707,678,678,0.95363,0.98052
2021,Couple without children,5th Quintile,Yes,0.04399,66,1246,0.03260,0.05539
2021,Couple without children,5th Quintile,No,0.95601,1180,1246,0.94461,0.96740
2021,Single parent,1st Quintile,No,0.97781,270,270,0.96021,0.99542
2021,Single parent,2nd Quintile,No,0.91155,268,268,0.87749,0.94561
2021,Single parent,3rd Quintile,No,0.99654,140,140,0.98677,1.00630
2021,Single parent,4th Quintile,No,0.95885,115,115,0.92239,0.99532
2021,Single parent,5th Quintile,No,0.89291,72,72,0.82098,0.96484
2021,Couple with children,1st Quintile,No,0.99367,402,402,0.98590,1.00143
2021,Couple with children,2nd Quintile,No,0.99296,619,619,0.98637,0.99955
2021,Couple with children,3rd Quintile,No,0.98263,670,670,0.97273,0.99253
2021,Couple with children,4th Quintile,No,0.96851,646,646,0.95503,0.98198
2021,Couple with children,5th Quintile,Yes,0.04729,33,771,0.03230,0.06228
2021,Couple with children,5th Quintile,No,0.95271,738,771,0.93772,0.96770
2021,Other Combinations,1st Quintile,No,0.98456,53,53,0.95105,1.01807
2021,Other Combinations,2nd Quintile,No,0.93007,51,51,0.85938,1.00076
2021,Other Combinations,3rd Quintile,No,0.87746,47,47,0.78270,0.97222
2021,Other Combinations,4th Quintile,No,0.99802,51,51,0.98568,1.01035
2021,Other Combinations,5th Quintile,No,0.94266,52,52,0.87885,1.00647
2022,No answer / don't know,1st Quintile,No,0.95630,158,158,0.92432,0.98828
2022,No answer / don't know,2nd Quintile,No,0.97417,95,95,0.94211,1.00624
2022,No answer / don't know,3rd Quintile,No,0.94763,49,49,0.88460,1.01065
2022,No answer / don't know,4th Quintile,No,0.94682,49,49,0.88333,1.01030
2022,No answer / don't know,5th Quintile,No,0.96461,35,35,0.90250,1.02672
2022,Single-person household,Not included in this version of the questionnaire,No,0.93502,102,102,0.88695,0.98309
2022,Single-person household,1st Quintile,No,0.98534,1349,1349,0.97893,0.99176
2022,Single-person household,2nd Quintile,No,0.99138,1091,1091,0.98590,0.99687
2022,Single-person household,3rd Quintile,No,0.98652,1003,1003,0.97937,0.99366
2022,Single-person household,4th Quintile,No,0.98417,964,964,0.97628,0.99205
