year,age_gr,regtyp,plh0107,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Urban regions,Very important,0.27859,472,1357,0.25473,0.30245
1990,17-29 y.,Urban regions,Important,0.42323,734,1357,0.39693,0.44953
1990,17-29 y.,Urban regions,Less important,0.08079,151,1357,0.06628,0.09529
1990,17-29 y.,Rural regions,Very important,0.19427,165,462,0.15815,0.23039
1990,17-29 y.,Rural regions,Important,0.28504,242,462,0.24383,0.32625
1990,17-29 y.,Rural regions,Less important,0.06352,55,462,0.04126,0.08578
1990,30-45 y.,Urban regions,Very important,0.19098,372,1589,0.17165,0.21032
1990,30-45 y.,Urban regions,Important,0.46296,906,1589,0.43844,0.48749
1990,30-45 y.,Urban regions,Less important,0.13454,267,1589,0.11776,0.15132
1990,30-45 y.,Urban regions,Unimportant,0.02174,44,1589,0.01457,0.02892
1990,30-45 y.,Rural regions,Very important,0.13379,111,429,0.10154,0.16604
1990,30-45 y.,Rural regions,Important,0.29975,238,429,0.25635,0.34316
1990,30-45 y.,Rural regions,Less important,0.09347,80,429,0.06589,0.12105
1990,46-65 y.,Urban regions,Very important,0.12537,255,1553,0.10890,0.14185
1990,46-65 y.,Urban regions,Important,0.40259,788,1553,0.37819,0.42699
1990,46-65 y.,Urban regions,Less important,0.14119,291,1553,0.12387,0.15852
1990,46-65 y.,Urban regions,Unimportant,0.11564,219,1553,0.09973,0.13155
1990,46-65 y.,Rural regions,Very important,0.09203,86,481,0.06617,0.11789
1990,46-65 y.,Rural regions,Important,0.26815,249,481,0.22852,0.30778
1990,46-65 y.,Rural regions,Less important,0.10037,84,481,0.07349,0.12726
1990,46-65 y.,Rural regions,Unimportant,0.07583,62,481,0.05215,0.09951
1990,66 and older,Urban regions,Very important,0.06349,58,669,0.04500,0.08198
1990,66 and older,Urban regions,Important,0.18357,166,669,0.15421,0.21292
1990,66 and older,Urban regions,Less important,0.14082,114,669,0.11444,0.16720
1990,66 and older,Urban regions,Unimportant,0.40880,331,669,0.37152,0.44608
1990,66 and older,Rural regions,Important,0.11303,49,211,0.07021,0.15586
1990,66 and older,Rural regions,Less important,0.11284,44,211,0.07005,0.15564
1990,66 and older,Rural regions,Unimportant,0.30153,118,211,0.23946,0.36360
1992,17-29 y.,Urban regions,Very important,0.33227,588,1556,0.30885,0.35568
1992,17-29 y.,Urban regions,Important,0.43391,794,1556,0.40928,0.45854
1992,17-29 y.,Urban regions,Less important,0.09457,174,1556,0.08002,0.10911
1992,17-29 y.,Rural regions,Very important,0.37620,455,1054,0.34694,0.40546
1992,17-29 y.,Rural regions,Important,0.47098,512,1054,0.44083,0.50113
1992,17-29 y.,Rural regions,Less important,0.08668,87,1054,0.06968,0.10367
1992,30-45 y.,Urban regions,Very important,0.22186,571,2147,0.20428,0.23944
1992,30-45 y.,Urban regions,Important,0.52619,1200,2147,0.50507,0.54732
1992,30-45 y.,Urban regions,Less important,0.14006,318,2147,0.12538,0.15474
1992,30-45 y.,Urban regions,Unimportant,0.02576,58,2147,0.01905,0.03246
1992,30-45 y.,Rural regions,Very important,0.33310,529,1390,0.30831,0.35788
1992,30-45 y.,Rural regions,Important,0.48381,695,1390,0.45753,0.51010
1992,30-45 y.,Rural regions,Less important,0.11200,131,1390,0.09541,0.12858
1992,30-45 y.,Rural regions,Unimportant,0.03641,35,1390,0.02656,0.04626
1992,46-65 y.,Urban regions,Very important,0.16973,392,1889,0.15279,0.18666
1992,46-65 y.,Urban regions,Important,0.41606,910,1889,0.39383,0.43829
1992,46-65 y.,Urban regions,Less important,0.15225,317,1889,0.13605,0.16846
1992,46-65 y.,Urban regions,Unimportant,0.12840,270,1889,0.11331,0.14349
1992,46-65 y.,Rural regions,Very important,0.19768,285,1181,0.17496,0.22040
1992,46-65 y.,Rural regions,Important,0.42322,544,1181,0.39503,0.45141
1992,46-65 y.,Rural regions,Less important,0.12519,149,1181,0.10631,0.14407
1992,46-65 y.,Rural regions,Unimportant,0.15839,203,1181,0.13756,0.17923
1992,66 and older,Urban regions,Very important,0.06045,57,803,0.04395,0.07694
1992,66 and older,Urban regions,Important,0.18422,173,803,0.15739,0.21105
1992,66 and older,Urban regions,Less important,0.13757,126,803,0.11373,0.16141
1992,66 and older,Urban regions,Unimportant,0.50105,447,803,0.46644,0.53565
1992,66 and older,Rural regions,Important,0.17141,69,413,0.13502,0.20780
