year,age_gr,plh0107,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Very important,0.25061,637,1854,0.23088,0.27034
1990,17-29 y.,Important,0.37750,976,1854,0.35542,0.39957
1990,17-29 y.,Less important,0.07497,206,1854,0.06298,0.08696
1990,17-29 y.,Unimportant,0.01359,35,1854,0.00832,0.01887
1990,30-45 y.,Very important,0.17338,483,2030,0.15691,0.18985
1990,30-45 y.,Important,0.41311,1144,2030,0.39168,0.43453
1990,30-45 y.,Less important,0.12191,347,2030,0.10768,0.13615
1990,30-45 y.,Unimportant,0.01911,56,2030,0.01315,0.02506
1990,46-65 y.,Very important,0.11447,341,2034,0.10063,0.12831
1990,46-65 y.,Important,0.35899,1037,2034,0.33814,0.37984
1990,46-65 y.,Less important,0.12789,375,2034,0.11337,0.14241
1990,46-65 y.,Unimportant,0.10274,281,2034,0.08954,0.11594
1990,66 and older,Very important,0.05180,70,892,0.03725,0.06635
1990,66 and older,Important,0.16042,215,892,0.13632,0.18452
1990,66 and older,Less important,0.13153,158,892,0.10934,0.15373
1990,66 and older,Unimportant,0.37339,449,892,0.34163,0.40516
1992,17-29 y.,Very important,0.34798,1061,2693,0.32999,0.36598
1992,17-29 y.,Important,0.44572,1321,2693,0.42695,0.46450
1992,17-29 y.,Less important,0.09182,264,2693,0.08091,0.10273
1992,17-29 y.,Unimportant,0.01675,47,2693,0.01190,0.02160
1992,30-45 y.,Very important,0.25614,1121,3587,0.24186,0.27043
1992,30-45 y.,Important,0.51356,1922,3587,0.49721,0.52992
1992,30-45 y.,Less important,0.13098,451,3587,0.11994,0.14202
1992,30-45 y.,Unimportant,0.02871,93,3587,0.02324,0.03417
1992,46-65 y.,Very important,0.17879,680,3091,0.16527,0.19230
1992,46-65 y.,Important,0.41859,1466,3091,0.40119,0.43598
1992,46-65 y.,Less important,0.14308,467,3091,0.13073,0.15543
1992,46-65 y.,Unimportant,0.13808,478,3091,0.12592,0.15025
1992,66 and older,Very important,0.05265,79,1245,0.04024,0.06507
1992,66 and older,Important,0.17981,243,1245,0.15847,0.20115
1992,66 and older,Less important,0.12874,188,1245,0.11013,0.14735
1992,66 and older,Unimportant,0.51292,735,1245,0.48514,0.54069
1995,17-29 y.,Very important,0.36088,1042,2568,0.34230,0.37946
1995,17-29 y.,Important,0.44252,1298,2568,0.42331,0.46174
1995,17-29 y.,Less important,0.08415,228,2568,0.07341,0.09489
1995,30-45 y.,Very important,0.24503,1055,3859,0.23146,0.25861
1995,30-45 y.,Important,0.53102,2188,3859,0.51528,0.54677
1995,30-45 y.,Less important,0.14216,530,3859,0.13114,0.15318
1995,30-45 y.,Unimportant,0.01959,86,3859,0.01522,0.02397
1995,46-65 y.,Very important,0.17474,671,3059,0.16128,0.18820
1995,46-65 y.,Important,0.42827,1522,3059,0.41073,0.44581
1995,46-65 y.,Less important,0.14282,465,3059,0.13042,0.15522
