year,migback,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,Pre-primary Level,,,,,,,,,,,,
1984,No migration background,Primary Level,77,7.48530,7.28308,7.67404,7.00000,7.00000,7.35496,7.0,7.88740,7.0,7.00000,7.00000
1984,No migration background,Lower Secondary Level,2338,9.16283,9.15042,9.17729,9.00000,9.00000,9.00000,9.00000,9.00000,9.0,9.00000,9.00000
1984,No migration background,Upper Secondary Level,4622,10.94012,10.91988,10.96018,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
1984,No migration background,Post-secondary Non-tertiary Level,185,14.18932,14.11944,14.28044,13.50000,14.50000,14.50000,12.00000,15.0,14.5,14.50000,14.50000
1984,No migration background,First Stage of Tertiary Education,603,12.03146,11.91155,12.14950,11.00000,12.00000,12.00000,9.50000,13.50000,12.0,12.00000,13.00000
1984,No migration background,Second Stage of Tertiary Education,666,16.61706,16.47876,16.75662,15.00000,18.00000,18.00000,12.0,18.0,18.0,18.00000,18.00000
1984,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1984,Direct migration background,Primary Level,905,7.05679,7.00044,7.10108,7.00000,7.00000,7.00000,7.00000,7.00000,7.0,7.00000,7.00000
1984,Direct migration background,Lower Secondary Level,1057,9.09647,9.06210,9.12342,9.00000,9.00000,9.00000,9.00000,9.00000,9.0,9.00000,9.00000
1984,Direct migration background,Upper Secondary Level,1008,10.66139,10.57966,10.73314,10.50000,10.50000,11.00000,9.75000,11.75000,10.5,10.50000,10.50000
1984,Direct migration background,Post-secondary Non-tertiary Level,123,11.77982,11.32705,12.26653,10.50000,10.50000,13.50000,10.5,14.5,10.5,7.50000,10.50000
1984,Direct migration background,First Stage of Tertiary Education,51,12.68385,12.22614,13.17860,11.00000,12.00000,14.00000,9.0,15.0,12.0,10.00000,12.00000
1984,Direct migration background,Second Stage of Tertiary Education,121,16.11788,15.66799,16.57909,15.00000,17.00000,18.00000,10.50000,18.0,17.0,16.00000,18.00000
1984,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1984,Indirect migration background,Primary Level,,,,,,,,,,,,
1984,Indirect migration background,Lower Secondary Level,53,9.31019,9.09879,9.52635,9.00000,9.00000,10.00000,9.0,10.0,9.0,8.00000,9.00000
1984,Indirect migration background,Upper Secondary Level,51,10.92076,10.63823,11.23026,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,9.50000,10.50000
1984,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1984,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1985,No migration background,Pre-primary Level,,,,,,,,,,,,
1985,No migration background,Primary Level,84,7.53655,7.34803,7.70739,7.00000,7.00000,9.00000,7.0,9.0,7.0,7.00000,7.00000
1985,No migration background,Lower Secondary Level,2091,9.18212,9.16290,9.19686,9.00000,9.00000,9.00000,9.00000,9.00000,9.0,9.00000,9.00000
1985,No migration background,Upper Secondary Level,4211,10.94521,10.92476,10.96535,10.50000,10.50000,11.50000,9.00000,13.00000,10.5,10.50000,10.50000
