year,migback,pld0044,proportion,n,lower_confidence,upper_confidence
2003,kein Migrationshintergrund,Nie,0.4463245492371706,27727,0.4404731780128381,0.45217592046150307
2003,kein Migrationshintergrund,Selten,0.2764678687008784,27727,0.27120338393063026,0.2817323534711266
2003,kein Migrationshintergrund,Manchmal,0.10314378178455848,27727,0.09956374435400198,0.10672381921511498
2003,direkter Migrationshintergrund,Nie,0.05917706888580675,27727,0.056399688895379926,0.06195444887623357
2003,direkter Migrationshintergrund,Selten,0.03208506703652335,27727,0.030010752070545717,0.03415938200250098
2003,direkter Migrationshintergrund,Manchmal,0.021220527045769766,27727,0.01952413924931315,0.022916914842226382
2003,kein Migrationshintergrund,Oft,0.01927877947295423,27727,0.01766026277546677,0.02089729617044169
2003,indirekter Migrationshintergrund,Selten,0.011604253351826167,27727,0.010343649397559716,0.012864857306092619
2003,indirekter Migrationshintergrund,Nie,0.010078594544613961,27727,0.00890287165092733,0.011254317438300592
2003,indirekter Migrationshintergrund,Manchmal,0.008414239482200648,27727,0.007339069315739195,0.0094894096486621
2003,direkter Migrationshintergrund,Oft,0.004530744336569579,27727,0.0037402416793411303,0.005321246993798028
2003,kein Migrationshintergrund,Sehr oft,0.00332871012482663,27727,0.0026507274551940624,0.004006692794459197
2003,indirekter Migrationshintergrund,Oft,0.002635228848821082,27727,0.0020317795176486952,0.0032386781799934685
2003,direkter Migrationshintergrund,Sehr oft,0.0012482662968099861,27727,0.00083265530439515,0.0016638772892248223
2003,indirekter Migrationshintergrund,Sehr oft,0.0004623208506703652,27727,0.00020928855511063754,0.0007153531462300929
2008,kein Migrationshintergrund,Nie,0.47405746467122073,23673,0.46769663062729727,0.4804182987151442
2008,kein Migrationshintergrund,Selten,0.27199249100484957,23673,0.26632389105029586,0.2776610909594033
2008,kein Migrationshintergrund,Manchmal,0.09401887677947542,23673,0.09030098686756971,0.09773676669138112
2008,direkter Migrationshintergrund,Nie,0.04995567607029254,23673,0.04718047933128565,0.05273087280929943
2008,direkter Migrationshintergrund,Selten,0.028993064608645775,23673,0.02685565552913513,0.03113047368815642
2008,kein Migrationshintergrund,Oft,0.018042446680919852,23673,0.016346846340304616,0.019738047021535088
2008,direkter Migrationshintergrund,Manchmal,0.016165197893309693,23673,0.014558696799077026,0.01777169898754236
2008,indirekter Migrationshintergrund,Selten,0.013818636908796996,23673,0.012331536063023505,0.015305737754570488
2008,indirekter Migrationshintergrund,Nie,0.013557907910517808,23673,0.012084708420085376,0.01503110740095024
2008,indirekter Migrationshintergrund,Manchmal,0.009021223340459926,23673,0.007816757974533219,0.010225688706386633
2008,kein Migrationshintergrund,Sehr oft,0.003963080773843667,23673,0.003162724041405899,0.004763437506281435
2008,indirekter Migrationshintergrund,Oft,0.0027637273817593994,23673,0.002094958500822948,0.003432496262695851
2008,direkter Migrationshintergrund,Oft,0.0027637273817593994,23673,0.002094958500822948,0.003432496262695851
2008,indirekter Migrationshintergrund,Sehr oft,0.0005736037962142149,23673,0.00026859607150881207,0.0008786115209196177
2008,direkter Migrationshintergrund,Sehr oft,0.0003128747979350263,23673,8.758228311604577e-05,0.0005381673127540068
2013,kein Migrationshintergrund,Nie,0.46069894803199246,44486,0.4560669471159782,0.4653309489480067
2013,kein Migrationshintergrund,Selten,0.26539537449273076,44486,0.2612922197431989,0.26949852924226264
2013,kein Migrationshintergrund,Manchmal,0.09842007801111068,44486,0.09565193603633616,0.10118821998588519
2013,direkter Migrationshintergrund,Nie,0.05322879319175761,44486,0.05114266869256055,0.055314917690954674
2013,direkter Migrationshintergrund,Selten,0.030889247862574368,44486,0.029281437714803404,0.03249705801034533
2013,kein Migrationshintergrund,Oft,0.02044836688861747,44486,0.019133180294236347,0.021763553482998594
2013,direkter Migrationshintergrund,Manchmal,0.018754186202277295,44486,0.017493571369409655,0.020014801035144934
2013,indirekter Migrationshintergrund,Nie,0.015681021236357905,44486,0.014526506465850342,0.016835536006865468
2013,indirekter Migrationshintergrund,Selten,0.015444623931287184,44486,0.014298707002061518,0.01659054086051285
2013,indirekter Migrationshintergrund,Manchmal,0.009298293999448407,44486,0.008406391286464527,0.010190196712432287
2013,direkter Migrationshintergrund,Oft,0.004491548796343722,44486,0.003870157838495218,0.005112939754192225
2013,indirekter Migrationshintergrund,Oft,0.003427760923525472,44486,0.0028846306045774255,0.0039708912424735185
2013,kein Migrationshintergrund,Sehr oft,0.002718569008313305,44486,0.0022347048652147368,0.0032024331514118732
2013,direkter Migrationshintergrund,Sehr oft,0.0006303928135219258,44486,0.00039714741315554345,0.0008636382138883082
