year,regtyp,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,Urban regions,Very concerned,0.46236,4673,8411,0.45170,0.47301
1994,Urban regions,Somewhat concerned,0.32187,3327,8411,0.31188,0.33185
1994,Urban regions,Not concerned at all,0.03713,411,8411,0.03308,0.04117
1994,Rural regions,Very concerned,0.49316,2737,4390,0.47837,0.50795
1994,Rural regions,Somewhat concerned,0.28994,1512,4390,0.27651,0.30336
1994,Rural regions,Not concerned at all,0.02490,141,4390,0.02029,0.02951
1995,Urban regions,Very concerned,0.43926,4531,8643,0.42879,0.44972
1995,Urban regions,Somewhat concerned,0.33086,3587,8643,0.32094,0.34078
1995,Urban regions,Not concerned at all,0.04692,525,8643,0.04246,0.05137
1995,Rural regions,Very concerned,0.48477,2754,4519,0.47019,0.49934
1995,Rural regions,Somewhat concerned,0.28950,1616,4519,0.27627,0.30272
1995,Rural regions,Not concerned at all,0.02794,149,4519,0.02313,0.03275
1996,Urban regions,Very concerned,0.45929,4637,8423,0.44865,0.46993
1996,Urban regions,Somewhat concerned,0.31683,3415,8423,0.30689,0.32677
1996,Urban regions,Not concerned at all,0.03574,371,8423,0.03177,0.03970
1996,Rural regions,Very concerned,0.52003,2844,4474,0.50539,0.53467
1996,Rural regions,Somewhat concerned,0.26095,1496,4474,0.24808,0.27382
1996,Rural regions,Not concerned at all,0.02305,134,4474,0.01865,0.02744
1997,Urban regions,Very concerned,0.49139,4824,8304,0.48063,0.50214
1997,Urban regions,Somewhat concerned,0.29681,3144,8304,0.28698,0.30664
1997,Urban regions,Not concerned at all,0.03099,336,8304,0.02726,0.03472
1997,Rural regions,Very concerned,0.53414,2874,4425,0.51944,0.54884
1997,Rural regions,Somewhat concerned,0.25136,1435,4425,0.23858,0.26414
1997,Rural regions,Not concerned at all,0.02009,116,4425,0.01595,0.02422
1998,Urban regions,Very concerned,0.46215,5005,9149,0.45194,0.47237
1998,Urban regions,Somewhat concerned,0.31533,3708,9149,0.30581,0.32486
1998,Urban regions,Not concerned at all,0.04005,436,9149,0.03603,0.04406
1998,Rural regions,Very concerned,0.50298,2976,4917,0.48900,0.51696
1998,Rural regions,Somewhat concerned,0.28128,1803,4917,0.26871,0.29385
1998,Rural regions,Not concerned at all,0.02039,138,4917,0.01644,0.02434
1999,Urban regions,Very concerned,0.43093,4501,8846,0.42061,0.44125
1999,Urban regions,Somewhat concerned,0.34030,3710,8846,0.33043,0.35018
1999,Urban regions,Not concerned at all,0.05715,635,8846,0.05231,0.06199
1999,Rural regions,Very concerned,0.47206,2762,4786,0.45792,0.48621
1999,Rural regions,Somewhat concerned,0.30572,1789,4786,0.29267,0.31877
