year,age_gr,pgisced97,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,17-29 y.,Pre-primary Level,Very concerned,0.41291,102,217,0.34725,0.47857
1994,17-29 y.,Pre-primary Level,Somewhat concerned,0.46954,115,217,0.40298,0.53609
1994,17-29 y.,Primary Level,Very concerned,0.35190,38,82,0.24790,0.45591
1994,17-29 y.,Primary Level,Somewhat concerned,0.46084,44,82,0.35228,0.56939
1994,17-29 y.,Lower Secondary Level,Very concerned,0.49149,407,769,0.45613,0.52685
1994,17-29 y.,Lower Secondary Level,Somewhat concerned,0.43176,308,769,0.39673,0.46679
1994,17-29 y.,Lower Secondary Level,Not concerned at all,0.06786,54,769,0.05007,0.08565
1994,17-29 y.,Upper Secondary Level,Very concerned,0.47193,818,1650,0.44784,0.49603
1994,17-29 y.,Upper Secondary Level,Somewhat concerned,0.47096,736,1650,0.44687,0.49505
1994,17-29 y.,Upper Secondary Level,Not concerned at all,0.05589,96,1650,0.04481,0.06698
1994,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.40164,74,161,0.32567,0.47760
1994,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.50843,87,161,0.43097,0.58590
1994,17-29 y.,First Stage of Tertiary Education,Very concerned,0.56408,58,98,0.46540,0.66276
1994,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,0.40906,40,98,0.31122,0.50691
1994,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.39177,70,149,0.31312,0.47041
1994,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.45820,79,149,0.37793,0.53848
1994,30-45 y.,Primary Level,Very concerned,0.49456,77,146,0.41319,0.57594
1994,30-45 y.,Primary Level,Somewhat concerned,0.39121,69,146,0.31178,0.47065
1994,30-45 y.,Lower Secondary Level,Very concerned,0.49445,236,420,0.44658,0.54232
1994,30-45 y.,Lower Secondary Level,Somewhat concerned,0.47703,184,420,0.42921,0.52486
1994,30-45 y.,Upper Secondary Level,Very concerned,0.54441,1250,2221,0.52370,0.56513
1994,30-45 y.,Upper Secondary Level,Somewhat concerned,0.42025,909,2221,0.39972,0.44078
