year,pgisced97,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,Pre-primary Level,Very concerned,0.41123,102,217,0.34561,0.47685
1994,Pre-primary Level,Somewhat concerned,0.46763,115,217,0.40109,0.53417
1994,Primary Level,Very concerned,0.45747,258,549,0.41576,0.49919
1994,Primary Level,Somewhat concerned,0.39827,226,549,0.35728,0.43925
1994,Primary Level,Not concerned at all,0.11088,65,549,0.08459,0.13717
1994,Lower Secondary Level,Very concerned,0.59702,1459,2469,0.57767,0.61637
1994,Lower Secondary Level,Somewhat concerned,0.35553,892,2469,0.33664,0.37441
1994,Lower Secondary Level,Not concerned at all,0.03510,118,2469,0.02784,0.04236
1994,Upper Secondary Level,Very concerned,0.59304,3897,6541,0.58113,0.60494
1994,Upper Secondary Level,Somewhat concerned,0.37073,2420,6541,0.35902,0.38243
1994,Upper Secondary Level,Not concerned at all,0.03198,224,6541,0.02772,0.03624
1994,Post-secondary Non-tertiary Level,Very concerned,0.42248,170,366,0.37181,0.47316
1994,Post-secondary Non-tertiary Level,Somewhat concerned,0.50966,196,366,0.45837,0.56095
1994,First Stage of Tertiary Education,Very concerned,0.60405,462,734,0.56865,0.63946
1994,First Stage of Tertiary Education,Somewhat concerned,0.37367,272,734,0.33864,0.40869
1994,Second Stage of Tertiary Education,Very concerned,0.52682,951,1649,0.50271,0.55092
1994,Second Stage of Tertiary Education,Somewhat concerned,0.40652,624,1649,0.38281,0.43024
1994,Second Stage of Tertiary Education,Not concerned at all,0.06417,74,1649,0.05234,0.07600
1995,Pre-primary Level,Very concerned,0.38641,121,283,0.32958,0.44324
1995,Pre-primary Level,Somewhat concerned,0.46492,127,283,0.40671,0.52313
1995,Pre-primary Level,Not concerned at all,0.14108,35,283,0.10045,0.18171
1995,Primary Level,Very concerned,0.43926,244,524,0.39673,0.48180
1995,Primary Level,Somewhat concerned,0.35700,221,524,0.31594,0.39806
1995,Primary Level,Not concerned at all,0.14533,59,524,0.11513,0.17554
1995,Lower Secondary Level,Very concerned,0.59285,1389,2455,0.57341,0.61229
1995,Lower Secondary Level,Somewhat concerned,0.34099,923,2455,0.32224,0.35975
1995,Lower Secondary Level,Not concerned at all,0.04934,143,2455,0.04077,0.05791
1995,Upper Secondary Level,Very concerned,0.58341,3892,6680,0.57159,0.59523
1995,Upper Secondary Level,Somewhat concerned,0.37279,2536,6680,0.36119,0.38438
1995,Upper Secondary Level,Not concerned at all,0.03549,252,6680,0.03105,0.03993
1995,Post-secondary Non-tertiary Level,Very concerned,0.40868,209,440,0.36269,0.45467
1995,Post-secondary Non-tertiary Level,Somewhat concerned,0.51763,231,440,0.47089,0.56438
1995,First Stage of Tertiary Education,Very concerned,0.53423,417,724,0.49787,0.57059
1995,First Stage of Tertiary Education,Somewhat concerned,0.41000,307,724,0.37415,0.44585
1995,Second Stage of Tertiary Education,Very concerned,0.47329,892,1742,0.44983,0.49674
1995,Second Stage of Tertiary Education,Somewhat concerned,0.44692,747,1742,0.42356,0.47027
1995,Second Stage of Tertiary Education,Not concerned at all,0.07299,103,1742,0.06077,0.08521
1996,Pre-primary Level,Very concerned,0.38552,124,257,0.32589,0.44514
1996,Pre-primary Level,Somewhat concerned,0.47572,133,257,0.41454,0.53689
1996,Primary Level,Very concerned,0.51893,253,485,0.47442,0.56345
1996,Primary Level,Somewhat concerned,0.35241,193,485,0.30985,0.39497
1996,Primary Level,Not concerned at all,0.09213,39,485,0.06636,0.11789
1996,Lower Secondary Level,Very concerned,0.63180,1410,2354,0.61231,0.65129
1996,Lower Secondary Level,Somewhat concerned,0.31636,843,2354,0.29757,0.33516
1996,Lower Secondary Level,Not concerned at all,0.03549,101,2354,0.02801,0.04296
1996,Upper Secondary Level,Very concerned,0.61173,3976,6544,0.59992,0.62354
1996,Upper Secondary Level,Somewhat concerned,0.34518,2386,6544,0.33366,0.35670
1996,Upper Secondary Level,Not concerned at all,0.02589,182,6544,0.02204,0.02974
1996,Post-secondary Non-tertiary Level,Very concerned,0.40929,201,468,0.36470,0.45389
1996,Post-secondary Non-tertiary Level,Somewhat concerned,0.50209,234,468,0.45674,0.54744
1996,Post-secondary Non-tertiary Level,Not concerned at all,0.08450,33,468,0.05927,0.10973
1996,First Stage of Tertiary Education,Very concerned,0.60417,472,738,0.56886,0.63948
1996,First Stage of Tertiary Education,Somewhat concerned,0.36080,266,738,0.32613,0.39547
1996,Second Stage of Tertiary Education,Very concerned,0.47457,907,1747,0.45114,0.49799
