year,age_gr,regtyp,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,17-29 y.,Urban regions,Very concerned,0.45287,1059,2224,0.43218,0.47356
1994,17-29 y.,Urban regions,Somewhat concerned,0.46166,996,2224,0.44093,0.48238
1994,17-29 y.,Urban regions,Not concerned at all,0.08117,169,2224,0.06982,0.09253
1994,17-29 y.,Rural regions,Very concerned,0.48000,568,1103,0.45051,0.50950
1994,17-29 y.,Rural regions,Somewhat concerned,0.45978,475,1103,0.43036,0.48921
1994,17-29 y.,Rural regions,Not concerned at all,0.05239,60,1103,0.03923,0.06554
1994,30-45 y.,Urban regions,Very concerned,0.49505,1394,2677,0.47611,0.51400
1994,30-45 y.,Urban regions,Somewhat concerned,0.45821,1186,2677,0.43933,0.47709
1994,30-45 y.,Urban regions,Not concerned at all,0.04201,97,2677,0.03441,0.04961
1994,30-45 y.,Rural regions,Very concerned,0.52819,838,1450,0.50248,0.55389
1994,30-45 y.,Rural regions,Somewhat concerned,0.43269,570,1450,0.40718,0.45820
1994,30-45 y.,Rural regions,Not concerned at all,0.03442,42,1450,0.02503,0.04380
1994,46-65 y.,Urban regions,Very concerned,0.61880,1558,2553,0.59995,0.63764
1994,46-65 y.,Urban regions,Somewhat concerned,0.34504,882,2553,0.32660,0.36348
1994,46-65 y.,Urban regions,Not concerned at all,0.03353,113,2553,0.02654,0.04051
1994,46-65 y.,Rural regions,Very concerned,0.69695,947,1296,0.67192,0.72198
1994,46-65 y.,Rural regions,Somewhat concerned,0.28225,349,1296,0.25774,0.30677
1994,66 and older,Urban regions,Very concerned,0.68219,662,957,0.65267,0.71170
1994,66 and older,Urban regions,Somewhat concerned,0.27296,263,957,0.24472,0.30120
1994,66 and older,Urban regions,Not concerned at all,0.02906,32,957,0.01841,0.03971
1994,66 and older,Rural regions,Very concerned,0.70654,384,502,0.66666,0.74641
1994,66 and older,Rural regions,Somewhat concerned,0.25401,118,502,0.21589,0.29213
1995,17-29 y.,Urban regions,Very concerned,0.39870,955,2212,0.37829,0.41911
