year,age_gr,quintil_oecd,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,17-29 y.,1st Quintile,Very concerned,0.48376,345,682,0.44623,0.52130
1994,17-29 y.,1st Quintile,Somewhat concerned,0.45054,292,682,0.41317,0.48791
1994,17-29 y.,1st Quintile,Not concerned at all,0.06049,45,682,0.04259,0.07840
1994,17-29 y.,2nd Quintile,Very concerned,0.47903,357,697,0.44191,0.51614
1994,17-29 y.,2nd Quintile,Somewhat concerned,0.46896,300,697,0.43188,0.50603
1994,17-29 y.,2nd Quintile,Not concerned at all,0.04621,40,697,0.03061,0.06181
1994,17-29 y.,3rd Quintile,Very concerned,0.50081,377,712,0.46405,0.53756
1994,17-29 y.,3rd Quintile,Somewhat concerned,0.41775,283,712,0.38150,0.45400
1994,17-29 y.,3rd Quintile,Not concerned at all,0.06606,52,712,0.04780,0.08431
1994,17-29 y.,4th Quintile,Very concerned,0.40670,328,719,0.37077,0.44263
1994,17-29 y.,4th Quintile,Somewhat concerned,0.51036,346,719,0.47380,0.54693
1994,17-29 y.,4th Quintile,Not concerned at all,0.08293,45,719,0.06276,0.10311
1994,17-29 y.,5th Quintile,Very concerned,0.44517,219,513,0.40212,0.48822
1994,17-29 y.,5th Quintile,Somewhat concerned,0.44899,248,513,0.40590,0.49207
1994,17-29 y.,5th Quintile,Not concerned at all,0.10548,46,513,0.07888,0.13209
1994,30-45 y.,1st Quintile,Very concerned,0.53808,411,695,0.50098,0.57517
1994,30-45 y.,1st Quintile,Somewhat concerned,0.41670,284,695,0.38001,0.45338
1994,30-45 y.,2nd Quintile,Very concerned,0.53522,549,912,0.50284,0.56761
1994,30-45 y.,2nd Quintile,Somewhat concerned,0.43612,363,912,0.40392,0.46833
1994,30-45 y.,3rd Quintile,Very concerned,0.54121,519,909,0.50879,0.57362
1994,30-45 y.,3rd Quintile,Somewhat concerned,0.42324,390,909,0.39111,0.45538
1994,30-45 y.,4th Quintile,Very concerned,0.48883,394,740,0.45279,0.52487
1994,30-45 y.,4th Quintile,Somewhat concerned,0.45628,346,740,0.42037,0.49219
1994,30-45 y.,5th Quintile,Very concerned,0.44147,359,769,0.40635,0.47659
1994,30-45 y.,5th Quintile,Somewhat concerned,0.50379,373,769,0.46843,0.53916
1994,30-45 y.,5th Quintile,Not concerned at all,0.05315,37,769,0.03728,0.06901
1994,46-65 y.,1st Quintile,Very concerned,0.71836,488,695,0.68490,0.75183
