"year","bildungsniveau","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2005","(Fach-)Abitur","Ländlicher Raum","5.4","5.17","552","4","4.67","6","6.67","7","5.32","5.48","2.67","7","5.33333349227905","5.66666650772095"
"2005","(Fach-)Abitur","Städtischer Raum","5.44","5.17","1739","4.33","4.67","6","6.67","7","5.4","5.48","2","7","5.33333349227905","5.66666650772095"
"2005","(noch) kein Abschluss","Ländlicher Raum","5.53","5.5","260","4","4.67","6.33","7","7","5.4","5.66","1","7","5.33333349227905","5.66666650772095"
"2005","(noch) kein Abschluss","Städtischer Raum","5.4","5.17","641","4","4.67","6","7","7","5.32","5.48","1.67","7","5.33333349227905","5.66666650772095"
"2005","AkademikerIn","Ländlicher Raum","5.47","5.58","1222","4.33","4.67","6.33","6.67","7","5.42","5.52","2","7","5.33333349227905","5.66666650772095"
"2005","AkademikerIn","Städtischer Raum","5.47","5.58","2940","4.33","4.67","6.33","6.67","7","5.44","5.5","2","7","5.33333349227905","5.66666650772095"
"2005","Hauptschule","Ländlicher Raum","5.48","5.58","2615","4","4.67","6.33","7","7","5.44","5.52","1","7","5.33333349227905","5.66666650772095"
"2005","Hauptschule","Städtischer Raum","5.5","5.58","4920","4","4.67","6.33","7","7","5.47","5.53","1","7","5.33333349227905","5.66666650772095"
"2005","Realschule","Ländlicher Raum","5.4","5.58","2181","4","4.67","6","6.67","7","5.36","5.44","1","7","5.33333349227905","5.66666650772095"
"2005","Realschule","Städtischer Raum","5.49","5.58","3193","4.33","5","6.33","6.67","7","5.46","5.52","1","7","5.66666650772095","5.66666650772095"
"2006","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2006","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2006","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2006","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2006","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2006","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2006","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2006","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2006","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2006","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2007","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2007","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2007","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2007","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2007","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2007","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2007","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2007","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2008","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2008","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2008","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2008","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2008","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2008","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","Ländlicher Raum","5.27","5.17","519","4","4.67","6","6.33","7","5.19","5.35","2.33","7","5.33333349227905","5.66666650772095"
"2009","(Fach-)Abitur","Städtischer Raum","5.32","5.17","1478","4","4.67","6","6.67","7","5.27","5.37","2","7","5.33333349227905","5.33333349227905"
"2009","(noch) kein Abschluss","Ländlicher Raum","5.41","5.17","137","4","5","6","6.67","7","5.25","5.57","3","7","5.33333349227905","5.66666650772095"
"2009","(noch) kein Abschluss","Städtischer Raum","5.25","5.17","343","3.67","4.67","6","6.67","7","5.14","5.36","2","7","5.33333349227905","5.66666650772095"
"2009","AkademikerIn","Ländlicher Raum","5.31","5.17","1218","4","4.67","6","6.67","7","5.26","5.36","2.33","7","5.33333349227905","5.33333349227905"
"2009","AkademikerIn","Städtischer Raum","5.28","5.17","2804","4","4.67","6","6.33","7","5.25","5.31","1.67","7","5.33333349227905","5.33333349227905"
"2009","Hauptschule","Ländlicher Raum","5.31","5.17","2274","4","4.67","6","6.67","7","5.27","5.35","1.33","7","5.33333349227905","5.33333349227905"
"2009","Hauptschule","Städtischer Raum","5.36","5.17","3906","4","4.67","6","6.67","7","5.33","5.39","1.67","7","5.33333349227905","5.33333349227905"
"2009","Realschule","Ländlicher Raum","5.32","5.17","2032","4","4.67","6","6.67","7","5.28","5.36","1","7","5.33333349227905","5.33333349227905"
"2009","Realschule","Städtischer Raum","5.27","5.17","2765","4","4.67","6","6.67","7","5.23","5.31","1","7","5.33333349227905","5.33333349227905"
"2010","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2010","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2010","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2010","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2010","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2010","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2010","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2011","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2011","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2011","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2012","(Fach-)Abitur","Ländlicher Raum","5.52","5.5","343","4.33","5","6.33","6.67","7","5.43","5.61","1.33","7","5.33333349227905","5.66666650772095"
"2012","(Fach-)Abitur","Städtischer Raum","5.38","5.17","780","4","4.67","6","6.67","7","5.32","5.44","2","7","5.33333349227905","5.66666650772095"
"2012","(noch) kein Abschluss","Ländlicher Raum","5.29","5.17","125","4","4.67","6","6.33","7","5.12","5.46","3.33","7","5","5.66666650772095"
"2012","(noch) kein Abschluss","Städtischer Raum","5.32","5.17","223","4","4.67","6","6.67","7","5.18","5.46","2","7","5","5.33333349227905"
"2012","AkademikerIn","Ländlicher Raum","5.37","5.17","390","4.33","4.67","6","6.67","7","5.28","5.46","1.67","7","5.33333349227905","5.66666650772095"
"2012","AkademikerIn","Städtischer Raum","5.46","5.5","1104","4.33","5","6","6.67","7","5.41","5.51","2.33","7","5.33333349227905","5.66666650772095"
"2012","Hauptschule","Ländlicher Raum","5.42","5.17","686","4.33","4.67","6","6.67","7","5.35","5.49","1.67","7","5.33333349227905","5.33333349227905"
"2012","Hauptschule","Städtischer Raum","5.38","5.17","1022","4","4.67","6","6.67","7","5.32","5.44","1.67","7","5.33333349227905","5.33333349227905"
"2012","Realschule","Ländlicher Raum","5.44","5.5","1095","4","4.67","6","6.67","7","5.38","5.5","2","7","5.33333349227905","5.66666650772095"
"2012","Realschule","Städtischer Raum","5.41","5.17","1200","4.33","4.67","6","6.67","7","5.36","5.46","1","7","5.33333349227905","5.66666650772095"
"2013","(Fach-)Abitur","Ländlicher Raum","5.4","5.17","595","4.33","4.67","6","6.33","7","5.33","5.47","2.33","7","5.33333349227905","5.66666650772095"
"2013","(Fach-)Abitur","Städtischer Raum","5.43","5.5","1615","4.33","5","6","6.67","7","5.38","5.48","1","7","5.33333349227905","5.66666650772095"
"2013","(noch) kein Abschluss","Ländlicher Raum","5.21","5.17","157","4","4.67","6","6.67","7","5.05","5.37","2","7","5","5.66666650772095"
"2013","(noch) kein Abschluss","Städtischer Raum","5.27","5.17","325","4","4.67","6","6.67","7","5.16","5.38","1","7","5.33333349227905","5.66666650772095"
"2013","AkademikerIn","Ländlicher Raum","5.33","5.17","1307","4","4.67","6","6.67","7","5.28","5.38","2","7","5.33333349227905","5.66666650772095"
"2013","AkademikerIn","Städtischer Raum","5.39","5.17","3149","4.33","4.67","6","6.67","7","5.36","5.42","2","7","5.33333349227905","5.33333349227905"
"2013","Hauptschule","Ländlicher Raum","5.38","5.17","2431","4","4.67","6.33","6.67","7","5.34","5.42","1.33","7","5.33333349227905","5.66666650772095"
"2013","Hauptschule","Städtischer Raum","5.4","5.17","3749","4","4.67","6","6.67","7","5.37","5.43","1.33","7","5.33333349227905","5.66666650772095"
"2013","Realschule","Ländlicher Raum","5.36","5.17","2168","4","4.67","6","6.67","7","5.32","5.4","1","7","5.33333349227905","5.33333349227905"
"2013","Realschule","Städtischer Raum","5.3","5.17","2861","4","4.67","6","6.67","7","5.26","5.34","1.33","7","5.33333349227905","5.33333349227905"
"2014","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2014","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
