"religion","year","bula_h","n","percent","lower_confidence","upper_confidence"
"katholisch","1990","Schleswig-Holstein","","","",""
"katholisch","1990","Hamburg","","","",""
"katholisch","1990","Niedersachsen","174","0.152972253678487","0.130424052756723","0.17552045460025"
"katholisch","1990","Bremen","","","",""
"katholisch","1990","Nordrhein-Westfalen","1114","0.467373932511636","0.448057930593575","0.486689934429697"
"katholisch","1990","Hessen","307","0.288616703343403","0.260348248053978","0.316885158632827"
"katholisch","1990","Rheinland-Pfalz,Saarland","383","0.561231638733056","0.523712558836109","0.598750718630002"
"katholisch","1990","Baden-Wuerttemberg","838","0.470283322108567","0.447232158846036","0.493334485371099"
"katholisch","1990","Bayern","971","0.648933999404692","0.625502580808074","0.67236541800131"
"katholisch","1990","Saarland","","","",""
"katholisch","1990","Berlin","58","0.102243708648701","0.0784723873627352","0.126015029934666"
"katholisch","1990","Brandenburg","","","",""
"katholisch","1990","Mecklenburg-Vorpommern","","","",""
"katholisch","1990","Sachsen","68","0.0567383787366429","0.0443146911495864","0.0691620663236995"
"katholisch","1990","Sachsen-Anhalt","50","0.0622959970146548","0.0457027169989024","0.0788892770304073"
"katholisch","1990","Thueringen","88","0.129190292296076","0.105089118492929","0.153291466099224"
"evangelisch","1990","Schleswig-Holstein","190","0.725434526267598","0.673252972811912","0.777616079723284"
"evangelisch","1990","Hamburg","68","0.536631092932609","0.46122701898876","0.612035166876458"
"evangelisch","1990","Niedersachsen","614","0.695464883760426","0.666636981728743","0.72429278579211"
"evangelisch","1990","Bremen","63","0.690202572613063","0.600901501295808","0.779503643930318"
"evangelisch","1990","Nordrhein-Westfalen","817","0.390590406205737","0.371702265152957","0.409478547258516"
"evangelisch","1990","Hessen","412","0.561347989687458","0.53039050530187","0.592305474073046"
"evangelisch","1990","Rheinland-Pfalz,Saarland","219","0.363552753768618","0.327184003339782","0.399921504197455"
"evangelisch","1990","Baden-Wuerttemberg","516","0.405689637772583","0.38301215512069","0.428367120424476"
"evangelisch","1990","Bayern","318","0.248027320411242","0.226826399580124","0.26922824124236"
"evangelisch","1990","Saarland","","","",""
"evangelisch","1990","Berlin","177","0.385056291274775","0.346876320701889","0.423236261847662"
"evangelisch","1990","Brandenburg","203","0.311865794359519","0.278283539943199","0.345448048775838"
"evangelisch","1990","Mecklenburg-Vorpommern","121","0.274223950556111","0.235314382490662","0.31313351862156"
"evangelisch","1990","Sachsen","405","0.321198110929746","0.296122357490416","0.346273864369075"
"evangelisch","1990","Sachsen-Anhalt","212","0.267930572086215","0.237524763466609","0.29833638070582"
"evangelisch","1990","Thueringen","250","0.340735354657941","0.306678846643147","0.374791862672735"
"islamische Religionsgemeinschaft","1990","Schleswig-Holstein","","","",""
"islamische Religionsgemeinschaft","1990","Hamburg","","","",""
"islamische Religionsgemeinschaft","1990","Niedersachsen","54","0.0162606374761408","0.00833807717384213","0.0241831977784395"
"islamische Religionsgemeinschaft","1990","Bremen","","","",""
"islamische Religionsgemeinschaft","1990","Nordrhein-Westfalen","275","0.0338352322635939","0.026835459087422","0.0408350054397659"
"islamische Religionsgemeinschaft","1990","Hessen","121","0.0340099218131275","0.0227021076032167","0.0453177360230384"
"islamische Religionsgemeinschaft","1990","Rheinland-Pfalz,Saarland","","","",""
"islamische Religionsgemeinschaft","1990","Baden-Wuerttemberg","193","0.0301359648239235","0.0222402907595938","0.0380316388882532"
"islamische Religionsgemeinschaft","1990","Bayern","93","0.0188085813877312","0.0121396104710103","0.0254775523044521"
"islamische Religionsgemeinschaft","1990","Saarland","","","",""
"islamische Religionsgemeinschaft","1990","Berlin","59","0.0342218310398184","0.0199576740622934","0.0484859880173433"
"islamische Religionsgemeinschaft","1990","Brandenburg","","","",""
"islamische Religionsgemeinschaft","1990","Mecklenburg-Vorpommern","","","",""
"islamische Religionsgemeinschaft","1990","Sachsen","","","",""
"islamische Religionsgemeinschaft","1990","Sachsen-Anhalt","","","",""
"islamische Religionsgemeinschaft","1990","Thueringen","","","",""
"konfessionslos","1990","Schleswig-Holstein","43","0.176335548185272","0.131776076950782","0.220895019419761"
"konfessionslos","1990","Hamburg","55","0.336366150238829","0.264922463520833","0.407809836956825"
"konfessionslos","1990","Niedersachsen","106","0.121254418927494","0.100807065226068","0.141701772628919"
"konfessionslos","1990","Bremen","","","",""
"konfessionslos","1990","Nordrhein-Westfalen","173","0.0775030163802656","0.0671512236430635","0.0878548091174677"
"konfessionslos","1990","Hessen","83","0.0873928887095559","0.0697743661682664","0.105011411250845"
"konfessionslos","1990","Rheinland-Pfalz,Saarland","","","",""
"konfessionslos","1990","Baden-Wuerttemberg","62","0.0505425533455814","0.0404254176216504","0.0606596890695124"
"konfessionslos","1990","Bayern","87","0.0604343803773408","0.0487364366533114","0.0721323241013703"
"konfessionslos","1990","Saarland","","","",""
"konfessionslos","1990","Berlin","313","0.464199355831382","0.425069371084793","0.50332934057797"
"konfessionslos","1990","Brandenburg","501","0.646850674962707","0.612203278100879","0.681498071824535"
"konfessionslos","1990","Mecklenburg-Vorpommern","366","0.693417717918877","0.653204077017505","0.73363135882025"
"konfessionslos","1990","Sachsen","847","0.614777530171589","0.588643235883338","0.640911824459841"
"konfessionslos","1990","Sachsen-Anhalt","549","0.666380378511794","0.634009373745392","0.698751383278197"
"konfessionslos","1990","Thueringen","402","0.526657305709723","0.490780520627333","0.562534090792114"
"andere","1990","Schleswig-Holstein","","","",""
"andere","1990","Hamburg","","","",""
"andere","1990","Niedersachsen","31","0.0140478061574527","0.00667574504249569","0.0214198672724097"
"andere","1990","Bremen","","","",""
"andere","1990","Nordrhein-Westfalen","184","0.0306974126387678","0.0240192904661482","0.0373755348113873"
"andere","1990","Hessen","64","0.0286324964464556","0.0182282433692176","0.0390367495236937"
"andere","1990","Rheinland-Pfalz,Saarland","","","",""
"andere","1990","Baden-Wuerttemberg","192","0.0433485219493449","0.0339435987161633","0.0527534451825265"
"andere","1990","Bayern","125","0.0237957184189935","0.0163136151666122","0.0312778216713748"
"andere","1990","Saarland","","","",""
"andere","1990","Berlin","","","",""
"andere","1990","Brandenburg","","","",""
"andere","1990","Mecklenburg-Vorpommern","","","",""
"andere","1990","Sachsen","","","",""
"andere","1990","Sachsen-Anhalt","","","",""
"andere","1990","Thueringen","","","",""
"katholisch","1991","Schleswig-Holstein","","","",""
"katholisch","1991","Hamburg","","","",""
"katholisch","1991","Niedersachsen","","","",""
"katholisch","1991","Bremen","","","",""
"katholisch","1991","Nordrhein-Westfalen","","","",""
"katholisch","1991","Hessen","","","",""
"katholisch","1991","Rheinland-Pfalz,Saarland","","","",""
"katholisch","1991","Baden-Wuerttemberg","","","",""
"katholisch","1991","Bayern","","","",""
"katholisch","1991","Saarland","","","",""
"katholisch","1991","Berlin","","","",""
"katholisch","1991","Brandenburg","","","",""
"katholisch","1991","Mecklenburg-Vorpommern","","","",""
"katholisch","1991","Sachsen","56","0.0466064356589383","0.0348405233857723","0.0583723479321042"
"katholisch","1991","Sachsen-Anhalt","36","0.0453382317386493","0.0309127024915549","0.0597637609857437"
"katholisch","1991","Thueringen","79","0.125851283902965","0.101192186505092","0.150510381300838"
"evangelisch","1991","Schleswig-Holstein","","","",""
"evangelisch","1991","Hamburg","","","",""
"evangelisch","1991","Niedersachsen","","","",""
"evangelisch","1991","Bremen","","","",""
"evangelisch","1991","Nordrhein-Westfalen","","","",""
"evangelisch","1991","Hessen","","","",""
"evangelisch","1991","Rheinland-Pfalz,Saarland","","","",""
"evangelisch","1991","Baden-Wuerttemberg","","","",""
"evangelisch","1991","Bayern","","","",""
"evangelisch","1991","Saarland","","","",""
"evangelisch","1991","Berlin","43","0.21627138074166","0.167163794450988","0.265378967032331"
"evangelisch","1991","Brandenburg","169","0.264347558382547","0.231226933104844","0.29746818366025"
"evangelisch","1991","Mecklenburg-Vorpommern","134","0.322630632951455","0.280276992956585","0.364984272946326"
"evangelisch","1991","Sachsen","365","0.31388530375519","0.287982283521791","0.339788323988589"
"evangelisch","1991","Sachsen-Anhalt","187","0.241251748629936","0.211585762598758","0.270917734661114"
"evangelisch","1991","Thueringen","220","0.312371416978369","0.277915144510547","0.346827689446192"
"islamische Religionsgemeinschaft","1991","Schleswig-Holstein","","","",""
"islamische Religionsgemeinschaft","1991","Hamburg","","","",""
"islamische Religionsgemeinschaft","1991","Niedersachsen","","","",""
"islamische Religionsgemeinschaft","1991","Bremen","","","",""
"islamische Religionsgemeinschaft","1991","Nordrhein-Westfalen","","","",""
"islamische Religionsgemeinschaft","1991","Hessen","","","",""
"islamische Religionsgemeinschaft","1991","Rheinland-Pfalz,Saarland","","","",""
"islamische Religionsgemeinschaft","1991","Baden-Wuerttemberg","","","",""
"islamische Religionsgemeinschaft","1991","Bayern","","","",""
"islamische Religionsgemeinschaft","1991","Saarland","","","",""
"islamische Religionsgemeinschaft","1991","Berlin","","","",""
"islamische Religionsgemeinschaft","1991","Brandenburg","","","",""
"islamische Religionsgemeinschaft","1991","Mecklenburg-Vorpommern","","","",""
"islamische Religionsgemeinschaft","1991","Sachsen","","","",""
"islamische Religionsgemeinschaft","1991","Sachsen-Anhalt","","","",""
"islamische Religionsgemeinschaft","1991","Thueringen","","","",""
"konfessionslos","1991","Schleswig-Holstein","","","",""
"konfessionslos","1991","Hamburg","","","",""
"konfessionslos","1991","Niedersachsen","","","",""
"konfessionslos","1991","Bremen","","","",""
"konfessionslos","1991","Nordrhein-Westfalen","","","",""
"konfessionslos","1991","Hessen","","","",""
"konfessionslos","1991","Rheinland-Pfalz,Saarland","","","",""
"konfessionslos","1991","Baden-Wuerttemberg","","","",""
"konfessionslos","1991","Bayern","","","",""
"konfessionslos","1991","Saarland","","","",""
"konfessionslos","1991","Berlin","216","0.735990062697737","0.683411062794562","0.788569062600912"
"konfessionslos","1991","Brandenburg","484","0.685092865562841","0.650207722568344","0.719978008557337"
"konfessionslos","1991","Mecklenburg-Vorpommern","323","0.657455884686368","0.614461005941887","0.700450763430848"
"konfessionslos","1991","Sachsen","799","0.625655131457341","0.598642306753478","0.652667956161204"
"konfessionslos","1991","Sachsen-Anhalt","573","0.710428654083814","0.67897922770173","0.741878080465898"
"konfessionslos","1991","Thueringen","393","0.55864015269394","0.521723852156284","0.595556453231595"
"andere","1991","Schleswig-Holstein","","","",""
"andere","1991","Hamburg","","","",""
"andere","1991","Niedersachsen","","","",""
"andere","1991","Bremen","","","",""
"andere","1991","Nordrhein-Westfalen","","","",""
"andere","1991","Hessen","","","",""
"andere","1991","Rheinland-Pfalz,Saarland","","","",""
"andere","1991","Baden-Wuerttemberg","","","",""
"andere","1991","Bayern","","","",""
"andere","1991","Saarland","","","",""
"andere","1991","Berlin","","","",""
"andere","1991","Brandenburg","","","",""
"andere","1991","Mecklenburg-Vorpommern","","","",""
"andere","1991","Sachsen","","","",""
