year,pld0045,migback,sampreg,proportion,n,lower_confidence,upper_confidence
2003,Very often,No migration background,West,0.6852941176470588,27727,0.6798277912199067,0.690760444074211
2003,Very often,No migration background,East,0.16372549019607843,27727,0.1593699983047704,0.16808098208738648
2003,Very often,Direct migration background,West,0.10588235294117647,27727,0.10226064224865876,0.10950406363369418
2003,Very often,Indirect migration background,West,0.03529411764705882,27727,0.033122150469444674,0.03746608482467297
2003,Very often,Direct migration background,East,0.006862745098039216,27727,0.0058909869270358205,0.00783450326904261
2003,Very often,Indirect migration background,East,0.0029411764705882353,27727,0.002303756652261735,0.0035785962889147353
2003,Often,No migration background,West,0.659988551803091,27727,0.6544125924234924,0.6655645111826897
2003,Often,No migration background,East,0.20549513451631368,27727,0.2007390048911899,0.21025126414143747
2003,Often,Direct migration background,West,0.09845449341728678,27727,0.09494765118794986,0.1019613356466237
2003,Often,Indirect migration background,West,0.03205495134516314,27727,0.029981577849966985,0.0341283248403593
2003,Often,Direct migration background,East,0.0034344590726960505,27727,0.002745827808632068,0.0041230903367600324
2003,Often,Indirect migration background,East,0.0005724098454493417,27727,0.0002908739045134634,0.00085394578638522
2003,Sometimes,No migration background,West,0.620903454384411,27727,0.6151927249859579,0.626614183782864
2003,Sometimes,No migration background,East,0.24402125775022143,27727,0.23896565137834552,0.24907686412209734
2003,Sometimes,Direct migration background,West,0.10894596988485385,27727,0.10527853649808805,0.11261340327161964
2003,Sometimes,Indirect migration background,West,0.023029229406554472,27727,0.02126365868452664,0.024794800128582303
2003,Sometimes,Direct migration background,East,0.002657218777679362,27727,0.0020512635858849137,0.0032631739694738105
2003,Sometimes,Indirect migration background,East,0.0004428697962798937,27727,0.00019521515464809874,0.0006905244379116888
2003,Seldom,No migration background,West,0.6276955053260587,27727,0.6220052955267392,0.6333857151253781
2003,Seldom,No migration background,East,0.24369966224993506,27727,0.23864631385546287,0.24875301064440725
2003,Seldom,Direct migration background,West,0.08755520914523253,27727,0.08422823885148517,0.09088217943897989
2003,Seldom,Indirect migration background,West,0.03507404520654715,27727,0.03290861319329009,0.037239477219804216
2003,Seldom,Direct migration background,East,0.004676539360872954,27727,0.00387347741350902,0.005479601308236889
2003,Seldom,Indirect migration background,East,0.0012990387113535984,27727,0.0008750703869497937,0.001723007035757403
2003,Never,No migration background,West,0.5960906958561376,27727,0.5903150210807332,0.601866370631542
2003,Never,No migration background,East,0.2401876465989054,27727,0.23515920814723112,0.24521608505057968
2003,Never,Direct migration background,West,0.12517591868647382,27727,0.12128075790771153,0.1290710794652361
2003,Never,Indirect migration background,West,0.031978107896794374,27727,0.029907138880521558,0.03404907691306719
2003,Never,Direct migration background,East,0.005238467552775606,27727,0.004388766315566867,0.006088168789984345
2003,Never,Indirect migration background,East,0.0013291634089132134,27727,0.000900313815716587,0.0017580130021098398
2008,Very often,No migration background,West,0.6573705179282868,23673,0.6513248136719174,0.6634162221846562
2008,Very often,No migration background,East,0.20816733067729085,23673,0.20299540331349553,0.21333925804108617
2008,Very often,Direct migration background,West,0.08366533864541832,23673,0.08013814530208524,0.0871925319887514
2008,Very often,Indirect migration background,West,0.045816733067729085,23673,0.04315320437306742,0.04848026176239075
