year,pld0045,age_gr,proportion,n,lower_confidence,upper_confidence
2003,Very often,30-45 y.,0.3813725490196078,27727,0.3756552100863314,0.38708988795288424
2003,Very often,46-65 y.,0.296078431372549,27727,0.29070477177443416,0.3014520909706639
2003,Very often,18-29 y.,0.1980392156862745,27727,0.19334830898810154,0.20273012238444746
2003,Very often,66 and older,0.12450980392156863,27727,0.12062354216998031,0.12839606567315695
2003,Often,30-45 y.,0.386949055523755,27727,0.3812160836837748,0.39268202736373525
2003,Often,46-65 y.,0.3297080709788208,27727,0.32417455186510497,0.3352415900925367
2003,Often,18-29 y.,0.17687464224384658,27727,0.17238335938171867,0.1813659251059745
2003,Often,66 and older,0.10646823125357756,27727,0.10283770443850372,0.1100987580686514
2003,Sometimes,30-45 y.,0.36581045172719223,27727,0.36014098481278184,0.3714799186416026
2003,Sometimes,46-65 y.,0.33436669619131976,27727,0.328813619662579,0.3399197727200605
2003,Sometimes,18-29 y.,0.18157661647475642,27727,0.17703904369024348,0.18611418925926937
2003,Sometimes,66 and older,0.11824623560673161,27727,0.11444546242311304,0.12204700879035019
2003,Seldom,30-45 y.,0.35463756819953235,27727,0.3490063955804627,0.360268740818602
2003,Seldom,46-65 y.,0.3463237204468693,27727,0.3407232164417708,0.35192422445196786
2003,Seldom,18-29 y.,0.1852429202390231,27727,0.18067004333398134,0.18981579714406488
2003,Seldom,66 and older,0.11379579111457522,27727,0.11005783124939143,0.117533750979759
2003,Never,46-65 y.,0.35645035183737295,27727,0.35081273984124967,0.36208796383349623
2003,Never,30-45 y.,0.28498827208756844,27727,0.27967484522677455,0.29030169894836233
2003,Never,66 and older,0.20250195465207194,27727,0.1977717050964018,0.20723220420774208
2003,Never,18-29 y.,0.1560594214229867,27727,0.15178767405014712,0.1603311687958263
2008,Very often,46-65 y.,0.3426294820717131,23673,0.3365837778153437,0.34867518632808253
2008,Very often,30-45 y.,0.31772908366533864,23673,0.3117979687745564,0.3236601985561209
2008,Very often,18-29 y.,0.20916334661354583,23673,0.20398232256573362,0.21434437066135803
2008,Very often,66 and older,0.13047808764940239,23673,0.12618728560201425,0.13476888969679052
2008,Often,46-65 y.,0.37784256559766766,23673,0.3716661713392934,0.3840189598560419
2008,Often,30-45 y.,0.30145772594752185,23673,0.29561199290525514,0.30730345898978856
2008,Often,18-29 y.,0.18309037900874636,23673,0.17816375760167735,0.18801700041581537
2008,Often,66 and older,0.13760932944606413,23673,0.13322093773163218,0.14199772116049608
2008,Sometimes,46-65 y.,0.3639112903225806,23673,0.3577823409952358,0.37004023964992544
2008,Sometimes,30-45 y.,0.3190524193548387,23673,0.31311473257907124,0.32499010613060614
2008,Sometimes,66 and older,0.16834677419354838,23673,0.16358023728749543,0.17311331109960132
2008,Sometimes,18-29 y.,0.14868951612903225,23673,0.14415726895066816,0.15322176330739634
2008,Seldom,46-65 y.,0.3625521765056649,23673,0.35642815084294655,0.36867620216838326
2008,Seldom,30-45 y.,0.2924865831842576,23673,0.2866916326011662,0.29828153376734895
2008,Seldom,66 and older,0.1759093619558736,23673,0.1710591425020319,0.18075958140971526
2008,Seldom,18-29 y.,0.16905187835420393,23673,0.1642773950628069,0.17382636164560097
2008,Never,46-65 y.,0.3349505840071878,23673,0.3289381994562747,0.3409629685581009
2008,Never,66 and older,0.26531895777178793,23673,0.2596947289670385,0.2709431865765374
2008,Never,30-45 y.,0.24213836477987422,23673,0.2366813367290874,0.24759539283066104
2008,Never,18-29 y.,0.15759209344115005,23673,0.1529505988165748,0.1622335880657253
2013,Very often,30-45 y.,0.3871538008249853,44486,0.3826273072869661,0.3916802943630045
2013,Very often,46-65 y.,0.3500294637595757,44486,0.3455970169874849,0.35446191053166654
2013,Very often,18-29 y.,0.1567472009428403,44486,0.15336870668225663,0.16012569520342398
2013,Very often,66 and older,0.1060695344725987,44486,0.10320804868481595,0.10893102026038146
2013,Often,46-65 y.,0.38986629134412387,44486,0.3853340320756319,0.39439855061261586
2013,Often,30-45 y.,0.362420830401126,44486,0.35795380905259405,0.36688785174965793
2013,Often,18-29 y.,0.13370865587614356,44486,0.13054596939924307,0.13687134235304405
2013,Often,66 and older,0.11400422237860662,44486,0.11105083314741744,0.1169576116097958
2013,Sometimes,46-65 y.,0.38861560084328883,44486,0.3840859817311093,0.39314521995546836
2013,Sometimes,30-45 y.,0.33731553056922,44486,0.3329219766804512,0.34170908445798875
2013,Sometimes,66 and older,0.1528460997891778,44486,0.1495022040299634,0.1561899955483922
2013,Sometimes,18-29 y.,0.12122276879831342,44486,0.11818974449519357,0.12425579310143328
2013,Seldom,46-65 y.,0.3547891036906854,44486,0.3503429919241888,0.359235215457182
2013,Seldom,30-45 y.,0.32666959578207383,44486,0.3223113385158382,0.33102785304830945
2013,Seldom,66 and older,0.17794376098418277,44486,0.174389604540841,0.18149791742752455
2013,Seldom,18-29 y.,0.140597539543058,44486,0.13736732365239404,0.14382775543372198
2013,Never,46-65 y.,0.3374077662666766,44486,0.33301391754208076,0.3418016149912725
2013,Never,30-45 y.,0.2850860848177685,44486,0.28089082098910206,0.2892813486464349
2013,Never,66 and older,0.23574569575911158,44486,0.23180125693014486,0.2396901345880783
2013,Never,18-29 y.,0.1417604531564433,44486,0.13851910112843416,0.14500180518445246
2018,Very often,46-65 y.,0.4006734006734007,43121,0.3960481136094505,0.40529868773735084
2018,Very often,30-45 y.,0.30134680134680136,43121,0.29701592505805346,0.30567767763554926
2018,Very often,18-29 y.,0.18069584736251404,43121,0.17706416109792503,0.18432753362710305
2018,Very often,66 and older,0.11728395061728394,43121,0.11424697388839726,0.12032092734617063
2018,Often,46-65 y.,0.4169207317073171,43121,0.41226699075217066,0.4215744726624635
2018,Often,30-45 y.,0.2888719512195122,43121,0.28459397613099985,0.29314992630802456
2018,Often,18-29 y.,0.17301829268292682,43121,0.16944798518396847,0.17658860018188516
