year,pld0045,pgisced97,proportion,n,lower_confidence,upper_confidence
2003,Very often,middle vocational,0.4603174603174603,27727,0.454450643365873,0.4661842772690476
2003,Very often,higher education,0.23313492063492064,27727,0.22815791908337046,0.23811192218647081
2003,Very often,general elementary,0.11210317460317461,27727,0.10838957704594201,0.1158167721604072
2003,Very often,higher vocational,0.09027777777777778,27727,0.08690452053097475,0.0936510350245808
2003,Very often,vocational + Abi,0.06944444444444445,27727,0.06645221744574863,0.07243667144314027
2003,Very often,in school,0.021825396825396824,27727,0.020105533657289044,0.023545259993504604
2003,Very often,inadequately,0.012896825396825396,27727,0.011568735984209624,0.014224914809441169
2003,Often,middle vocational,0.4777585210860774,27727,0.47187896507101246,0.48363807710114237
2003,Often,higher education,0.23743500866551126,27727,0.2324264191644274,0.2424435981665951
2003,Often,higher vocational,0.0999422299248989,27727,0.09641190775100025,0.10347255209879755
2003,Often,general elementary,0.09878682842287695,27727,0.09527471998360217,0.10229893686215173
2003,Often,vocational + Abi,0.0635470826112074,27727,0.06067567126409462,0.06641849395832017
2003,Often,in school,0.015020219526285385,27727,0.01358850501135782,0.016451934041212948
2003,Often,inadequately,0.007510109763142692,27727,0.00649388255551209,0.008526336970773294
2003,Sometimes,middle vocational,0.48410210479175997,27727,0.4782196988235125,0.48998451076000743
2003,Sometimes,higher education,0.23914017017465294,27727,0.2341192510607585,0.24416108928854738
2003,Sometimes,general elementary,0.10210479175996418,27727,0.09854076858752787,0.10566881493240048
2003,Sometimes,higher vocational,0.0864308105687416,27727,0.0831232359906872,0.08973838514679601
2003,Sometimes,vocational + Abi,0.06135244066278549,27727,0.058527743915676396,0.06417713740989457
2003,Sometimes,in school,0.020152261531571878,27727,0.018498222236861078,0.02180630082628268
2003,Sometimes,inadequately,0.006717420510523959,27727,0.005755935966026342,0.0076789050550215765
2003,Seldom,middle vocational,0.49881547775730456,27727,0.4929301125733679,0.5047008429412413
2003,Seldom,higher education,0.23085022374309028,27727,0.225890297263123,0.23581015022305754
2003,Seldom,general elementary,0.09949986838641747,27727,0.09597650226907993,0.10302323450375502
2003,Seldom,higher vocational,0.08528560147407212,27727,0.08199795397677986,0.08857324897136437
2003,Seldom,vocational + Abi,0.056857067649381414,27727,0.054131320188175056,0.05958281511058777
2003,Seldom,in school,0.019742037378257436,27727,0.018104576983765507,0.021379497772749365
2003,Seldom,inadequately,0.008949723611476704,27727,0.007841168508734685,0.010058278714218723
2003,Never,middle vocational,0.5347293559857764,27727,0.5288581885005184,0.5406005234710345
2003,Never,higher education,0.17945476096404583,27727,0.17493793468561386,0.1839715872424778
2003,Never,general elementary,0.1371789806400632,27727,0.13312941191210706,0.14122854936801935
2003,Never,higher vocational,0.07088107467404188,27727,0.06786038973578944,0.07390175961229432
2003,Never,vocational + Abi,0.04899249308573686,27727,0.04645174637092667,0.05153323980054705
2003,Never,inadequately,0.014855788225997629,27727,0.013431813159301075,0.01627976329269418
2003,Never,in school,0.013907546424338207,27727,0.012529103758823388,0.015285989089853026
2008,Very often,middle vocational,0.509683995922528,23673,0.5033157774340593,0.5160522144109967
2008,Very often,higher education,0.23649337410805302,23673,0.2310802832563563,0.24190646495974974
2008,Very often,general elementary,0.08664627930682976,23673,0.08306264337369186,0.09022991523996766
2008,Very often,higher vocational,0.08664627930682976,23673,0.08306264337369186,0.09022991523996766
2008,Very often,vocational + Abi,0.05606523955147808,23673,0.053134702254563265,0.0589957768483929
2008,Very often,in school,0.01834862385321101,23673,0.01663896361629324,0.020058284090128782
2008,Very often,inadequately,0.0061162079510703364,23673,0.005123004207170351,0.007109411694970322
2008,Often,middle vocational,0.48905972797161446,23673,0.4826918396137546,0.4954276163294743
2008,Often,higher education,0.25487876995860437,23673,0.24932727790699288,0.26043026201021585
2008,Often,general elementary,0.08633944411590774,23673,0.08276155823380757,0.08991732999800792
2008,Often,higher vocational,0.07510348905972797,23673,0.07174606615007113,0.0784609119693848
2008,Often,vocational + Abi,0.06859846244825547,23673,0.06537846825597701,0.07181845664053393
2008,Often,in school,0.019515079834417505,23673,0.017752961590033534,0.021277198078801476
2008,Often,inadequately,0.006505026611472502,23673,0.005480939741138899,0.007529113481806104
2008,Sometimes,middle vocational,0.4833418759610456,23673,0.4769759986340882,0.48970775328800303
2008,Sometimes,higher education,0.2583290620194772,23673,0.25275307586522516,0.26390504817372923
2008,Sometimes,general elementary,0.09072270630445925,23673,0.0870639322235683,0.0943814803853502
2008,Sometimes,higher vocational,0.07893388006150692,23673,0.07549903974431169,0.08236872037870216
2008,Sometimes,vocational + Abi,0.06099436186570989,23673,0.0579457062485743,0.06404301748284548
2008,Sometimes,in school,0.017939518195797026,23673,0.01624867269016606,0.019630363701427993
2008,Sometimes,inadequately,0.009738595592004101,23673,0.008487609404854907,0.010989581779153296
2008,Seldom,middle vocational,0.4871562405560592,23673,0.4807889290822891,0.49352355202982934
2008,Seldom,higher education,0.242973708068903,23673,0.23751028861653306,0.24843712752127295
2008,Seldom,general elementary,0.0942883046237534,23673,0.09056564504533683,0.09801096420216997
2008,Seldom,higher vocational,0.08522212148685404,23673,0.0816652889367904,0.08877895403691768
2008,Seldom,vocational + Abi,0.05893019038984588,23673,0.055930273211145284,0.06193010756854647
2008,Seldom,in school,0.024176488365064974,23673,0.022219845015361863,0.026133131714768085
2008,Seldom,inadequately,0.007252946509519492,23673,0.006171995620736775,0.00833389739830221
2008,Never,middle vocational,0.5291533180778032,23673,0.5227947409825103,0.535511895173096
2008,Never,higher education,0.20155606407322654,23673,0.19644572672386507,0.20666640142258802
2008,Never,general elementary,0.11670480549199085,23673,0.11261477330530544,0.12079483767867626
2008,Never,higher vocational,0.06947368421052631,23673,0.06623473664569554,0.07271263177535708
2008,Never,vocational + Abi,0.05519450800915332,23673,0.05228547559726983,0.05810354042103681
2008,Never,in school,0.017116704805491992,23673,0.015464398806128604,0.018769010804855383
2008,Never,inadequately,0.01080091533180778,23673,0.009484170701280468,0.012117659962335093
2013,Very often,middle vocational,0.4975845410628019,44486,0.4929382187941954,0.5022308633314084
2013,Very often,higher education,0.24396135265700483,44486,0.2399703969565935,0.24795230835741616
2013,Very often,vocational + Abi,0.08454106280193237,44486,0.08195584178075398,0.08712628382311076
