year,hhtyp,regtyp,hlf0094,proportion,n,lower_confidence,upper_confidence
1985,Couple with children,Urban regions,3.0,0.1513269339356296,5272,0.14165314301674198,0.16100072485451722
1985,Couple with children,Urban regions,2.0,0.11180124223602485,5272,0.10329482333586995,0.12030766113617974
1985,Couple with children,Urban regions,1.0,0.0660643704121965,5272,0.059359189610723825,0.07276955121366917
1985,Couple with children,Rural regions,3.0,0.05815923207227555,5272,0.05184142376036336,0.06447704038418775
1985,Couple without children,Urban regions,2.0,0.05759457933370977,5272,0.05130563046771163,0.0638835281997079
1985,Couple without children,Urban regions,1.0,0.05307735742518351,5272,0.04702561733804734,0.059129097512319685
1985,Couple without children,Urban regions,3.0,0.044042913608131,5272,0.038503987266864256,0.049581839949397744
1985,Couple with children,Rural regions,2.0,0.042348955392433656,5272,0.03691278119299136,0.047785129591875954
1985,Couple with children,Urban regions,4.0,0.03557312252964427,5272,0.03057319145773675,0.04057305360155179
1985,Couple with children,Rural regions,1.0,0.034443817052512704,5272,0.02952101036306528,0.03936662374196013
1985,Single-person household,Urban regions,2.0,0.030491247882552232,5272,0.025850031282852206,0.035132464482252254
1985,Single-person household,Urban regions,1.0,0.026538678712591756,5272,0.022199901314932338,0.030877456110251174
1985,Couple without children,Rural regions,2.0,0.024280067758328628,5272,0.02012521243053355,0.028434923086123706
1985,Single-person household,Urban regions,3.0,0.024280067758328628,5272,0.02012521243053355,0.028434923086123706
1985,Couple without children,Rural regions,3.0,0.020327498588368152,5272,0.016518149270777008,0.024136847905959297
1985,Couple without children,Rural regions,1.0,0.017504234895539244,5272,0.01396421844316787,0.021044251347910617
1985,Couple with children,Rural regions,4.0,0.01693958215697346,5272,0.013456130223445942,0.020423034090500978
1985,Couple without children,Urban regions,4.0,0.015245623941276116,5272,0.011938085261225894,0.018553162621326336
1985,Single-person household,Rural regions,3.0,0.01129305477131564,5272,0.008440671503164097,0.014145438039467183
1985,Single parent,Urban regions,2.0,0.01129305477131564,5272,0.008440671503164097,0.014145438039467183
1985,Couple with children,Urban regions,5.0,0.009599096555618294,5272,0.006967077285671226,0.012231115825565363
1985,Multi-generational household,Rural regions,3.0,0.00846979107848673,5272,0.005996030327386174,0.010943551829587287
1985,Single parent,Rural regions,3.0,0.00846979107848673,5272,0.005996030327386174,0.010943551829587287
1985,Single parent,Urban regions,1.0,0.007905138339920948,5272,0.005514578012100807,0.010295698667741089
1985,Single parent,Urban regions,3.0,0.007340485601355167,5272,0.005036228572662444,0.00964474263004789
1985,Other Combinations,Urban regions,2.0,0.006775832862789385,5272,0.004561344756322692,0.008990320969256078
1985,Single-person household,Rural regions,1.0,0.006775832862789385,5272,0.004561344756322692,0.008990320969256078
1985,Couple with children,Rural regions,5.0,0.006775832862789385,5272,0.004561344756322692,0.008990320969256078
1985,Single parent,Rural regions,2.0,0.006775832862789385,5272,0.004561344756322692,0.008990320969256078
1985,Other Combinations,Urban regions,3.0,0.006211180124223602,5272,0.0040903665918367044,0.0083319936566105
1985,Single-person household,Rural regions,2.0,0.00564652738565782,5272,0.00362383664046253,0.00766921813085311
1985,Multi-generational household,Urban regions,3.0,0.00564652738565782,5272,0.00362383664046253,0.00766921813085311
1985,Single-person household,Urban regions,4.0,0.00564652738565782,5272,0.00362383664046253,0.00766921813085311
1985,Multi-generational household,Urban regions,1.0,0.005081874647092038,5272,0.0031624369668553746,0.0070013123273287015
1985,Multi-generational household,Rural regions,1.0,0.005081874647092038,5272,0.0031624369668553746,0.0070013123273287015
1985,Multi-generational household,Rural regions,2.0,0.005081874647092038,5272,0.0031624369668553746,0.0070013123273287015
1985,Multi-generational household,Urban regions,2.0,0.004517221908526256,5272,0.002707045256374245,0.006327398560678267
1985,Couple without children,Rural regions,4.0,0.004517221908526256,5272,0.002707045256374245,0.006327398560678267
1985,Couple without children,Urban regions,5.0,0.003952569169960474,5272,0.0022588238048744007,0.005646314535046547
1985,Other Combinations,Urban regions,1.0,0.003952569169960474,5272,0.0022588238048744007,0.005646314535046547
1985,Other Combinations,Rural regions,1.0,0.0033879164313946925,5272,0.0018193685176938756,0.004956464345095509
1985,Single parent,Rural regions,1.0,0.00282326369282891,5272,0.0013909763265960895,0.004255551059061731
1985,Other Combinations,Rural regions,2.0,0.00282326369282891,5272,0.0013909763265960895,0.004255551059061731
1985,Single-person household,Urban regions,5.0,0.002258610954263128,5272,0.0009771715341439211,0.003540050374382335
1985,Multi-generational household,Urban regions,4.0,0.0016939582156973462,5272,0.0005838851453677015,0.002804031286026991
1985,Couple without children,Rural regions,5.0,0.0016939582156973462,5272,0.0005838851453677015,0.002804031286026991
1985,Single parent,Urban regions,4.0,0.0016939582156973462,5272,0.0005838851453677015,0.002804031286026991
1985,Single-person household,Rural regions,5.0,0.001129305477131564,5272,0.00022267832025997872,0.0020359326340031493
1985,Other Combinations,Urban regions,4.0,0.001129305477131564,5272,0.00022267832025997872,0.0020359326340031493
1985,Other Combinations,Rural regions,3.0,0.001129305477131564,5272,0.00022267832025997872,0.0020359326340031493
1985,Single parent,Urban regions,5.0,0.001129305477131564,5272,0.00022267832025997872,0.0020359326340031493
1985,Single-person household,Rural regions,4.0,0.001129305477131564,5272,0.00022267832025997872,0.0020359326340031493
1985,Other Combinations,Rural regions,5.0,0.000564652738565782,5272,-7.66106455076886e-05,0.0012059161226392525
1985,Multi-generational household,Rural regions,4.0,0.000564652738565782,5272,-7.66106455076886e-05,0.0012059161226392525
1986,Couple with children,Urban regions,3.0,0.1470425649530127,5039,0.13726413550452976,0.15682099440149566
1986,Couple with children,Urban regions,2.0,0.10834715312327253,5039,0.09976511291996262,0.11692919332658244
1986,Couple without children,Urban regions,2.0,0.0652294085129906,5039,0.0584113906807925,0.0720474263451887
1986,Couple with children,Rural regions,3.0,0.06467661691542288,5039,0.05788554334242182,0.07146769048842395
1986,Couple without children,Urban regions,3.0,0.0619126589275843,5039,0.0552584680005762,0.06856684985459241
1986,Couple with children,Urban regions,1.0,0.05914870093974572,5039,0.05263516232674935,0.06566223955274209
1986,Couple with children,Rural regions,2.0,0.046987285793255944,5039,0.04114445352717193,0.05283011805933996
1986,Couple with children,Urban regions,4.0,0.038695411829740185,5039,0.033370111123317475,0.044020712536162895
1986,Couple without children,Urban regions,1.0,0.035378662244333885,5039,0.0302779241099635,0.04047940037870427
1986,Single-person household,Urban regions,2.0,0.035378662244333885,5039,0.0302779241099635,0.04047940037870427
1986,Single-person household,Urban regions,3.0,0.030403537866224434,5039,0.02566284887675806,0.03514422685569081
1986,Couple without children,Rural regions,3.0,0.02377003869541183,5039,0.01956398412793982,0.027976093262883837
1986,Couple with children,Rural regions,1.0,0.02211166390270868,5039,0.018051540464602757,0.0261717873408146
1986,Couple without children,Rural regions,2.0,0.02045328911000553,5039,0.016545077719735877,0.02436150050027518
1986,Couple with children,Rural regions,4.0,0.017689331122166942,5039,0.014049644198506595,0.02132901804582729
1986,Single-person household,Urban regions,1.0,0.017689331122166942,5039,0.014049644198506595,0.02132901804582729
1986,Couple without children,Urban regions,4.0,0.016030956329463792,5039,0.012563154068468429,0.019498758590459155
1986,Couple without children,Rural regions,1.0,0.014372581536760642,5039,0.01108627802510252,0.017658885048418765
1986,Single parent,Urban regions,3.0,0.013819789939192924,5039,0.010596400678297778,0.01704317920008807
1986,Couple with children,Urban regions,5.0,0.009397457158651189,5039,0.00673342913693644,0.012061485180365938
1986,Single parent,Urban regions,2.0,0.009397457158651189,5039,0.00673342913693644,0.012061485180365938
1986,Single-person household,Rural regions,2.0,0.008844665561083471,5039,0.006259457738243968,0.011429873383922973
1986,Multi-generational household,Rural regions,3.0,0.008844665561083471,5039,0.006259457738243968,0.011429873383922973
1986,Couple with children,Rural regions,5.0,0.008291873963515755,5039,0.005788059324991191,0.010795688602040318
1986,Other Combinations,Urban regions,3.0,0.008291873963515755,5039,0.005788059324991191,0.010795688602040318
1986,Single parent,Rural regions,3.0,0.007739082365948038,5039,0.005319493543247083,0.010158671188648993
1986,Single-person household,Rural regions,3.0,0.007739082365948038,5039,0.005319493543247083,0.010158671188648993
1986,Single-person household,Rural regions,1.0,0.007739082365948038,5039,0.005319493543247083,0.010158671188648993
1986,Single-person household,Urban regions,4.0,0.006633499170812604,5039,0.00439214758421828,0.008874850757406927
1986,Multi-generational household,Urban regions,3.0,0.006633499170812604,5039,0.00439214758421828,0.008874850757406927
1986,Multi-generational household,Rural regions,1.0,0.00552791597567717,5039,0.003480712986562738,0.007575118964791601
1986,Single parent,Urban regions,1.0,0.004422332780541736,5039,0.002590241215507415,0.006254424345576056
1986,Other Combinations,Urban regions,2.0,0.004422332780541736,5039,0.002590241215507415,0.006254424345576056
1986,Single parent,Rural regions,1.0,0.004422332780541736,5039,0.002590241215507415,0.006254424345576056
1986,Couple without children,Rural regions,4.0,0.004422332780541736,5039,0.002590241215507415,0.006254424345576056
1986,Single-person household,Rural regions,4.0,0.004422332780541736,5039,0.002590241215507415,0.006254424345576056
1986,Multi-generational household,Rural regions,2.0,0.004422332780541736,5039,0.002590241215507415,0.006254424345576056
