year,bula_h,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,male,,,,,,,,,,,,
1984,Schleswig-Holstein,female,,,,,,,,,,,,
1984,Hamburg,male,,,,,,,,,,,,
1984,Hamburg,female,,,,,,,,,,,,
1984,Lower Saxony,male,,,,,,,,,,,,
1984,Lower Saxony,female,,,,,,,,,,,,
1984,Bremen,male,,,,,,,,,,,,
1984,Bremen,female,,,,,,,,,,,,
1984,North Rhine-Westphalia,male,,,,,,,,,,,,
1984,North Rhine-Westphalia,female,,,,,,,,,,,,
1984,Hesse,male,,,,,,,,,,,,
1984,Hesse,female,,,,,,,,,,,,
1984,"Rhineland-Palatinate, Saarland",male,,,,,,,,,,,,
1984,"Rhineland-Palatinate, Saarland",female,,,,,,,,,,,,
1984,Baden-Wuerttemberg,male,,,,,,,,,,,,
1984,Baden-Wuerttemberg,female,,,,,,,,,,,,
1984,Bavaria,male,,,,,,,,,,,,
1984,Bavaria,female,,,,,,,,,,,,
1984,Berlin,male,,,,,,,,,,,,
1984,Berlin,female,,,,,,,,,,,,
1985,Schleswig-Holstein,male,171,0.68564,0.40599,0.96529,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,Schleswig-Holstein,female,182,1.60110,1.14749,2.05471,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1985,Hamburg,male,139,0.46727,0.19795,0.73659,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,Hamburg,female,141,1.14331,0.65048,1.63614,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,Lower Saxony,male,540,0.52970,0.39205,0.66734,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,Lower Saxony,female,567,1.31742,1.05429,1.58055,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,Bremen,male,54,0.70507,0.24914,1.16101,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,Bremen,female,62,0.62005,0.16148,1.07862,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,North Rhine-Westphalia,male,1463,0.68211,0.58895,0.77527,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,North Rhine-Westphalia,female,1496,1.36037,1.20348,1.51727,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,Hesse,male,570,0.64390,0.49055,0.79725,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,Hesse,female,563,1.32230,1.06020,1.58440,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,"Rhineland-Palatinate, Saarland",male,382,0.50289,0.34293,0.66284,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,"Rhineland-Palatinate, Saarland",female,390,1.14774,0.88488,1.41060,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,Baden-Wuerttemberg,male,1015,0.65047,0.53383,0.76710,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,Baden-Wuerttemberg,female,1026,1.31273,1.12799,1.49747,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1985,Bavaria,male,903,0.65555,0.54442,0.76667,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,Bavaria,female,994,1.20985,1.03575,1.38396,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,Berlin,male,176,0.54862,0.31275,0.78450,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,Berlin,female,189,1.20495,0.77156,1.63835,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1986,Schleswig-Holstein,male,159,0.74515,0.45926,1.03103,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1986,Schleswig-Holstein,female,164,1.68617,1.13415,2.23819,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1986,Hamburg,male,128,0.59505,0.25828,0.93182,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1986,Hamburg,female,128,1.07795,0.54140,1.61450,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1986,Lower Saxony,male,541,0.59674,0.44062,0.75286,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1986,Lower Saxony,female,567,1.30548,1.04192,1.56903,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1986,Bremen,male,50,0.41646,0.12267,0.71024,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1986,Bremen,female,59,0.39639,-0.00847,0.80125,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1986,North Rhine-Westphalia,male,1422,0.71023,0.61030,0.81016,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1986,North Rhine-Westphalia,female,1435,1.37290,1.20969,1.53612,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1986,Hesse,male,524,0.69250,0.51597,0.86903,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1986,Hesse,female,524,1.55126,1.25129,1.85122,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1986,"Rhineland-Palatinate, Saarland",male,377,0.54990,0.39757,0.70223,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1986,"Rhineland-Palatinate, Saarland",female,392,1.26762,0.99525,1.53998,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1986,Baden-Wuerttemberg,male,1004,0.78228,0.65956,0.90501,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
