year,regtyp,sex,ple0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Urban regions,male,Yes,0.02490,189,7885,0.02146,0.02834
2017,Urban regions,male,No,0.97510,7696,7885,0.97166,0.97854
2017,Urban regions,female,Yes,0.03057,336,9295,0.02707,0.03407
2017,Urban regions,female,No,0.96943,8959,9295,0.96593,0.97293
2017,Rural regions,male,Yes,0.02112,87,4376,0.01686,0.02538
2017,Rural regions,male,No,0.97888,4289,4376,0.97462,0.98314
2017,Rural regions,female,Yes,0.03616,178,4993,0.03098,0.04134
2017,Rural regions,female,No,0.96384,4815,4993,0.95866,0.96902
2019,No answer / don't know,male,No,0.92242,268,268,0.89034,0.95451
2019,No answer / don't know,female,No,0.91084,225,225,0.87352,0.94816
2019,Urban regions,male,Yes,0.03227,250,7774,0.02834,0.03620
2019,Urban regions,male,No,0.96773,7524,7774,0.96380,0.97166
2019,Urban regions,female,Yes,0.03703,345,8617,0.03304,0.04101
2019,Urban regions,female,No,0.96297,8272,8617,0.95899,0.96696
2019,Rural regions,male,Yes,0.03079,104,4208,0.02557,0.03601
2019,Rural regions,male,No,0.96921,4104,4208,0.96399,0.97443
2019,Rural regions,female,Yes,0.04268,163,4573,0.03683,0.04854
2019,Rural regions,female,No,0.95732,4410,4573,0.95146,0.96317
2021,Urban regions,male,Yes,0.04418,222,6327,0.03912,0.04925
2021,Urban regions,male,No,0.95582,6105,6327,0.95075,0.96088
2021,Urban regions,female,Yes,0.05322,342,6678,0.04784,0.05861
2021,Urban regions,female,No,0.94678,6336,6678,0.94139,0.95216
2021,Rural regions,male,Yes,0.05037,100,2963,0.04249,0.05824
2021,Rural regions,male,No,0.94963,2863,2963,0.94176,0.95751
2021,Rural regions,female,Yes,0.05196,169,3188,0.04425,0.05967
2021,Rural regions,female,No,0.94804,3019,3188,0.94033,0.95575
