year,quintil_oecd,ple0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,1st Quintile,Yes,0.02906,133,4717,0.02427,0.03386
2017,1st Quintile,No,0.97094,4584,4717,0.96614,0.97573
2017,2nd Quintile,Yes,0.02456,128,4793,0.02018,0.02894
2017,2nd Quintile,No,0.97544,4665,4793,0.97106,0.97982
2017,3rd Quintile,Yes,0.02076,118,4414,0.01656,0.02497
2017,3rd Quintile,No,0.97924,4296,4414,0.97503,0.98344
2017,4th Quintile,Yes,0.03096,141,4358,0.02582,0.03611
2017,4th Quintile,No,0.96904,4217,4358,0.96389,0.97418
2017,5th Quintile,Yes,0.02898,146,4554,0.02410,0.03385
2017,5th Quintile,No,0.97102,4408,4554,0.96615,0.97590
2019,1st Quintile,Yes,0.02721,122,4445,0.02243,0.03200
2019,1st Quintile,No,0.97279,4323,4445,0.96800,0.97757
2019,2nd Quintile,Yes,0.03121,151,4769,0.02627,0.03615
2019,2nd Quintile,No,0.96879,4618,4769,0.96385,0.97373
2019,3rd Quintile,Yes,0.03831,157,4422,0.03266,0.04397
2019,3rd Quintile,No,0.96169,4265,4422,0.95603,0.96734
2019,4th Quintile,Yes,0.04247,158,4273,0.03642,0.04851
2019,4th Quintile,No,0.95753,4115,4273,0.95149,0.96358
2019,5th Quintile,Yes,0.03630,189,4818,0.03102,0.04158
2019,5th Quintile,No,0.96370,4629,4818,0.95842,0.96898
2021,1st Quintile,Yes,0.04375,154,4772,0.03795,0.04956
2021,1st Quintile,No,0.95625,4618,4772,0.95044,0.96205
2021,2nd Quintile,Yes,0.04163,149,3528,0.03504,0.04822
2021,2nd Quintile,No,0.95837,3379,3528,0.95178,0.96496
2021,3rd Quintile,Yes,0.04032,146,3124,0.03342,0.04722
2021,3rd Quintile,No,0.95968,2978,3124,0.95278,0.96658
2021,4th Quintile,Yes,0.06815,158,3182,0.05940,0.07691
2021,4th Quintile,No,0.93185,3024,3182,0.92309,0.94060
2021,5th Quintile,Yes,0.05376,225,4255,0.04699,0.06054
2021,5th Quintile,No,0.94624,4030,4255,0.93946,0.95301
