year,age_gr,pgisced97,ple0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,17-29 y.,No answer / don't know,No,0.98103,454,454,0.96847,0.99360
2017,17-29 y.,Primary Level,No,0.99063,77,77,0.96896,1.01229
2017,17-29 y.,Lower Secondary Level,No,0.99441,776,776,0.98916,0.99966
2017,17-29 y.,Upper Secondary Level,No,0.99301,1774,1774,0.98913,0.99689
2017,17-29 y.,Post-secondary Non-tertiary Level,No,0.98213,307,307,0.96728,0.99697
2017,17-29 y.,Second Stage of Tertiary Education,No,0.99409,468,468,0.98714,1.00104
2017,30-45 y.,No answer / don't know,No,0.98921,70,70,0.96483,1.01359
2017,30-45 y.,Primary Level,No,0.99988,178,178,0.99824,1.00151
2017,30-45 y.,Lower Secondary Level,No,0.97836,644,644,0.96711,0.98960
2017,30-45 y.,Upper Secondary Level,Yes,0.03607,102,2933,0.02932,0.04282
2017,30-45 y.,Upper Secondary Level,No,0.96393,2831,2933,0.95718,0.97068
2017,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.04713,37,911,0.03336,0.06090
2017,30-45 y.,Post-secondary Non-tertiary Level,No,0.95287,874,911,0.93910,0.96664
2017,30-45 y.,First Stage of Tertiary Education,No,0.97314,328,328,0.95562,0.99066
2017,30-45 y.,Second Stage of Tertiary Education,Yes,0.02306,47,2159,0.01673,0.02939
2017,30-45 y.,Second Stage of Tertiary Education,No,0.97694,2112,2159,0.97061,0.98327
2017,46-65 y.,No answer / don't know,No,0.96352,51,51,0.91155,1.01549
2017,46-65 y.,Primary Level,No,0.96668,148,148,0.93767,0.99569
2017,46-65 y.,Lower Secondary Level,No,0.96568,680,680,0.95198,0.97937
2017,46-65 y.,Upper Secondary Level,Yes,0.04547,223,4802,0.03957,0.05136
2017,46-65 y.,Upper Secondary Level,No,0.95453,4579,4802,0.94864,0.96043
2017,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.03223,35,851,0.02036,0.04410
2017,46-65 y.,Post-secondary Non-tertiary Level,No,0.96777,816,851,0.95590,0.97964
2017,46-65 y.,First Stage of Tertiary Education,Yes,0.06736,50,784,0.04980,0.08491
2017,46-65 y.,First Stage of Tertiary Education,No,0.93264,734,784,0.91509,0.95020
2017,46-65 y.,Second Stage of Tertiary Education,Yes,0.05605,140,2629,0.04725,0.06484
2017,46-65 y.,Second Stage of Tertiary Education,No,0.94395,2489,2629,0.93516,0.95275
2017,66 and older,Primary Level,No,0.97080,42,42,0.91926,1.02234
2017,66 and older,Lower Secondary Level,No,0.99650,602,602,0.99177,1.00122
2017,66 and older,Upper Secondary Level,No,0.98915,2523,2523,0.98511,0.99319
2017,66 and older,Post-secondary Non-tertiary Level,No,0.99176,135,135,0.97645,1.00707
2017,66 and older,First Stage of Tertiary Education,No,0.99548,336,336,0.98830,1.00266
2017,66 and older,Second Stage of Tertiary Education,No,0.98620,1231,1231,0.97968,0.99272
2019,17-29 y.,No answer / don't know,No,0.98658,394,394,0.97520,0.99795
2019,17-29 y.,Pre-primary Level,No,0.99658,330,330,0.99028,1.00289
2019,17-29 y.,Primary Level,No,0.99292,72,72,0.97342,1.01242
2019,17-29 y.,Lower Secondary Level,No,0.98870,691,691,0.98081,0.99659
2019,17-29 y.,Upper Secondary Level,No,0.99033,1542,1542,0.98544,0.99522
2019,17-29 y.,Post-secondary Non-tertiary Level,No,0.98480,279,279,0.97042,0.99918
2019,17-29 y.,Second Stage of Tertiary Education,No,0.99883,445,445,0.99565,1.00201
2019,30-45 y.,No answer / don't know,No,0.99019,77,77,0.96803,1.01235
2019,30-45 y.,Primary Level,No,0.99579,145,145,0.98521,1.00637
2019,30-45 y.,Lower Secondary Level,No,0.97141,504,504,0.95685,0.98597
2019,30-45 y.,Upper Secondary Level,Yes,0.04261,103,2372,0.03448,0.05074
2019,30-45 y.,Upper Secondary Level,No,0.95739,2269,2372,0.94926,0.96552
2019,30-45 y.,Post-secondary Non-tertiary Level,No,0.95273,765,765,0.93768,0.96778
2019,30-45 y.,First Stage of Tertiary Education,No,0.96752,335,335,0.94851,0.98654
2019,30-45 y.,Second Stage of Tertiary Education,Yes,0.03565,68,2029,0.02758,0.04371
2019,30-45 y.,Second Stage of Tertiary Education,No,0.96435,1961,2029,0.95629,0.97242
2019,46-65 y.,No answer / don't know,No,0.98510,72,72,0.95691,1.01328
2019,46-65 y.,Primary Level,No,0.98224,132,132,0.95963,1.00486
2019,46-65 y.,Lower Secondary Level,No,0.97638,634,634,0.96455,0.98821
2019,46-65 y.,Upper Secondary Level,Yes,0.06062,249,4655,0.05377,0.06748
2019,46-65 y.,Upper Secondary Level,No,0.93938,4406,4655,0.93252,0.94623
2019,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.05827,67,936,0.04326,0.07329
2019,46-65 y.,Post-secondary Non-tertiary Level,No,0.94173,869,936,0.92671,0.95674
2019,46-65 y.,First Stage of Tertiary Education,Yes,0.07279,47,867,0.05549,0.09010
2019,46-65 y.,First Stage of Tertiary Education,No,0.92721,820,867,0.90990,0.94451
2019,46-65 y.,Second Stage of Tertiary Education,Yes,0.07043,177,3101,0.06143,0.07944
