year,quintil_oecd,regtyp,ple0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,1st Quintile,Urban regions,Yes,0.03485,94,2964,0.02824,0.04145
2017,1st Quintile,Urban regions,No,0.96515,2870,2964,0.95855,0.97176
2017,1st Quintile,Rural regions,Yes,0.01744,39,1753,0.01131,0.02357
2017,1st Quintile,Rural regions,No,0.98256,1714,1753,0.97643,0.98869
2017,2nd Quintile,Urban regions,Yes,0.02525,88,2915,0.01955,0.03094
2017,2nd Quintile,Urban regions,No,0.97475,2827,2915,0.96906,0.98045
2017,2nd Quintile,Rural regions,Yes,0.02323,40,1878,0.01641,0.03004
2017,2nd Quintile,Rural regions,No,0.97677,1838,1878,0.96996,0.98359
2017,3rd Quintile,Urban regions,Yes,0.01908,69,2684,0.01390,0.02426
2017,3rd Quintile,Urban regions,No,0.98092,2615,2684,0.97574,0.98610
2017,3rd Quintile,Rural regions,Yes,0.02370,49,1730,0.01653,0.03087
2017,3rd Quintile,Rural regions,No,0.97630,1681,1730,0.96913,0.98347
2017,4th Quintile,Urban regions,Yes,0.02671,89,2835,0.02077,0.03264
2017,4th Quintile,Urban regions,No,0.97329,2746,2835,0.96736,0.97923
2017,4th Quintile,Rural regions,Yes,0.03993,52,1523,0.03009,0.04977
2017,4th Quintile,Rural regions,No,0.96007,1471,1523,0.95023,0.96991
2017,5th Quintile,Urban regions,Yes,0.02682,102,3425,0.02141,0.03224
2017,5th Quintile,Urban regions,No,0.97318,3323,3425,0.96776,0.97859
2017,5th Quintile,Rural regions,Yes,0.03646,44,1129,0.02553,0.04740
2017,5th Quintile,Rural regions,No,0.96354,1085,1129,0.95260,0.97447
2019,1st Quintile,Urban regions,Yes,0.02413,80,2786,0.01843,0.02982
2019,1st Quintile,Urban regions,No,0.97587,2706,2786,0.97018,0.98157
2019,1st Quintile,Rural regions,Yes,0.03393,42,1659,0.02522,0.04265
2019,1st Quintile,Rural regions,No,0.96607,1617,1659,0.95735,0.97478
2019,2nd Quintile,Urban regions,Yes,0.03220,101,2867,0.02574,0.03866
2019,2nd Quintile,Urban regions,No,0.96780,2766,2867,0.96134,0.97426
2019,2nd Quintile,Rural regions,Yes,0.02941,50,1902,0.02182,0.03701
2019,2nd Quintile,Rural regions,No,0.97059,1852,1902,0.96299,0.97818
2019,3rd Quintile,Urban regions,Yes,0.03325,96,2749,0.02655,0.03996
2019,3rd Quintile,Urban regions,No,0.96675,2653,2749,0.96004,0.97345
2019,3rd Quintile,Rural regions,Yes,0.04858,61,1673,0.03828,0.05889
2019,3rd Quintile,Rural regions,No,0.95142,1612,1673,0.94111,0.96172
2019,4th Quintile,Urban regions,Yes,0.04369,112,2769,0.03608,0.05131
2019,4th Quintile,Urban regions,No,0.95631,2657,2769,0.94869,0.96392
2019,4th Quintile,Rural regions,Yes,0.04000,46,1504,0.03009,0.04990
2019,4th Quintile,Rural regions,No,0.96000,1458,1504,0.95010,0.96991
2019,5th Quintile,Urban regions,Yes,0.03788,142,3512,0.03157,0.04420
2019,5th Quintile,Urban regions,No,0.96212,3370,3512,0.95580,0.96843
2019,5th Quintile,Rural regions,Yes,0.03121,47,1306,0.02177,0.04064
2019,5th Quintile,Rural regions,No,0.96879,1259,1306,0.95936,0.97823
2021,1st Quintile,Urban regions,Yes,0.04171,100,3329,0.03492,0.04851
2021,1st Quintile,Urban regions,No,0.95829,3229,3329,0.95149,0.96508
2021,1st Quintile,Rural regions,Yes,0.04398,53,1442,0.03339,0.05457
2021,1st Quintile,Rural regions,No,0.95602,1389,1442,0.94543,0.96661
2021,2nd Quintile,Urban regions,Yes,0.03961,96,2176,0.03142,0.04781
2021,2nd Quintile,Urban regions,No,0.96039,2080,2176,0.95219,0.96858
2021,2nd Quintile,Rural regions,Yes,0.04530,53,1352,0.03421,0.05639
2021,2nd Quintile,Rural regions,No,0.95470,1299,1352,0.94361,0.96579
2021,3rd Quintile,Urban regions,Yes,0.04174,100,1997,0.03296,0.05051
2021,3rd Quintile,Urban regions,No,0.95826,1897,1997,0.94949,0.96704
2021,3rd Quintile,Rural regions,Yes,0.03747,46,1127,0.02638,0.04857
2021,3rd Quintile,Rural regions,No,0.96253,1081,1127,0.95143,0.97362
2021,4th Quintile,Urban regions,Yes,0.06342,99,2106,0.05301,0.07383
2021,4th Quintile,Urban regions,No,0.93658,2007,2106,0.92617,0.94699
2021,4th Quintile,Rural regions,Yes,0.07806,59,1076,0.06202,0.09410
2021,4th Quintile,Rural regions,No,0.92194,1017,1076,0.90590,0.93798
2021,5th Quintile,Urban regions,Yes,0.05473,168,3151,0.04679,0.06267
2021,5th Quintile,Urban regions,No,0.94527,2983,3151,0.93733,0.95321
2021,5th Quintile,Rural regions,Yes,0.05098,57,1104,0.03800,0.06396
2021,5th Quintile,Rural regions,No,0.94902,1047,1104,0.93604,0.96200
