year,age_gr,quintil_oecd,ple0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,17-29 y.,1st Quintile,No,0.98937,1202,1202,0.98357,0.99517
2017,17-29 y.,2nd Quintile,No,0.99634,779,779,0.99209,1.00058
2017,17-29 y.,3rd Quintile,No,0.98265,656,656,0.97266,0.99265
2017,17-29 y.,4th Quintile,No,0.99770,591,591,0.99383,1.00157
2017,17-29 y.,5th Quintile,No,0.99509,422,422,0.98842,1.00177
2017,30-45 y.,1st Quintile,Yes,0.04437,56,1477,0.03387,0.05488
2017,30-45 y.,1st Quintile,No,0.95563,1421,1477,0.94512,0.96613
2017,30-45 y.,2nd Quintile,Yes,0.03051,46,1444,0.02164,0.03938
2017,30-45 y.,2nd Quintile,No,0.96949,1398,1444,0.96062,0.97836
2017,30-45 y.,3rd Quintile,Yes,0.02080,37,1235,0.01284,0.02877
2017,30-45 y.,3rd Quintile,No,0.97920,1198,1235,0.97123,0.98716
2017,30-45 y.,4th Quintile,Yes,0.03760,34,1165,0.02667,0.04853
2017,30-45 y.,4th Quintile,No,0.96240,1131,1165,0.95147,0.97333
2017,30-45 y.,5th Quintile,No,0.98284,962,962,0.97463,0.99105
2017,46-65 y.,1st Quintile,Yes,0.05057,61,1353,0.03889,0.06225
2017,46-65 y.,1st Quintile,No,0.94943,1292,1353,0.93775,0.96111
2017,46-65 y.,2nd Quintile,Yes,0.05070,68,1406,0.03923,0.06218
2017,46-65 y.,2nd Quintile,No,0.94930,1338,1406,0.93782,0.96077
2017,46-65 y.,3rd Quintile,Yes,0.03870,66,1499,0.02893,0.04847
2017,46-65 y.,3rd Quintile,No,0.96130,1433,1499,0.95153,0.97107
2017,46-65 y.,4th Quintile,Yes,0.05115,94,1753,0.04084,0.06147
2017,46-65 y.,4th Quintile,No,0.94885,1659,1753,0.93853,0.95916
2017,46-65 y.,5th Quintile,Yes,0.04439,105,2239,0.03586,0.05293
2017,46-65 y.,5th Quintile,No,0.95561,2134,2239,0.94707,0.96414
2017,66 and older,1st Quintile,No,0.99085,669,669,0.98364,0.99807
2017,66 and older,2nd Quintile,No,0.99110,1150,1150,0.98567,0.99653
2017,66 and older,3rd Quintile,No,0.99575,1009,1009,0.99174,0.99977
2017,66 and older,4th Quintile,No,0.99140,836,836,0.98514,0.99766
2017,66 and older,5th Quintile,No,0.98301,890,890,0.97451,0.99150
2019,17-29 y.,1st Quintile,No,0.98824,1105,1105,0.98188,0.99460
