year,age_gr,ple0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,17-29 y.,Yes,0.00822,33,4359,0.00554,0.01090
2017,17-29 y.,No,0.99178,4326,4359,0.98910,0.99446
2017,30-45 y.,Yes,0.03028,218,7257,0.02634,0.03422
2017,30-45 y.,No,0.96972,7039,7257,0.96578,0.97366
2017,46-65 y.,Yes,0.04766,476,9973,0.04348,0.05184
2017,46-65 y.,No,0.95234,9497,9973,0.94816,0.95652
2017,66 and older,Yes,0.00998,63,4960,0.00721,0.01275
2017,66 and older,No,0.99002,4897,4960,0.98725,0.99279
2019,17-29 y.,No,0.99106,3816,3816,0.98807,0.99404
2019,30-45 y.,Yes,0.03760,232,6288,0.03289,0.04230
2019,30-45 y.,No,0.96240,6056,6288,0.95770,0.96711
2019,46-65 y.,Yes,0.05995,563,10420,0.05539,0.06451
2019,46-65 y.,No,0.94005,9857,10420,0.93549,0.94461
2019,66 and older,Yes,0.01684,96,5175,0.01334,0.02035
2019,66 and older,No,0.98316,5079,5175,0.97965,0.98666
2021,17-29 y.,Yes,0.01293,45,3180,0.00901,0.01686
2021,17-29 y.,No,0.98707,3135,3180,0.98314,0.99099
2021,30-45 y.,Yes,0.05591,212,5205,0.04967,0.06215
2021,30-45 y.,No,0.94409,4993,5205,0.93785,0.95033
2021,46-65 y.,Yes,0.07858,479,7215,0.07237,0.08479
2021,46-65 y.,No,0.92142,6736,7215,0.91521,0.92763
2021,66 and older,Yes,0.02556,100,3564,0.02038,0.03074
2021,66 and older,No,0.97444,3464,3564,0.96926,0.97962
