year,bula_h,migback,ple0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Schleswig-Holstein,No migration background,No,0.97975,730,730,0.96953,0.98998
2017,Schleswig-Holstein,Direct migration background,No,0.98264,155,155,0.96201,1.00327
2017,Schleswig-Holstein,Indirect migration background,No,0.99553,38,38,0.97404,1.01702
2017,Hamburg,No migration background,No,0.96956,311,311,0.95044,0.98868
2017,Hamburg,Direct migration background,No,0.99952,102,102,0.99525,1.00379
2017,Hamburg,Indirect migration background,No,0.98405,42,42,0.94570,1.02240
2017,Lower Saxony,No migration background,Yes,0.02949,81,2095,0.02225,0.03674
2017,Lower Saxony,No migration background,No,0.97051,2014,2095,0.96326,0.97775
2017,Lower Saxony,Direct migration background,No,0.97991,465,465,0.96715,0.99268
2017,Bremen,No migration background,No,0.93654,135,135,0.89526,0.97782
2017,Bremen,Direct migration background,No,0.98889,66,66,0.96340,1.01437
2017,North Rhine-Westphalia,No migration background,Yes,0.03130,139,3772,0.02574,0.03686
2017,North Rhine-Westphalia,No migration background,No,0.96870,3633,3772,0.96314,0.97426
2017,North Rhine-Westphalia,Direct migration background,No,0.98998,1248,1248,0.98445,0.99551
2017,North Rhine-Westphalia,Indirect migration background,No,0.98998,481,481,0.98107,0.99889
2017,Hesse,No migration background,Yes,0.03667,46,1246,0.02623,0.04711
2017,Hesse,No migration background,No,0.96333,1200,1246,0.95289,0.97377
2017,Hesse,Direct migration background,No,0.99591,397,397,0.98962,1.00220
2017,Hesse,Indirect migration background,No,0.98434,141,141,0.96377,1.00491
2017,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.03206,33,1044,0.02137,0.04275
2017,"Rhineland-Palatinate, Saarland",No migration background,No,0.96794,1011,1044,0.95725,0.97863
2017,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.98772,371,371,0.97650,0.99894
2017,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.99760,102,102,0.98804,1.00715
2017,Baden-Wuerttemberg,No migration background,Yes,0.04116,77,2093,0.03265,0.04968
2017,Baden-Wuerttemberg,No migration background,No,0.95884,2016,2093,0.95032,0.96735
2017,Baden-Wuerttemberg,Direct migration background,No,0.98714,634,634,0.97837,0.99592
2017,Baden-Wuerttemberg,Indirect migration background,No,0.98675,272,272,0.97313,1.00036
2017,Bavaria,No migration background,Yes,0.03927,125,3115,0.03245,0.04610
2017,Bavaria,No migration background,No,0.96073,2990,3115,0.95390,0.96755
2017,Bavaria,Direct migration background,No,0.99119,845,845,0.98489,0.99750
2017,Bavaria,Indirect migration background,No,0.93826,237,237,0.90755,0.96897
2017,Berlin,No migration background,Yes,0.03375,37,772,0.02101,0.04650
2017,Berlin,No migration background,No,0.96625,735,772,0.95350,0.97899
2017,Berlin,Direct migration background,No,0.98249,154,154,0.96170,1.00327
2017,Berlin,Indirect migration background,No,0.99289,56,56,0.97068,1.01510
2017,Brandenburg,No migration background,No,0.97808,890,890,0.96845,0.98771
2017,Brandenburg,Direct migration background,No,0.99860,98,98,0.99117,1.00603
2017,Mecklenburg-Western Pomerania,No migration background,No,0.97802,531,531,0.96554,0.99050
2017,Saxony,No migration background,Yes,0.01868,35,1552,0.01195,0.02542
2017,Saxony,No migration background,No,0.98132,1517,1552,0.97458,0.98805
2017,Saxony,Direct migration background,No,0.96408,72,72,0.92080,1.00737
2017,Saxony-Anhalt,No migration background,No,0.98097,840,840,0.97172,0.99021
