year,age_gr,pgisced97,plj0045,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,Pre-primary Level,"Yes, depending on situation",0.29442,145,225,0.23473,0.35411
2009,17-29 y.,Pre-primary Level,Rather not,0.17526,80,225,0.12547,0.22504
2009,17-29 y.,Lower Secondary Level,"Yes, depending on situation",0.21486,133,324,0.17007,0.25966
2009,17-29 y.,Lower Secondary Level,Rather not,0.21224,105,324,0.16765,0.25684
2009,17-29 y.,Lower Secondary Level,Never,0.18778,86,324,0.14519,0.23037
2009,17-29 y.,Upper Secondary Level,"Yes, happily",0.07625,99,1031,0.06004,0.09245
2009,17-29 y.,Upper Secondary Level,"Yes, depending on situation",0.29720,443,1031,0.26929,0.32511
2009,17-29 y.,Upper Secondary Level,Rather not,0.29886,352,1031,0.27090,0.32682
2009,17-29 y.,Upper Secondary Level,Never,0.12463,137,1031,0.10446,0.14480
2009,17-29 y.,Post-secondary Non-tertiary Level,"Yes, depending on situation",0.27891,59,117,0.19729,0.36052
2009,17-29 y.,Post-secondary Non-tertiary Level,Rather not,0.29694,58,117,0.21379,0.38008
2009,17-29 y.,Second Stage of Tertiary Education,"Yes, depending on situation",0.36988,98,179,0.29896,0.44081
2009,17-29 y.,Second Stage of Tertiary Education,Rather not,0.40307,81,179,0.33101,0.47513
2009,30-45 y.,Lower Secondary Level,"Yes, depending on situation",0.13027,42,156,0.07728,0.18327
2009,30-45 y.,Lower Secondary Level,Rather not,0.13608,45,156,0.08210,0.19006
2009,30-45 y.,Lower Secondary Level,Never,0.29886,69,156,0.22680,0.37093
2009,30-45 y.,Upper Secondary Level,"Yes, happily",0.03755,77,1449,0.02776,0.04734
2009,30-45 y.,Upper Secondary Level,"Yes, depending on situation",0.21570,516,1449,0.19452,0.23689
2009,30-45 y.,Upper Secondary Level,Rather not,0.22887,551,1449,0.20723,0.25051
2009,30-45 y.,Upper Secondary Level,Never,0.13895,305,1449,0.12114,0.15677
2009,30-45 y.,Post-secondary Non-tertiary Level,"Yes, depending on situation",0.27146,124,308,0.22171,0.32121
2009,30-45 y.,Post-secondary Non-tertiary Level,Rather not,0.29595,123,308,0.24489,0.34702
2009,30-45 y.,Post-secondary Non-tertiary Level,Never,0.11383,61,308,0.07830,0.14935
2009,30-45 y.,First Stage of Tertiary Education,"Yes, depending on situation",0.29302,122,264,0.23801,0.34803
2009,30-45 y.,First Stage of Tertiary Education,Rather not,0.24897,106,264,0.19670,0.30123
2009,30-45 y.,First Stage of Tertiary Education,Never,0.10582,36,264,0.06864,0.14300
2009,30-45 y.,Second Stage of Tertiary Education,"Yes, happily",0.05240,69,879,0.03766,0.06714
2009,30-45 y.,Second Stage of Tertiary Education,"Yes, depending on situation",0.35761,428,879,0.32591,0.38931
2009,30-45 y.,Second Stage of Tertiary Education,Rather not,0.26083,297,879,0.23179,0.28988
2009,30-45 y.,Second Stage of Tertiary Education,Never,0.09406,85,879,0.07475,0.11337
2009,46-65 y.,Lower Secondary Level,Rather not,0.14172,50,115,0.07769,0.20574
2009,46-65 y.,Lower Secondary Level,Never,0.17753,65,115,0.10738,0.24767
2009,46-65 y.,Upper Secondary Level,"Yes, happily",0.02159,61,1624,0.01452,0.02866
2009,46-65 y.,Upper Secondary Level,"Yes, depending on situation",0.17917,607,1624,0.16051,0.19783
2009,46-65 y.,Upper Secondary Level,Rather not,0.18669,588,1624,0.16774,0.20565
2009,46-65 y.,Upper Secondary Level,Never,0.12024,368,1624,0.10442,0.13607
2009,46-65 y.,Post-secondary Non-tertiary Level,"Yes, depending on situation",0.22270,61,174,0.16070,0.28470
2009,46-65 y.,Post-secondary Non-tertiary Level,Rather not,0.30430,77,174,0.23574,0.37286
2009,46-65 y.,Post-secondary Non-tertiary Level,Never,0.14247,36,174,0.09038,0.19456
2009,46-65 y.,First Stage of Tertiary Education,"Yes, depending on situation",0.25150,137,279,0.20050,0.30250
2009,46-65 y.,First Stage of Tertiary Education,Rather not,0.19550,93,279,0.14888,0.24212
2009,46-65 y.,First Stage of Tertiary Education,Never,0.10142,49,279,0.06593,0.13691
2009,46-65 y.,Second Stage of Tertiary Education,"Yes, happily",0.04014,63,1157,0.02883,0.05146
2009,46-65 y.,Second Stage of Tertiary Education,"Yes, depending on situation",0.31448,570,1157,0.28771,0.34124
2009,46-65 y.,Second Stage of Tertiary Education,Rather not,0.24958,404,1157,0.22464,0.27453
2009,46-65 y.,Second Stage of Tertiary Education,Never,0.07597,120,1157,0.06069,0.09124
2009,66 and older,Lower Secondary Level,Rather not,0.04161,33,91,0.00035,0.08286
2009,66 and older,Lower Secondary Level,Never,0.08613,58,91,0.02817,0.14410
2009,66 and older,Upper Secondary Level,"Yes, depending on situation",0.06802,156,507,0.04608,0.08996
2009,66 and older,Upper Secondary Level,Rather not,0.08436,181,507,0.06015,0.10858
2009,66 and older,Upper Secondary Level,Never,0.07691,170,507,0.05370,0.10013
2009,66 and older,First Stage of Tertiary Education,"Yes, depending on situation",0.09792,31,65,0.02510,0.17073
2009,66 and older,First Stage of Tertiary Education,Rather not,0.11030,34,65,0.03355,0.18705
2009,66 and older,Second Stage of Tertiary Education,"Yes, depending on situation",0.18123,168,340,0.14023,0.22224
2009,66 and older,Second Stage of Tertiary Education,Rather not,0.13140,116,340,0.09544,0.16737
2009,66 and older,Second Stage of Tertiary Education,Never,0.07321,56,340,0.04548,0.10094
2014,17-29 y.,Pre-primary Level,"Yes, happily",0.05676,57,441,0.03514,0.07837
2014,17-29 y.,Pre-primary Level,"Yes, depending on situation",0.26347,206,441,0.22231,0.30463
2014,17-29 y.,Pre-primary Level,Rather not,0.14698,115,441,0.11389,0.18006
2014,17-29 y.,Pre-primary Level,Never,0.07490,63,441,0.05030,0.09949
2014,17-29 y.,Primary Level,Never,0.37218,43,43,0.22599,0.51838
2014,17-29 y.,Lower Secondary Level,"Yes, happily",0.08930,83,909,0.07075,0.10785
2014,17-29 y.,Lower Secondary Level,"Yes, depending on situation",0.25569,247,909,0.22731,0.28406
2014,17-29 y.,Lower Secondary Level,Rather not,0.27812,263,909,0.24898,0.30726
2014,17-29 y.,Lower Secondary Level,Never,0.29086,316,909,0.26132,0.32040
2014,17-29 y.,Upper Secondary Level,"Yes, happily",0.08900,151,1673,0.07535,0.10265
2014,17-29 y.,Upper Secondary Level,"Yes, depending on situation",0.38307,593,1673,0.35977,0.40637
2014,17-29 y.,Upper Secondary Level,Rather not,0.28114,486,1673,0.25959,0.30269
2014,17-29 y.,Upper Secondary Level,Never,0.22892,443,1673,0.20878,0.24906
