syear,age_gr,pli0098_h,proportion,n,lower_confidence,upper_confidence
1990,30-45 J.,5.0,0.16822157434402332,13886,0.16199982997714973,0.1744433187108969
1990,17-29 J.,5.0,0.15954810495626823,13886,0.1534573693664384,0.16563884054609807
1990,46-65 J.,5.0,0.14540816326530612,13886,0.13954487488289335,0.15127145164771888
1990,30-45 J.,4.0,0.08957725947521866,13886,0.08482732164752615,0.09432719730291117
1990,46-65 J.,4.0,0.08192419825072886,13886,0.07736264382339827,0.08648575267805944
1990,17-29 J.,4.0,0.07201166180758017,13886,0.0677119418890052,0.07631138172615515
1990,66 und älter,5.0,0.04584548104956268,13886,0.04236671587567299,0.04932424622345237
1990,46-65 J.,2.0,0.04271137026239067,13886,0.03934810831587498,0.04607463220890636
1990,46-65 J.,3.0,0.034256559766763846,13886,0.031231247226179096,0.03728187230734859
1990,30-45 J.,3.0,0.025947521865889212,13886,0.023303246908741304,0.02859179682303712
1990,30-45 J.,2.0,0.025510204081632654,13886,0.022887718522941213,0.028132689640324095
1990,17-29 J.,2.0,0.024416909620991252,13886,0.021849796710838698,0.026984022531143806
1990,66 und älter,4.0,0.023396501457725948,13886,0.020882288332313616,0.02591071458313828
1990,17-29 J.,3.0,0.021209912536443148,13886,0.018813388931887845,0.02360643614099845
1990,66 und älter,2.0,0.019533527696793004,13886,0.017231692609218356,0.02183536278436765
1990,66 und älter,3.0,0.01479591836734694,13886,0.012787743371113387,0.01680409336358049
1990,46-65 J.,1.0,0.002551020408163265,13886,0.0017120052588032921,0.003390035557523238
1990,30-45 J.,1.0,0.001239067055393586,13886,0.000653946077147988,0.001824188033639184
1990,66 und älter,1.0,0.0011661807580174927,13886,0.0005985093170284324,0.0017338521990065531
1990,17-29 J.,1.0,0.0007288629737609329,13886,0.00027998106035975463,0.0011777448871621112
1992,30-45 J.,5.0,0.1861117428549769,13316,0.1795011797192428,0.192722305990711
1992,17-29 J.,5.0,0.16071563945114092,13316,0.15447753253960467,0.16695374636267718
1992,46-65 J.,5.0,0.15533318171480556,13316,0.14918078949855565,0.16148557393105548
1992,30-45 J.,4.0,0.08634675157304222,13316,0.08157604307060094,0.0911174600754835
1992,46-65 J.,4.0,0.07732544916988857,13316,0.07278859651372672,0.08186230182605041
1992,17-29 J.,4.0,0.06716700780835418,13316,0.06291543982675254,0.07141857578995581
1992,66 und älter,5.0,0.05124706239102418,13316,0.04750181739255035,0.054992307389498014
1992,46-65 J.,2.0,0.041012811765597755,13316,0.03764432106227209,0.04438130246892342
1992,46-65 J.,3.0,0.028352664695625807,13316,0.025533499980961456,0.031171829410290158
1992,66 und älter,4.0,0.024865438556591617,13316,0.022220597886726503,0.02751027922645673
1992,30-45 J.,3.0,0.024334773709347283,13316,0.021717595790898117,0.02695195162779645
1992,30-45 J.,2.0,0.023652490334318852,13316,0.021071360644475613,0.02623362002416209
1992,17-29 J.,2.0,0.021378212417557427,13316,0.01892145479427443,0.023834970040840422
1992,17-29 J.,3.0,0.020089454931392615,13316,0.01770633186338406,0.02247257799940117
1992,66 und älter,2.0,0.01902812523690395,13316,0.01670755105183365,0.021348699421974253
1992,66 und älter,3.0,0.013039193389432189,13316,0.011112358530203325,0.014966028248661053
1994,30-45 J.,5.0,0.17813575226775102,12873,0.1715258996341382,0.18474560490136385
1994,17-29 J.,5.0,0.1554582421019706,12873,0.14919882882259952,0.16171765538134167
1994,46-65 J.,5.0,0.15029715358148263,12873,0.1441237438651102,0.15647056329785505
1994,30-45 J.,4.0,0.09180481701595246,12873,0.08681667834484538,0.09679295568705953
1994,46-65 J.,4.0,0.08398498592430403,12873,0.07919352103977269,0.08877645080883538
1994,17-29 J.,4.0,0.06459180481701596,12873,0.06034555558013029,0.06883805405390162
1994,66 und älter,5.0,0.05231467000312793,12873,0.04846822071756322,0.05616111928869264
1994,46-65 J.,2.0,0.038082577416327805,12873,0.034776231799629374,0.041388923033026236
1994,46-65 J.,3.0,0.029637159837347514,12873,0.026707605508853687,0.03256671416584134
1994,30-45 J.,3.0,0.02791679699718486,12873,0.025071021075763228,0.03076257291860649
1994,66 und älter,4.0,0.02713481388802002,12873,0.02432804960362195,0.02994157817241809
1994,30-45 J.,2.0,0.025336252736940883,12873,0.022621596858266486,0.02805090861561528
1994,66 und älter,2.0,0.02213012198936503,12873,0.019588864772885652,0.024671379205844408
1994,17-29 J.,3.0,0.020566155771035346,12873,0.018114382530811133,0.02301792901125956
1994,17-29 J.,2.0,0.01900218955270566,12873,0.01664360185604674,0.021360777249364582
1994,66 und älter,3.0,0.013606506099468252,12873,0.01160519503418465,0.015607817164751854
1995,30-45 J.,5.0,0.18391327420210749,13284,0.17732508090430046,0.1905014674999145
