year,hhtyp,quintil_oecd_hh,hlf0613,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Single-person household,1st Quintile,Yes,0.44858,631,1401,0.42253,0.47463
2016,Single-person household,1st Quintile,No,0.54468,770,1401,0.51860,0.57077
2016,Single-person household,2nd Quintile,Yes,0.46557,369,727,0.42929,0.50186
2016,Single-person household,2nd Quintile,No,0.53040,358,727,0.49410,0.56671
2016,Single-person household,3rd Quintile,Yes,0.56955,374,633,0.53095,0.60816
2016,Single-person household,3rd Quintile,No,0.43045,259,633,0.39184,0.46905
2016,Single-person household,4th Quintile,Yes,0.65353,386,553,0.61384,0.69323
2016,Single-person household,4th Quintile,No,0.34552,167,553,0.30585,0.38519
2016,Single-person household,5th Quintile,Yes,0.73010,367,477,0.69022,0.76998
2016,Single-person household,5th Quintile,No,0.26220,110,477,0.22269,0.30171
2016,Couple without children,1st Quintile,Yes,0.32359,170,495,0.28233,0.36484
2016,Couple without children,1st Quintile,No,0.67374,325,495,0.63240,0.71509
2016,Couple without children,2nd Quintile,Yes,0.44782,339,709,0.41119,0.48445
2016,Couple without children,2nd Quintile,No,0.54452,370,709,0.50783,0.58120
2016,Couple without children,3rd Quintile,Yes,0.57138,455,758,0.53612,0.60663
2016,Couple without children,3rd Quintile,No,0.42449,303,758,0.38928,0.45970
2016,Couple without children,4th Quintile,Yes,0.66886,641,922,0.63847,0.69926
2016,Couple without children,4th Quintile,No,0.31894,281,922,0.28884,0.34904
2016,Couple without children,5th Quintile,Yes,0.75605,983,1264,0.73237,0.77974
2016,Couple without children,5th Quintile,No,0.24395,281,1264,0.22026,0.26763
2016,Single parent,1st Quintile,Yes,0.49125,356,835,0.45732,0.52518
2016,Single parent,1st Quintile,No,0.50829,479,835,0.47436,0.54222
2016,Single parent,2nd Quintile,Yes,0.50370,224,404,0.45489,0.55252
2016,Single parent,2nd Quintile,No,0.48654,180,404,0.43774,0.53534
2016,Single parent,3rd Quintile,Yes,0.59315,151,230,0.52953,0.65678
2016,Single parent,3rd Quintile,No,0.40582,79,230,0.34222,0.46942
2016,Single parent,4th Quintile,Yes,0.71602,117,151,0.64386,0.78818
2016,Single parent,4th Quintile,No,0.28398,34,151,0.21182,0.35614
2016,Single parent,5th Quintile,Yes,0.87072,70,70,0.79156,0.94989
2016,Couple with children,1st Quintile,Yes,0.39305,689,2132,0.37231,0.41378
2016,Couple with children,1st Quintile,No,0.60489,1443,2132,0.58414,0.62565
2016,Couple with children,2nd Quintile,Yes,0.56537,688,1110,0.53620,0.59455
2016,Couple with children,2nd Quintile,No,0.42616,422,1110,0.39706,0.45527
2016,Couple with children,3rd Quintile,Yes,0.71311,745,1055,0.68580,0.74042
2016,Couple with children,3rd Quintile,No,0.28626,310,1055,0.25897,0.31355
2016,Couple with children,4th Quintile,Yes,0.71257,749,989,0.68435,0.74079
2016,Couple with children,4th Quintile,No,0.28344,240,989,0.25534,0.31154
2016,Couple with children,5th Quintile,Yes,0.76917,730,901,0.74164,0.79670
2016,Couple with children,5th Quintile,No,0.23083,171,901,0.20330,0.25836
2016,Multi-generational household,1st Quintile,No,0.69790,52,52,0.57188,0.82392
2016,Other Combinations,1st Quintile,Yes,0.46413,95,248,0.40194,0.52633
2016,Other Combinations,1st Quintile,No,0.53563,153,248,0.47344,0.59783
2017,Single-person household,1st Quintile,Yes,0.46846,710,1555,0.44365,0.49327
2017,Single-person household,1st Quintile,No,0.52747,845,1555,0.50265,0.55230
2017,Single-person household,2nd Quintile,Yes,0.52082,460,838,0.48698,0.55467
2017,Single-person household,2nd Quintile,No,0.47800,378,838,0.44416,0.51184
2017,Single-person household,3rd Quintile,Yes,0.59518,451,708,0.55900,0.63137
2017,Single-person household,3rd Quintile,No,0.40051,257,708,0.36439,0.43663
2017,Single-person household,4th Quintile,Yes,0.67469,431,603,0.63726,0.71211
2017,Single-person household,4th Quintile,No,0.32406,172,603,0.28667,0.36145
2017,Single-person household,5th Quintile,Yes,0.77335,445,560,0.73864,0.80805
2017,Single-person household,5th Quintile,No,0.22343,115,560,0.18890,0.25796
2017,Couple without children,1st Quintile,Yes,0.34973,191,548,0.30976,0.38969
2017,Couple without children,1st Quintile,No,0.64988,357,548,0.60990,0.68985
2017,Couple without children,2nd Quintile,Yes,0.47828,385,760,0.44274,0.51381
2017,Couple without children,2nd Quintile,No,0.51048,375,760,0.47492,0.54605
2017,Couple without children,3rd Quintile,Yes,0.60186,569,889,0.56967,0.63406
2017,Couple without children,3rd Quintile,No,0.39642,320,889,0.36425,0.42859
2017,Couple without children,4th Quintile,Yes,0.68242,762,1073,0.65455,0.71029
2017,Couple without children,4th Quintile,No,0.31579,311,1073,0.28796,0.34362
2017,Couple without children,5th Quintile,Yes,0.79879,1140,1427,0.77799,0.81960
2017,Couple without children,5th Quintile,No,0.20037,287,1427,0.17959,0.22115
2017,Single parent,1st Quintile,Yes,0.47821,346,851,0.44462,0.51179
