year,age_gr,pgisced97,plj0092,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,No answer / don't know,No,0.84402,64,64,0.75442,0.93362
2009,17-29 y.,Pre-primary Level,No,0.85417,87,87,0.77957,0.92876
2009,17-29 y.,Lower Secondary Level,No,0.89022,87,87,0.82415,0.95629
2009,17-29 y.,Upper Secondary Level,Yes,0.10837,37,342,0.07538,0.14136
2009,17-29 y.,Upper Secondary Level,No,0.89163,305,342,0.85864,0.92462
2009,17-29 y.,Post-secondary Non-tertiary Level,No,0.81293,47,47,0.70024,0.92563
2009,17-29 y.,Second Stage of Tertiary Education,No,0.90368,82,82,0.83943,0.96793
2009,30-45 y.,Lower Secondary Level,No,0.91691,54,54,0.84260,0.99122
2009,30-45 y.,Upper Secondary Level,No,0.95428,287,287,0.93007,0.97848
2009,30-45 y.,First Stage of Tertiary Education,No,0.86684,49,49,0.77072,0.96295
2009,30-45 y.,Second Stage of Tertiary Education,No,0.93581,229,229,0.90400,0.96763
2009,46-65 y.,Upper Secondary Level,No,0.96745,260,260,0.94584,0.98906
2009,46-65 y.,First Stage of Tertiary Education,No,0.90508,46,46,0.81944,0.99072
2009,46-65 y.,Second Stage of Tertiary Education,No,0.89118,194,194,0.84725,0.93512
2009,66 and older,Upper Secondary Level,No,0.99738,33,33,0.97966,1.01509
2009,66 and older,Second Stage of Tertiary Education,No,0.81620,31,31,0.67760,0.95480
2014,17-29 y.,No answer / don't know,No,0.91826,95,95,0.86288,0.97365
2014,17-29 y.,Pre-primary Level,No,0.84008,140,140,0.77915,0.90102
2014,17-29 y.,Lower Secondary Level,No,0.87877,154,154,0.82705,0.93049
2014,17-29 y.,Upper Secondary Level,Yes,0.09115,59,454,0.06465,0.11766
2014,17-29 y.,Upper Secondary Level,No,0.90885,395,454,0.88234,0.93535
2014,17-29 y.,Post-secondary Non-tertiary Level,No,0.92355,44,44,0.84413,1.00297
2014,17-29 y.,Second Stage of Tertiary Education,No,0.80459,95,95,0.72443,0.88475
2014,30-45 y.,Lower Secondary Level,No,0.91990,100,100,0.86643,0.97337
2014,30-45 y.,Upper Secondary Level,No,0.98057,411,411,0.96721,0.99393
2014,30-45 y.,Post-secondary Non-tertiary Level,No,0.95443,110,110,0.91528,0.99358
2014,30-45 y.,First Stage of Tertiary Education,No,0.92805,38,38,0.84479,1.01131
2014,30-45 y.,Second Stage of Tertiary Education,No,0.92949,407,407,0.90459,0.95439
2014,46-65 y.,Lower Secondary Level,No,0.99767,64,64,0.98577,1.00957
2014,46-65 y.,Upper Secondary Level,No,0.97923,371,371,0.96470,0.99376
2014,46-65 y.,Post-secondary Non-tertiary Level,No,0.98012,74,74,0.94810,1.01214
2014,46-65 y.,First Stage of Tertiary Education,No,0.96694,63,63,0.92244,1.01145
2014,46-65 y.,Second Stage of Tertiary Education,No,0.93024,254,254,0.89885,0.96163
2014,66 and older,Upper Secondary Level,No,0.87799,53,53,0.78903,0.96695
2014,66 and older,Second Stage of Tertiary Education,No,0.96110,42,42,0.90192,1.02029
2019,17-29 y.,No answer / don't know,No,0.86992,87,87,0.79883,0.94102
2019,17-29 y.,Pre-primary Level,No,0.86264,104,104,0.79616,0.92912
2019,17-29 y.,Lower Secondary Level,No,0.95909,155,155,0.92781,0.99038
2019,17-29 y.,Upper Secondary Level,Yes,0.12143,55,482,0.09224,0.15062
2019,17-29 y.,Upper Secondary Level,No,0.87857,427,482,0.84938,0.90776
2019,17-29 y.,Post-secondary Non-tertiary Level,No,0.92885,60,60,0.86325,0.99445
2019,17-29 y.,Second Stage of Tertiary Education,No,0.90335,121,121,0.85048,0.95622
2019,30-45 y.,Lower Secondary Level,No,0.96612,78,78,0.92570,1.00653
2019,30-45 y.,Upper Secondary Level,No,0.97213,317,317,0.95398,0.99028
2019,30-45 y.,Post-secondary Non-tertiary Level,No,0.81121,107,107,0.73671,0.88571
2019,30-45 y.,First Stage of Tertiary Education,No,0.87962,32,32,0.76507,0.99417
2019,30-45 y.,Second Stage of Tertiary Education,No,0.95656,397,397,0.93648,0.97664
2019,46-65 y.,Lower Secondary Level,No,0.99087,64,64,0.96739,1.01436
2019,46-65 y.,Upper Secondary Level,No,0.97379,407,407,0.95825,0.98933
2019,46-65 y.,Post-secondary Non-tertiary Level,No,0.97413,130,130,0.94674,1.00153
2019,46-65 y.,First Stage of Tertiary Education,No,0.88780,75,75,0.81589,0.95971
2019,46-65 y.,Second Stage of Tertiary Education,No,0.94278,387,387,0.91961,0.96595
2019,66 and older,Upper Secondary Level,No,0.97159,65,65,0.93088,1.01229
2019,66 and older,Second Stage of Tertiary Education,No,0.93832,75,75,0.88351,0.99314
