year,sampreg,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2006,East,male,2519,5.18417,5.10145,5.26688,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2006,East,female,2730,4.51600,4.43341,4.59859,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2007,West,male,,,,,,,,,,,,
2007,West,female,,,,,,,,,,,,
2007,East,male,,,,,,,,,,,,
2007,East,female,,,,,,,,,,,,
2008,West,male,6885,4.84417,4.78951,4.89883,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2008,West,female,7629,3.96342,3.91198,4.01486,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,4.00000
2008,East,male,2301,4.89949,4.81086,4.98812,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2008,East,female,2460,4.12607,4.03701,4.21514,2.00000,4.00000,6.00000,0.00000,10.00000,4.00000,4.00000,4.00000
2009,West,male,6387,4.17284,4.11849,4.22718,3.00000,4.00000,6.00000,0.00000,10.00000,4.00000,4.00000,5.00000
2009,West,female,7030,3.30226,3.25093,3.35358,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2009,East,male,2178,4.22060,4.12976,4.31143,3.00000,4.00000,6.00000,0.00000,10.00000,4.00000,4.00000,5.00000
2009,East,female,2346,3.50614,3.42101,3.59127,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,4.00000
2010,West,male,8374,4.75568,4.70559,4.80578,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2010,West,female,10058,3.75413,3.70871,3.79955,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,3.00000,4.00000
2010,East,male,2501,4.86643,4.78115,4.95171,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2010,East,female,2951,4.03297,3.95312,4.11283,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,4.00000
2011,West,male,7449,4.97594,4.92431,5.02757,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2011,West,female,8352,4.03776,3.98851,4.08700,2.00000,4.00000,6.00000,0.00000,10.00000,4.00000,4.00000,4.00000
2011,East,male,2328,5.10055,5.01626,5.18484,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2011,East,female,2559,4.24965,4.16672,4.33258,3.00000,4.00000,6.00000,0.00000,10.00000,4.00000,4.00000,5.00000
2012,West,male,9713,5.25823,5.21368,5.30278,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2012,West,female,11683,4.35471,4.31307,4.39635,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2012,East,male,2814,5.37968,5.30333,5.45603,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2012,East,female,3348,4.48496,4.41411,4.55580,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2013,West,male,8901,4.94758,4.89703,4.99813,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2013,West,female,10036,4.02537,3.97784,4.07290,2.00000,4.00000,6.00000,0.00000,10.00000,4.00000,4.00000,4.00000
2013,East,male,2273,5.08764,4.99353,5.18174,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2013,East,female,2547,4.20581,4.11721,4.29442,3.00000,4.00000,6.00000,0.00000,10.00000,4.00000,4.00000,5.00000
2014,West,male,9816,5.17104,5.12437,5.21771,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2014,West,female,11525,4.25813,4.21389,4.30237,2.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2014,East,male,2528,5.28103,5.19547,5.36659,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2014,East,female,3026,4.52379,4.44169,4.60589,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2015,West,male,9821,5.24843,5.20266,5.29419,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2015,West,female,11511,4.39121,4.34714,4.43527,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2015,East,male,2466,5.42870,5.34167,5.51573,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2015,East,female,2925,4.46381,4.38064,4.54698,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2016,West,male,10204,5.25414,5.20841,5.29986,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2016,West,female,11341,4.42797,4.38291,4.47303,2.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2016,East,male,2556,5.39230,5.30561,5.47898,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2016,East,female,2933,4.64967,4.56565,4.73369,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2017,West,male,11536,5.19052,5.14814,5.23289,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2017,West,female,12672,4.28094,4.23998,4.32191,2.00000,4.00000,6.00000,0.00000,10.00000,4.00000,4.00000,4.02500
2017,East,male,2891,5.25416,5.17197,5.33636,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2017,East,female,3257,4.31112,4.23218,4.39006,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2018,West,male,11005,4.88893,4.84375,4.93410,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2018,West,female,12098,3.97242,3.92962,4.01523,2.00000,4.00000,6.00000,0.00000,10.00000,4.00000,4.00000,4.00000
2018,East,male,2820,4.86768,4.78231,4.95305,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2018,East,female,3174,3.99016,3.91018,4.07014,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,4.00000
2019,West,male,11279,5.39836,5.35536,5.44136,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2019,West,female,11646,4.58033,4.53661,4.62406,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2019,East,male,2888,5.36913,5.28477,5.45349,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2019,East,female,3092,4.62337,4.54243,4.70431,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2020,West,male,11724,5.36116,5.32008,5.40223,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2020,West,female,11769,4.61084,4.56874,4.65294,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2020,East,male,2824,5.27766,5.19324,5.36209,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2020,East,female,2966,4.60057,4.51896,4.68218,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2021,West,male,7585,5.38763,5.33809,5.43718,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2021,West,female,8006,4.67464,4.62378,4.72550,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2021,East,male,1859,5.46107,5.36001,5.56213,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2021,East,female,2030,4.64038,4.54119,4.73958,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2022,West,male,9910,5.24105,5.19643,5.28567,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2022,West,female,10564,4.50919,4.46430,4.55407,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2022,East,male,2634,5.23927,5.15305,5.32548,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2022,East,female,2953,4.62573,4.54001,4.71144,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
