year,migback,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1996,No migration background,4th Quintile,,,,,,,,,,,,
1996,No migration background,5th Quintile,,,,,,,,,,,,
1996,Direct migration background,1st Quintile,,,,,,,,,,,,
1996,Direct migration background,2nd Quintile,,,,,,,,,,,,
1996,Direct migration background,3rd Quintile,,,,,,,,,,,,
1996,Direct migration background,4th Quintile,,,,,,,,,,,,
1996,Direct migration background,5th Quintile,,,,,,,,,,,,
1996,Indirect migration background,1st Quintile,,,,,,,,,,,,
1996,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1996,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1996,Indirect migration background,4th Quintile,,,,,,,,,,,,
1996,Indirect migration background,5th Quintile,,,,,,,,,,,,
1997,No migration background,1st Quintile,,,,,,,,,,,,
1997,No migration background,2nd Quintile,,,,,,,,,,,,
1997,No migration background,3rd Quintile,,,,,,,,,,,,
1997,No migration background,4th Quintile,,,,,,,,,,,,
1997,No migration background,5th Quintile,,,,,,,,,,,,
1997,Direct migration background,1st Quintile,,,,,,,,,,,,
1997,Direct migration background,2nd Quintile,,,,,,,,,,,,
1997,Direct migration background,3rd Quintile,,,,,,,,,,,,
1997,Direct migration background,4th Quintile,,,,,,,,,,,,
1997,Direct migration background,5th Quintile,,,,,,,,,,,,
1997,Indirect migration background,1st Quintile,,,,,,,,,,,,
1997,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1997,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1997,Indirect migration background,4th Quintile,,,,,,,,,,,,
1997,Indirect migration background,5th Quintile,,,,,,,,,,,,
1998,No migration background,1st Quintile,,,,,,,,,,,,
1998,No migration background,2nd Quintile,,,,,,,,,,,,
1998,No migration background,3rd Quintile,,,,,,,,,,,,
1998,No migration background,4th Quintile,,,,,,,,,,,,
1998,No migration background,5th Quintile,,,,,,,,,,,,
1998,Direct migration background,1st Quintile,,,,,,,,,,,,
1998,Direct migration background,2nd Quintile,,,,,,,,,,,,
1998,Direct migration background,3rd Quintile,,,,,,,,,,,,
1998,Direct migration background,4th Quintile,,,,,,,,,,,,
1998,Direct migration background,5th Quintile,,,,,,,,,,,,
1998,Indirect migration background,1st Quintile,,,,,,,,,,,,
1998,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1998,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1998,Indirect migration background,4th Quintile,,,,,,,,,,,,
1998,Indirect migration background,5th Quintile,,,,,,,,,,,,
1999,No migration background,1st Quintile,,,,,,,,,,,,
1999,No migration background,2nd Quintile,,,,,,,,,,,,
1999,No migration background,3rd Quintile,,,,,,,,,,,,
1999,No migration background,4th Quintile,,,,,,,,,,,,
1999,No migration background,5th Quintile,,,,,,,,,,,,
1999,Direct migration background,1st Quintile,,,,,,,,,,,,
1999,Direct migration background,2nd Quintile,,,,,,,,,,,,
1999,Direct migration background,3rd Quintile,,,,,,,,,,,,
1999,Direct migration background,4th Quintile,,,,,,,,,,,,
1999,Direct migration background,5th Quintile,,,,,,,,,,,,
1999,Indirect migration background,1st Quintile,,,,,,,,,,,,
1999,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1999,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1999,Indirect migration background,4th Quintile,,,,,,,,,,,,
1999,Indirect migration background,5th Quintile,,,,,,,,,,,,
2000,No migration background,1st Quintile,,,,,,,,,,,,
2000,No migration background,2nd Quintile,,,,,,,,,,,,
2000,No migration background,3rd Quintile,,,,,,,,,,,,
2000,No migration background,4th Quintile,,,,,,,,,,,,
2000,No migration background,5th Quintile,,,,,,,,,,,,
2000,Direct migration background,1st Quintile,,,,,,,,,,,,
2000,Direct migration background,2nd Quintile,,,,,,,,,,,,
2000,Direct migration background,3rd Quintile,,,,,,,,,,,,
2000,Direct migration background,4th Quintile,,,,,,,,,,,,
2000,Direct migration background,5th Quintile,,,,,,,,,,,,
2000,Indirect migration background,1st Quintile,,,,,,,,,,,,
2000,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2000,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2000,Indirect migration background,4th Quintile,,,,,,,,,,,,
2000,Indirect migration background,5th Quintile,,,,,,,,,,,,
2001,No migration background,1st Quintile,,,,,,,,,,,,
2001,No migration background,2nd Quintile,,,,,,,,,,,,
2001,No migration background,3rd Quintile,,,,,,,,,,,,
2001,No migration background,4th Quintile,,,,,,,,,,,,
2001,No migration background,5th Quintile,,,,,,,,,,,,
2001,Direct migration background,1st Quintile,,,,,,,,,,,,
2001,Direct migration background,2nd Quintile,,,,,,,,,,,,
2001,Direct migration background,3rd Quintile,,,,,,,,,,,,
2001,Direct migration background,4th Quintile,,,,,,,,,,,,
2001,Direct migration background,5th Quintile,,,,,,,,,,,,
2001,Indirect migration background,1st Quintile,,,,,,,,,,,,
2001,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2001,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2001,Indirect migration background,4th Quintile,,,,,,,,,,,,
2001,Indirect migration background,5th Quintile,,,,,,,,,,,,
2002,No migration background,1st Quintile,,,,,,,,,,,,
2002,No migration background,2nd Quintile,,,,,,,,,,,,
2002,No migration background,3rd Quintile,,,,,,,,,,,,
2002,No migration background,4th Quintile,,,,,,,,,,,,
2002,No migration background,5th Quintile,,,,,,,,,,,,
2002,Direct migration background,1st Quintile,,,,,,,,,,,,
2002,Direct migration background,2nd Quintile,,,,,,,,,,,,
2002,Direct migration background,3rd Quintile,,,,,,,,,,,,
2002,Direct migration background,4th Quintile,,,,,,,,,,,,
2002,Direct migration background,5th Quintile,,,,,,,,,,,,
2002,Indirect migration background,1st Quintile,,,,,,,,,,,,
2002,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2002,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2002,Indirect migration background,4th Quintile,,,,,,,,,,,,
2002,Indirect migration background,5th Quintile,,,,,,,,,,,,
2003,No migration background,1st Quintile,,,,,,,,,,,,
2003,No migration background,2nd Quintile,,,,,,,,,,,,
2003,No migration background,3rd Quintile,,,,,,,,,,,,
2003,No migration background,4th Quintile,,,,,,,,,,,,
2003,No migration background,5th Quintile,,,,,,,,,,,,
2003,Direct migration background,1st Quintile,,,,,,,,,,,,
2003,Direct migration background,2nd Quintile,,,,,,,,,,,,
2003,Direct migration background,3rd Quintile,,,,,,,,,,,,
2003,Direct migration background,4th Quintile,,,,,,,,,,,,
2003,Direct migration background,5th Quintile,,,,,,,,,,,,
2003,Indirect migration background,1st Quintile,,,,,,,,,,,,
2003,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2003,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2003,Indirect migration background,4th Quintile,,,,,,,,,,,,
2003,Indirect migration background,5th Quintile,,,,,,,,,,,,
2004,No migration background,1st Quintile,2301,4.06646,3.96368,4.16925,2.00000,4.00000,6.00000,0.00000,10.00000,4.00000,4.00000,5.00000
2004,No migration background,2nd Quintile,2982,4.02392,3.93646,4.11138,2.00000,4.00000,6.00000,0.00000,10.00000,4.00000,4.00000,5.00000
2004,No migration background,3rd Quintile,3361,4.23173,4.15257,4.31089,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2004,No migration background,4th Quintile,3853,4.38398,4.31034,4.45762,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2004,No migration background,5th Quintile,5681,4.77335,4.71466,4.83205,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2004,Direct migration background,1st Quintile,750,3.21896,3.03098,3.40694,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,3.00000,4.00000
2004,Direct migration background,2nd Quintile,621,3.81772,3.61461,4.02083,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,4.00000
2004,Direct migration background,3rd Quintile,445,3.89563,3.67610,4.11516,2.00000,4.00000,6.00000,0.00000,10.00000,4.00000,3.00000,5.00000
2004,Direct migration background,4th Quintile,349,3.99712,3.72797,4.26626,2.00000,4.00000,6.00000,0.00000,10.00000,4.00000,3.00000,5.00000
2004,Direct migration background,5th Quintile,346,4.27047,4.01343,4.52752,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2004,Indirect migration background,1st Quintile,178,4.49425,4.11244,4.87607,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2004,Indirect migration background,2nd Quintile,158,4.82607,4.42680,5.22535,2.86183,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2004,Indirect migration background,3rd Quintile,177,4.90376,4.56144,5.24608,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2004,Indirect migration background,4th Quintile,128,5.12893,4.67229,5.58557,3.00000,5.54872,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2004,Indirect migration background,5th Quintile,147,5.17930,4.76501,5.59359,3.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2005,No migration background,1st Quintile,,,,,,,,,,,,
2005,No migration background,2nd Quintile,,,,,,,,,,,,
2005,No migration background,3rd Quintile,,,,,,,,,,,,
2005,No migration background,4th Quintile,,,,,,,,,,,,
2005,No migration background,5th Quintile,,,,,,,,,,,,
2005,Direct migration background,1st Quintile,,,,,,,,,,,,
2005,Direct migration background,2nd Quintile,,,,,,,,,,,,
2005,Direct migration background,3rd Quintile,,,,,,,,,,,,
2005,Direct migration background,4th Quintile,,,,,,,,,,,,
2005,Direct migration background,5th Quintile,,,,,,,,,,,,
2005,Indirect migration background,1st Quintile,,,,,,,,,,,,
2005,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2005,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2005,Indirect migration background,4th Quintile,,,,,,,,,,,,
2005,Indirect migration background,5th Quintile,,,,,,,,,,,,
2006,No migration background,1st Quintile,2102,4.57708,4.47011,4.68405,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2006,No migration background,2nd Quintile,2678,4.34317,4.25379,4.43254,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2006,No migration background,3rd Quintile,3006,4.56737,4.48844,4.64629,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2006,No migration background,4th Quintile,3490,4.68966,4.61526,4.76406,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2006,No migration background,5th Quintile,5037,5.14712,5.08861,5.20563,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2006,Direct migration background,1st Quintile,611,4.02442,3.82051,4.22833,2.00000,4.00000,6.00000,0.00000,10.00000,4.00000,4.00000,5.00000
2006,Direct migration background,2nd Quintile,487,4.27178,4.04016,4.50341,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2006,Direct migration background,3rd Quintile,395,4.14043,3.90423,4.37662,2.60050,4.00000,6.00000,0.00000,10.00000,4.00000,4.00000,5.00000
2006,Direct migration background,4th Quintile,319,4.91714,4.63576,5.19852,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2006,Direct migration background,5th Quintile,323,5.23156,4.96584,5.49729,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2006,Indirect migration background,1st Quintile,203,5.25474,4.89965,5.60983,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2006,Indirect migration background,2nd Quintile,127,5.07855,4.67868,5.47842,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2006,Indirect migration background,3rd Quintile,157,5.62836,5.28072,5.97601,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,5.00000,6.00000
2006,Indirect migration background,4th Quintile,139,5.15453,4.77088,5.53818,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2006,Indirect migration background,5th Quintile,138,5.80294,5.44646,6.15941,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,5.00000,7.00000
2007,No migration background,1st Quintile,,,,,,,,,,,,
2007,No migration background,2nd Quintile,,,,,,,,,,,,
2007,No migration background,3rd Quintile,,,,,,,,,,,,
2007,No migration background,4th Quintile,,,,,,,,,,,,
2007,No migration background,5th Quintile,,,,,,,,,,,,
2007,Direct migration background,1st Quintile,,,,,,,,,,,,
2007,Direct migration background,2nd Quintile,,,,,,,,,,,,
2007,Direct migration background,3rd Quintile,,,,,,,,,,,,
2007,Direct migration background,4th Quintile,,,,,,,,,,,,
2007,Direct migration background,5th Quintile,,,,,,,,,,,,
2007,Indirect migration background,1st Quintile,,,,,,,,,,,,
2007,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2007,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2007,Indirect migration background,4th Quintile,,,,,,,,,,,,
2007,Indirect migration background,5th Quintile,,,,,,,,,,,,
2008,No migration background,1st Quintile,2180,4.31833,4.21448,4.42219,2.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2008,No migration background,2nd Quintile,2821,4.18049,4.09310,4.26788,2.00000,4.00000,6.00000,0.00000,10.00000,4.00000,4.00000,5.00000
2008,No migration background,3rd Quintile,3272,4.35456,4.27697,4.43216,3.00000,4.00000,6.00000,0.00000,10.00000,4.00000,4.00000,5.00000
2008,No migration background,4th Quintile,3459,4.39946,4.32660,4.47232,3.00000,4.00000,6.00000,0.00000,10.00000,4.00000,4.00000,5.00000
2008,No migration background,5th Quintile,4876,4.66246,4.60112,4.72379,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2008,Direct migration background,1st Quintile,599,3.99864,3.78992,4.20737,2.00000,4.00000,6.00000,0.00000,10.00000,4.00000,3.00000,5.00000
2008,Direct migration background,2nd Quintile,407,4.31810,4.06915,4.56704,2.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2008,Direct migration background,3rd Quintile,368,4.44202,4.19580,4.68823,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2008,Direct migration background,4th Quintile,283,4.67716,4.40804,4.94628,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.97500,5.00000
2008,Direct migration background,5th Quintile,244,4.84504,4.54006,5.15002,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.97500,6.00000
2008,Indirect migration background,1st Quintile,189,5.01797,4.67548,5.36046,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2008,Indirect migration background,2nd Quintile,143,4.62301,4.21826,5.02776,3.00000,5.00000,6.85398,0.00000,10.00000,5.00000,3.97500,5.00000
2008,Indirect migration background,3rd Quintile,167,4.99477,4.64720,5.34234,3.00000,5.00000,6.39437,0.00000,10.00000,5.00000,5.00000,6.00000
2008,Indirect migration background,4th Quintile,126,4.51788,4.06241,4.97336,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,3.00000,5.00000
2008,Indirect migration background,5th Quintile,139,5.34115,4.98057,5.70174,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2009,No migration background,1st Quintile,2161,3.49503,3.39638,3.59368,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,4.00000
2009,No migration background,2nd Quintile,2617,3.48478,3.39801,3.57155,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.02500
2009,No migration background,3rd Quintile,2988,3.70464,3.62559,3.78369,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,3.97500,4.00000
2009,No migration background,4th Quintile,3363,3.84060,3.76778,3.91342,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,4.00000
2009,No migration background,5th Quintile,4448,4.05866,3.99793,4.11939,3.00000,4.00000,5.00000,0.00000,8.00000,4.00000,4.00000,4.00000
2009,Direct migration background,1st Quintile,512,2.89363,2.69336,3.09390,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,3.00000
2009,Direct migration background,2nd Quintile,378,3.51960,3.28499,3.75422,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,3.00000,4.00000
2009,Direct migration background,3rd Quintile,284,3.69128,3.41327,3.96928,2.00000,4.00000,5.00000,0.00000,9.00000,4.00000,3.00000,4.00000
2009,Direct migration background,4th Quintile,262,3.59584,3.33483,3.85684,2.00000,3.00000,5.00000,0.00000,9.00000,3.00000,3.00000,4.00000
2009,Direct migration background,5th Quintile,216,4.38401,4.07492,4.69311,3.00000,5.00000,6.00000,0.00000,9.00000,5.00000,4.00000,5.00000
2009,Indirect migration background,1st Quintile,176,4.41100,4.07107,4.75093,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
