year,plj0588,pgisced97,proportion,n,lower_confidence,upper_confidence
2013,Very often,middle vocational,0.5517241379310345,44486,0.5471026900223978,0.5563455858396712
2013,Very often,general elementary,0.19540229885057472,44486,0.19171762866164888,0.19908696903950057
2013,Very often,higher education,0.11494252873563218,44486,0.11197858126435092,0.11790647620691344
2013,Very often,vocational + Abi,0.05747126436781609,44486,0.05530846084474913,0.059634067890883054
2013,Very often,higher vocational,0.04597701149425287,44486,0.04403078140836527,0.047923241580140476
2013,Very often,inadequately,0.03065134099616858,44486,0.029049537861056456,0.032253144131280706
2013,Very often,in school,0.0038314176245210726,44486,0.003257313642399626,0.004405521606642519
2013,Often,middle vocational,0.5116099071207431,44486,0.5069647833723194,0.5162550308691667
2013,Often,higher education,0.15712074303405574,44486,0.15373897482015353,0.16050251124795795
2013,Often,general elementary,0.14009287925696595,44486,0.13686751925550447,0.14331823925842743
2013,Often,vocational + Abi,0.07894736842105263,44486,0.07644151625779534,0.08145322058430991
2013,Often,higher vocational,0.05804953560371517,44486,0.05587654524331126,0.060222525964119075
2013,Often,inadequately,0.037925696594427245,44486,0.03615062659803711,0.03970076659081738
2013,Often,in school,0.016253869969040248,44486,0.015078798446040556,0.01742894149203994
2013,Sometimes,middle vocational,0.5085358505724041,44486,0.5038901512116984,0.5131815499331098
2013,Sometimes,higher education,0.2004418557943362,44486,0.1967216786028098,0.2041620329858626
2013,Sometimes,general elementary,0.1170917854990962,44486,0.1141038901271879,0.1200796808710045
2013,Sometimes,vocational + Abi,0.072906206065475,44486,0.07049025307849463,0.07532215905245537
2013,Sometimes,higher vocational,0.0664792126933119,44486,0.06416422160826309,0.06879420377836072
2013,Sometimes,inadequately,0.019280980116489255,44486,0.01800312609225793,0.02055883414072058
2013,Sometimes,in school,0.015264109258887326,44486,0.014124804243823072,0.01640341427395158
2013,Seldom,middle vocational,0.4831735118509137,44486,0.4785297671730071,0.48781725652882024
2013,Seldom,higher education,0.2587298715397141,44486,0.25466023214454014,0.26279951093488807
2013,Seldom,general elementary,0.08440383571557807,44486,0.08182052011497051,0.08698715131618562
2013,Seldom,vocational + Abi,0.07327664193956938,44486,0.07085504295024307,0.0756982409288957
2013,Seldom,higher vocational,0.07128641215849467,44486,0.06889536208591761,0.07367746223107173
2013,Seldom,in school,0.020264157770942644,44486,0.018954785408451774,0.021573530133433515
2013,Seldom,inadequately,0.008865569024787407,44486,0.007994477111555693,0.00973666093801912
2013,Never,middle vocational,0.5004771642808452,44486,0.4958307899097232,0.5051235386519672
2013,Never,higher education,0.23462849352419904,44486,0.23069053703082365,0.23856645001757443
2013,Never,general elementary,0.11070211315610089,44486,0.10778639206538408,0.11361783424681769
2013,Never,vocational + Abi,0.06448534423994547,44486,0.06220289986799508,0.06676778861189586
2013,Never,higher vocational,0.0632583503749148,44486,0.060996242878444004,0.06552045787138559
2013,Never,in school,0.016359918200409,44486,0.015181083082485858,0.017538753318332143
2013,Never,inadequately,0.01008861622358555,44486,0.009159952774470887,0.011017279672700211
2016,Very often,inadequately,0.4230769230769231,41132,0.4183023473929989,0.42785149876084727
2016,Very often,higher education,0.26282051282051283,41132,0.258566660505955,0.26707436513507066
2016,Very often,middle vocational,0.16025641025641027,41132,0.15671115743270317,0.16380166308011737
2016,Very often,general elementary,0.14743589743589744,41132,0.14400955079632732,0.15086224407546756
2016,Very often,vocational + Abi,0.00641025641025641,41132,0.005638984688448058,0.007181528132064762
2016,Often,inadequately,0.44339622641509435,41132,0.43859518748748255,0.44819726534270615
2016,Often,general elementary,0.18867924528301888,41132,0.18489808997550794,0.19246040059052982
2016,Often,middle vocational,0.16981132075471697,41132,0.1661827309069043,0.17343991060252964
2016,Often,higher education,0.15723270440251572,41132,0.15371474002938876,0.16075066877564267
2016,Often,vocational + Abi,0.031446540880503145,41132,0.02975993194808524,0.03313314981292105
2016,Often,in school,0.009433962264150943,41132,0.00849972982729423,0.010368194701007655
2016,Sometimes,inadequately,0.34649122807017546,41132,0.34189249723834647,0.35108995890200445
2016,Sometimes,higher education,0.22076023391812866,41132,0.21675191623893325,0.22476855159732406
2016,Sometimes,general elementary,0.2046783625730994,41132,0.20077918042253834,0.20857754472366047
2016,Sometimes,middle vocational,0.20175438596491227,41132,0.1978760455970811,0.20563272633274343
2016,Sometimes,vocational + Abi,0.019005847953216373,41132,0.01768624587052727,0.020325450035905475
2016,Sometimes,in school,0.007309941520467836,41132,0.006486694921183459,0.008133188119752213
2016,Seldom,inadequately,0.3396880415944541,41132,0.33511104206108366,0.3442650411278245
2016,Seldom,higher education,0.25476603119584057,41132,0.2505550506038935,0.25897701178778765
2016,Seldom,middle vocational,0.19584055459272098,41132,0.1920053498243631,0.19967575936107887
2016,Seldom,general elementary,0.17850953206239167,41132,0.17480871065316755,0.1822103534716158
2016,Seldom,vocational + Abi,0.02772963604852686,41132,0.02614280106433432,0.029316471032719404
2016,Seldom,in school,0.0034662045060658577,41132,0.0028982163694844408,0.004034192642647275
2016,Never,inadequately,0.34120171673819744,41132,0.3366197915809053,0.34578364189548955
2016,Never,general elementary,0.2349785407725322,41132,0.2308810586464275,0.2390760228986369
2016,Never,higher education,0.19527896995708155,41132,0.1914479309747362,0.1991100089394269
2016,Never,middle vocational,0.19206008583690987,41132,0.18825316146684143,0.1958670102069783
2016,Never,vocational + Abi,0.028969957081545063,41132,0.027349056354278572,0.030590857808811555
2016,Never,in school,0.0075107296137339056,41132,0.006676337613135191,0.00834512161433262
2017,Very often,middle vocational,0.36363636363636365,45410,0.3592118386611298,0.36806088861159747
2017,Very often,general elementary,0.21375921375921375,45410,0.20998852638597212,0.21752990113245538
2017,Very often,inadequately,0.16953316953316952,45410,0.16608198003127825,0.1729843590350608
2017,Very often,higher education,0.16461916461916462,45410,0.16120831343853012,0.16803001579979912
2017,Very often,vocational + Abi,0.06388206388206388,45410,0.06163282763844613,0.06613130012568164
2017,Very often,higher vocational,0.0171990171990172,45410,0.016003199638143197,0.0183948347598912
2017,Very often,in school,0.007371007371007371,45410,0.0065842565204607545,0.008157758221553988
2017,Often,middle vocational,0.4418006430868167,45410,0.4372330420994786,0.4463682440741548
2017,Often,higher education,0.20514469453376205,45410,0.20143058674064226,0.20885880232688184
2017,Often,general elementary,0.14340836012861735,45410,0.14018466122905981,0.1466320590281749
2017,Often,inadequately,0.08295819935691319,45410,0.08042129236767628,0.0854951063461501
2017,Often,vocational + Abi,0.07781350482315112,45410,0.07534963823707665,0.0802773714092256
2017,Often,higher vocational,0.031511254019292605,45410,0.02990445908826063,0.03311804895032458
2017,Often,in school,0.017363344051446947,45410,0.016161927844455592,0.0185647602584383
2017,Sometimes,middle vocational,0.4449838187702265,45410,0.44041288159459,0.449554755945863
