year,plj0588,regtyp,proportion,n,lower_confidence,upper_confidence
2013,Very often,Urban regions,0.6452830188679245,44486,0.6408371105696153,0.6497289271662336
2013,Very often,Rural regions,0.35471698113207545,44486,0.3502710728337663,0.3591628894303846
2013,Often,Urban regions,0.6347760060744115,44486,0.6303016113470663,0.6392504008017568
2013,Often,Rural regions,0.36522399392558846,44486,0.36074959919824323,0.3696983886529337
2013,Sometimes,Urban regions,0.6202207331493891,44486,0.6157106644375124,0.6247308018612657
2013,Sometimes,Rural regions,0.379779266850611,44486,0.3752691981387344,0.38428933556248757
2013,Seldom,Urban regions,0.6290925266903915,44486,0.6246036833638003,0.6335813700169827
2013,Seldom,Rural regions,0.37090747330960855,44486,0.36641862998301733,0.37539631663619977
2013,Never,Urban regions,0.6509484370825541,44486,0.6465188577888534,0.6553780163762548
2013,Never,Rural regions,0.3490515629174459,44486,0.34462198362374524,0.3534811422111465
2016,Very often,Urban regions,0.7469879518072289,41132,0.7427865563886084,0.7511893472258494
2016,Very often,Rural regions,0.25301204819277107,41132,0.2488106527741506,0.25721344361139153
2016,Often,Urban regions,0.6637426900584795,41132,0.6591770475768833,0.6683083325400757
2016,Often,Rural regions,0.3362573099415205,41132,0.3316916674599243,0.34082295242311667
2016,Sometimes,Urban regions,0.6662106703146374,41132,0.6616533644786075,0.6707679761506674
2016,Sometimes,Rural regions,0.3337893296853625,41132,0.3292320238493326,0.33834663552139244
2016,Seldom,Urban regions,0.7199341021416804,41132,0.7155945726331481,0.7242736316502127
2016,Seldom,Rural regions,0.2800658978583196,41132,0.27572636834978725,0.2844054273668519
2016,Never,Urban regions,0.7439271255060729,41132,0.7397090617158665,0.7481451892962793
2016,Never,Rural regions,0.2560728744939271,41132,0.25185481070372073,0.2602909382841335
2017,Very often,Urban regions,0.639618138424821,45410,0.6352022085505892,0.6440340682990527
2017,Very often,Rural regions,0.360381861575179,45410,0.35596593170094715,0.3647977914494108
2017,Often,Urban regions,0.6328173374613003,45410,0.6283836958106429,0.6372509791119577
2017,Often,Rural regions,0.3671826625386997,45410,0.36274902088804234,0.37161630418935704
2017,Sometimes,Urban regions,0.6572974860335196,45410,0.6529321271742938,0.6616628448927453
2017,Sometimes,Rural regions,0.34270251396648044,45410,0.3383371551072547,0.34706787282570617
2017,Seldom,Urban regions,0.6333475116971502,45410,0.6289152165433024,0.637779806850998
2017,Seldom,Rural regions,0.36665248830284985,45410,0.3622201931490021,0.3710847834566976
2017,Never,Urban regions,0.6620460533852675,45410,0.6576954130478593,0.6663966937226756
2017,Never,Rural regions,0.3379539466147325,45410,0.33360330627732426,0.3423045869521407
2018,Very often,Urban regions,0.7,43121,0.6956746494899424,0.7043253505100575
2018,Very often,Rural regions,0.3,43121,0.2956746494899424,0.3043253505100576
2018,Often,Urban regions,0.6052631578947368,43121,0.6006495826259172,0.6098767331635565
2018,Often,Rural regions,0.39473684210526316,43121,0.39012326683644355,0.3993504173740828
2018,Sometimes,Urban regions,0.6153846153846154,43121,0.6107926532014237,0.6199765775678071
2018,Sometimes,Rural regions,0.38461538461538464,43121,0.3800234224321929,0.3892073467985764
2018,Seldom,Urban regions,0.532258064516129,43121,0.52754855217995,0.536967576852308
2018,Seldom,Rural regions,0.46774193548387094,43121,0.46303242314769194,0.47245144782004994
2018,Never,Urban regions,0.5971223021582733,43121,0.5924928466047344,0.6017517577118122
2018,Never,Rural regions,0.4028776978417266,43121,0.3982482422881878,0.40750715339526544
2019,Very often,Rural regions,0.5714285714285714,42417,0.5667190293694755,0.5761381134876673
2019,Very often,Urban regions,0.42857142857142855,42417,0.4238618865123326,0.4332809706305245
2019,Often,Urban regions,0.6666666666666666,42417,0.662180454179515,0.6711528791538183
2019,Often,Rural regions,0.3333333333333333,42417,0.3288471208461816,0.337819545820485
2019,Sometimes,Rural regions,0.5102040816326531,42417,0.5054467257379817,0.5149614375273245
2019,Sometimes,Urban regions,0.4897959183673469,42417,0.4850385624726755,0.49455327426201834
2019,Seldom,Urban regions,0.6140350877192983,42417,0.6094021484888053,0.6186680269497913
2019,Seldom,Rural regions,0.38596491228070173,42417,0.3813319730502088,0.3905978515111947
2019,Never,Urban regions,0.6833333333333333,42417,0.6789063939515732,0.6877602727150935
2019,Never,Rural regions,0.31666666666666665,42417,0.3122397272849065,0.3210936060484268
2021,Very often,Urban regions,0.7308641975308642,27598,0.7256315516184698,0.7360968434432585
2021,Very often,Rural regions,0.2691358024691358,27598,0.2639031565567414,0.27436844838153024
2021,Often,Urban regions,0.6817102137767221,27598,0.6762144441706891,0.6872059833827552
2021,Often,Rural regions,0.3182897862232779,27598,0.31279401661724493,0.3237855558293109
2021,Sometimes,Urban regions,0.6944376378338643,27598,0.6890028346503732,0.6998724410173554
2021,Sometimes,Rural regions,0.30556236216613575,27598,0.3001275589826447,0.3109971653496268
2021,Seldom,Urban regions,0.664665304036791,27598,0.6590952678580103,0.6702353402155717
2021,Seldom,Rural regions,0.335334695963209,27598,0.3297646597844283,0.34090473214198963
2021,Never,Urban regions,0.6804308797127468,27598,0.6749292459421428,0.6859325134833509
2021,Never,Rural regions,0.31956912028725315,27598,0.31406748651664906,0.32507075405785724
