year,plj0588,quintil_oecd,regtyp,proportion,n,lower_confidence,upper_confidence
2013,Very often,2nd Quintile,Urban regions,0.17735849056603772,44486,0.17380892098083778,0.18090806015123767
2013,Very often,1st Quintile,Urban regions,0.15471698113207547,44486,0.15135639944696128,0.15807756281718965
2013,Very often,4th Quintile,Urban regions,0.1320754716981132,44486,0.12892919829615443,0.13522174510007198
2013,Very often,3rd Quintile,Urban regions,0.10566037735849057,44486,0.10280376239132342,0.10851699232565772
2013,Very often,2nd Quintile,Rural regions,0.09056603773584905,44486,0.08789910132436951,0.09323297414732859
2013,Very often,1st Quintile,Rural regions,0.08679245283018867,44486,0.08417625777989722,0.08940864788048013
2013,Very often,3rd Quintile,Rural regions,0.08679245283018867,44486,0.08417625777989722,0.08940864788048013
2013,Very often,5th Quintile,Urban regions,0.07547169811320754,44486,0.0730170086484038,0.07792638757801129
2013,Very often,4th Quintile,Rural regions,0.04905660377358491,44486,0.04704949705262936,0.051063710494540455
2013,Very often,5th Quintile,Rural regions,0.04150943396226415,44486,0.03965585232012768,0.04336301560440062
2013,Often,5th Quintile,Urban regions,0.1366742596810934,44486,0.13348216986570466,0.13986634949648213
2013,Often,1st Quintile,Urban regions,0.12832194381169323,44486,0.12521400175073677,0.1314298858726497
2013,Often,2nd Quintile,Urban regions,0.126044039483675,44486,0.12295978415688007,0.12912829481046997
2013,Often,4th Quintile,Urban regions,0.1252847380410023,44486,0.1222084511892153,0.12836102489278928
2013,Often,3rd Quintile,Urban regions,0.11845102505694761,44486,0.11544815163073917,0.12145389848315606
2013,Often,2nd Quintile,Rural regions,0.09035687167805619,44486,0.08769271042727743,0.09302103292883494
2013,Often,3rd Quintile,Rural regions,0.07820804859529233,44486,0.07571295653995662,0.08070314065062804
2013,Often,1st Quintile,Rural regions,0.0774487471526196,44486,0.07496477431505413,0.07993271999018506
2013,Often,4th Quintile,Rural regions,0.0721336370539104,44486,0.06972951770793193,0.07453775639988888
2013,Often,5th Quintile,Rural regions,0.047076689445709946,44486,0.04510845727847116,0.04904492161294873
2013,Sometimes,5th Quintile,Urban regions,0.16929444225463144,44486,0.16580955043395257,0.17277933407531032
2013,Sometimes,4th Quintile,Urban regions,0.14998029168309027,44486,0.14666229469717665,0.15329828866900388
2013,Sometimes,3rd Quintile,Urban regions,0.12317698068584942,44486,0.12012300805083949,0.12623095332085935
2013,Sometimes,2nd Quintile,Urban regions,0.09932991722506898,44486,0.09655041325961765,0.10210942119052031
2013,Sometimes,4th Quintile,Rural regions,0.09203783996846669,44486,0.08935149689249217,0.09472418304444122
2013,Sometimes,3rd Quintile,Rural regions,0.0890815924320063,44486,0.08643444507418781,0.0917287397898248
2013,Sometimes,1st Quintile,Urban regions,0.07843910130074892,44486,0.07594063948192312,0.08093756311957473
2013,Sometimes,5th Quintile,Rural regions,0.07745368545526211,44486,0.07496964007559073,0.0799377308349335
2013,Sometimes,2nd Quintile,Rural regions,0.07252660622782814,44486,0.0701164577375287,0.07493675471812758
2013,Sometimes,1st Quintile,Rural regions,0.048679542767047695,44486,0.046679768130963945,0.050679317403131446
2013,Seldom,5th Quintile,Urban regions,0.22909252669039146,44486,0.22518725744248042,0.2329977959383025
2013,Seldom,4th Quintile,Urban regions,0.15302491103202848,44486,0.14967941299792478,0.15637040906613217
2013,Seldom,3rd Quintile,Urban regions,0.11832740213523131,44486,0.11532588567682052,0.1213289185936421
2013,Seldom,4th Quintile,Rural regions,0.10080071174377224,44486,0.09800299224843835,0.10359843123910613
2013,Seldom,5th Quintile,Rural regions,0.09564056939501779,44486,0.09290759221769657,0.09837354657233902
2013,Seldom,3rd Quintile,Rural regions,0.08434163701067615,44486,0.08175918571968747,0.08692408830166483
2013,Seldom,2nd Quintile,Urban regions,0.0791814946619217,44486,0.07667224855171256,0.08169074077213084
