year,plj0588,age_gr,sampreg,proportion,n,lower_confidence,upper_confidence
2013,Very often,46-65 y.,West,0.32075471698113206,44486,0.31641716957764204,0.3250922643846221
2013,Very often,30-45 y.,West,0.2490566037735849,44486,0.24503779793405955,0.25307540961311026
2013,Very often,66 and older,West,0.1509433962264151,44486,0.1476166492304724,0.15427014322235777
2013,Very often,30-45 y.,East,0.07547169811320754,44486,0.0730170086484038,0.07792638757801129
2013,Very often,46-65 y.,East,0.06792452830188679,44486,0.065586319732478,0.07026273687129558
2013,Very often,66 and older,East,0.05660377358490566,44486,0.05445636763285041,0.058751179536960914
2013,Very often,18-29 y.,West,0.052830188679245285,44486,0.05075145239244352,0.05490892496604705
2013,Very often,18-29 y.,East,0.026415094339622643,44486,0.024924850306345076,0.02790533837290021
2013,Often,46-65 y.,West,0.26879271070615035,44486,0.26467293670820013,0.27291248470410057
2013,Often,30-45 y.,West,0.23234624145785876,44486,0.22842164589344788,0.23627083702226964
2013,Often,66 and older,West,0.12680334092634776,44486,0.12371115375980114,0.1298955280928944
2013,Often,46-65 y.,East,0.1070615034168565,44486,0.10418826387352491,0.10993474296018808
2013,Often,18-29 y.,West,0.10098709187547457,44486,0.09818707731774354,0.1037871064332056
2013,Often,30-45 y.,East,0.07668944570994685,44486,0.07421666222232934,0.07916222919756435
2013,Often,66 and older,East,0.05087319665907365,44486,0.04883121881541792,0.05291517450272938
2013,Often,18-29 y.,East,0.03644646924829157,44486,0.03470502310680891,0.03818791538977423
2013,Sometimes,46-65 y.,West,0.2587702010248325,44486,0.2547003551811379,0.2628400468685271
2013,Sometimes,30-45 y.,West,0.25325187229010643,44486,0.2492106960009251,0.25729304857928775
2013,Sometimes,66 and older,West,0.12514781237682301,44486,0.12207296640982133,0.1282226583438247
2013,Sometimes,18-29 y.,West,0.11864406779661017,44486,0.1156390775081739,0.12164905808504645
2013,Sometimes,46-65 y.,East,0.08612534489554592,44486,0.08351827187010516,0.08873241792098668
2013,Sometimes,30-45 y.,East,0.07213243988963343,44486,0.06972833894276961,0.07453654083649724
2013,Sometimes,66 and older,East,0.05222703981080016,44486,0.050159545823443785,0.05429453379815653
2013,Sometimes,18-29 y.,East,0.0337012219156484,44486,0.0320242610356706,0.035378182795626205
2013,Seldom,46-65 y.,West,0.2755338078291815,44486,0.27138196503057216,0.2796856506277909
2013,Seldom,30-45 y.,West,0.2531138790035587,44486,0.24907343058358694,0.25715432742353045
2013,Seldom,66 and older,West,0.126067615658363,44486,0.12298311349972038,0.1291521178170056
2013,Seldom,18-29 y.,West,0.1201067615658363,44486,0.11708581452821443,0.12312770860345817
2013,Seldom,46-65 y.,East,0.08318505338078291,44486,0.08061875065721077,0.08575135610435505
2013,Seldom,30-45 y.,East,0.07313167259786477,44486,0.07071228100778837,0.07555106418794116
2013,Seldom,66 and older,East,0.04252669039145907,44486,0.040651529557058766,0.04440185122585938
2013,Seldom,18-29 y.,East,0.026334519572953737,44486,0.02484648857237933,0.027822550573528143
2013,Never,46-65 y.,West,0.27023777718407693,44486,0.2661110276448716,0.27436452672328226
2013,Never,30-45 y.,West,0.23777718407694362,44486,0.2338210549843359,0.24173331316955135
2013,Never,66 and older,West,0.19062249532460593,44486,0.18697237624718108,0.19427261440203078
2013,Never,18-29 y.,West,0.10085492920117553,44486,0.09805654177393587,0.10365331662841519
2013,Never,46-65 y.,East,0.0724018167245525,44486,0.06999358058630888,0.07481005286279611
2013,Never,30-45 y.,East,0.05223083088431739,44486,0.05016326599547862,0.054298395773156156
2013,Never,66 and older,East,0.05196366550895004,44486,0.04990110464440224,0.05402622637349784
2013,Never,18-29 y.,East,0.023911301095378038,44486,0.022491620523936214,0.025330981666819862
2016,Very often,30-45 y.,West,0.45180722891566266,41132,0.44699762405727383,0.4566168337740515
2016,Very often,18-29 y.,West,0.24096385542168675,41132,0.23683077992887328,0.24509693091450022
2016,Very often,46-65 y.,West,0.12650602409638553,41132,0.12329346061501027,0.12971858757776078
2016,Very often,30-45 y.,East,0.10240963855421686,41132,0.09947958428230479,0.10533969282612894
2016,Very often,18-29 y.,East,0.04216867469879518,41132,0.0402264223652137,0.04411092703237666
