year,plj0588,bula_h,migback,proportion,n,lower_confidence,upper_confidence
2013,Very often,North Rhine-Westphalia,No migration background,0.1320754716981132,44486,0.12892919829615443,0.13522174510007198
2013,Very often,Lower Saxony,No migration background,0.12075471698113208,44486,0.11772674767614856,0.12378268628611559
2013,Very often,Bavaria,No migration background,0.1169811320754717,44486,0.11399446169970859,0.11996780245123481
2013,Very often,Saxony,No migration background,0.06792452830188679,44486,0.065586319732478,0.07026273687129558
2013,Very often,Baden-Wuerttemberg,No migration background,0.06415094339622641,44486,0.061874017902294416,0.0664278688901584
2013,Very often,North Rhine-Westphalia,Direct migration background,0.052830188679245285,44486,0.05075145239244352,0.05490892496604705
2013,Very often,"Rhineland-Palatinate, Saarland",No migration background,0.052830188679245285,44486,0.05075145239244352,0.05490892496604705
2013,Very often,Saxony-Anhalt,No migration background,0.045283018867924525,44486,0.043350830771325774,0.047215206964523276
2013,Very often,Thuringa,No migration background,0.045283018867924525,44486,0.043350830771325774,0.047215206964523276
2013,Very often,Hesse,No migration background,0.04150943396226415,44486,0.03965585232012768,0.04336301560440062
2013,Very often,Bavaria,Direct migration background,0.03773584905660377,44486,0.035965052744323,0.03950664536888454
2013,Very often,Hesse,Direct migration background,0.03773584905660377,44486,0.035965052744323,0.03950664536888454
2013,Very often,Brandenburg,No migration background,0.026415094339622643,44486,0.024924850306345076,0.02790533837290021
2013,Very often,Berlin,No migration background,0.026415094339622643,44486,0.024924850306345076,0.02790533837290021
2013,Very often,Mecklenburg-Western Pomerania,No migration background,0.026415094339622643,44486,0.024924850306345076,0.02790533837290021
2013,Very often,Lower Saxony,Direct migration background,0.01509433962264151,44486,0.013961290423929656,0.016227388821353363
2013,Very often,Baden-Wuerttemberg,Direct migration background,0.01509433962264151,44486,0.013961290423929656,0.016227388821353363
2013,Very often,Schleswig-Holstein,No migration background,0.011320754716981131,44486,0.010337627336178157,0.012303882097784106
2013,Very often,Berlin,Direct migration background,0.011320754716981131,44486,0.010337627336178157,0.012303882097784106
2013,Very often,Bremen,No migration background,0.007547169811320755,44486,0.0067429192165669154,0.008351420406074594
2013,Very often,Mecklenburg-Western Pomerania,Indirect migration background,0.0037735849056603774,44486,0.0032038137204169225,0.004343356090903832
2013,Very often,Bavaria,Indirect migration background,0.0037735849056603774,44486,0.0032038137204169225,0.004343356090903832
2013,Very often,Brandenburg,Direct migration background,0.0037735849056603774,44486,0.0032038137204169225,0.004343356090903832
2013,Very often,Hesse,Indirect migration background,0.0037735849056603774,44486,0.0032038137204169225,0.004343356090903832
2013,Very often,North Rhine-Westphalia,Indirect migration background,0.0037735849056603774,44486,0.0032038137204169225,0.004343356090903832
2013,Very often,Baden-Wuerttemberg,Indirect migration background,0.0037735849056603774,44486,0.0032038137204169225,0.004343356090903832
2013,Very often,Hamburg,No migration background,0.0037735849056603774,44486,0.0032038137204169225,0.004343356090903832
2013,Very often,Bremen,Direct migration background,0.0037735849056603774,44486,0.0032038137204169225,0.004343356090903832
2013,Very often,Schleswig-Holstein,Indirect migration background,0.0037735849056603774,44486,0.0032038137204169225,0.004343356090903832
2013,Very often,Schleswig-Holstein,Direct migration background,0.0037735849056603774,44486,0.0032038137204169225,0.004343356090903832
2013,Very often,"Rhineland-Palatinate, Saarland",Direct migration background,0.0037735849056603774,44486,0.0032038137204169225,0.004343356090903832
2013,Very often,"Rhineland-Palatinate, Saarland",Indirect migration background,0.0037735849056603774,44486,0.0032038137204169225,0.004343356090903832
2013,Often,North Rhine-Westphalia,No migration background,0.1442672741078208,44486,0.14100216742254182,0.1475323807930998
2013,Often,Bavaria,No migration background,0.10858010630220197,44486,0.10568902247119667,0.11147119013320726
2013,Often,Lower Saxony,No migration background,0.07820804859529233,44486,0.07571295653995662,0.08070314065062804
2013,Often,Baden-Wuerttemberg,No migration background,0.07441154138192863,44486,0.07197275642062334,0.07685032634323391
2013,Often,Saxony,No migration background,0.07365223993925589,44486,0.07122493466196009,0.07607954521655169
2013,Often,Hesse,No migration background,0.05315110098709187,44486,0.05106641395725672,0.05523578801692702
2013,Often,Berlin,No migration background,0.04859529233105543,44486,0.046597160491820826,0.05059342417029004
2013,Often,Thuringa,No migration background,0.04783599088838269,44486,0.04585273998577235,0.04981924179099303
2013,Often,Brandenburg,No migration background,0.04555808656036447,44486,0.04362031810562783,0.047495855015101104
2013,Often,"Rhineland-Palatinate, Saarland",No migration background,0.0387243735763098,44486,0.03693145503472446,0.040517292117895135
2013,Often,Saxony-Anhalt,No migration background,0.03720577069096431,44486,0.035446971389640744,0.03896456999228788
2013,Often,North Rhine-Westphalia,Direct migration background,0.033409263477600606,44486,0.031739330051936444,0.03507919690326477
2013,Often,Mecklenburg-Western Pomerania,No migration background,0.031131359149582385,44486,0.02951746189358234,0.032745256405582436
2013,Often,Schleswig-Holstein,No migration background,0.02885345482156416,44486,0.027297898685944913,0.03040901095718341
2013,Often,Baden-Wuerttemberg,Direct migration background,0.023538344722854973,44486,0.022129510318178062,0.024947179127531884
2013,Often,Bavaria,Direct migration background,0.019741837509491267,44486,0.018449105767304547,0.021034569251677987
2013,Often,Lower Saxony,Direct migration background,0.016704631738800303,44486,0.015513650713783514,0.017895612763817095
2013,Often,Hesse,Direct migration background,0.01366742596810934,44486,0.01258848062289623,0.014746371313322449
2013,Often,"Rhineland-Palatinate, Saarland",Direct migration background,0.010630220197418374,44486,0.009677215934427863,0.011583224460408886
2013,Often,North Rhine-Westphalia,Indirect migration background,0.008352315869400152,44486,0.007506595971506216,0.009198035767294088
2013,Often,Berlin,Direct migration background,0.00683371298405467,44486,0.006068145032896969,0.007599280935212371
2013,Often,Bavaria,Indirect migration background,0.006074411541381929,44486,0.005352351296337563,0.006796471786426295
2013,Often,"Rhineland-Palatinate, Saarland",Indirect migration background,0.006074411541381929,44486,0.005352351296337563,0.006796471786426295
2013,Often,Hesse,Indirect migration background,0.005315110098709187,44486,0.004639426642633498,0.005990793554784876
2013,Often,Schleswig-Holstein,Direct migration background,0.005315110098709187,44486,0.004639426642633498,0.005990793554784876
2013,Often,Hamburg,No migration background,0.005315110098709187,44486,0.004639426642633498,0.005990793554784876
2013,Often,Bremen,No migration background,0.004555808656036446,44486,0.0039300086130016326,0.00518160869907126
2013,Often,Brandenburg,Direct migration background,0.004555808656036446,44486,0.0039300086130016326,0.00518160869907126
2013,Often,Baden-Wuerttemberg,Indirect migration background,0.0037965072133637054,44486,0.00322501471068542,0.0043679997160419905
2013,Often,Saxony,Direct migration background,0.0030372057706909645,44486,0.0025258525727155,0.003548558968666429
2013,Often,Lower Saxony,Indirect migration background,0.0015186028853454822,44486,0.0011567462906486195,0.001880459480042345
2013,Often,Schleswig-Holstein,Indirect migration background,0.0015186028853454822,44486,0.0011567462906486195,0.001880459480042345
2013,Often,Saxony-Anhalt,Indirect migration background,0.0015186028853454822,44486,0.0011567462906486195,0.001880459480042345
2013,Often,Mecklenburg-Western Pomerania,Direct migration background,0.0015186028853454822,44486,0.0011567462906486195,0.001880459480042345
2013,Often,Brandenburg,Indirect migration background,0.0007593014426727411,44486,0.000503332919785179,0.0010152699655603032
2013,Often,Thuringa,Indirect migration background,0.0007593014426727411,44486,0.000503332919785179,0.0010152699655603032
2013,Often,Bremen,Direct migration background,0.0007593014426727411,44486,0.000503332919785179,0.0010152699655603032
2013,Often,Bremen,Indirect migration background,0.0007593014426727411,44486,0.000503332919785179,0.0010152699655603032
2013,Often,Thuringa,Direct migration background,0.0007593014426727411,44486,0.000503332919785179,0.0010152699655603032
2013,Often,Saxony-Anhalt,Direct migration background,0.0007593014426727411,44486,0.000503332919785179,0.0010152699655603032
2013,Often,Berlin,Indirect migration background,0.0007593014426727411,44486,0.000503332919785179,0.0010152699655603032
2013,Often,Hamburg,Direct migration background,0.0007593014426727411,44486,0.000503332919785179,0.0010152699655603032
2013,Often,Hamburg,Indirect migration background,0.0007593014426727411,44486,0.000503332919785179,0.0010152699655603032
