year,pgisced97,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,Pre-primary Level,No,0.94910,184,184,0.91726,0.98095
1984,Primary Level,Yes,0.10334,64,992,0.08439,0.12230
1984,Primary Level,No,0.89212,928,992,0.87280,0.91143
1984,Lower Secondary Level,Yes,0.11932,305,3427,0.10846,0.13017
1984,Lower Secondary Level,No,0.87282,3122,3427,0.86166,0.88397
1984,Upper Secondary Level,Yes,0.12584,596,5673,0.11721,0.13447
1984,Upper Secondary Level,No,0.86933,5077,5673,0.86056,0.87810
1984,Post-secondary Non-tertiary Level,No,0.90233,283,283,0.86768,0.93698
1984,First Stage of Tertiary Education,Yes,0.14705,87,659,0.11999,0.17411
1984,First Stage of Tertiary Education,No,0.85099,572,659,0.82379,0.87820
1984,Second Stage of Tertiary Education,Yes,0.10386,71,785,0.08250,0.12521
1984,Second Stage of Tertiary Education,No,0.89009,714,785,0.86820,0.91199
1985,Pre-primary Level,No,0.98591,183,183,0.96879,1.00304
1985,Primary Level,Yes,0.13604,60,829,0.11269,0.15939
1985,Primary Level,No,0.86119,769,829,0.83764,0.88474
1985,Lower Secondary Level,Yes,0.11111,257,3031,0.09992,0.12231
1985,Lower Secondary Level,No,0.87747,2774,3031,0.86579,0.88914
1985,Upper Secondary Level,Yes,0.12425,526,5135,0.11522,0.13327
1985,Upper Secondary Level,No,0.86691,4609,5135,0.85762,0.87620
1985,Post-secondary Non-tertiary Level,No,0.90674,254,254,0.87091,0.94257
1985,First Stage of Tertiary Education,Yes,0.16144,89,619,0.13243,0.19045
1985,First Stage of Tertiary Education,No,0.83667,530,619,0.80753,0.86582
1985,Second Stage of Tertiary Education,Yes,0.10510,67,751,0.08315,0.12705
1985,Second Stage of Tertiary Education,No,0.88975,684,751,0.86734,0.91217
1987,Pre-primary Level,No,0.97455,185,185,0.95179,0.99731
1987,Primary Level,Yes,0.14356,65,744,0.11835,0.16878
1987,Primary Level,No,0.85187,679,744,0.82632,0.87741
1987,Lower Secondary Level,Yes,0.11203,234,2814,0.10038,0.12369
1987,Lower Secondary Level,No,0.88148,2580,2814,0.86954,0.89343
1987,Upper Secondary Level,Yes,0.12477,508,4938,0.11556,0.13399
1987,Upper Secondary Level,No,0.86994,4430,4938,0.86055,0.87932
1987,Post-secondary Non-tertiary Level,No,0.91495,253,253,0.88051,0.94940
1987,First Stage of Tertiary Education,Yes,0.15862,80,564,0.12845,0.18880
1987,First Stage of Tertiary Education,No,0.83705,484,564,0.80654,0.86756
1987,Second Stage of Tertiary Education,Yes,0.09314,60,741,0.07220,0.11408
1987,Second Stage of Tertiary Education,No,0.90379,681,741,0.88254,0.92504
1988,Pre-primary Level,No,0.97990,162,162,0.95822,1.00158
1988,Primary Level,Yes,0.15159,69,688,0.12477,0.17841
1988,Primary Level,No,0.84431,619,688,0.81720,0.87142
1988,Lower Secondary Level,Yes,0.13084,257,2706,0.11813,0.14355
1988,Lower Secondary Level,No,0.86228,2449,2706,0.84929,0.87527
1988,Upper Secondary Level,Yes,0.13818,545,4717,0.12833,0.14802
1988,Upper Secondary Level,No,0.85507,4172,4717,0.84502,0.86512
1988,Post-secondary Non-tertiary Level,No,0.87028,240,240,0.82768,0.91288
1988,First Stage of Tertiary Education,Yes,0.15195,73,538,0.12159,0.18231
1988,First Stage of Tertiary Education,No,0.84295,465,538,0.81218,0.87373
1988,Second Stage of Tertiary Education,Yes,0.09246,55,697,0.07094,0.11399
1988,Second Stage of Tertiary Education,No,0.89824,642,697,0.87578,0.92070
1989,Pre-primary Level,No,0.97723,172,172,0.95487,0.99959
1989,Primary Level,Yes,0.16607,71,648,0.13740,0.19475
1989,Primary Level,No,0.82182,577,648,0.79233,0.85131
1989,Lower Secondary Level,Yes,0.13695,247,2556,0.12362,0.15028
1989,Lower Secondary Level,No,0.85468,2309,2556,0.84101,0.86834
1989,Upper Secondary Level,Yes,0.14341,536,4595,0.13328,0.15355
1989,Upper Secondary Level,No,0.84993,4059,4595,0.83960,0.86026
1989,Post-secondary Non-tertiary Level,No,0.90379,265,265,0.86822,0.93936
1989,First Stage of Tertiary Education,Yes,0.14894,68,515,0.11816,0.17972
1989,First Stage of Tertiary Education,No,0.84704,447,515,0.81592,0.87816
1989,Second Stage of Tertiary Education,Yes,0.10173,61,695,0.07924,0.12422
1989,Second Stage of Tertiary Education,No,0.89436,634,695,0.87150,0.91723
1991,Pre-primary Level,No,0.92806,146,146,0.88601,0.97012
1991,Primary Level,Yes,0.16245,75,618,0.13335,0.19156
1991,Primary Level,No,0.75525,543,618,0.72132,0.78917
1991,Lower Secondary Level,Yes,0.12692,247,2379,0.11354,0.14030
1991,Lower Secondary Level,No,0.74104,2132,2379,0.72343,0.75864
1991,Upper Secondary Level,Yes,0.11587,547,4505,0.10653,0.12522
1991,Upper Secondary Level,No,0.65726,3958,4505,0.64340,0.67112
1991,Post-secondary Non-tertiary Level,Yes,0.10067,31,304,0.06679,0.13455
1991,Post-secondary Non-tertiary Level,No,0.77135,273,304,0.72406,0.81864
1991,First Stage of Tertiary Education,Yes,0.11600,63,518,0.08839,0.14360
1991,First Stage of Tertiary Education,No,0.69759,455,518,0.65800,0.73718
1991,Second Stage of Tertiary Education,Yes,0.05908,60,716,0.04180,0.07636
1991,Second Stage of Tertiary Education,No,0.56662,656,716,0.53030,0.60294
1992,Pre-primary Level,No,0.98904,186,186,0.97403,1.00404
1992,Primary Level,Yes,0.19859,87,622,0.16721,0.22997
1992,Primary Level,No,0.79212,535,622,0.76020,0.82404
1992,Lower Secondary Level,Yes,0.14555,298,2744,0.13235,0.15875
1992,Lower Secondary Level,No,0.83781,2446,2744,0.82401,0.85160
1992,Upper Secondary Level,Yes,0.13995,734,6617,0.13159,0.14831
1992,Upper Secondary Level,No,0.84347,5883,6617,0.83471,0.85222
1992,Post-secondary Non-tertiary Level,No,0.89597,353,353,0.86408,0.92787
1992,First Stage of Tertiary Education,Yes,0.13290,80,754,0.10865,0.15714
1992,First Stage of Tertiary Education,No,0.84907,674,754,0.82350,0.87464
1992,Second Stage of Tertiary Education,Yes,0.08913,126,1641,0.07534,0.10292
1992,Second Stage of Tertiary Education,No,0.90270,1515,1641,0.88836,0.91704
1994,Pre-primary Level,No,0.98740,236,236,0.97314,1.00166
1994,Primary Level,Yes,0.15736,67,548,0.12684,0.18788
1994,Primary Level,No,0.83164,481,548,0.80028,0.86299
1994,Lower Secondary Level,Yes,0.14904,285,2463,0.13497,0.16311
1994,Lower Secondary Level,No,0.83004,2178,2463,0.81521,0.84488
