year,age_gr,regtyp,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,17-29 y.,Urban regions,Yes,0.01975,46,2478,0.01427,0.02523
1985,17-29 y.,Urban regions,No,0.97804,2432,2478,0.97227,0.98381
1985,17-29 y.,Rural regions,No,0.96856,633,633,0.95496,0.98217
1985,30-45 y.,Urban regions,Yes,0.04903,112,2727,0.04093,0.05714
1985,30-45 y.,Urban regions,No,0.94250,2615,2727,0.93376,0.95124
1985,30-45 y.,Rural regions,No,0.95269,695,695,0.93689,0.96849
1985,46-65 y.,Urban regions,Yes,0.22025,475,2582,0.20426,0.23623
1985,46-65 y.,Urban regions,No,0.77003,2107,2582,0.75380,0.78627
1985,46-65 y.,Rural regions,Yes,0.19324,122,694,0.16384,0.22264
1985,46-65 y.,Rural regions,No,0.79933,572,694,0.76951,0.82915
1985,66 and older,Urban regions,Yes,0.21328,183,798,0.18484,0.24172
1985,66 and older,Urban regions,No,0.76779,615,798,0.73848,0.79711
1985,66 and older,Rural regions,Yes,0.15706,50,289,0.11504,0.19908
1985,66 and older,Rural regions,No,0.83683,239,289,0.79415,0.87950
1987,17-29 y.,Urban regions,Yes,0.01769,48,2349,0.01236,0.02303
1987,17-29 y.,Urban regions,No,0.97835,2301,2349,0.97247,0.98424
1987,17-29 y.,Rural regions,No,0.97296,625,625,0.96023,0.98568
1987,30-45 y.,Urban regions,Yes,0.04861,105,2507,0.04019,0.05703
1987,30-45 y.,Urban regions,No,0.94924,2402,2507,0.94065,0.95784
1987,30-45 y.,Rural regions,No,0.95514,626,626,0.93891,0.97137
1987,46-65 y.,Urban regions,Yes,0.20081,436,2526,0.18518,0.21643
1987,46-65 y.,Urban regions,No,0.79087,2090,2526,0.77501,0.80674
1987,46-65 y.,Rural regions,Yes,0.16456,101,655,0.13615,0.19298
1987,46-65 y.,Rural regions,No,0.82896,554,655,0.80010,0.85782
1987,66 and older,Urban regions,Yes,0.23174,191,791,0.20232,0.26117
1987,66 and older,Urban regions,No,0.76119,600,791,0.73146,0.79092
1987,66 and older,Rural regions,Yes,0.20456,60,269,0.15627,0.25286
1987,66 and older,Rural regions,No,0.78298,209,269,0.73363,0.83234
1988,17-29 y.,Urban regions,Yes,0.01969,53,2287,0.01399,0.02539
1988,17-29 y.,Urban regions,No,0.97767,2234,2287,0.97161,0.98372
1988,17-29 y.,Rural regions,No,0.96645,559,559,0.95151,0.98139
1988,30-45 y.,Urban regions,Yes,0.04940,101,2327,0.04059,0.05821
1988,30-45 y.,Urban regions,No,0.94758,2226,2327,0.93852,0.95663
1988,30-45 y.,Rural regions,No,0.95302,593,593,0.93597,0.97006
1988,46-65 y.,Urban regions,Yes,0.21073,457,2466,0.19463,0.22683
1988,46-65 y.,Urban regions,No,0.78204,2009,2466,0.76574,0.79834
1988,46-65 y.,Rural regions,Yes,0.16721,96,627,0.13798,0.19645
1988,46-65 y.,Rural regions,No,0.82971,531,627,0.80026,0.85915
1988,66 and older,Urban regions,Yes,0.28969,229,771,0.25765,0.32174
1988,66 and older,Urban regions,No,0.69496,542,771,0.66244,0.72748
1988,66 and older,Rural regions,Yes,0.22293,62,251,0.17134,0.27453
1988,66 and older,Rural regions,No,0.75357,189,251,0.70015,0.80699
1989,17-29 y.,Urban regions,Yes,0.01888,46,2257,0.01327,0.02450
1989,17-29 y.,Urban regions,No,0.97891,2211,2257,0.97298,0.98484
1989,17-29 y.,Rural regions,No,0.96828,549,549,0.95361,0.98295
1989,30-45 y.,Urban regions,Yes,0.05040,94,2264,0.04138,0.05941
1989,30-45 y.,Urban regions,No,0.94812,2170,2264,0.93899,0.95726
1989,30-45 y.,Rural regions,No,0.94897,545,545,0.93048,0.96747
1989,46-65 y.,Urban regions,Yes,0.20032,427,2377,0.18423,0.21641
1989,46-65 y.,Urban regions,No,0.79005,1950,2377,0.77367,0.80642
1989,46-65 y.,Rural regions,Yes,0.21093,108,586,0.17787,0.24399
1989,46-65 y.,Rural regions,No,0.78409,478,586,0.75075,0.81743
1989,66 and older,Urban regions,Yes,0.31049,240,750,0.27735,0.34363
1989,66 and older,Urban regions,No,0.67412,510,750,0.64055,0.70769
1989,66 and older,Rural regions,Yes,0.24270,64,246,0.18901,0.29638
1989,66 and older,Rural regions,No,0.73998,182,246,0.68506,0.79491
1991,17-29 y.,Urban regions,Yes,0.01692,43,2090,0.01139,0.02245
1991,17-29 y.,Urban regions,No,0.86955,2047,2090,0.85511,0.88399
1991,17-29 y.,Rural regions,No,0.57527,570,570,0.53466,0.61589
1991,30-45 y.,Urban regions,Yes,0.04883,113,2246,0.03991,0.05774
1991,30-45 y.,Urban regions,No,0.84481,2133,2246,0.82983,0.85979
1991,30-45 y.,Rural regions,No,0.54713,536,536,0.50495,0.58932
1991,46-65 y.,Urban regions,Yes,0.18029,408,2246,0.16439,0.19620
1991,46-65 y.,Urban regions,No,0.70328,1838,2246,0.68439,0.72218
1991,46-65 y.,Rural regions,Yes,0.10945,100,588,0.08420,0.13471
1991,46-65 y.,Rural regions,No,0.45357,488,588,0.41329,0.49384
1991,66 and older,Urban regions,Yes,0.29550,257,782,0.26350,0.32750
1991,66 and older,Urban regions,No,0.60103,525,782,0.56669,0.63538
1991,66 and older,Rural regions,Yes,0.17459,71,252,0.12763,0.22156
1991,66 and older,Rural regions,No,0.44802,181,252,0.38649,0.50954
1992,17-29 y.,Urban regions,Yes,0.01864,46,2336,0.01316,0.02413
1992,17-29 y.,Urban regions,No,0.97268,2290,2336,0.96607,0.97929
1992,17-29 y.,Rural regions,No,0.97374,1155,1155,0.96452,0.98297
1992,30-45 y.,Urban regions,Yes,0.05076,127,2683,0.04245,0.05907
1992,30-45 y.,Urban regions,No,0.93892,2556,2683,0.92985,0.94798
1992,30-45 y.,Rural regions,Yes,0.05112,71,1485,0.03992,0.06233
1992,30-45 y.,Rural regions,No,0.94329,1414,1485,0.93152,0.95505
1992,46-65 y.,Urban regions,Yes,0.19419,467,2614,0.17902,0.20935
1992,46-65 y.,Urban regions,No,0.79050,2147,2614,0.77490,0.80611
1992,46-65 y.,Rural regions,Yes,0.17259,202,1327,0.15225,0.19293
1992,46-65 y.,Rural regions,No,0.80884,1125,1327,0.78767,0.83000
1992,66 and older,Urban regions,Yes,0.32852,293,907,0.29793,0.35910
1992,66 and older,Urban regions,No,0.64642,614,907,0.61529,0.67755
1992,66 and older,Rural regions,Yes,0.24666,126,493,0.20857,0.28476
1992,66 and older,Rural regions,No,0.71223,367,493,0.67222,0.75223
1994,17-29 y.,Urban regions,Yes,0.02367,50,2225,0.01735,0.02999
1994,17-29 y.,Urban regions,No,0.97166,2175,2225,0.96477,0.97856
1994,17-29 y.,Rural regions,No,0.98225,1087,1087,0.97440,0.99010
1994,30-45 y.,Urban regions,Yes,0.04999,122,2677,0.04174,0.05825
1994,30-45 y.,Urban regions,No,0.94546,2555,2677,0.93686,0.95406
1994,30-45 y.,Rural regions,Yes,0.04641,62,1446,0.03556,0.05725
1994,30-45 y.,Rural regions,No,0.94368,1384,1446,0.93180,0.95557
1994,46-65 y.,Urban regions,Yes,0.18135,430,2515,0.16629,0.19642
1994,46-65 y.,Urban regions,No,0.79599,2085,2515,0.78023,0.81174
1994,46-65 y.,Rural regions,Yes,0.15924,186,1308,0.13941,0.17908
1994,46-65 y.,Rural regions,No,0.81996,1122,1308,0.79913,0.84079
1994,66 and older,Urban regions,Yes,0.30894,286,942,0.27942,0.33846
1994,66 and older,Urban regions,No,0.65491,656,942,0.62453,0.68528
1994,66 and older,Rural regions,Yes,0.23857,126,510,0.20154,0.27559
1994,66 and older,Rural regions,No,0.73815,384,510,0.69996,0.77634
1995,17-29 y.,Urban regions,Yes,0.02043,45,2210,0.01453,0.02634
1995,17-29 y.,Urban regions,No,0.97135,2165,2210,0.96440,0.97831
1995,17-29 y.,Rural regions,No,0.97722,1105,1105,0.96842,0.98602
