"plh0110","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr wichtig","1990","(noch) kein Abschluss","Städtischer Raum","28","","",""
"Sehr wichtig","1990","(noch) kein Abschluss","Ländlicher Raum","12","","",""
"Sehr wichtig","1990","Hauptschule","Städtischer Raum","1235","0.388435186638443","0.3709211952035","0.405949178073386"
"Sehr wichtig","1990","Hauptschule","Ländlicher Raum","482","0.417229165546672","0.387752381960211","0.446705949133132"
"Sehr wichtig","1990","Realschule","Städtischer Raum","436","0.349253860560096","0.321831275705332","0.376676445414859"
"Sehr wichtig","1990","Realschule","Ländlicher Raum","138","0.395313242400136","0.343722182075152","0.44690430272512"
"Sehr wichtig","1990","(Fach-)Abitur","Städtischer Raum","133","0.267342389073269","0.227159646252903","0.307525131893634"
"Sehr wichtig","1990","(Fach-)Abitur","Ländlicher Raum","24","","",""
"Sehr wichtig","1990","AkademikerIn","Städtischer Raum","219","0.372113897139805","0.331532385508991","0.41269540877062"
"Sehr wichtig","1990","AkademikerIn","Ländlicher Raum","39","0.354925827900137","0.262519203137353","0.447332452662921"
"Wichtig","1990","(noch) kein Abschluss","Städtischer Raum","37","0.283828603715327","0.204473691692766","0.363183515737887"
"Wichtig","1990","(noch) kein Abschluss","Ländlicher Raum","19","","",""
"Wichtig","1990","Hauptschule","Städtischer Raum","1228","0.417906233443477","0.400183100106787","0.435629366780166"
"Wichtig","1990","Hauptschule","Ländlicher Raum","444","0.429215106658063","0.399626971521419","0.458803241794707"
"Wichtig","1990","Realschule","Städtischer Raum","444","0.390894992375539","0.362827208770906","0.418962775980172"
"Wichtig","1990","Realschule","Ländlicher Raum","141","0.396107290751749","0.344498360781469","0.447716220722029"
"Wichtig","1990","(Fach-)Abitur","Städtischer Raum","186","0.381273355362144","0.337174961680044","0.425371749044244"
"Wichtig","1990","(Fach-)Abitur","Ländlicher Raum","25","","",""
"Wichtig","1990","AkademikerIn","Städtischer Raum","192","0.353098122114002","0.312972964649221","0.393223279578782"
"Wichtig","1990","AkademikerIn","Ländlicher Raum","37","0.36321339779626","0.270336571359819","0.456090224232702"
"Weniger wichtig","1990","(noch) kein Abschluss","Städtischer Raum","41","0.332373290408832","0.249461334905015","0.415285245912649"
"Weniger wichtig","1990","(noch) kein Abschluss","Ländlicher Raum","8","","",""
"Weniger wichtig","1990","Hauptschule","Städtischer Raum","342","0.121861054665718","0.110106161362822","0.133615947968614"
"Weniger wichtig","1990","Hauptschule","Ländlicher Raum","98","0.09905897161461","0.0812007195403164","0.116917223688904"
"Weniger wichtig","1990","Realschule","Städtischer Raum","204","0.17898441761789","0.156934077506553","0.201034757729228"
"Weniger wichtig","1990","Realschule","Ländlicher Raum","49","0.153825609989784","0.115755616288799","0.191895603690769"
"Weniger wichtig","1990","(Fach-)Abitur","Städtischer Raum","114","0.270975866588677","0.230621420335929","0.311330312841424"
"Weniger wichtig","1990","(Fach-)Abitur","Ländlicher Raum","34","0.386565723106134","0.288123853069728","0.48500759314254"
"Weniger wichtig","1990","AkademikerIn","Städtischer Raum","84","0.172379532908186","0.140668652425182","0.20409041339119"
"Weniger wichtig","1990","AkademikerIn","Ländlicher Raum","20","","",""
