year,age_gr,pgisced97,plh0110,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Pre-primary Level,Important,0.32202,35,73,0.21409,0.42995
1990,17-29 y.,Pre-primary Level,Less important,0.37842,38,73,0.26639,0.49045
1990,17-29 y.,Lower Secondary Level,Very important,0.26894,118,421,0.22653,0.31134
1990,17-29 y.,Lower Secondary Level,Important,0.36257,153,421,0.31659,0.40855
1990,17-29 y.,Lower Secondary Level,Less important,0.28786,113,421,0.24456,0.33116
1990,17-29 y.,Lower Secondary Level,Unimportant,0.08063,37,421,0.05459,0.10667
1990,17-29 y.,Upper Secondary Level,Very important,0.30122,325,994,0.27269,0.32976
1990,17-29 y.,Upper Secondary Level,Important,0.35979,360,994,0.32993,0.38964
1990,17-29 y.,Upper Secondary Level,Less important,0.25878,242,994,0.23154,0.28602
1990,17-29 y.,Upper Secondary Level,Unimportant,0.08022,67,994,0.06332,0.09711
1990,17-29 y.,Post-secondary Non-tertiary Level,Important,0.32325,32,67,0.21041,0.43610
1990,17-29 y.,Post-secondary Non-tertiary Level,Less important,0.41633,35,67,0.29740,0.53526
1990,17-29 y.,First Stage of Tertiary Education,Very important,0.38799,32,63,0.26670,0.50929
1990,17-29 y.,First Stage of Tertiary Education,Important,0.40120,31,63,0.27919,0.52321
1990,30-45 y.,Lower Secondary Level,Very important,0.48813,123,209,0.42019,0.55606
1990,30-45 y.,Lower Secondary Level,Important,0.35558,86,209,0.29053,0.42064
1990,30-45 y.,Upper Secondary Level,Very important,0.45560,583,1198,0.42739,0.48381
1990,30-45 y.,Upper Secondary Level,Important,0.36116,432,1198,0.33395,0.38837
1990,30-45 y.,Upper Secondary Level,Less important,0.13178,134,1198,0.11261,0.15094
1990,30-45 y.,Upper Secondary Level,Unimportant,0.05146,49,1198,0.03895,0.06398
1990,30-45 y.,First Stage of Tertiary Education,Very important,0.48892,100,167,0.41288,0.56497
1990,30-45 y.,First Stage of Tertiary Education,Important,0.32696,67,167,0.25559,0.39832
1990,30-45 y.,Second Stage of Tertiary Education,Very important,0.40052,132,290,0.34402,0.45701
1990,30-45 y.,Second Stage of Tertiary Education,Important,0.30354,100,290,0.25053,0.35655
1990,30-45 y.,Second Stage of Tertiary Education,Less important,0.21455,58,290,0.16722,0.26188
1990,46-65 y.,Lower Secondary Level,Very important,0.37324,230,550,0.33278,0.41370
1990,46-65 y.,Lower Secondary Level,Important,0.49080,276,550,0.44899,0.53262
1990,46-65 y.,Lower Secondary Level,Less important,0.08389,44,550,0.06070,0.10708
1990,46-65 y.,Upper Secondary Level,Very important,0.37854,476,1177,0.35082,0.40626
1990,46-65 y.,Upper Secondary Level,Important,0.46167,537,1177,0.43318,0.49016
1990,46-65 y.,Upper Secondary Level,Less important,0.11117,119,1177,0.09321,0.12914
1990,46-65 y.,Upper Secondary Level,Unimportant,0.04861,45,1177,0.03632,0.06091
1990,46-65 y.,First Stage of Tertiary Education,Very important,0.42670,67,128,0.34067,0.51272
1990,46-65 y.,First Stage of Tertiary Education,Important,0.38027,61,128,0.29584,0.46471
1990,46-65 y.,Second Stage of Tertiary Education,Very important,0.41261,96,172,0.33882,0.48640
1990,46-65 y.,Second Stage of Tertiary Education,Important,0.36567,76,172,0.29348,0.43786
1990,66 and older,Lower Secondary Level,Very important,0.37495,142,340,0.32342,0.42649
1990,66 and older,Lower Secondary Level,Important,0.42382,155,340,0.37122,0.47643
1990,66 and older,Lower Secondary Level,Unimportant,0.12731,43,340,0.09183,0.16279
1990,66 and older,Upper Secondary Level,Very important,0.33647,164,462,0.29333,0.37960
1990,66 and older,Upper Secondary Level,Important,0.46250,214,462,0.41698,0.50801
1990,66 and older,Upper Secondary Level,Less important,0.09069,40,462,0.06448,0.11691
1990,66 and older,Upper Secondary Level,Unimportant,0.11035,44,462,0.08174,0.13895
1990,66 and older,First Stage of Tertiary Education,Important,0.45209,32,32,0.27688,0.62729
1992,17-29 y.,Pre-primary Level,Important,0.31662,43,88,0.21888,0.41437
1992,17-29 y.,Pre-primary Level,Less important,0.33948,45,88,0.23997,0.43899
1992,17-29 y.,Lower Secondary Level,Very important,0.26368,146,561,0.22718,0.30017
1992,17-29 y.,Lower Secondary Level,Important,0.38107,212,561,0.34084,0.42129
1992,17-29 y.,Lower Secondary Level,Less important,0.25521,146,561,0.21910,0.29132
1992,17-29 y.,Lower Secondary Level,Unimportant,0.10005,57,561,0.07520,0.12490
1992,17-29 y.,Upper Secondary Level,Very important,0.35490,573,1478,0.33050,0.37930
1992,17-29 y.,Upper Secondary Level,Important,0.31793,480,1478,0.29418,0.34168
1992,17-29 y.,Upper Secondary Level,Less important,0.24175,322,1478,0.21992,0.26359
1992,17-29 y.,Upper Secondary Level,Unimportant,0.08542,103,1478,0.07117,0.09967
1992,17-29 y.,Post-secondary Non-tertiary Level,Very important,0.27563,46,128,0.19791,0.35334
1992,17-29 y.,Post-secondary Non-tertiary Level,Important,0.34674,44,128,0.26397,0.42952
1992,17-29 y.,Post-secondary Non-tertiary Level,Less important,0.28598,38,128,0.20739,0.36457
1992,17-29 y.,First Stage of Tertiary Education,Very important,0.49359,54,54,0.35899,0.62819
1992,17-29 y.,Second Stage of Tertiary Education,Very important,0.40999,78,124,0.32307,0.49691
1992,17-29 y.,Second Stage of Tertiary Education,Important,0.28926,46,124,0.20913,0.36940
1992,30-45 y.,Lower Secondary Level,Very important,0.53295,145,241,0.46983,0.59608
1992,30-45 y.,Lower Secondary Level,Important,0.35880,96,241,0.29812,0.41948
1992,30-45 y.,Upper Secondary Level,Very important,0.51828,1194,2051,0.49665,0.53991
1992,30-45 y.,Upper Secondary Level,Important,0.30657,595,2051,0.28661,0.32653
1992,30-45 y.,Upper Secondary Level,Less important,0.13124,191,2051,0.11662,0.14586
1992,30-45 y.,Upper Secondary Level,Unimportant,0.04390,71,2051,0.03504,0.05277
1992,30-45 y.,Post-secondary Non-tertiary Level,Very important,0.44135,56,87,0.33640,0.54630
1992,30-45 y.,Post-secondary Non-tertiary Level,Important,0.33227,31,87,0.23271,0.43182
1992,30-45 y.,First Stage of Tertiary Education,Very important,0.55722,189,293,0.50025,0.61419
1992,30-45 y.,First Stage of Tertiary Education,Important,0.24386,71,293,0.19460,0.29311
1992,30-45 y.,First Stage of Tertiary Education,Less important,0.15410,33,293,0.11269,0.19551
1992,30-45 y.,Second Stage of Tertiary Education,Very important,0.55612,526,785,0.52134,0.59090
