year,migback,pgisced97,plh0110,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,No migration background,Pre-primary Level,Important,0.32266,33,70,0.21235,0.43296
1990,No migration background,Pre-primary Level,Less important,0.39382,37,70,0.27854,0.50911
1990,No migration background,Lower Secondary Level,Very important,0.36696,567,1476,0.34236,0.39156
1990,No migration background,Lower Secondary Level,Important,0.42058,611,1476,0.39539,0.44577
1990,No migration background,Lower Secondary Level,Less important,0.13376,196,1476,0.11639,0.15113
1990,No migration background,Lower Secondary Level,Unimportant,0.07870,102,1476,0.06496,0.09245
1990,No migration background,Upper Secondary Level,Very important,0.37633,1440,3592,0.36048,0.39217
1990,No migration background,Upper Secondary Level,Important,0.41130,1459,3592,0.39521,0.42739
1990,No migration background,Upper Secondary Level,Less important,0.14573,498,3592,0.13419,0.15727
1990,No migration background,Upper Secondary Level,Unimportant,0.06664,195,3592,0.05849,0.07480
1990,No migration background,Post-secondary Non-tertiary Level,Very important,0.24757,54,171,0.18269,0.31245
1990,No migration background,Post-secondary Non-tertiary Level,Important,0.36805,70,171,0.29556,0.44055
1990,No migration background,Post-secondary Non-tertiary Level,Less important,0.27834,47,171,0.21097,0.34571
1990,No migration background,First Stage of Tertiary Education,Very important,0.44364,208,438,0.39706,0.49022
1990,No migration background,First Stage of Tertiary Education,Important,0.37523,176,438,0.32984,0.42063
1990,No migration background,First Stage of Tertiary Education,Less important,0.13186,54,438,0.10014,0.16359
1990,No migration background,Second Stage of Tertiary Education,Very important,0.36305,234,597,0.32444,0.40166
1990,No migration background,Second Stage of Tertiary Education,Important,0.35714,213,597,0.31867,0.39560
1990,No migration background,Second Stage of Tertiary Education,Less important,0.18050,97,597,0.14962,0.21138
1990,No migration background,Second Stage of Tertiary Education,Unimportant,0.09932,53,597,0.07530,0.12333
1990,Direct migration background,Lower Secondary Level,Very important,0.33996,41,96,0.24470,0.43521
1990,Direct migration background,Lower Secondary Level,Important,0.50380,55,96,0.40326,0.60435
1990,Direct migration background,Upper Secondary Level,Very important,0.39457,100,208,0.32798,0.46115
1990,Direct migration background,Upper Secondary Level,Important,0.38840,75,208,0.32201,0.45480
1990,Direct migration background,Upper Secondary Level,Less important,0.16287,33,208,0.11257,0.21318
1992,No migration background,No answer / don't know,Important,0.34701,36,36,0.18930,0.50471
1992,No migration background,Pre-primary Level,Important,0.30499,36,76,0.20079,0.40919
1992,No migration background,Pre-primary Level,Less important,0.34468,40,76,0.23711,0.45224
1992,No migration background,Primary Level,Important,0.37942,32,32,0.20860,0.55024
1992,No migration background,Lower Secondary Level,Very important,0.36179,652,1747,0.33925,0.38433
1992,No migration background,Lower Secondary Level,Important,0.43259,719,1747,0.40936,0.45583
1992,No migration background,Lower Secondary Level,Less important,0.10746,216,1747,0.09293,0.12199
1992,No migration background,Lower Secondary Level,Unimportant,0.09815,160,1747,0.08420,0.11211
1992,No migration background,Upper Secondary Level,Very important,0.42238,2684,5669,0.40952,0.43524
1992,No migration background,Upper Secondary Level,Important,0.36302,1950,5669,0.35050,0.37554
1992,No migration background,Upper Secondary Level,Less important,0.13579,691,5669,0.12687,0.14470
1992,No migration background,Upper Secondary Level,Unimportant,0.07881,344,5669,0.07180,0.08583
1992,No migration background,Post-secondary Non-tertiary Level,Very important,0.33576,111,253,0.27745,0.39406
1992,No migration background,Post-secondary Non-tertiary Level,Important,0.35499,88,253,0.29591,0.41408
1992,No migration background,Post-secondary Non-tertiary Level,Less important,0.22313,54,253,0.17172,0.27453
1992,No migration background,First Stage of Tertiary Education,Very important,0.48916,371,689,0.45180,0.52651
1992,No migration background,First Stage of Tertiary Education,Important,0.31548,211,689,0.28076,0.35021
1992,No migration background,First Stage of Tertiary Education,Less important,0.12880,74,689,0.10377,0.15383
1992,No migration background,First Stage of Tertiary Education,Unimportant,0.06657,33,689,0.04794,0.08519
1992,No migration background,Second Stage of Tertiary Education,Very important,0.48601,874,1508,0.46077,0.51124
1992,No migration background,Second Stage of Tertiary Education,Important,0.30210,412,1508,0.27892,0.32529
1992,No migration background,Second Stage of Tertiary Education,Less important,0.14108,154,1508,0.12350,0.15865
1992,No migration background,Second Stage of Tertiary Education,Unimportant,0.07081,68,1508,0.05786,0.08376
1992,Direct migration background,Lower Secondary Level,Very important,0.37640,45,97,0.27949,0.47332
1992,Direct migration background,Lower Secondary Level,Important,0.42794,52,97,0.32896,0.52692
1992,Direct migration background,Upper Secondary Level,Very important,0.47864,144,261,0.41792,0.53937
1992,Direct migration background,Upper Secondary Level,Important,0.30368,85,261,0.24778,0.35957
1992,Direct migration background,Upper Secondary Level,Less important,0.14253,32,261,0.10003,0.18502
1992,Direct migration background,Second Stage of Tertiary Education,Very important,0.57235,48,48,0.43090,0.71379
1995,No migration background,No answer / don't know,Very important,0.34475,36,67,0.23008,0.45942
1995,No migration background,No answer / don't know,Important,0.31787,31,67,0.20553,0.43021
1995,No migration background,Pre-primary Level,Important,0.33579,62,130,0.25429,0.41729
1995,No migration background,Pre-primary Level,Less important,0.38223,68,130,0.29837,0.46608
1995,No migration background,Lower Secondary Level,Very important,0.38518,600,1503,0.36057,0.40979
1995,No migration background,Lower Secondary Level,Important,0.38615,561,1503,0.36153,0.41077
1995,No migration background,Lower Secondary Level,Less important,0.13378,215,1503,0.11656,0.15099
1995,No migration background,Lower Secondary Level,Unimportant,0.09490,127,1503,0.08007,0.10972
1995,No migration background,Upper Secondary Level,Very important,0.43997,2582,5475,0.42682,0.45312
1995,No migration background,Upper Secondary Level,Important,0.36639,1951,5475,0.35363,0.37915
1995,No migration background,Upper Secondary Level,Less important,0.12707,644,5475,0.11825,0.13589
1995,No migration background,Upper Secondary Level,Unimportant,0.06658,298,5475,0.05997,0.07318
1995,No migration background,Post-secondary Non-tertiary Level,Very important,0.38413,123,282,0.32726,0.44100
1995,No migration background,Post-secondary Non-tertiary Level,Important,0.32583,96,282,0.27103,0.38063
1995,No migration background,Post-secondary Non-tertiary Level,Less important,0.19244,63,282,0.14635,0.23853
1995,No migration background,First Stage of Tertiary Education,Very important,0.47230,358,646,0.43377,0.51083
1995,No migration background,First Stage of Tertiary Education,Important,0.36732,224,646,0.33012,0.40453
1995,No migration background,First Stage of Tertiary Education,Less important,0.10620,64,646,0.08242,0.12998
1995,No migration background,Second Stage of Tertiary Education,Very important,0.47104,840,1529,0.44601,0.49607
1995,No migration background,Second Stage of Tertiary Education,Important,0.30187,450,1529,0.27885,0.32488
1995,No migration background,Second Stage of Tertiary Education,Less important,0.14647,162,1529,0.12874,0.16420
1995,No migration background,Second Stage of Tertiary Education,Unimportant,0.08062,77,1529,0.06697,0.09428
1995,Direct migration background,Lower Secondary Level,Very important,0.52575,125,204,0.45706,0.59445
1995,Direct migration background,Lower Secondary Level,Important,0.31817,79,204,0.25410,0.38224
1995,Direct migration background,Upper Secondary Level,Very important,0.48716,260,474,0.44212,0.53221
1995,Direct migration background,Upper Secondary Level,Important,0.32068,166,474,0.27862,0.36274
1995,Direct migration background,Upper Secondary Level,Less important,0.11961,48,474,0.09036,0.14885
1995,Direct migration background,Post-secondary Non-tertiary Level,Very important,0.72171,62,62,0.60924,0.83417
1995,Direct migration background,Second Stage of Tertiary Education,Very important,0.52114,93,135,0.43656,0.60573
1995,Direct migration background,Second Stage of Tertiary Education,Important,0.31427,42,135,0.23567,0.39288
2004,No migration background,No answer / don't know,Very important,0.12204,32,158,0.07084,0.17325
2004,No migration background,No answer / don't know,Important,0.35474,55,158,0.27990,0.42958
2004,No migration background,No answer / don't know,Less important,0.33850,71,158,0.26448,0.41252
2004,No migration background,Pre-primary Level,Very important,0.17231,98,474,0.13828,0.20635
2004,No migration background,Pre-primary Level,Important,0.37029,181,474,0.32677,0.41381
2004,No migration background,Pre-primary Level,Less important,0.33485,141,474,0.29232,0.37739
2004,No migration background,Pre-primary Level,Unimportant,0.12254,54,474,0.09299,0.15209
2004,No migration background,Lower Secondary Level,Very important,0.37027,628,1728,0.34749,0.39304
2004,No migration background,Lower Secondary Level,Important,0.39147,664,1728,0.36845,0.41449
2004,No migration background,Lower Secondary Level,Less important,0.15288,293,1728,0.13590,0.16985
2004,No migration background,Lower Secondary Level,Unimportant,0.08539,143,1728,0.07221,0.09857
2004,No migration background,Upper Secondary Level,Very important,0.41123,4114,9317,0.40124,0.42122
2004,No migration background,Upper Secondary Level,Important,0.37956,3431,9317,0.36971,0.38942
2004,No migration background,Upper Secondary Level,Less important,0.13581,1207,9317,0.12886,0.14277
2004,No migration background,Upper Secondary Level,Unimportant,0.07339,565,9317,0.06810,0.07869
2004,No migration background,Post-secondary Non-tertiary Level,Very important,0.40467,375,878,0.37218,0.43715
2004,No migration background,Post-secondary Non-tertiary Level,Important,0.31241,288,878,0.28174,0.34309
2004,No migration background,Post-secondary Non-tertiary Level,Less important,0.19729,153,878,0.17096,0.22363
2004,No migration background,Post-secondary Non-tertiary Level,Unimportant,0.08563,62,878,0.06711,0.10414
2004,No migration background,First Stage of Tertiary Education,Very important,0.45634,727,1425,0.43047,0.48221
2004,No migration background,First Stage of Tertiary Education,Important,0.36236,483,1425,0.33739,0.38732
2004,No migration background,First Stage of Tertiary Education,Less important,0.12930,157,1425,0.11187,0.14673
2004,No migration background,First Stage of Tertiary Education,Unimportant,0.05200,58,1425,0.04047,0.06353
2004,No migration background,Second Stage of Tertiary Education,Very important,0.43215,1906,3812,0.41642,0.44788
2004,No migration background,Second Stage of Tertiary Education,Important,0.34473,1262,3812,0.32964,0.35982
2004,No migration background,Second Stage of Tertiary Education,Less important,0.13431,423,3812,0.12349,0.14514
2004,No migration background,Second Stage of Tertiary Education,Unimportant,0.08881,221,3812,0.07978,0.09784
2004,Direct migration background,Primary Level,Very important,0.55212,86,139,0.46915,0.63509
2004,Direct migration background,Primary Level,Important,0.35391,53,139,0.27413,0.43370
2004,Direct migration background,Lower Secondary Level,Very important,0.55068,354,593,0.51061,0.59075
2004,Direct migration background,Lower Secondary Level,Important,0.31737,191,593,0.27987,0.35486
2004,Direct migration background,Lower Secondary Level,Less important,0.08942,48,593,0.06643,0.11241
2004,Direct migration background,Upper Secondary Level,Very important,0.53618,528,936,0.50421,0.56814
2004,Direct migration background,Upper Secondary Level,Important,0.33768,307,936,0.30737,0.36800
2004,Direct migration background,Upper Secondary Level,Less important,0.08031,66,936,0.06289,0.09773
