"plh0110","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr wichtig","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","52","0.310681401857306","0.240703474323184","0.380659329391428"
"Sehr wichtig","1995","(noch) kein Abschluss","2","20","","",""
"Sehr wichtig","1995","(noch) kein Abschluss","3","13","","",""
"Sehr wichtig","1995","(noch) kein Abschluss","4","4","","",""
"Sehr wichtig","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Sehr wichtig","1995","Hauptschule","1 Einkommensschwächstes Quintil","975","0.458847501235708","0.436920902109372","0.480774100362044"
"Sehr wichtig","1995","Hauptschule","2","734","0.448629276249929","0.423941004439874","0.473317548059983"
"Sehr wichtig","1995","Hauptschule","3","373","0.45122017452338","0.417305421446405","0.485134927600355"
"Sehr wichtig","1995","Hauptschule","4","190","0.369129274564406","0.326181896642754","0.412076652486057"
"Sehr wichtig","1995","Hauptschule","5 Einkommensstärkstes Quintil","65","0.362067816400538","0.28895790378483","0.435177729016245"
"Sehr wichtig","1995","Realschule","1 Einkommensschwächstes Quintil","560","0.506077562884173","0.475574309561523","0.536580816206823"
"Sehr wichtig","1995","Realschule","2","449","0.484279809550584","0.450956627293917","0.51760299180725"
"Sehr wichtig","1995","Realschule","3","239","0.407623158166308","0.365468914626508","0.449777401706108"
"Sehr wichtig","1995","Realschule","4","136","0.372497288586779","0.322898505620962","0.422096071552595"
"Sehr wichtig","1995","Realschule","5 Einkommensstärkstes Quintil","69","0.378741297867263","0.307481323149171","0.450001272585355"
"Sehr wichtig","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","126","0.400184172060637","0.343403047557817","0.456965296563458"
"Sehr wichtig","1995","(Fach-)Abitur","2","100","0.349801980500682","0.288827499408371","0.410776461592993"
"Sehr wichtig","1995","(Fach-)Abitur","3","63","0.425166059244104","0.348564326241575","0.501767792246633"
"Sehr wichtig","1995","(Fach-)Abitur","4","35","0.290529255677367","0.207551563390839","0.373506947963895"
"Sehr wichtig","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","29","","",""
"Sehr wichtig","1995","AkademikerIn","1 Einkommensschwächstes Quintil","224","0.558047833721553","0.505719923813107","0.610375743629999"
"Sehr wichtig","1995","AkademikerIn","2","262","0.523494033857134","0.476396707112068","0.5705913606022"
"Sehr wichtig","1995","AkademikerIn","3","224","0.551763293853471","0.500603958887363","0.602922628819579"
"Sehr wichtig","1995","AkademikerIn","4","133","0.393940823167201","0.338923458148709","0.448958188185694"
"Sehr wichtig","1995","AkademikerIn","5 Einkommensstärkstes Quintil","91","0.359114596901881","0.298671441660869","0.419557752142894"
"Wichtig","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","64","0.373155617785507","0.300021788898375","0.446289446672639"
"Wichtig","1995","(noch) kein Abschluss","2","27","","",""
"Wichtig","1995","(noch) kein Abschluss","3","16","","",""
"Wichtig","1995","(noch) kein Abschluss","4","12","","",""
"Wichtig","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Wichtig","1995","Hauptschule","1 Einkommensschwächstes Quintil","723","0.377172571130144","0.355845502159814","0.398499640100473"
"Wichtig","1995","Hauptschule","2","579","0.381992511999809","0.357874065722642","0.406110958276975"
"Wichtig","1995","Hauptschule","3","305","0.355328681119115","0.322709005140302","0.387948357097927"
"Wichtig","1995","Hauptschule","4","183","0.377206111302394","0.334070222294797","0.420342000309991"
"Wichtig","1995","Hauptschule","5 Einkommensstärkstes Quintil","65","0.395478389897968","0.321097504985477","0.469859274810459"
"Wichtig","1995","Realschule","1 Einkommensschwächstes Quintil","336","0.345175446034561","0.316169257356097","0.374181634713026"
"Wichtig","1995","Realschule","2","282","0.329075549367519","0.297744435360753","0.360406663374286"
"Wichtig","1995","Realschule","3","168","0.34792739391065","0.307066757233456","0.388788030587845"
"Wichtig","1995","Realschule","4","137","0.358751670833396","0.30954638621301","0.407956955453781"
"Wichtig","1995","Realschule","5 Einkommensstärkstes Quintil","63","0.377614924846309","0.306396518668299","0.448833331024318"
"Wichtig","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","91","0.336595131162888","0.281829472338554","0.391360789987222"
"Wichtig","1995","(Fach-)Abitur","2","81","0.371078902552158","0.309313486178474","0.432844318925841"
"Wichtig","1995","(Fach-)Abitur","3","42","0.229394756202243","0.164247545996542","0.294541966407944"
"Wichtig","1995","(Fach-)Abitur","4","47","0.426713492571502","0.336316658881339","0.517110326261666"
"Wichtig","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","22","","",""
"Wichtig","1995","AkademikerIn","1 Einkommensschwächstes Quintil","91","0.289135136450123","0.241365272804157","0.336905000096089"
"Wichtig","1995","AkademikerIn","2","124","0.289335323600188","0.246575164619458","0.332095482580918"
"Wichtig","1995","AkademikerIn","3","95","0.277078865248564","0.231038162969701","0.323119567527427"
"Wichtig","1995","AkademikerIn","4","100","0.311918927609625","0.259755340695093","0.364082514524158"
"Wichtig","1995","AkademikerIn","5 Einkommensstärkstes Quintil","82","0.345125105931604","0.285227721934037","0.40502248992917"
"Weniger wichtig","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","39","0.242118192422113","0.177343120665882","0.306893264178344"
"Weniger wichtig","1995","(noch) kein Abschluss","2","23","","",""
"Weniger wichtig","1995","(noch) kein Abschluss","3","20","","",""
"Weniger wichtig","1995","(noch) kein Abschluss","4","8","","",""
"Weniger wichtig","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7","","",""
"Weniger wichtig","1995","Hauptschule","1 Einkommensschwächstes Quintil","150","0.0872586615975283","0.0748405547876409","0.0996767684074157"
"Weniger wichtig","1995","Hauptschule","2","154","0.105213938515792","0.0899831889377949","0.120444688093789"
"Weniger wichtig","1995","Hauptschule","3","100","0.116322550296887","0.0944714062434976","0.138173694350276"
"Weniger wichtig","1995","Hauptschule","4","77","0.167120413183482","0.133916973143428","0.200323853223536"
"Weniger wichtig","1995","Hauptschule","5 Einkommensstärkstes Quintil","22","","",""
"Weniger wichtig","1995","Realschule","1 Einkommensschwächstes Quintil","102","0.115863662649557","0.0963363945466477","0.135390930752466"
"Weniger wichtig","1995","Realschule","2","100","0.12703690053667","0.104831730275423","0.149242070797917"
"Weniger wichtig","1995","Realschule","3","78","0.139668651849552","0.109931786664057","0.169405517035048"
"Weniger wichtig","1995","Realschule","4","69","0.190796223807862","0.150485973337887","0.231106474277836"
"Weniger wichtig","1995","Realschule","5 Einkommensstärkstes Quintil","37","0.197937218699084","0.139403515165126","0.256470922233042"
"Weniger wichtig","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","52","0.183377695277815","0.138529089305708","0.228226301249922"
"Weniger wichtig","1995","(Fach-)Abitur","2","37","0.190076619659892","0.13991165878761","0.240241580532174"
"Weniger wichtig","1995","(Fach-)Abitur","3","40","0.233011870069385","0.167507323647963","0.298516416490807"
"Weniger wichtig","1995","(Fach-)Abitur","4","27","","",""
"Weniger wichtig","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","20","","",""
"Weniger wichtig","1995","AkademikerIn","1 Einkommensschwächstes Quintil","18","","",""
"Weniger wichtig","1995","AkademikerIn","2","31","0.124939155842897","0.0937592623873199","0.156119049298475"
"Weniger wichtig","1995","AkademikerIn","3","33","0.128213905834019","0.0938211233996445","0.162606688268393"
"Weniger wichtig","1995","AkademikerIn","4","46","0.180130528415704","0.13685994049696","0.223401116334448"
"Weniger wichtig","1995","AkademikerIn","5 Einkommensstärkstes Quintil","48","0.191820203524699","0.142213361984429","0.241427045064969"
"Ganz unwichtig","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","13","","",""
"Ganz unwichtig","1995","(noch) kein Abschluss","2","9","","",""
"Ganz unwichtig","1995","(noch) kein Abschluss","3","9","","",""
"Ganz unwichtig","1995","(noch) kein Abschluss","4","5","","",""
"Ganz unwichtig","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Ganz unwichtig","1995","Hauptschule","1 Einkommensschwächstes Quintil","136","0.0767212660366202","0.0650100618297421","0.0884324702434983"
"Ganz unwichtig","1995","Hauptschule","2","92","0.064164273234471","0.0520004112549821","0.07632813521396"
"Ganz unwichtig","1995","Hauptschule","3","49","0.0771285940606187","0.05894525492691","0.0953119331943274"
"Ganz unwichtig","1995","Hauptschule","4","35","0.0865442009497183","0.0615211663400674","0.111567235559369"
"Ganz unwichtig","1995","Hauptschule","5 Einkommensstärkstes Quintil","14","","",""
"Ganz unwichtig","1995","Realschule","1 Einkommensschwächstes Quintil","34","0.0328833284317086","0.0220031614071033","0.043763495456314"
"Ganz unwichtig","1995","Realschule","2","33","0.0596077405452273","0.0438208327422624","0.0753946483481922"
"Ganz unwichtig","1995","Realschule","3","37","0.10478079607349","0.0785072688160338","0.131054323330945"
"Ganz unwichtig","1995","Realschule","4","23","","",""
"Ganz unwichtig","1995","Realschule","5 Einkommensstärkstes Quintil","9","","",""
"Ganz unwichtig","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","17","","",""
"Ganz unwichtig","1995","(Fach-)Abitur","2","17","","",""
"Ganz unwichtig","1995","(Fach-)Abitur","3","15","","",""
"Ganz unwichtig","1995","(Fach-)Abitur","4","6","","",""
