"plh0110","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"1 Sehr wichtig","1990","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Hamburg","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Niedersachsen","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Bremen","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Hessen","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Bayern","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Berlin","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Brandenburg","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Sachsen","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","1990","(noch) kein Abschluss","Thueringen","","","",""
"1 Sehr wichtig","1990","Hauptschule","Schleswig-Holstein","63","0.404500677434345","0.32516113597163","0.483840218897059"
"1 Sehr wichtig","1990","Hauptschule","Hamburg","","","",""
"1 Sehr wichtig","1990","Hauptschule","Niedersachsen","219","0.427977561583647","0.383340651445045","0.472614471722249"
"1 Sehr wichtig","1990","Hauptschule","Bremen","","","",""
"1 Sehr wichtig","1990","Hauptschule","Nordrhein-Westfalen","457","0.416343875506201","0.386253793443657","0.446433957568744"
"1 Sehr wichtig","1990","Hauptschule","Hessen","117","0.314663150590491","0.266150864081674","0.363175437099307"
"1 Sehr wichtig","1990","Hauptschule","Rheinland-Pfalz,Saarland","167","0.377476597395196","0.329304434367545","0.425648760422846"
"1 Sehr wichtig","1990","Hauptschule","Baden-Wuerttemberg","310","0.429883933138283","0.393025342868191","0.466742523408375"
