year,regtyp,plh0110,proportion,n,lower_confidence,upper_confidence
1990,Staedtischer Raum,2 Wichtig,0.3014822276586559,18165,0.29480866168429626,0.30815579363301554
1990,Staedtischer Raum,1 Sehr wichtig,0.29831630450424523,18165,0.2916628443845434,0.3049697646239471
1990,Staedtischer Raum,3 Weniger wichtig,0.11354151676500215,18165,0.10892786388384547,0.11815516964615884
1990,Laendlicher Raum,1 Sehr wichtig,0.09915095697222621,18165,0.09480472566194527,0.10349718828250716
1990,Laendlicher Raum,2 Wichtig,0.09627284501367103,18165,0.0919833226209344,0.10056236740640767
1990,Staedtischer Raum,4 Ganz unwichtig,0.04950352568714923,18165,0.04634901726803374,0.052658034106264726
1990,Laendlicher Raum,3 Weniger wichtig,0.029068930781407397,18165,0.026625797846046777,0.03151206371676802
1990,Laendlicher Raum,4 Ganz unwichtig,0.012663692617642826,18165,0.011037578185424843,0.01428980704986081
1992,Staedtischer Raum,1 Sehr wichtig,0.2688564476885645,17350,0.2622591225654402,0.27545377281168876
1992,Staedtischer Raum,2 Wichtig,0.2109301890323788,17350,0.2048595638834341,0.21700081418132353
1992,Laendlicher Raum,1 Sehr wichtig,0.1964252292719446,17350,0.19051345133065273,0.2023370072132365
1992,Laendlicher Raum,2 Wichtig,0.12857944974733296,17350,0.12359857051367594,0.13356032898098996
1992,Staedtischer Raum,3 Weniger wichtig,0.08066629234512446,17350,0.0766141100773721,0.08471847461287682
1992,Staedtischer Raum,4 Ganz unwichtig,0.04342129889575145,17350,0.04038867822726294,0.04645391956423996
1992,Laendlicher Raum,3 Weniger wichtig,0.04033314617256223,17350,0.03740564128118949,0.043260651063934966
1992,Laendlicher Raum,4 Ganz unwichtig,0.020494104435710276,17350,0.018385843646961178,0.022602365224459374
1992,-1,1 Sehr wichtig,0.006550626988583193,17350,0.005350241775660365,0.007751012201506021
1992,-1,2 Wichtig,0.002152348867677335,17350,0.0014627527869211412,0.0028419449484335287
1992,-1,3 Weniger wichtig,0.0009358038555118847,17350,0.00048082056789650887,0.0013907871431272606
1992,-1,4 Ganz unwichtig,0.0006550626988583193,17350,0.00027434288872255357,0.001035782508994085
1995,Staedtischer Raum,1 Sehr wichtig,0.2876951331496786,17246,0.28093879941315947,0.2944514668861977
1995,Staedtischer Raum,2 Wichtig,0.21019283746556475,17246,0.2041117483073842,0.21627392662374528
1995,Laendlicher Raum,1 Sehr wichtig,0.19008264462809918,17246,0.1842266122940325,0.19593867696216585
1995,Laendlicher Raum,2 Wichtig,0.1320477502295684,17246,0.12699502943787258,0.13710047102126424
1995,Staedtischer Raum,3 Weniger wichtig,0.08044077134986226,17246,0.07638157698162619,0.08449996571809833
1995,Laendlicher Raum,3 Weniger wichtig,0.04159779614325069,17246,0.03861776403454427,0.04457782825195711
1995,Staedtischer Raum,4 Ganz unwichtig,0.03875114784205693,17246,0.03587061996100326,0.0416316757231106
1995,Laendlicher Raum,4 Ganz unwichtig,0.01919191919191919,17246,0.017144234416519674,0.021239603967318707
2004,Staedtischer Raum,1 Sehr wichtig,0.30798771121351765,26790,0.30245938945145334,0.31351603297558195
2004,Staedtischer Raum,2 Wichtig,0.2273905529953917,26790,0.2223713364780758,0.23240976951270761
2004,Laendlicher Raum,1 Sehr wichtig,0.1499615975422427,26790,0.1456861752541409,0.1542370198303445
2004,Laendlicher Raum,2 Wichtig,0.1242799539170507,26790,0.12032944631416326,0.12823046151993814
2004,Staedtischer Raum,3 Weniger wichtig,0.08731758832565284,26790,0.08393709236530669,0.09069808428599899
2004,Laendlicher Raum,3 Weniger wichtig,0.042482718894009217,26790,0.040067540711437054,0.04489789707658138
2004,Staedtischer Raum,4 Ganz unwichtig,0.042242703533026116,26790,0.03983405572714367,0.04465135133890856
2004,Laendlicher Raum,4 Ganz unwichtig,0.018337173579109065,26790,0.016730539091096792,0.019943808067121337
2008,Staedtischer Raum,1 Sehr wichtig,0.314276706426357,23673,0.30836299715393245,0.3201904156987816
2008,Staedtischer Raum,2 Wichtig,0.21774998686353844,23673,0.21249246266096827,0.2230075110661086
2008,Laendlicher Raum,1 Sehr wichtig,0.15979191844884663,23673,0.1551242472584614,0.16445958963923185
2008,Laendlicher Raum,2 Wichtig,0.130891703010877,23673,0.12659512769144718,0.1351882783303068
2008,Staedtischer Raum,3 Weniger wichtig,0.08186642845883033,23673,0.07837393759921876,0.08535891931844189
2008,Staedtischer Raum,4 Ganz unwichtig,0.041773947769428825,23673,0.039225262733179216,0.044322632805678434
2008,Laendlicher Raum,3 Weniger wichtig,0.03688718406809942,23673,0.03448610890872578,0.03928825922747306
2008,Laendlicher Raum,4 Ganz unwichtig,0.016762124954022385,23673,0.015126727719658638,0.018397522188386133
2012,Staedtischer Raum,1 Sehr wichtig,0.3282120856556175,40229,0.3236234895680743,0.3328006817431607
2012,Staedtischer Raum,2 Wichtig,0.20849222645937224,40229,0.20452251465612556,0.21246193826261892
2012,Laendlicher Raum,1 Sehr wichtig,0.19459518920504545,40229,0.19072653767588524,0.19846384073420567
2012,Laendlicher Raum,2 Wichtig,0.12819008506893517,40229,0.12492326983166316,0.1314569003062072
2012,Staedtischer Raum,3 Weniger wichtig,0.06233499559988266,40229,0.059972471360024,0.06469751983974133
2012,Staedtischer Raum,4 Ganz unwichtig,0.03399090642417131,40229,0.03222015160227381,0.03576166124606881
2012,Laendlicher Raum,3 Weniger wichtig,0.02988413024347316,40229,0.02822026339953743,0.031547997087408894
2012,Laendlicher Raum,4 Ganz unwichtig,0.014300381343502493,40229,0.013140182157437195,0.01546058052956779
2016,Staedtischer Raum,1 Sehr wichtig,0.3521855188521855,41132,0.3475693973539694,0.3568016403504016
2016,Staedtischer Raum,2 Wichtig,0.1987821154487821,41132,0.19492528871082604,0.20263894218673817
2016,Laendlicher Raum,1 Sehr wichtig,0.19519519519519518,41132,0.19136477869421278,0.19902561169617758
2016,Laendlicher Raum,2 Wichtig,0.11361361361361362,41132,0.11054676115625316,0.11668046607097408
2016,Staedtischer Raum,3 Weniger wichtig,0.06356356356356356,41132,0.06120575018222786,0.06592137694489926
2016,Staedtischer Raum,4 Ganz unwichtig,0.03465965965965966,41132,0.03289191907694844,0.036427400242370886
2016,Laendlicher Raum,3 Weniger wichtig,0.027569235902569236,41132,0.025986866533241715,0.029151605271896756
2016,Laendlicher Raum,4 Ganz unwichtig,0.014431097764431097,41132,0.013278548924152473,0.015583646604709721
2021,Staedtischer Raum,1 Sehr wichtig,0.3144037780401417,27598,0.3089261145067835,0.3198814415734999
2021,Staedtischer Raum,2 Wichtig,0.2166469893742621,27598,0.2117865855515663,0.22150739319695792
2021,Laendlicher Raum,1 Sehr wichtig,0.17136953955135772,27598,0.16692359002384055,0.1758154890788749
2021,Laendlicher Raum,2 Wichtig,0.11493506493506493,27598,0.11117209189804861,0.11869803797208126
2021,Staedtischer Raum,3 Weniger wichtig,0.08234946871310507,27598,0.07910617464914223,0.08559276277706791
2021,Staedtischer Raum,4 Ganz unwichtig,0.048996458087367176,27598,0.04644968250932296,0.05154323366541139
2021,Laendlicher Raum,3 Weniger wichtig,0.03412042502951594,27598,0.031978590214807,0.03626225984422488
2021,Laendlicher Raum,4 Ganz unwichtig,0.017119244391971666,27598,0.015588826698282291,0.01864966208566104
2021,-1,1 Sehr wichtig,5.90318772136954e-05,27598,-3.161393489268018e-05,0.000149677689320071
