year,migback,plh0110,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,No migration background,Very important,0.36944,2561,6542,0.35775,0.38114
1990,No migration background,Important,0.40165,2610,6542,0.38977,0.41353
1990,No migration background,Less important,0.15457,959,6542,0.14581,0.16333
1990,No migration background,Unimportant,0.07433,412,6542,0.06797,0.08069
1990,Direct migration background,Very important,0.39559,196,415,0.34849,0.44270
1990,Direct migration background,Important,0.40645,165,415,0.35913,0.45376
1990,Direct migration background,Less important,0.13548,54,415,0.10251,0.16845
1992,No migration background,Very important,0.41570,4766,10186,0.40613,0.42527
1992,No migration background,Important,0.36471,3484,10186,0.35536,0.37406
1992,No migration background,Less important,0.13697,1269,10186,0.13029,0.14365
1992,No migration background,Unimportant,0.08262,667,10186,0.07727,0.08797
1992,Direct migration background,Very important,0.46896,280,569,0.42792,0.51000
1992,Direct migration background,Important,0.34463,192,569,0.30555,0.38372
1992,Direct migration background,Less important,0.12431,60,569,0.09717,0.15144
1992,Direct migration background,Unimportant,0.06210,37,569,0.04225,0.08195
1995,No migration background,Very important,0.42893,4584,9819,0.41914,0.43872
1995,No migration background,Important,0.35912,3397,9819,0.34963,0.36861
1995,No migration background,Less important,0.13678,1249,9819,0.12998,0.14358
1995,No migration background,Unimportant,0.07517,589,9819,0.06996,0.08039
1995,Direct migration background,Very important,0.51727,606,1118,0.48797,0.54658
1995,Direct migration background,Important,0.31222,357,1118,0.28505,0.33940
1995,Direct migration background,Less important,0.11202,104,1118,0.09352,0.13051
1995,Direct migration background,Unimportant,0.05849,51,1118,0.04472,0.07225
1995,Indirect migration background,Very important,0.31455,43,120,0.23112,0.39798
1995,Indirect migration background,Important,0.33391,46,120,0.24918,0.41865
1995,Indirect migration background,Less important,0.25985,31,120,0.18105,0.33864
2004,No migration background,Very important,0.40478,7904,17897,0.39758,0.41197
2004,No migration background,Important,0.36990,6390,17897,0.36282,0.37697
2004,No migration background,Less important,0.14651,2462,17897,0.14133,0.15170
2004,No migration background,Unimportant,0.07881,1141,17897,0.07487,0.08276
2004,Direct migration background,Very important,0.53396,1401,2499,0.51440,0.55352
2004,Direct migration background,Important,0.32400,793,2499,0.30565,0.34236
2004,Direct migration background,Less important,0.09467,214,2499,0.08319,0.10615
2004,Direct migration background,Unimportant,0.04737,91,2499,0.03904,0.05570
2004,Indirect migration background,Very important,0.36800,305,779,0.33412,0.40189
2004,Indirect migration background,Important,0.37644,272,779,0.34240,0.41049
2004,Indirect migration background,Less important,0.18641,151,779,0.15904,0.21377
2004,Indirect migration background,Unimportant,0.06914,51,779,0.05132,0.08697
2008,No migration background,Very important,0.41635,7573,16397,0.40880,0.42389
2008,No migration background,Important,0.35834,5814,16397,0.35100,0.36568
2008,No migration background,Less important,0.14453,1994,16397,0.13915,0.14991
2008,No migration background,Unimportant,0.08078,1016,16397,0.07661,0.08495
2008,Direct migration background,Very important,0.57208,1114,1876,0.54968,0.59447
2008,Direct migration background,Important,0.29538,562,1876,0.27473,0.31603
2008,Direct migration background,Less important,0.08409,132,1876,0.07152,0.09665
2008,Direct migration background,Unimportant,0.04846,68,1876,0.03874,0.05818
2008,Indirect migration background,Very important,0.41676,335,728,0.38092,0.45260
2008,Indirect migration background,Important,0.34063,259,728,0.30618,0.37508
2008,Indirect migration background,Less important,0.19650,134,728,0.16762,0.22539
2012,No migration background,Very important,0.41347,11592,22932,0.40710,0.41984
2012,No migration background,Important,0.36510,7929,22932,0.35887,0.37133
2012,No migration background,Less important,0.13801,2228,22932,0.13354,0.14247
2012,No migration background,Unimportant,0.08342,1183,22932,0.07985,0.08700
2012,Direct migration background,Very important,0.56924,2063,3154,0.55196,0.58653
2012,Direct migration background,Important,0.31198,869,3154,0.29581,0.32816
2012,Direct migration background,Less important,0.07271,145,3154,0.06364,0.08177
2012,Direct migration background,Unimportant,0.04607,77,3154,0.03875,0.05338
2012,Indirect migration background,Very important,0.39919,604,1187,0.37132,0.42706
