"plh0110","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr wichtig","1990","(noch) kein Abschluss","Westdeutschland","40","0.241408315195165","0.176112361353202","0.306704269037128"
"Sehr wichtig","1990","(noch) kein Abschluss","Ostdeutschland","","","",""
"Sehr wichtig","1990","Hauptschule","Westdeutschland","1717","0.396163332591102","0.381100125100162","0.411226540082042"
"Sehr wichtig","1990","Hauptschule","Ostdeutschland","","","",""
"Sehr wichtig","1990","Realschule","Westdeutschland","574","0.35956307134369","0.335327049855842","0.383799092831537"
"Sehr wichtig","1990","Realschule","Ostdeutschland","","","",""
"Sehr wichtig","1990","(Fach-)Abitur","Westdeutschland","157","0.262805351936273","0.22634991843193","0.299260785440616"
"Sehr wichtig","1990","(Fach-)Abitur","Ostdeutschland","","","",""
"Sehr wichtig","1990","AkademikerIn","Westdeutschland","258","0.369450273329423","0.332288343831416","0.40661220282743"
"Sehr wichtig","1990","AkademikerIn","Ostdeutschland","","","",""
"Wichtig","1990","(noch) kein Abschluss","Westdeutschland","56","0.322352249199542","0.251038466735668","0.393666031663416"
"Wichtig","1990","(noch) kein Abschluss","Ostdeutschland","","","",""
"Wichtig","1990","Hauptschule","Westdeutschland","1672","0.42094147296494","0.405736254363533","0.436146691566347"
"Wichtig","1990","Hauptschule","Ostdeutschland","","","",""
"Wichtig","1990","Realschule","Westdeutschland","585","0.39206163162428","0.367404500009331","0.416718763239229"
"Wichtig","1990","Realschule","Ostdeutschland","","","",""
"Wichtig","1990","(Fach-)Abitur","Westdeutschland","211","0.361121902241434","0.321339592714354","0.400904211768514"
"Wichtig","1990","(Fach-)Abitur","Ostdeutschland","","","",""
"Wichtig","1990","AkademikerIn","Westdeutschland","229","0.354665679748321","0.317830520508356","0.391500838988285"
"Wichtig","1990","AkademikerIn","Ostdeutschland","","","",""
"Weniger wichtig","1990","(noch) kein Abschluss","Westdeutschland","49","0.305966507000089","0.235653887509426","0.376279126490752"
"Weniger wichtig","1990","(noch) kein Abschluss","Ostdeutschland","","","",""
"Weniger wichtig","1990","Hauptschule","Westdeutschland","440","0.115741100684879","0.105888426915941","0.125593774453817"
"Weniger wichtig","1990","Hauptschule","Ostdeutschland","","","",""
"Weniger wichtig","1990","Realschule","Westdeutschland","253","0.173353264082161","0.154234421630413","0.192472106533909"
"Weniger wichtig","1990","Realschule","Ostdeutschland","","","",""
"Weniger wichtig","1990","(Fach-)Abitur","Westdeutschland","148","0.289633757951896","0.25206560663373","0.327201909270063"
"Weniger wichtig","1990","(Fach-)Abitur","Ostdeutschland","","","",""
"Weniger wichtig","1990","AkademikerIn","Westdeutschland","104","0.178797386523178","0.149294376098796","0.20830039694756"
"Weniger wichtig","1990","AkademikerIn","Ostdeutschland","","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Westdeutschland","20","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ganz unwichtig","1990","Hauptschule","Westdeutschland","221","0.0671540937590789","0.0594457374572399","0.0748624500609179"
"Ganz unwichtig","1990","Hauptschule","Ostdeutschland","","","",""
"Ganz unwichtig","1990","Realschule","Westdeutschland","94","0.0750220329498692","0.0617176200909498","0.0883264458087886"
"Ganz unwichtig","1990","Realschule","Ostdeutschland","","","",""
"Ganz unwichtig","1990","(Fach-)Abitur","Westdeutschland","44","0.0864389878703972","0.0631646308199846","0.10971334492081"
"Ganz unwichtig","1990","(Fach-)Abitur","Ostdeutschland","","","",""
"Ganz unwichtig","1990","AkademikerIn","Westdeutschland","57","0.0970866603990787","0.074290410774819","0.119882910023338"
"Ganz unwichtig","1990","AkademikerIn","Ostdeutschland","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Sehr wichtig","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Sehr wichtig","1991","Hauptschule","Westdeutschland","","","",""
"Sehr wichtig","1991","Hauptschule","Ostdeutschland","","","",""
"Sehr wichtig","1991","Realschule","Westdeutschland","","","",""
"Sehr wichtig","1991","Realschule","Ostdeutschland","","","",""
"Sehr wichtig","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Sehr wichtig","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Sehr wichtig","1991","AkademikerIn","Westdeutschland","","","",""
"Sehr wichtig","1991","AkademikerIn","Ostdeutschland","","","",""
"Wichtig","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Wichtig","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Wichtig","1991","Hauptschule","Westdeutschland","","","",""
"Wichtig","1991","Hauptschule","Ostdeutschland","","","",""
"Wichtig","1991","Realschule","Westdeutschland","","","",""
"Wichtig","1991","Realschule","Ostdeutschland","","","",""
"Wichtig","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Wichtig","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Wichtig","1991","AkademikerIn","Westdeutschland","","","",""
"Wichtig","1991","AkademikerIn","Ostdeutschland","","","",""
"Weniger wichtig","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Weniger wichtig","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Weniger wichtig","1991","Hauptschule","Westdeutschland","","","",""
"Weniger wichtig","1991","Hauptschule","Ostdeutschland","","","",""
"Weniger wichtig","1991","Realschule","Westdeutschland","","","",""
"Weniger wichtig","1991","Realschule","Ostdeutschland","","","",""
"Weniger wichtig","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Weniger wichtig","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Weniger wichtig","1991","AkademikerIn","Westdeutschland","","","",""
"Weniger wichtig","1991","AkademikerIn","Ostdeutschland","","","",""
"Ganz unwichtig","1991","(noch) kein Abschluss","Westdeutschland","","","",""
"Ganz unwichtig","1991","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ganz unwichtig","1991","Hauptschule","Westdeutschland","","","",""
"Ganz unwichtig","1991","Hauptschule","Ostdeutschland","","","",""
"Ganz unwichtig","1991","Realschule","Westdeutschland","","","",""
"Ganz unwichtig","1991","Realschule","Ostdeutschland","","","",""
"Ganz unwichtig","1991","(Fach-)Abitur","Westdeutschland","","","",""
"Ganz unwichtig","1991","(Fach-)Abitur","Ostdeutschland","","","",""
"Ganz unwichtig","1991","AkademikerIn","Westdeutschland","","","",""
"Ganz unwichtig","1991","AkademikerIn","Ostdeutschland","","","",""
"Sehr wichtig","1992","(noch) kein Abschluss","Westdeutschland","42","0.25083472223904","0.184286426761169","0.31738301771691"
"Sehr wichtig","1992","(noch) kein Abschluss","Ostdeutschland","13","","",""
"Sehr wichtig","1992","Hauptschule","Westdeutschland","1674","0.407309968528254","0.39177171266891","0.422848224387598"
"Sehr wichtig","1992","Hauptschule","Ostdeutschland","638","0.43052742301053","0.404327027164662","0.456727818856399"
"Sehr wichtig","1992","Realschule","Westdeutschland","679","0.406216220447843","0.381711038954324","0.430721401941361"
"Sehr wichtig","1992","Realschule","Ostdeutschland","794","0.522731770589645","0.496734324486386","0.548729216692905"
"Sehr wichtig","1992","(Fach-)Abitur","Westdeutschland","200","0.317076146179091","0.27910723780053","0.355045054557652"
"Sehr wichtig","1992","(Fach-)Abitur","Ostdeutschland","58","0.47133688639885","0.379704101807115","0.562969670990584"
"Sehr wichtig","1992","AkademikerIn","Westdeutschland","305","0.416736642862979","0.379870057581713","0.453603228144245"
"Sehr wichtig","1992","AkademikerIn","Ostdeutschland","618","0.621416649754567","0.589850861044145","0.652982438464988"
"Wichtig","1992","(noch) kein Abschluss","Westdeutschland","57","0.36504750505372","0.291138118422534","0.438956891684907"
"Wichtig","1992","(noch) kein Abschluss","Ostdeutschland","23","","",""
"Wichtig","1992","Hauptschule","Westdeutschland","1505","0.404640123131826","0.389118033356443","0.420162212907209"
"Wichtig","1992","Hauptschule","Ostdeutschland","482","0.348937176204648","0.323716536081143","0.374157816328154"
"Wichtig","1992","Realschule","Westdeutschland","529","0.356936818901773","0.333031880735647","0.380841757067899"
"Wichtig","1992","Realschule","Ostdeutschland","409","0.302262163478662","0.27835940594869","0.326164921008635"
"Wichtig","1992","(Fach-)Abitur","Westdeutschland","181","0.309999596500566","0.272262766007992","0.34773642699314"
"Wichtig","1992","(Fach-)Abitur","Ostdeutschland","28","","",""
"Wichtig","1992","AkademikerIn","Westdeutschland","216","0.318521652243577","0.283682688138157","0.353360616348997"
"Wichtig","1992","AkademikerIn","Ostdeutschland","222","0.275896310681245","0.246808048623556","0.304984572738934"
"Weniger wichtig","1992","(noch) kein Abschluss","Westdeutschland","38","0.229845817782096","0.165256390922275","0.294435244641916"
"Weniger wichtig","1992","(noch) kein Abschluss","Ostdeutschland","18","","",""
"Weniger wichtig","1992","Hauptschule","Westdeutschland","430","0.1139844052099","0.103934329368556","0.124034481051244"
"Weniger wichtig","1992","Hauptschule","Ostdeutschland","115","0.0899912060413245","0.0748488356173725","0.105133576465277"
"Weniger wichtig","1992","Realschule","Westdeutschland","229","0.152724496478203","0.134775845849038","0.170673147107368"
"Weniger wichtig","1992","Realschule","Ostdeutschland","163","0.132810693139765","0.115146920979279","0.150474465300251"
"Weniger wichtig","1992","(Fach-)Abitur","Westdeutschland","145","0.26928958609352","0.233095083533844","0.305484088653196"
"Weniger wichtig","1992","(Fach-)Abitur","Ostdeutschland","20","","",""
"Weniger wichtig","1992","AkademikerIn","Westdeutschland","115","0.174877435457184","0.146472366865355","0.203282504049014"
"Weniger wichtig","1992","AkademikerIn","Ostdeutschland","44","0.0681181447139141","0.0517214511313785","0.0845148382964497"
"Ganz unwichtig","1992","(noch) kein Abschluss","Westdeutschland","26","","",""
"Ganz unwichtig","1992","(noch) kein Abschluss","Ostdeutschland","12","","",""
"Ganz unwichtig","1992","Hauptschule","Westdeutschland","232","0.0740655031300201","0.0657837160964012","0.0823472901636391"
"Ganz unwichtig","1992","Hauptschule","Ostdeutschland","137","0.130544194743497","0.112717387321675","0.148371002165319"
"Ganz unwichtig","1992","Realschule","Westdeutschland","106","0.0841224641721811","0.0702727814497916","0.0979721468945706"
"Ganz unwichtig","1992","Realschule","Ostdeutschland","52","0.0421953727919272","0.0317317793958019","0.0526589661880524"
"Ganz unwichtig","1992","(Fach-)Abitur","Westdeutschland","51","0.103634671226823","0.0787658473683526","0.128503495085293"
"Ganz unwichtig","1992","(Fach-)Abitur","Ostdeutschland","8","","",""
"Ganz unwichtig","1992","AkademikerIn","Westdeutschland","51","0.0898642694362598","0.0684789210979309","0.111249617774589"
"Ganz unwichtig","1992","AkademikerIn","Ostdeutschland","23","","",""
"Sehr wichtig","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Sehr wichtig","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Sehr wichtig","1993","Hauptschule","Westdeutschland","","","",""
"Sehr wichtig","1993","Hauptschule","Ostdeutschland","","","",""
"Sehr wichtig","1993","Realschule","Westdeutschland","","","",""
"Sehr wichtig","1993","Realschule","Ostdeutschland","","","",""
"Sehr wichtig","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Sehr wichtig","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Sehr wichtig","1993","AkademikerIn","Westdeutschland","","","",""
"Sehr wichtig","1993","AkademikerIn","Ostdeutschland","","","",""
"Wichtig","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Wichtig","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Wichtig","1993","Hauptschule","Westdeutschland","","","",""
"Wichtig","1993","Hauptschule","Ostdeutschland","","","",""
"Wichtig","1993","Realschule","Westdeutschland","","","",""
"Wichtig","1993","Realschule","Ostdeutschland","","","",""
"Wichtig","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Wichtig","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Wichtig","1993","AkademikerIn","Westdeutschland","","","",""
"Wichtig","1993","AkademikerIn","Ostdeutschland","","","",""
"Weniger wichtig","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Weniger wichtig","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Weniger wichtig","1993","Hauptschule","Westdeutschland","","","",""
"Weniger wichtig","1993","Hauptschule","Ostdeutschland","","","",""
"Weniger wichtig","1993","Realschule","Westdeutschland","","","",""
"Weniger wichtig","1993","Realschule","Ostdeutschland","","","",""
"Weniger wichtig","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Weniger wichtig","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Weniger wichtig","1993","AkademikerIn","Westdeutschland","","","",""
"Weniger wichtig","1993","AkademikerIn","Ostdeutschland","","","",""
"Ganz unwichtig","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Ganz unwichtig","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ganz unwichtig","1993","Hauptschule","Westdeutschland","","","",""
"Ganz unwichtig","1993","Hauptschule","Ostdeutschland","","","",""
