"plh0110","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr wichtig","1990","(noch) kein Abschluss","kein Migrationshintergrund","34","0.225690522734718","0.159233597220131","0.292147448249305"
"Sehr wichtig","1990","(noch) kein Abschluss","direkter Migrationshintergrund","4","","",""
"Sehr wichtig","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Sehr wichtig","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1990","Hauptschule","kein Migrationshintergrund","1598","0.398127684171278","0.382508150592464","0.413747217750092"
"Sehr wichtig","1990","Hauptschule","direkter Migrationshintergrund","108","0.37337606854828","0.313296729633851","0.433455407462708"
"Sehr wichtig","1990","Hauptschule","indirekter Migrationshintergrund","11","","",""
"Sehr wichtig","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1990","Realschule","kein Migrationshintergrund","532","0.357982208142752","0.332950133362472","0.383014282923031"
"Sehr wichtig","1990","Realschule","direkter Migrationshintergrund","38","0.379331614823998","0.278524213397192","0.480139016250805"
"Sehr wichtig","1990","Realschule","indirekter Migrationshintergrund","4","","",""
"Sehr wichtig","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1990","(Fach-)Abitur","kein Migrationshintergrund","136","0.246228418179601","0.209092703445457","0.283364132913744"
"Sehr wichtig","1990","(Fach-)Abitur","direkter Migrationshintergrund","20","","",""
"Sehr wichtig","1990","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Sehr wichtig","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1990","AkademikerIn","kein Migrationshintergrund","234","0.363012412484455","0.324439081141633","0.401585743827276"
"Sehr wichtig","1990","AkademikerIn","direkter Migrationshintergrund","23","","",""
"Sehr wichtig","1990","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Sehr wichtig","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1990","(noch) kein Abschluss","kein Migrationshintergrund","52","0.323893830892099","0.249500314963151","0.398287346821046"
"Wichtig","1990","(noch) kein Abschluss","direkter Migrationshintergrund","2","","",""
"Wichtig","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Wichtig","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1990","Hauptschule","kein Migrationshintergrund","1558","0.418807677668362","0.403065241536322","0.434550113800402"
"Wichtig","1990","Hauptschule","direkter Migrationshintergrund","103","0.447293817729172","0.38553598790119","0.509051647557154"
"Wichtig","1990","Hauptschule","indirekter Migrationshintergrund","11","","",""
"Wichtig","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1990","Realschule","kein Migrationshintergrund","549","0.393076313342593","0.3675729137746","0.418579712910585"
"Wichtig","1990","Realschule","direkter Migrationshintergrund","35","0.406004344908282","0.303978532310279","0.508030157506285"
"Wichtig","1990","Realschule","indirekter Migrationshintergrund","1","","",""
"Wichtig","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1990","(Fach-)Abitur","kein Migrationshintergrund","201","0.373284194118535","0.331591693494695","0.414976694742375"
"Wichtig","1990","(Fach-)Abitur","direkter Migrationshintergrund","8","","",""
"Wichtig","1990","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Wichtig","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1990","AkademikerIn","kein Migrationshintergrund","213","0.357240416717871","0.318801999236331","0.395678834199411"
"Wichtig","1990","AkademikerIn","direkter Migrationshintergrund","16","","",""
"Wichtig","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Wichtig","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1990","(noch) kein Abschluss","kein Migrationshintergrund","48","0.320827387145474","0.246619153094309","0.395035621196639"
"Weniger wichtig","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Weniger wichtig","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Weniger wichtig","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1990","Hauptschule","kein Migrationshintergrund","410","0.115828213088177","0.1056169328985","0.126039493277854"
"Weniger wichtig","1990","Hauptschule","direkter Migrationshintergrund","26","","",""
"Weniger wichtig","1990","Hauptschule","indirekter Migrationshintergrund","4","","",""
"Weniger wichtig","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1990","Realschule","kein Migrationshintergrund","240","0.174498358975425","0.154680933280597","0.194315784670254"
"Weniger wichtig","1990","Realschule","direkter Migrationshintergrund","12","","",""
"Weniger wichtig","1990","Realschule","indirekter Migrationshintergrund","1","","",""
"Weniger wichtig","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1990","(Fach-)Abitur","kein Migrationshintergrund","138","0.294018443248522","0.254746102783598","0.333290783713445"
"Weniger wichtig","1990","(Fach-)Abitur","direkter Migrationshintergrund","7","","",""
"Weniger wichtig","1990","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"Weniger wichtig","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1990","AkademikerIn","kein Migrationshintergrund","97","0.180453104866804","0.14960489196489","0.211301317768718"
"Weniger wichtig","1990","AkademikerIn","direkter Migrationshintergrund","7","","",""
"Weniger wichtig","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Weniger wichtig","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","kein Migrationshintergrund","18","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Ganz unwichtig","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1990","Hauptschule","kein Migrationshintergrund","207","0.0672364250721822","0.059245578637633","0.0752272715067314"
"Ganz unwichtig","1990","Hauptschule","direkter Migrationshintergrund","12","","",""
"Ganz unwichtig","1990","Hauptschule","indirekter Migrationshintergrund","2","","",""
"Ganz unwichtig","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ganz unwichtig","1990","Realschule","kein Migrationshintergrund","88","0.0744431195392307","0.0607372550607339","0.0881489840177275"
"Ganz unwichtig","1990","Realschule","direkter Migrationshintergrund","4","","",""
"Ganz unwichtig","1990","Realschule","indirekter Migrationshintergrund","2","","",""
