year,bula_h,sex,plh0110,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Schleswig-Holstein,male,Very important,0.36344,45,87,0.26178,0.46510
1990,Schleswig-Holstein,male,Important,0.31057,42,87,0.21277,0.40837
1990,Schleswig-Holstein,female,Very important,0.49313,67,109,0.39884,0.58742
1990,Schleswig-Holstein,female,Important,0.35752,42,109,0.26713,0.44791
1990,Lower Saxony,male,Very important,0.34101,146,409,0.29501,0.38701
1990,Lower Saxony,male,Important,0.39964,160,409,0.35211,0.44717
1990,Lower Saxony,male,Less important,0.17818,72,409,0.14105,0.21531
1990,Lower Saxony,male,Unimportant,0.08118,31,409,0.05468,0.10768
1990,Lower Saxony,female,Very important,0.46215,207,398,0.41310,0.51119
1990,Lower Saxony,female,Important,0.37083,149,398,0.32331,0.41834
1990,Lower Saxony,female,Less important,0.09220,42,398,0.06374,0.12066
1990,North Rhine-Westphalia,male,Very important,0.35318,335,901,0.32195,0.38440
1990,North Rhine-Westphalia,male,Important,0.42757,377,901,0.39525,0.45989
1990,North Rhine-Westphalia,male,Less important,0.17044,148,901,0.14587,0.19500
1990,North Rhine-Westphalia,male,Unimportant,0.04881,41,901,0.03473,0.06289
1990,North Rhine-Westphalia,female,Very important,0.41135,443,1000,0.38083,0.44186
1990,North Rhine-Westphalia,female,Important,0.37069,369,1000,0.34074,0.40064
1990,North Rhine-Westphalia,female,Less important,0.15899,143,1000,0.13632,0.18167
1990,North Rhine-Westphalia,female,Unimportant,0.05896,45,1000,0.04436,0.07357
1990,Hesse,male,Very important,0.26116,87,297,0.21112,0.31121
1990,Hesse,male,Important,0.42603,137,297,0.36970,0.48237
1990,Hesse,male,Less important,0.22443,73,297,0.17690,0.27196
1990,Hesse,female,Very important,0.35361,126,314,0.30065,0.40658
1990,Hesse,female,Important,0.42381,146,314,0.36906,0.47856
1990,Hesse,female,Less important,0.12599,42,314,0.08923,0.16276
1990,"Rhineland-Palatinate, Saarland",male,Very important,0.33420,99,244,0.27489,0.39351
1990,"Rhineland-Palatinate, Saarland",male,Important,0.41989,105,244,0.35784,0.48195
1990,"Rhineland-Palatinate, Saarland",male,Less important,0.15809,40,244,0.11222,0.20396
1990,"Rhineland-Palatinate, Saarland",female,Very important,0.39089,132,247,0.32991,0.45187
1990,"Rhineland-Palatinate, Saarland",female,Important,0.41412,115,247,0.35256,0.47567
1990,Baden-Wuerttemberg,male,Very important,0.34857,200,544,0.30849,0.38865
1990,Baden-Wuerttemberg,male,Important,0.42969,230,544,0.38805,0.47133
1990,Baden-Wuerttemberg,male,Less important,0.15034,81,544,0.12028,0.18041
1990,Baden-Wuerttemberg,male,Unimportant,0.07139,33,544,0.04974,0.09305
1990,Baden-Wuerttemberg,female,Very important,0.45748,286,567,0.41644,0.49852
1990,Baden-Wuerttemberg,female,Important,0.34907,214,567,0.30979,0.38834
1990,Baden-Wuerttemberg,female,Less important,0.12543,67,567,0.09814,0.15271
1990,Bavaria,male,Very important,0.30210,198,617,0.26584,0.33836
1990,Bavaria,male,Important,0.43761,275,617,0.39844,0.47679
1990,Bavaria,male,Less important,0.17772,100,617,0.14753,0.20791
1990,Bavaria,male,Unimportant,0.08257,44,617,0.06083,0.10430
1990,Bavaria,female,Very important,0.39975,271,637,0.36168,0.43782
1990,Bavaria,female,Important,0.41389,256,637,0.37561,0.45217
1990,Bavaria,female,Less important,0.11439,72,637,0.08965,0.13913
1990,Bavaria,female,Unimportant,0.07197,38,637,0.05189,0.09206
1990,Berlin,male,Important,0.48802,49,49,0.34661,0.62943
1990,Berlin,female,Very important,0.36321,44,89,0.26273,0.46369
1990,Berlin,female,Important,0.34765,45,89,0.24815,0.44715
1992,Schleswig-Holstein,male,Very important,0.41976,48,91,0.31780,0.52172
1992,Schleswig-Holstein,male,Important,0.38824,43,91,0.28756,0.48893
1992,Schleswig-Holstein,female,Very important,0.56184,71,104,0.46602,0.65766
1992,Schleswig-Holstein,female,Important,0.24765,33,104,0.16429,0.33101
