year,quintil_oecd,regtyp,plh0110,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,1st Quintile,Urban regions,Very important,0.36140,314,777,0.32760,0.39520
1990,1st Quintile,Urban regions,Important,0.41626,319,777,0.38158,0.45095
1990,1st Quintile,Urban regions,Less important,0.13443,89,777,0.11043,0.15843
1990,1st Quintile,Urban regions,Unimportant,0.08790,55,777,0.06798,0.10783
1990,1st Quintile,Rural regions,Very important,0.34327,120,294,0.28890,0.39763
1990,1st Quintile,Rural regions,Important,0.46186,140,294,0.40477,0.51894
1990,1st Quintile,Rural regions,Less important,0.12060,34,294,0.08331,0.15789
1990,2nd Quintile,Urban regions,Very important,0.44404,458,988,0.41304,0.47504
1990,2nd Quintile,Urban regions,Important,0.37041,368,988,0.34028,0.40053
1990,2nd Quintile,Urban regions,Less important,0.12587,116,988,0.10517,0.14656
1990,2nd Quintile,Urban regions,Unimportant,0.05968,46,988,0.04490,0.07446
1990,2nd Quintile,Rural regions,Very important,0.42856,155,335,0.37548,0.48163
1990,2nd Quintile,Rural regions,Important,0.39907,139,335,0.34655,0.45159
1990,2nd Quintile,Rural regions,Less important,0.12874,41,335,0.09283,0.16466
1990,3rd Quintile,Urban regions,Very important,0.38117,440,1078,0.35217,0.41018
1990,3rd Quintile,Urban regions,Important,0.39932,432,1078,0.37007,0.42857
1990,3rd Quintile,Urban regions,Less important,0.15424,151,1078,0.13267,0.17581
1990,3rd Quintile,Urban regions,Unimportant,0.06527,55,1078,0.05051,0.08002
1990,3rd Quintile,Rural regions,Very important,0.38169,120,281,0.32479,0.43859
1990,3rd Quintile,Rural regions,Important,0.41572,121,281,0.35799,0.47345
1990,3rd Quintile,Rural regions,Less important,0.14034,40,281,0.09966,0.18102
1990,4th Quintile,Urban regions,Very important,0.32257,405,1171,0.29578,0.34935
1990,4th Quintile,Urban regions,Important,0.41463,480,1171,0.38640,0.44286
1990,4th Quintile,Urban regions,Less important,0.18028,208,1171,0.15826,0.20231
1990,4th Quintile,Urban regions,Unimportant,0.08252,78,1171,0.06675,0.09828
1990,4th Quintile,Rural regions,Very important,0.43284,183,385,0.38328,0.48240
1990,4th Quintile,Rural regions,Important,0.37362,147,385,0.32524,0.42201
1990,4th Quintile,Rural regions,Less important,0.14679,55,385,0.11139,0.18219
1990,5th Quintile,Urban regions,Very important,0.32590,468,1355,0.30094,0.35087
1990,5th Quintile,Urban regions,Important,0.39237,520,1355,0.36636,0.41838
1990,5th Quintile,Urban regions,Less important,0.18635,249,1355,0.16561,0.20709
1990,5th Quintile,Urban regions,Unimportant,0.09538,118,1355,0.07973,0.11102
1990,5th Quintile,Rural regions,Very important,0.38595,112,275,0.32831,0.44359
