year,age_gr,quintil_oecd,plh0110,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,1st Quintile,Very important,0.34986,105,255,0.29120,0.40851
1990,17-29 y.,1st Quintile,Important,0.32412,91,255,0.26656,0.38168
1990,17-29 y.,1st Quintile,Less important,0.26586,59,255,0.21153,0.32019
1990,17-29 y.,2nd Quintile,Very important,0.28625,108,325,0.23704,0.33547
1990,17-29 y.,2nd Quintile,Important,0.34761,128,325,0.29575,0.39946
1990,17-29 y.,2nd Quintile,Less important,0.28265,89,325,0.23362,0.33168
1990,17-29 y.,3rd Quintile,Very important,0.29783,122,348,0.24972,0.34595
1990,17-29 y.,3rd Quintile,Important,0.33741,126,348,0.28766,0.38716
1990,17-29 y.,3rd Quintile,Less important,0.29808,100,348,0.24995,0.34620
1990,17-29 y.,4th Quintile,Very important,0.23276,122,491,0.19534,0.27018
1990,17-29 y.,4th Quintile,Important,0.39438,192,491,0.35111,0.43766
1990,17-29 y.,4th Quintile,Less important,0.27794,135,491,0.23827,0.31760
1990,17-29 y.,4th Quintile,Unimportant,0.09492,42,491,0.06897,0.12087
1990,17-29 y.,5th Quintile,Very important,0.22797,91,362,0.18469,0.27125
1990,17-29 y.,5th Quintile,Important,0.36621,133,362,0.31651,0.41591
1990,17-29 y.,5th Quintile,Less important,0.30448,105,362,0.25701,0.35195
1990,17-29 y.,5th Quintile,Unimportant,0.10134,33,362,0.07021,0.13247
1990,30-45 y.,1st Quintile,Very important,0.53189,154,250,0.46991,0.59387
1990,30-45 y.,1st Quintile,Important,0.34242,96,250,0.28348,0.40136
1990,30-45 y.,2nd Quintile,Very important,0.57887,266,432,0.53225,0.62548
1990,30-45 y.,2nd Quintile,Important,0.30532,135,432,0.26184,0.34879
1990,30-45 y.,2nd Quintile,Less important,0.09109,31,432,0.06392,0.11825
1990,30-45 y.,3rd Quintile,Very important,0.48278,211,406,0.43412,0.53145
1990,30-45 y.,3rd Quintile,Important,0.35530,156,406,0.30868,0.40191
1990,30-45 y.,3rd Quintile,Less important,0.11381,39,406,0.08288,0.14474
1990,30-45 y.,4th Quintile,Very important,0.39548,165,360,0.34490,0.44606
1990,30-45 y.,4th Quintile,Important,0.37817,141,360,0.32800,0.42833
1990,30-45 y.,4th Quintile,Less important,0.17450,54,360,0.13524,0.21376
1990,30-45 y.,5th Quintile,Very important,0.32435,186,547,0.28508,0.36362
1990,30-45 y.,5th Quintile,Important,0.35898,195,547,0.31874,0.39921
1990,30-45 y.,5th Quintile,Less important,0.21399,111,547,0.17959,0.24839
1990,30-45 y.,5th Quintile,Unimportant,0.10268,55,547,0.07722,0.12814
1990,46-65 y.,1st Quintile,Very important,0.31162,95,236,0.25240,0.37084
1990,46-65 y.,1st Quintile,Important,0.52864,141,236,0.46482,0.59246
1990,46-65 y.,2nd Quintile,Very important,0.43008,147,304,0.37434,0.48583
1990,46-65 y.,2nd Quintile,Important,0.48108,157,304,0.42482,0.53734
1990,46-65 y.,3rd Quintile,Very important,0.36881,163,386,0.32061,0.41700
1990,46-65 y.,3rd Quintile,Important,0.45724,183,386,0.40748,0.50700
1990,46-65 y.,3rd Quintile,Less important,0.11632,40,386,0.08430,0.14835
1990,46-65 y.,4th Quintile,Very important,0.40987,237,521,0.36759,0.45214
1990,46-65 y.,4th Quintile,Important,0.41117,223,521,0.36888,0.45346
1990,46-65 y.,4th Quintile,Less important,0.12068,61,521,0.09268,0.14867
1990,46-65 y.,5th Quintile,Very important,0.38772,245,599,0.34867,0.42678
1990,46-65 y.,5th Quintile,Important,0.43074,257,599,0.39105,0.47043
1990,46-65 y.,5th Quintile,Less important,0.11524,64,599,0.08965,0.14084
1990,46-65 y.,5th Quintile,Unimportant,0.06630,33,599,0.04635,0.08624
1990,66 and older,1st Quintile,Very important,0.28155,80,244,0.22500,0.33810
1990,66 and older,1st Quintile,Important,0.47621,131,244,0.41342,0.53901
1990,66 and older,1st Quintile,Unimportant,0.14760,33,244,0.10300,0.19220
1990,66 and older,2nd Quintile,Very important,0.42402,92,179,0.35141,0.49662
1990,66 and older,2nd Quintile,Important,0.38315,87,179,0.31173,0.45457
1990,66 and older,3rd Quintile,Very important,0.35572,64,152,0.27937,0.43208
1990,66 and older,3rd Quintile,Important,0.47300,88,152,0.39337,0.55264
1990,66 and older,4th Quintile,Very important,0.34989,64,135,0.26914,0.43065
1990,66 and older,4th Quintile,Important,0.45558,71,135,0.37125,0.53990
1990,66 and older,5th Quintile,Very important,0.38511,58,117,0.29656,0.47367
1990,66 and older,5th Quintile,Important,0.42421,59,117,0.33427,0.51415
1992,17-29 y.,1st Quintile,Very important,0.38931,217,502,0.34661,0.43200
1992,17-29 y.,1st Quintile,Important,0.29058,146,502,0.25083,0.33034
1992,17-29 y.,1st Quintile,Less important,0.22379,101,502,0.18729,0.26028
1992,17-29 y.,1st Quintile,Unimportant,0.09632,38,502,0.07049,0.12216
1992,17-29 y.,2nd Quintile,Very important,0.40389,238,562,0.36329,0.44449
1992,17-29 y.,2nd Quintile,Important,0.29900,175,562,0.26112,0.33689
1992,17-29 y.,2nd Quintile,Less important,0.21894,110,562,0.18472,0.25316
1992,17-29 y.,2nd Quintile,Unimportant,0.07816,39,562,0.05595,0.10038
1992,17-29 y.,3rd Quintile,Very important,0.28967,169,551,0.25176,0.32758
1992,17-29 y.,3rd Quintile,Important,0.38792,206,551,0.34719,0.42864
1992,17-29 y.,3rd Quintile,Less important,0.25310,138,551,0.21676,0.28943
1992,17-29 y.,3rd Quintile,Unimportant,0.06932,38,551,0.04809,0.09054
1992,17-29 y.,4th Quintile,Very important,0.30671,185,555,0.26831,0.34511
1992,17-29 y.,4th Quintile,Important,0.31339,177,555,0.27476,0.35202
1992,17-29 y.,4th Quintile,Less important,0.28409,142,555,0.24654,0.32165
1992,17-29 y.,4th Quintile,Unimportant,0.09581,51,555,0.07130,0.12032
1992,17-29 y.,5th Quintile,Very important,0.25866,140,509,0.22058,0.29674
1992,17-29 y.,5th Quintile,Important,0.35777,185,509,0.31608,0.39945
1992,17-29 y.,5th Quintile,Less important,0.27983,138,509,0.24080,0.31887
1992,17-29 y.,5th Quintile,Unimportant,0.10373,46,509,0.07722,0.13025
1992,30-45 y.,1st Quintile,Very important,0.57968,458,676,0.54244,0.61692
1992,30-45 y.,1st Quintile,Important,0.31276,186,676,0.27779,0.34774
1992,30-45 y.,1st Quintile,Less important,0.07114,32,676,0.05175,0.09053
1992,30-45 y.,2nd Quintile,Very important,0.63473,601,857,0.60247,0.66699
1992,30-45 y.,2nd Quintile,Important,0.27182,216,857,0.24202,0.30162
1992,30-45 y.,2nd Quintile,Less important,0.06873,40,857,0.05179,0.08568
1992,30-45 y.,3rd Quintile,Very important,0.58647,450,695,0.54983,0.62311
1992,30-45 y.,3rd Quintile,Important,0.29834,198,695,0.26430,0.33238
1992,30-45 y.,3rd Quintile,Less important,0.08987,47,695,0.06859,0.11115
1992,30-45 y.,4th Quintile,Very important,0.46850,331,609,0.42884,0.50817
1992,30-45 y.,4th Quintile,Important,0.31445,196,609,0.27754,0.35136
1992,30-45 y.,4th Quintile,Less important,0.16583,82,609,0.13627,0.19540
1992,30-45 y.,5th Quintile,Very important,0.39094,287,688,0.35445,0.42743
1992,30-45 y.,5th Quintile,Important,0.28374,195,688,0.25002,0.31745
1992,30-45 y.,5th Quintile,Less important,0.24009,149,688,0.20815,0.27204
1992,30-45 y.,5th Quintile,Unimportant,0.08523,57,688,0.06435,0.10611
1992,46-65 y.,1st Quintile,Very important,0.44201,268,560,0.40084,0.48318
1992,46-65 y.,1st Quintile,Important,0.35259,194,560,0.31298,0.39219
1992,46-65 y.,1st Quintile,Less important,0.10292,50,560,0.07773,0.12811
1992,46-65 y.,1st Quintile,Unimportant,0.10248,48,560,0.07734,0.12762
1992,46-65 y.,2nd Quintile,Very important,0.40999,247,537,0.36835,0.45162
1992,46-65 y.,2nd Quintile,Important,0.40632,207,537,0.36474,0.44790
1992,46-65 y.,2nd Quintile,Less important,0.09123,43,537,0.06686,0.11561
1992,46-65 y.,2nd Quintile,Unimportant,0.09246,40,537,0.06794,0.11699
1992,46-65 y.,3rd Quintile,Very important,0.44069,304,615,0.40142,0.47996
1992,46-65 y.,3rd Quintile,Important,0.41486,242,615,0.37589,0.45383
1992,46-65 y.,3rd Quintile,Less important,0.07422,38,615,0.05349,0.09496
1992,46-65 y.,3rd Quintile,Unimportant,0.07023,31,615,0.05002,0.09044
1992,46-65 y.,4th Quintile,Very important,0.47982,349,664,0.44179,0.51785
1992,46-65 y.,4th Quintile,Important,0.40045,265,664,0.36315,0.43775
1992,46-65 y.,4th Quintile,Less important,0.08876,50,664,0.06711,0.11040
1992,46-65 y.,5th Quintile,Very important,0.41025,347,802,0.37618,0.44431
1992,46-65 y.,5th Quintile,Important,0.42108,327,802,0.38689,0.45527
1992,46-65 y.,5th Quintile,Less important,0.11019,90,802,0.08851,0.13188
1992,46-65 y.,5th Quintile,Unimportant,0.05848,38,802,0.04223,0.07473
1992,66 and older,1st Quintile,Very important,0.34343,164,472,0.30054,0.38631
1992,66 and older,1st Quintile,Important,0.43285,193,472,0.38810,0.47759
1992,66 and older,1st Quintile,Less important,0.06383,34,472,0.04176,0.08591
1992,66 and older,1st Quintile,Unimportant,0.15989,81,472,0.12679,0.19299
1992,66 and older,2nd Quintile,Very important,0.31449,96,266,0.25858,0.37039
1992,66 and older,2nd Quintile,Important,0.45250,131,266,0.39257,0.51243
1992,66 and older,2nd Quintile,Unimportant,0.15237,39,266,0.10910,0.19564
1992,66 and older,3rd Quintile,Very important,0.28653,66,162,0.21669,0.35637
1992,66 and older,3rd Quintile,Important,0.47320,96,162,0.39608,0.55032
1992,66 and older,4th Quintile,Very important,0.34782,77,170,0.27601,0.41963
1992,66 and older,4th Quintile,Important,0.45058,93,170,0.37557,0.52560
1992,66 and older,5th Quintile,Very important,0.38181,74,147,0.30300,0.46061
1992,66 and older,5th Quintile,Important,0.37581,73,147,0.29725,0.45438
1995,17-29 y.,1st Quintile,Very important,0.34501,200,518,0.30404,0.38599
1995,17-29 y.,1st Quintile,Important,0.29965,160,518,0.26016,0.33914
1995,17-29 y.,1st Quintile,Less important,0.23865,111,518,0.20190,0.27539
1995,17-29 y.,1st Quintile,Unimportant,0.11669,47,518,0.08902,0.14437
1995,17-29 y.,2nd Quintile,Very important,0.35883,177,479,0.31583,0.40183
1995,17-29 y.,2nd Quintile,Important,0.36049,155,479,0.31745,0.40354
1995,17-29 y.,2nd Quintile,Less important,0.22271,111,479,0.18541,0.26001
1995,17-29 y.,2nd Quintile,Unimportant,0.05797,36,479,0.03702,0.07892
1995,17-29 y.,3rd Quintile,Very important,0.32021,197,579,0.28218,0.35825
1995,17-29 y.,3rd Quintile,Important,0.36390,211,579,0.32467,0.40312
1995,17-29 y.,3rd Quintile,Less important,0.25893,138,579,0.22322,0.29464
1995,17-29 y.,3rd Quintile,Unimportant,0.05696,33,579,0.03807,0.07586
1995,17-29 y.,4th Quintile,Very important,0.26886,174,578,0.23268,0.30504
1995,17-29 y.,4th Quintile,Important,0.33386,191,578,0.29538,0.37234
1995,17-29 y.,4th Quintile,Less important,0.32408,170,578,0.28589,0.36227
1995,17-29 y.,4th Quintile,Unimportant,0.07320,43,578,0.05195,0.09445
1995,17-29 y.,5th Quintile,Very important,0.21988,106,440,0.18114,0.25863
1995,17-29 y.,5th Quintile,Important,0.39709,176,440,0.35132,0.44286
1995,17-29 y.,5th Quintile,Less important,0.29127,123,440,0.24877,0.33378
1995,17-29 y.,5th Quintile,Unimportant,0.09175,35,440,0.06474,0.11875
1995,30-45 y.,1st Quintile,Very important,0.60411,431,656,0.56666,0.64156
1995,30-45 y.,1st Quintile,Important,0.28270,185,656,0.24821,0.31719
1995,30-45 y.,1st Quintile,Less important,0.07550,40,656,0.05527,0.09574
1995,30-45 y.,2nd Quintile,Very important,0.60939,549,835,0.57628,0.64250
1995,30-45 y.,2nd Quintile,Important,0.28478,244,835,0.25415,0.31541
1995,30-45 y.,2nd Quintile,Less important,0.07159,42,835,0.05409,0.08909
1995,30-45 y.,3rd Quintile,Very important,0.56963,516,813,0.53557,0.60369
1995,30-45 y.,3rd Quintile,Important,0.31831,247,813,0.28627,0.35035
1995,30-45 y.,3rd Quintile,Less important,0.09495,50,813,0.07478,0.11511
1995,30-45 y.,4th Quintile,Very important,0.49646,423,768,0.46108,0.53185
1995,30-45 y.,4th Quintile,Important,0.29225,215,768,0.26006,0.32444
1995,30-45 y.,4th Quintile,Less important,0.13476,93,768,0.11060,0.15893
1995,30-45 y.,4th Quintile,Unimportant,0.07652,37,768,0.05771,0.09534
1995,30-45 y.,5th Quintile,Very important,0.36408,298,739,0.32936,0.39879
1995,30-45 y.,5th Quintile,Important,0.27324,211,739,0.24108,0.30539
1995,30-45 y.,5th Quintile,Less important,0.26794,174,739,0.23598,0.29989
1995,30-45 y.,5th Quintile,Unimportant,0.09475,56,739,0.07362,0.11588
1995,46-65 y.,1st Quintile,Very important,0.41048,183,382,0.36108,0.45987
1995,46-65 y.,1st Quintile,Important,0.39212,159,382,0.34310,0.44115
1995,46-65 y.,1st Quintile,Unimportant,0.11229,40,382,0.08059,0.14400
1995,46-65 y.,2nd Quintile,Very important,0.42964,267,508,0.38655,0.47273
1995,46-65 y.,2nd Quintile,Important,0.43085,241,508,0.38775,0.47396
1995,46-65 y.,3rd Quintile,Very important,0.49029,328,586,0.44978,0.53080
1995,46-65 y.,3rd Quintile,Important,0.35906,212,586,0.32018,0.39793
1995,46-65 y.,3rd Quintile,Less important,0.09974,46,586,0.07546,0.12402
1995,46-65 y.,4th Quintile,Very important,0.46106,358,749,0.42534,0.49678
1995,46-65 y.,4th Quintile,Important,0.40928,310,749,0.37404,0.44452
1995,46-65 y.,4th Quintile,Less important,0.07725,50,749,0.05812,0.09639
1995,46-65 y.,4th Quintile,Unimportant,0.05241,31,749,0.03644,0.06838
1995,46-65 y.,5th Quintile,Very important,0.45772,434,874,0.42468,0.49077
1995,46-65 y.,5th Quintile,Important,0.36240,308,874,0.33052,0.39429
1995,46-65 y.,5th Quintile,Less important,0.10536,84,874,0.08500,0.12573
1995,46-65 y.,5th Quintile,Unimportant,0.07451,48,874,0.05709,0.09193
1995,66 and older,1st Quintile,Very important,0.36153,92,198,0.29444,0.42862
1995,66 and older,1st Quintile,Important,0.41943,106,198,0.35052,0.48834
1995,66 and older,2nd Quintile,Very important,0.39710,156,366,0.34691,0.44730
1995,66 and older,2nd Quintile,Important,0.41988,166,366,0.36925,0.47051
1995,66 and older,2nd Quintile,Unimportant,0.12129,44,366,0.08779,0.15478
1995,66 and older,3rd Quintile,Very important,0.39933,129,266,0.34036,0.45830
1995,66 and older,3rd Quintile,Important,0.43388,137,266,0.37421,0.49355
1995,66 and older,4th Quintile,Very important,0.49396,125,211,0.42634,0.56158
1995,66 and older,4th Quintile,Important,0.33966,86,211,0.27560,0.40371
1995,66 and older,5th Quintile,Very important,0.40759,89,168,0.33306,0.48212
1995,66 and older,5th Quintile,Important,0.40761,79,168,0.33308,0.48214
2004,17-29 y.,1st Quintile,Very important,0.30068,286,884,0.27043,0.33093
2004,17-29 y.,1st Quintile,Important,0.35234,301,884,0.32083,0.38385
2004,17-29 y.,1st Quintile,Less important,0.24347,215,884,0.21516,0.27178
2004,17-29 y.,1st Quintile,Unimportant,0.10351,82,884,0.08341,0.12360
2004,17-29 y.,2nd Quintile,Very important,0.29302,218,720,0.25975,0.32629
2004,17-29 y.,2nd Quintile,Important,0.38709,269,720,0.35148,0.42269
2004,17-29 y.,2nd Quintile,Less important,0.23080,174,720,0.20000,0.26160
2004,17-29 y.,2nd Quintile,Unimportant,0.08909,59,720,0.06827,0.10992
2004,17-29 y.,3rd Quintile,Very important,0.25269,195,737,0.22129,0.28408
2004,17-29 y.,3rd Quintile,Important,0.36216,268,737,0.32744,0.39688
2004,17-29 y.,3rd Quintile,Less important,0.29348,218,737,0.26058,0.32638
2004,17-29 y.,3rd Quintile,Unimportant,0.09168,56,737,0.07083,0.11252
2004,17-29 y.,4th Quintile,Very important,0.25214,175,709,0.22016,0.28413
2004,17-29 y.,4th Quintile,Important,0.33000,250,709,0.29536,0.36463
2004,17-29 y.,4th Quintile,Less important,0.32399,221,709,0.28951,0.35846
2004,17-29 y.,4th Quintile,Unimportant,0.09387,63,709,0.07239,0.11536
2004,17-29 y.,5th Quintile,Very important,0.18093,170,829,0.15470,0.20715
2004,17-29 y.,5th Quintile,Important,0.35758,305,829,0.32494,0.39023
2004,17-29 y.,5th Quintile,Less important,0.34813,258,829,0.31568,0.38058
2004,17-29 y.,5th Quintile,Unimportant,0.11336,96,829,0.09176,0.13495
2004,30-45 y.,1st Quintile,Very important,0.52915,515,926,0.49698,0.56131
2004,30-45 y.,1st Quintile,Important,0.29659,288,926,0.26715,0.32602
2004,30-45 y.,1st Quintile,Less important,0.11571,85,926,0.09510,0.13633
2004,30-45 y.,1st Quintile,Unimportant,0.05855,38,926,0.04342,0.07368
2004,30-45 y.,2nd Quintile,Very important,0.57329,701,1173,0.54497,0.60160
2004,30-45 y.,2nd Quintile,Important,0.30810,344,1173,0.28167,0.33453
2004,30-45 y.,2nd Quintile,Less important,0.08289,92,1173,0.06711,0.09868
2004,30-45 y.,2nd Quintile,Unimportant,0.03572,36,1173,0.02509,0.04635
2004,30-45 y.,3rd Quintile,Very important,0.54272,720,1236,0.51494,0.57051
2004,30-45 y.,3rd Quintile,Important,0.29924,349,1236,0.27370,0.32478
2004,30-45 y.,3rd Quintile,Less important,0.10353,118,1236,0.08654,0.12053
2004,30-45 y.,3rd Quintile,Unimportant,0.05451,49,1236,0.04185,0.06717
2004,30-45 y.,4th Quintile,Very important,0.49388,786,1428,0.46794,0.51982
2004,30-45 y.,4th Quintile,Important,0.29263,403,1428,0.26902,0.31624
2004,30-45 y.,4th Quintile,Less important,0.16739,193,1428,0.14802,0.18677
2004,30-45 y.,4th Quintile,Unimportant,0.04610,46,1428,0.03522,0.05698
2004,30-45 y.,5th Quintile,Very important,0.36657,743,1705,0.34369,0.38945
2004,30-45 y.,5th Quintile,Important,0.30832,513,1705,0.28639,0.33025
2004,30-45 y.,5th Quintile,Less important,0.21644,314,1705,0.19689,0.23600
2004,30-45 y.,5th Quintile,Unimportant,0.10867,135,1705,0.09389,0.12344
2004,46-65 y.,1st Quintile,Very important,0.42994,363,810,0.39582,0.46405
2004,46-65 y.,1st Quintile,Important,0.38682,320,810,0.35325,0.42038
2004,46-65 y.,1st Quintile,Less important,0.08936,69,810,0.06970,0.10901
2004,46-65 y.,1st Quintile,Unimportant,0.09389,58,810,0.07379,0.11399
2004,46-65 y.,2nd Quintile,Very important,0.41567,433,959,0.38446,0.44687
2004,46-65 y.,2nd Quintile,Important,0.38867,372,959,0.35780,0.41953
2004,46-65 y.,2nd Quintile,Less important,0.10971,93,959,0.08992,0.12950
2004,46-65 y.,2nd Quintile,Unimportant,0.08596,61,959,0.06821,0.10371
2004,46-65 y.,3rd Quintile,Very important,0.42864,559,1160,0.40015,0.45713
2004,46-65 y.,3rd Quintile,Important,0.42197,461,1160,0.39354,0.45041
2004,46-65 y.,3rd Quintile,Less important,0.09363,93,1160,0.07686,0.11040
2004,46-65 y.,3rd Quintile,Unimportant,0.05576,47,1160,0.04255,0.06897
2004,46-65 y.,4th Quintile,Very important,0.44885,705,1448,0.42322,0.47448
2004,46-65 y.,4th Quintile,Important,0.38010,561,1448,0.35508,0.40511
2004,46-65 y.,4th Quintile,Less important,0.10967,118,1448,0.09357,0.12577
2004,46-65 y.,4th Quintile,Unimportant,0.06139,64,1448,0.04902,0.07375
2004,46-65 y.,5th Quintile,Very important,0.41347,1388,2843,0.39537,0.43158
2004,46-65 y.,5th Quintile,Important,0.34935,956,2843,0.33182,0.36688
2004,46-65 y.,5th Quintile,Less important,0.15056,332,2843,0.13741,0.16371
2004,46-65 y.,5th Quintile,Unimportant,0.08662,167,2843,0.07628,0.09696
