year,bula_h,quintil_oecd_hh,pet_other,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Brandenburg,4th Quintile,No,0.87243,43,43,0.77154,0.97333
1996,Mecklenburg-Western Pomerania,1st Quintile,No,0.92530,50,50,0.85169,0.99891
1996,Mecklenburg-Western Pomerania,2nd Quintile,No,0.86633,41,41,0.76087,0.97179
1996,Mecklenburg-Western Pomerania,3rd Quintile,No,0.87691,40,40,0.77380,0.98002
1996,Saxony,1st Quintile,No,0.91862,122,122,0.86990,0.96733
1996,Saxony,2nd Quintile,No,0.89808,135,135,0.84685,0.94930
1996,Saxony,3rd Quintile,No,0.86935,113,113,0.80693,0.93176
1996,Saxony,4th Quintile,No,0.83506,72,72,0.74874,0.92139
1996,Saxony,5th Quintile,No,0.98311,40,40,0.94267,1.02355
1996,Saxony-Anhalt,1st Quintile,No,0.91307,66,66,0.84458,0.98156
1996,Saxony-Anhalt,2nd Quintile,No,0.92434,81,81,0.86638,0.98229
1996,Saxony-Anhalt,3rd Quintile,No,0.88491,74,74,0.81170,0.95812
1996,Saxony-Anhalt,4th Quintile,No,0.88291,50,50,0.79288,0.97294
1996,Thuringa,1st Quintile,No,0.93268,74,74,0.87520,0.99016
1996,Thuringa,2nd Quintile,No,0.92598,87,87,0.87064,0.98131
1996,Thuringa,3rd Quintile,No,0.82319,70,70,0.73318,0.91321
1996,Thuringa,4th Quintile,No,0.78764,34,34,0.64810,0.92718
2001,Schleswig-Holstein,1st Quintile,No,0.91235,52,52,0.83474,0.98996
2001,Schleswig-Holstein,2nd Quintile,No,0.95184,67,67,0.90019,1.00350
2001,Schleswig-Holstein,3rd Quintile,No,0.94222,63,63,0.88414,1.00030
2001,Schleswig-Holstein,4th Quintile,No,0.93477,72,72,0.87733,0.99221
2001,Schleswig-Holstein,5th Quintile,No,0.94219,82,82,0.89136,0.99302
2001,Hamburg,1st Quintile,No,0.93031,36,36,0.84596,1.01467
2001,Hamburg,2nd Quintile,No,0.94104,32,32,0.85813,1.02396
2001,Hamburg,5th Quintile,No,0.97977,48,48,0.93951,1.02002
2001,Lower Saxony,1st Quintile,No,0.90134,154,154,0.85408,0.94859
2001,Lower Saxony,2nd Quintile,No,0.87158,150,150,0.81786,0.92530
2001,Lower Saxony,3rd Quintile,No,0.89203,189,189,0.84767,0.93639
2001,Lower Saxony,4th Quintile,No,0.87370,191,191,0.82647,0.92094
2001,Lower Saxony,5th Quintile,No,0.94491,180,180,0.91149,0.97833
2001,North Rhine-Westphalia,1st Quintile,No,0.94907,437,437,0.92843,0.96971
2001,North Rhine-Westphalia,2nd Quintile,Yes,0.07225,38,464,0.04867,0.09584
2001,North Rhine-Westphalia,2nd Quintile,No,0.92775,426,464,0.90416,0.95133
2001,North Rhine-Westphalia,3rd Quintile,Yes,0.06465,37,500,0.04307,0.08623
2001,North Rhine-Westphalia,3rd Quintile,No,0.93535,463,500,0.91377,0.95693
2001,North Rhine-Westphalia,4th Quintile,Yes,0.06392,33,515,0.04278,0.08507
2001,North Rhine-Westphalia,4th Quintile,No,0.93608,482,515,0.91493,0.95722
2001,North Rhine-Westphalia,5th Quintile,No,0.95462,518,518,0.93667,0.97256
2001,Hesse,1st Quintile,No,0.95619,124,124,0.92001,0.99236
2001,Hesse,2nd Quintile,No,0.88898,131,131,0.83497,0.94298
2001,Hesse,3rd Quintile,No,0.92585,141,141,0.88245,0.96925
2001,Hesse,4th Quintile,No,0.94302,144,144,0.90503,0.98101
2001,Hesse,5th Quintile,No,0.96663,175,175,0.93994,0.99332
2001,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.90492,122,122,0.85265,0.95718
2001,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.82128,133,133,0.75592,0.88664
2001,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.91147,122,122,0.86085,0.96208
2001,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.93898,159,159,0.90165,0.97630
2001,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.98273,117,117,0.95903,1.00644
2001,Baden-Wuerttemberg,1st Quintile,No,0.95782,210,210,0.93057,0.98507
2001,Baden-Wuerttemberg,2nd Quintile,No,0.92236,229,229,0.88762,0.95709
2001,Baden-Wuerttemberg,3rd Quintile,No,0.95305,262,262,0.92738,0.97871
2001,Baden-Wuerttemberg,4th Quintile,No,0.92450,279,279,0.89345,0.95556
2001,Baden-Wuerttemberg,5th Quintile,No,0.93177,274,274,0.90186,0.96168
2001,Bavaria,1st Quintile,No,0.89689,218,218,0.85642,0.93735
2001,Bavaria,2nd Quintile,Yes,0.09010,36,310,0.05817,0.12202
2001,Bavaria,2nd Quintile,No,0.90990,274,310,0.87798,0.94183
2001,Bavaria,3rd Quintile,No,0.90760,286,286,0.87397,0.94122
2001,Bavaria,4th Quintile,No,0.94028,340,340,0.91505,0.96550
2001,Bavaria,5th Quintile,No,0.95968,355,355,0.93918,0.98017
2001,Berlin,1st Quintile,No,0.97271,119,119,0.94331,1.00211
2001,Berlin,2nd Quintile,No,0.89749,76,76,0.82884,0.96614
2001,Berlin,3rd Quintile,No,0.94815,80,80,0.89925,0.99704
2001,Berlin,4th Quintile,No,0.94697,92,92,0.90092,0.99301
2001,Berlin,5th Quintile,No,0.94140,79,79,0.88928,0.99353
2001,Brandenburg,1st Quintile,No,0.89699,99,99,0.83680,0.95717
2001,Brandenburg,2nd Quintile,No,0.83518,112,112,0.76616,0.90421
2001,Brandenburg,3rd Quintile,No,0.88026,104,104,0.81757,0.94296
2001,Brandenburg,4th Quintile,No,0.88713,73,73,0.81403,0.96022
2001,Brandenburg,5th Quintile,No,0.83174,45,45,0.72120,0.94228
2001,Mecklenburg-Western Pomerania,1st Quintile,No,0.87626,68,68,0.79741,0.95511
2001,Mecklenburg-Western Pomerania,2nd Quintile,No,0.83340,68,68,0.74418,0.92263
2001,Mecklenburg-Western Pomerania,3rd Quintile,No,0.91251,50,50,0.83340,0.99162
2001,Mecklenburg-Western Pomerania,5th Quintile,No,0.97629,31,31,0.92184,1.03073
2001,Saxony,1st Quintile,No,0.92391,181,181,0.88517,0.96264
2001,Saxony,2nd Quintile,Yes,0.12398,35,256,0.08353,0.16443
2001,Saxony,2nd Quintile,No,0.87602,221,256,0.83557,0.91647
2001,Saxony,3rd Quintile,No,0.89495,177,177,0.84965,0.94025
2001,Saxony,4th Quintile,No,0.89915,111,111,0.84288,0.95543
2001,Saxony,5th Quintile,No,0.88692,63,63,0.80809,0.96575
2001,Saxony-Anhalt,1st Quintile,No,0.87140,96,96,0.80408,0.93872
2001,Saxony-Anhalt,2nd Quintile,No,0.85685,117,117,0.79312,0.92058
2001,Saxony-Anhalt,3rd Quintile,No,0.84845,100,100,0.77781,0.91909
2001,Saxony-Anhalt,4th Quintile,No,0.88321,78,78,0.81147,0.95495
2001,Saxony-Anhalt,5th Quintile,No,0.92825,39,39,0.84619,1.01031
2001,Thuringa,1st Quintile,No,0.87548,99,99,0.81011,0.94085
2001,Thuringa,2nd Quintile,No,0.86028,106,106,0.79396,0.92659
2001,Thuringa,3rd Quintile,No,0.91637,116,116,0.86577,0.96696
2001,Thuringa,4th Quintile,No,0.90199,74,74,0.83378,0.97019
2006,Schleswig-Holstein,1st Quintile,No,0.89162,57,57,0.81021,0.97304
2006,Schleswig-Holstein,2nd Quintile,No,0.94327,58,58,0.88321,1.00332
2006,Schleswig-Holstein,3rd Quintile,No,0.95370,66,66,0.90262,1.00479
2006,Schleswig-Holstein,4th Quintile,No,0.94744,80,80,0.89823,0.99665
2006,Schleswig-Holstein,5th Quintile,No,0.95188,99,99,0.90951,0.99426
2006,Hamburg,1st Quintile,No,0.96069,39,39,0.89891,1.02248
2006,Hamburg,5th Quintile,No,0.96706,55,55,0.91946,1.01466
2006,Lower Saxony,1st Quintile,No,0.86606,130,130,0.80728,0.92483
2006,Lower Saxony,2nd Quintile,No,0.87634,165,165,0.82596,0.92672
2006,Lower Saxony,3rd Quintile,No,0.85089,172,172,0.79750,0.90428
2006,Lower Saxony,4th Quintile,No,0.91089,214,214,0.87263,0.94915
2006,Lower Saxony,5th Quintile,No,0.90871,261,261,0.87369,0.94372
2006,North Rhine-Westphalia,1st Quintile,Yes,0.06156,35,438,0.03903,0.08410
2006,North Rhine-Westphalia,1st Quintile,No,0.93844,403,438,0.91590,0.96097
2006,North Rhine-Westphalia,2nd Quintile,No,0.94905,384,384,0.92703,0.97107
2006,North Rhine-Westphalia,3rd Quintile,Yes,0.09626,45,442,0.06873,0.12379
2006,North Rhine-Westphalia,3rd Quintile,No,0.90374,397,442,0.87621,0.93127
2006,North Rhine-Westphalia,4th Quintile,Yes,0.07496,49,526,0.05244,0.09749
2006,North Rhine-Westphalia,4th Quintile,No,0.92504,477,526,0.90251,0.94756
2006,North Rhine-Westphalia,5th Quintile,Yes,0.05403,39,720,0.03751,0.07056
2006,North Rhine-Westphalia,5th Quintile,No,0.94597,681,720,0.92944,0.96249
2006,Hesse,1st Quintile,No,0.95071,114,114,0.91080,0.99062
2006,Hesse,2nd Quintile,No,0.94935,110,110,0.90818,0.99051
2006,Hesse,3rd Quintile,No,0.88306,138,138,0.82925,0.93687
2006,Hesse,4th Quintile,No,0.92897,148,148,0.88744,0.97049
2006,Hesse,5th Quintile,No,0.93862,260,260,0.90939,0.96785
2006,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.91770,119,119,0.86811,0.96728
2006,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.86893,114,114,0.80671,0.93116
2006,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.92368,120,120,0.87598,0.97139
2006,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.87908,130,130,0.82282,0.93535
2006,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.94742,164,164,0.91315,0.98168
2006,Baden-Wuerttemberg,1st Quintile,No,0.94612,168,168,0.91188,0.98036
2006,Baden-Wuerttemberg,2nd Quintile,No,0.90652,200,200,0.86607,0.94696
2006,Baden-Wuerttemberg,3rd Quintile,No,0.92757,258,258,0.89588,0.95926
2006,Baden-Wuerttemberg,4th Quintile,Yes,0.07585,34,326,0.04707,0.10464
2006,Baden-Wuerttemberg,4th Quintile,No,0.92415,292,326,0.89536,0.95293
2006,Baden-Wuerttemberg,5th Quintile,No,0.95383,437,437,0.93413,0.97353
2006,Bavaria,1st Quintile,No,0.94039,210,210,0.90829,0.97249
2006,Bavaria,2nd Quintile,No,0.92706,235,235,0.89375,0.96038
2006,Bavaria,3rd Quintile,Yes,0.10543,39,344,0.07293,0.13793
2006,Bavaria,3rd Quintile,No,0.89457,305,344,0.86207,0.92707
2006,Bavaria,4th Quintile,Yes,0.09238,41,378,0.06315,0.12161
2006,Bavaria,4th Quintile,No,0.90762,337,378,0.87839,0.93685
2006,Bavaria,5th Quintile,Yes,0.05670,39,520,0.03681,0.07660
2006,Bavaria,5th Quintile,No,0.94330,481,520,0.92340,0.96319
2006,Berlin,1st Quintile,No,0.88972,104,104,0.82922,0.95021
2006,Berlin,2nd Quintile,No,0.90938,74,74,0.84352,0.97523
2006,Berlin,3rd Quintile,No,0.96883,73,73,0.92869,1.00897
2006,Berlin,4th Quintile,No,0.93872,89,89,0.88861,0.98883
2006,Berlin,5th Quintile,No,0.97977,108,108,0.95309,1.00644
2006,Brandenburg,1st Quintile,No,0.86481,95,95,0.79568,0.93393
2006,Brandenburg,2nd Quintile,No,0.84815,121,121,0.78394,0.91236
2006,Brandenburg,3rd Quintile,No,0.90397,109,109,0.84840,0.95954
2006,Brandenburg,4th Quintile,No,0.85092,77,77,0.77084,0.93099
2006,Brandenburg,5th Quintile,No,0.95720,62,62,0.90641,1.00799
2006,Mecklenburg-Western Pomerania,1st Quintile,No,0.90269,65,65,0.83008,0.97530
2006,Mecklenburg-Western Pomerania,2nd Quintile,No,0.92023,74,74,0.85808,0.98238
2006,Mecklenburg-Western Pomerania,3rd Quintile,No,0.87523,45,45,0.77758,0.97287
2006,Mecklenburg-Western Pomerania,4th Quintile,No,0.95135,48,48,0.88985,1.01286
2006,Mecklenburg-Western Pomerania,5th Quintile,No,0.94966,41,41,0.88189,1.01742
2006,Saxony,1st Quintile,No,0.91288,180,180,0.87156,0.95419
2006,Saxony,2nd Quintile,No,0.93693,185,185,0.90181,0.97206
2006,Saxony,3rd Quintile,No,0.90368,202,202,0.86289,0.94446
2006,Saxony,4th Quintile,No,0.91706,133,133,0.87002,0.96411
2006,Saxony,5th Quintile,No,0.96301,89,89,0.92358,1.00245
2006,Saxony-Anhalt,1st Quintile,No,0.89517,98,98,0.83421,0.95614
2006,Saxony-Anhalt,2nd Quintile,No,0.84275,93,93,0.76837,0.91714
2006,Saxony-Anhalt,3rd Quintile,No,0.88261,116,116,0.82377,0.94144
2006,Saxony-Anhalt,4th Quintile,No,0.86065,63,63,0.77444,0.94685
2006,Saxony-Anhalt,5th Quintile,No,0.92302,55,55,0.85192,0.99412
2006,Thuringa,1st Quintile,No,0.88035,95,95,0.81474,0.94596
2006,Thuringa,2nd Quintile,No,0.86704,119,119,0.80577,0.92830
2006,Thuringa,3rd Quintile,No,0.83132,92,92,0.75437,0.90826
2006,Thuringa,4th Quintile,No,0.92582,91,91,0.87168,0.97996
2006,Thuringa,5th Quintile,No,0.84252,41,41,0.72963,0.95540
2011,Schleswig-Holstein,1st Quintile,No,0.95574,85,85,0.91176,0.99973
2011,Schleswig-Holstein,2nd Quintile,No,0.92455,70,70,0.86224,0.98687
2011,Schleswig-Holstein,3rd Quintile,No,0.91010,71,71,0.84309,0.97711
2011,Schleswig-Holstein,4th Quintile,No,0.90672,69,69,0.83760,0.97585
2011,Schleswig-Holstein,5th Quintile,No,0.92197,74,74,0.86044,0.98350
2011,Hamburg,2nd Quintile,No,0.99214,38,38,0.96368,1.02060
2011,Hamburg,3rd Quintile,No,0.93604,34,34,0.85255,1.01952
2011,Hamburg,5th Quintile,No,0.99270,56,56,0.97019,1.01520
2011,Lower Saxony,1st Quintile,No,0.94065,165,165,0.90449,0.97681
2011,Lower Saxony,2nd Quintile,No,0.91629,162,162,0.87351,0.95907
2011,Lower Saxony,3rd Quintile,No,0.89801,190,190,0.85487,0.94116
2011,Lower Saxony,4th Quintile,No,0.94055,221,221,0.90931,0.97180
2011,Lower Saxony,5th Quintile,No,0.91487,258,258,0.88075,0.94899
2011,North Rhine-Westphalia,1st Quintile,No,0.95745,405,405,0.93777,0.97713
2011,North Rhine-Westphalia,2nd Quintile,No,0.94136,355,355,0.91688,0.96583
2011,North Rhine-Westphalia,3rd Quintile,Yes,0.05521,37,425,0.03347,0.07695
2011,North Rhine-Westphalia,3rd Quintile,No,0.94479,388,425,0.92305,0.96653
2011,North Rhine-Westphalia,4th Quintile,Yes,0.05300,42,493,0.03320,0.07279
2011,North Rhine-Westphalia,4th Quintile,No,0.94700,451,493,0.92721,0.96680
2011,North Rhine-Westphalia,5th Quintile,Yes,0.04993,38,619,0.03275,0.06710
2011,North Rhine-Westphalia,5th Quintile,No,0.95007,581,619,0.93290,0.96725
2011,Hesse,1st Quintile,No,0.96214,116,116,0.92726,0.99702
2011,Hesse,2nd Quintile,No,0.93292,114,114,0.88679,0.97904
2011,Hesse,3rd Quintile,No,0.90733,138,138,0.85877,0.95588
2011,Hesse,4th Quintile,No,0.93696,156,156,0.89870,0.97522
2011,Hesse,5th Quintile,No,0.94049,239,239,0.91043,0.97055
2011,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.94676,130,130,0.90802,0.98551
2011,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.94956,123,123,0.91072,0.98839
2011,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.92999,126,126,0.88526,0.97472
2011,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.92442,136,136,0.87984,0.96901
2011,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.97190,142,142,0.94463,0.99918
2011,Baden-Wuerttemberg,1st Quintile,No,0.96229,174,174,0.93390,0.99067
2011,Baden-Wuerttemberg,2nd Quintile,No,0.93724,201,201,0.90363,0.97085
2011,Baden-Wuerttemberg,3rd Quintile,No,0.94706,248,248,0.91913,0.97498
2011,Baden-Wuerttemberg,4th Quintile,Yes,0.09817,40,332,0.06612,0.13023
2011,Baden-Wuerttemberg,4th Quintile,No,0.90183,292,332,0.86977,0.93388
2011,Baden-Wuerttemberg,5th Quintile,No,0.95314,379,379,0.93184,0.97445
2011,Bavaria,1st Quintile,No,0.97897,261,261,0.96153,0.99641
2011,Bavaria,2nd Quintile,No,0.96647,267,267,0.94484,0.98810
2011,Bavaria,3rd Quintile,Yes,0.06847,34,348,0.04190,0.09504
2011,Bavaria,3rd Quintile,No,0.93153,314,348,0.90496,0.95810
2011,Bavaria,4th Quintile,Yes,0.06286,42,412,0.03940,0.08633
2011,Bavaria,4th Quintile,No,0.93714,370,412,0.91367,0.96060
2011,Bavaria,5th Quintile,Yes,0.06280,39,518,0.04188,0.08371
2011,Bavaria,5th Quintile,No,0.93720,479,518,0.91629,0.95812
2011,Berlin,1st Quintile,No,0.93722,99,99,0.88919,0.98524
2011,Berlin,2nd Quintile,No,0.96159,79,79,0.91895,1.00424
2011,Berlin,3rd Quintile,No,0.90434,96,96,0.84520,0.96349
2011,Berlin,4th Quintile,No,0.98201,102,102,0.95608,1.00793
2011,Berlin,5th Quintile,No,0.97666,104,104,0.94751,1.00582
2011,Brandenburg,1st Quintile,No,0.92528,112,112,0.87637,0.97420
2011,Brandenburg,2nd Quintile,No,0.87057,109,109,0.80726,0.93388
2011,Brandenburg,3rd Quintile,No,0.91988,105,105,0.86771,0.97206
2011,Brandenburg,4th Quintile,No,0.94874,78,78,0.89948,0.99800
2011,Brandenburg,5th Quintile,No,0.94898,62,62,0.89376,1.00420
2011,Mecklenburg-Western Pomerania,1st Quintile,No,0.83425,78,78,0.75119,0.91731
2011,Mecklenburg-Western Pomerania,2nd Quintile,No,0.94489,71,71,0.89144,0.99835
2011,Mecklenburg-Western Pomerania,3rd Quintile,No,0.91423,50,50,0.83582,0.99263
2011,Mecklenburg-Western Pomerania,5th Quintile,No,0.95945,36,36,0.89410,1.02480
2011,Saxony,1st Quintile,No,0.90785,176,176,0.86500,0.95070
2011,Saxony,2nd Quintile,No,0.89111,195,195,0.84728,0.93495
2011,Saxony,3rd Quintile,No,0.88898,172,172,0.84189,0.93607
2011,Saxony,4th Quintile,No,0.82633,100,100,0.75171,0.90096
2011,Saxony,5th Quintile,No,0.89287,71,71,0.82041,0.96532
2011,Saxony-Anhalt,1st Quintile,No,0.92660,110,110,0.87764,0.97556
2011,Saxony-Anhalt,2nd Quintile,No,0.94865,123,123,0.90949,0.98782
2011,Saxony-Anhalt,3rd Quintile,No,0.84669,92,92,0.77267,0.92072
2011,Saxony-Anhalt,4th Quintile,No,0.73086,61,61,0.61864,0.84309
2011,Saxony-Anhalt,5th Quintile,No,0.88919,55,55,0.80547,0.97291
2011,Thuringa,1st Quintile,No,0.86446,117,117,0.80217,0.92675
2011,Thuringa,2nd Quintile,No,0.86616,124,124,0.80599,0.92633
2011,Thuringa,3rd Quintile,No,0.90244,100,100,0.84399,0.96089
2011,Thuringa,4th Quintile,No,0.94370,74,74,0.89083,0.99658
2011,Thuringa,5th Quintile,No,0.84945,36,36,0.73097,0.96792
2016,Schleswig-Holstein,1st Quintile,No,0.99148,125,125,0.97531,1.00766
2016,Schleswig-Holstein,2nd Quintile,No,0.98489,106,106,0.96156,1.00822
2016,Schleswig-Holstein,4th Quintile,No,0.98494,88,88,0.95936,1.01053
2016,Schleswig-Holstein,5th Quintile,No,0.95785,81,81,0.91381,1.00188
2016,Hamburg,3rd Quintile,No,0.98915,35,35,0.95432,1.02397
2016,Hamburg,4th Quintile,No,0.99013,57,57,0.96424,1.01602
2016,Lower Saxony,1st Quintile,No,0.98058,299,299,0.96491,0.99625
2016,Lower Saxony,2nd Quintile,No,0.95863,240,240,0.93338,0.98388
2016,Lower Saxony,3rd Quintile,No,0.97611,231,231,0.95638,0.99585
2016,Lower Saxony,4th Quintile,No,0.97840,267,267,0.96092,0.99587
2016,Lower Saxony,5th Quintile,No,0.97377,260,260,0.95430,0.99323
2016,Bremen,1st Quintile,No,0.91835,35,35,0.82631,1.01040
2016,North Rhine-Westphalia,1st Quintile,No,0.98061,665,665,0.97013,0.99110
2016,North Rhine-Westphalia,2nd Quintile,No,0.98994,565,565,0.98171,0.99818
2016,North Rhine-Westphalia,3rd Quintile,No,0.98060,510,510,0.96862,0.99258
2016,North Rhine-Westphalia,4th Quintile,No,0.98431,529,529,0.97371,0.99491
2016,North Rhine-Westphalia,5th Quintile,No,0.98871,573,573,0.98005,0.99737
2016,Hesse,1st Quintile,No,0.98039,187,187,0.96046,1.00032
2016,Hesse,2nd Quintile,No,0.98772,184,184,0.97177,1.00368
2016,Hesse,3rd Quintile,No,0.98558,162,162,0.96716,1.00399
2016,Hesse,4th Quintile,No,0.97392,170,170,0.94990,0.99795
2016,Hesse,5th Quintile,No,0.99945,252,252,0.99657,1.00234
2016,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.97664,190,190,0.95510,0.99817
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.98832,190,190,0.97301,1.00364
2016,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.98825,156,156,0.97129,1.00522
2016,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.96361,145,145,0.93303,0.99420
2016,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.99475,152,152,0.98323,1.00628
2016,Baden-Wuerttemberg,1st Quintile,No,0.99041,220,220,0.97750,1.00332
2016,Baden-Wuerttemberg,2nd Quintile,No,0.96995,291,291,0.95030,0.98960
2016,Baden-Wuerttemberg,3rd Quintile,No,0.97209,318,318,0.95396,0.99022
2016,Baden-Wuerttemberg,4th Quintile,No,0.96845,340,340,0.94984,0.98706
2016,Baden-Wuerttemberg,5th Quintile,No,0.96003,398,398,0.94076,0.97930
2016,Bavaria,1st Quintile,No,0.98361,356,356,0.97040,0.99682
2016,Bavaria,2nd Quintile,No,0.98542,481,481,0.97469,0.99614
2016,Bavaria,3rd Quintile,No,0.98335,435,435,0.97132,0.99539
2016,Bavaria,4th Quintile,No,0.97688,451,451,0.96300,0.99077
2016,Bavaria,5th Quintile,No,0.98778,515,515,0.97828,0.99728
2016,Berlin,1st Quintile,No,0.98757,147,147,0.96959,1.00554
2016,Berlin,2nd Quintile,No,0.99082,111,111,0.97300,1.00864
2016,Berlin,3rd Quintile,No,0.96356,113,113,0.92886,0.99827
2016,Berlin,5th Quintile,No,0.98776,105,105,0.96662,1.00889
2016,Brandenburg,1st Quintile,No,0.96551,128,128,0.93377,0.99725
2016,Brandenburg,2nd Quintile,No,0.89149,138,138,0.83940,0.94357
2016,Brandenburg,3rd Quintile,No,0.95150,127,127,0.91399,0.98901
2016,Brandenburg,4th Quintile,No,0.90748,72,72,0.84008,0.97488
2016,Brandenburg,5th Quintile,No,0.97521,71,71,0.93879,1.01164
2016,Mecklenburg-Western Pomerania,1st Quintile,No,0.97422,99,99,0.94284,1.00560
2016,Mecklenburg-Western Pomerania,2nd Quintile,No,0.91110,74,74,0.84581,0.97639
2016,Mecklenburg-Western Pomerania,3rd Quintile,No,0.96068,68,68,0.91414,1.00722
2016,Mecklenburg-Western Pomerania,4th Quintile,No,0.99627,41,41,0.97738,1.01516
2016,Mecklenburg-Western Pomerania,5th Quintile,No,0.95387,32,32,0.88002,1.02771
2016,Saxony,1st Quintile,No,0.94656,204,204,0.91561,0.97750
2016,Saxony,2nd Quintile,No,0.96552,221,221,0.94140,0.98963
2016,Saxony,3rd Quintile,No,0.92474,190,190,0.88713,0.96235
2016,Saxony,4th Quintile,No,0.93368,122,122,0.88934,0.97802
2016,Saxony,5th Quintile,No,0.97547,81,81,0.94157,1.00937
2016,Saxony-Anhalt,1st Quintile,No,0.97597,155,155,0.95178,1.00016
2016,Saxony-Anhalt,2nd Quintile,No,0.93141,119,119,0.88581,0.97702
2016,Saxony-Anhalt,3rd Quintile,No,0.93377,94,94,0.88323,0.98431
2016,Saxony-Anhalt,4th Quintile,No,0.98279,70,70,0.95210,1.01348
2016,Saxony-Anhalt,5th Quintile,No,0.99286,45,45,0.96798,1.01774
2016,Thuringa,1st Quintile,No,0.98925,136,136,0.97186,1.00665
2016,Thuringa,2nd Quintile,No,0.94885,135,135,0.91155,0.98615
2016,Thuringa,3rd Quintile,No,0.96419,109,109,0.92914,0.99923
