year,pgisced97,sampreg,plb0111,proportion,n,lower_confidence,upper_confidence
1994,middle vocational,Westdeutschland,Beides gleichermassen,0.17295597484276728,16642,0.1672097130038653,0.17870223668166926
1994,middle vocational,Westdeutschland,Geld verdienen,0.12473794549266247,16642,0.11971773813063513,0.1297581528546898
1994,middle vocational,Ostdeutschland,Geld verdienen,0.10849056603773585,16642,0.10376545224716247,0.11321567982830924
1994,middle vocational,Ostdeutschland,Beides gleichermassen,0.100104821802935,16642,0.09554469653148485,0.10466494707438516
1994,general elemantary,Westdeutschland,Geld verdienen,0.07756813417190776,16642,0.07350405524375793,0.0816322131000576
1994,general elemantary,Westdeutschland,Beides gleichermassen,0.07389937106918239,16642,0.06992468554392028,0.07787405659444449
1994,higher education,Ostdeutschland,Beides gleichermassen,0.030922431865828093,16642,0.02829234917221827,0.03355251455943792
1994,middle vocational,Westdeutschland,Andere Gruende,0.02620545073375262,16642,0.02377837795629327,0.02863252351121197
1994,inadequately,Westdeutschland,Geld verdienen,0.025157232704402517,16642,0.022777917209116875,0.02753654819968816
1994,in school,Westdeutschland,Beides gleichermassen,0.0220125786163522,16642,0.019783345905682453,0.024241811327021946
1994,higher education,Westdeutschland,Beides gleichermassen,0.019916142557651992,16642,0.017793447817684632,0.02203883729761935
1994,general elemantary,Ostdeutschland,Geld verdienen,0.01939203354297694,16642,0.017296895233694976,0.021487171852258905
1994,vocational + Abi,Westdeutschland,Beides gleichermassen,0.01729559748427673,16642,0.01531483433292772,0.01927636063562574
1994,vocational + Abi,Westdeutschland,Geld verdienen,0.014675052410901468,16642,0.012848076241969845,0.016502028579833093
1994,general elemantary,Ostdeutschland,Beides gleichermassen,0.01310272536687631,16642,0.011375018312576042,0.014830432421176577
1994,inadequately,Westdeutschland,Beides gleichermassen,0.012578616352201259,16642,0.010885366633085343,0.014271866071317174
1994,-1,Westdeutschland,Beides gleichermassen,0.012578616352201259,16642,0.010885366633085343,0.014271866071317174
1994,higher education,Ostdeutschland,Geld verdienen,0.012578616352201259,16642,0.010885366633085343,0.014271866071317174
1994,higher vocational,Westdeutschland,Beides gleichermassen,0.012054507337526206,16642,0.010396469117402453,0.013712545557649959
1994,in school,Westdeutschland,Geld verdienen,0.0110062893081761,16642,0.00942113867101426,0.01259143994533794
1994,in school,Ostdeutschland,Beides gleichermassen,0.009433962264150943,16642,0.007965231821086842,0.010902692707215044
1994,general elemantary,Westdeutschland,Andere Gruende,0.007861635220125786,16642,0.006519810221494379,0.009203460218757193
1994,higher education,Westdeutschland,Geld verdienen,0.007861635220125786,16642,0.006519810221494379,0.009203460218757193
1994,higher education,Westdeutschland,Andere Gruende,0.007337526205450734,16642,0.006040857745227607,0.008634194665673861
1994,vocational + Abi,Ostdeutschland,Beides gleichermassen,0.007337526205450734,16642,0.006040857745227607,0.008634194665673861
1994,-1,Westdeutschland,Geld verdienen,0.006289308176100629,16642,0.005088192786056317,0.007490423566144941
1994,higher vocational,Ostdeutschland,Beides gleichermassen,0.006289308176100629,16642,0.005088192786056317,0.007490423566144941
1994,higher vocational,Westdeutschland,Geld verdienen,0.006289308176100629,16642,0.005088192786056317,0.007490423566144941
1994,in school,Ostdeutschland,Geld verdienen,0.0041928721174004195,16642,0.0032111315525347843,0.005174612682266055
1994,higher vocational,Westdeutschland,Andere Gruende,0.0041928721174004195,16642,0.0032111315525347843,0.005174612682266055
1994,higher vocational,Ostdeutschland,Geld verdienen,0.0041928721174004195,16642,0.0032111315525347843,0.005174612682266055
1994,middle vocational,Ostdeutschland,Andere Gruende,0.003668763102725367,16642,0.0027501872585118632,0.004587338946938871
1994,vocational + Abi,Ostdeutschland,Geld verdienen,0.0031446540880503146,16642,0.002293994456505354,0.003995313719595275
1994,vocational + Abi,Westdeutschland,Andere Gruende,0.002620545073375262,16642,0.0018437985135465959,0.0033972916332039287
1994,in school,Ostdeutschland,Andere Gruende,0.0020964360587002098,16642,0.0014015103000979475,0.0027913618173024722
1994,inadequately,Westdeutschland,Andere Gruende,0.0020964360587002098,16642,0.0014015103000979475,0.0027913618173024722
1994,-1,Westdeutschland,Andere Gruende,0.0015723270440251573,16642,0.0009703456622283496,0.002174308425821965
1994,in school,Westdeutschland,Andere Gruende,0.0015723270440251573,16642,0.0009703456622283496,0.002174308425821965
1994,-1,Ostdeutschland,Beides gleichermassen,0.0015723270440251573,16642,0.0009703456622283496,0.002174308425821965
1994,higher vocational,Ostdeutschland,Andere Gruende,0.0010482180293501049,16642,0.0005565732995005311,0.0015398627591996787
