year,plb0111,age_gr,bula_h,proportion,n,lower_confidence,upper_confidence
1994,Earn money,18-29 y.,North Rhine-Westphalia,0.08845208845208845,16642,0.08413791990246992,0.09276625700170697
1994,Earn money,18-29 y.,Baden-Wuerttemberg,0.08353808353808354,16642,0.07933417965653837,0.0877419874196287
1994,Earn money,18-29 y.,Bavaria,0.06142506142506143,16642,0.05777701304650744,0.06507310980361541
1994,Earn money,30-45 y.,North Rhine-Westphalia,0.05528255528255528,16642,0.051810406437045146,0.05875470412806542
1994,Earn money,30-45 y.,Baden-Wuerttemberg,0.044226044226044224,16642,0.0411023396305386,0.047349748821549846
1994,Earn money,30-45 y.,Bavaria,0.036855036855036855,16642,0.03399252320483598,0.03971755050523773
1994,Earn money,18-29 y.,Saxony,0.03562653562653563,16642,0.032810340549600386,0.03844273070347087
1994,Earn money,46-65 y.,Saxony,0.03562653562653563,16642,0.032810340549600386,0.03844273070347087
1994,Earn money,30-45 y.,Saxony,0.03562653562653563,16642,0.032810340549600386,0.03844273070347087
1994,Earn money,18-29 y.,Lower Saxony,0.033169533169533166,16642,0.030448723540627096,0.03589034279843924
1994,Earn money,30-45 y.,Saxony-Anhalt,0.033169533169533166,16642,0.030448723540627096,0.03589034279843924
1994,Earn money,30-45 y.,Thuringa,0.029484029484029485,16642,0.02691394100899932,0.03205411795905965
1994,Earn money,18-29 y.,Thuringa,0.029484029484029485,16642,0.02691394100899932,0.03205411795905965
1994,Earn money,18-29 y.,Berlin,0.028255528255528257,16642,0.02573796108086015,0.030773095430196365
1994,Earn money,18-29 y.,Hesse,0.02702702702702703,16642,0.024563241845427568,0.02949081220862649
1994,Earn money,30-45 y.,Brandenburg,0.02457002457002457,16642,0.02221793337214718,0.026922115767901957
1994,Earn money,18-29 y.,Saxony-Anhalt,0.02334152334152334,16642,0.021047545215408626,0.025635501467638055
1994,Earn money,18-29 y.,"Rhineland-Palatinate, Saarland",0.02334152334152334,16642,0.021047545215408626,0.025635501467638055
1994,Earn money,30-45 y.,"Rhineland-Palatinate, Saarland",0.020884520884520884,16642,0.018711907108243216,0.02305713466079855
1994,Earn money,30-45 y.,Lower Saxony,0.019656019656019656,16642,0.01754695281054279,0.02176508650149652
1994,Earn money,18-29 y.,Brandenburg,0.018427518427518427,16642,0.016384144127707636,0.02047089272732922
1994,Earn money,18-29 y.,Mecklenburg-Western Pomerania,0.0171990171990172,16642,0.015223695115866204,0.019174339282168194
