year,pgisced97,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,No answer / don't know,No,0.71111,54,54,0.58909,0.83314
1984,Pre-primary Level,No,0.98987,184,184,0.97536,1.00438
1984,Primary Level,Yes,0.10381,64,992,0.08482,0.12281
1984,Primary Level,No,0.89619,928,992,0.87719,0.91518
1984,Lower Secondary Level,Yes,0.12027,305,3427,0.10937,0.13116
1984,Lower Secondary Level,No,0.87973,3122,3427,0.86884,0.89063
1984,Upper Secondary Level,Yes,0.12643,596,5674,0.11778,0.13507
1984,Upper Secondary Level,No,0.87357,5078,5674,0.86493,0.88222
1984,Post-secondary Non-tertiary Level,No,0.90287,283,283,0.86830,0.93743
1984,First Stage of Tertiary Education,Yes,0.14754,87,658,0.12043,0.17466
1984,First Stage of Tertiary Education,No,0.85246,571,658,0.82534,0.87957
1984,Second Stage of Tertiary Education,Yes,0.10449,71,785,0.08308,0.12590
1984,Second Stage of Tertiary Education,No,0.89551,714,785,0.87410,0.91692
1985,No answer / don't know,No,0.86866,105,105,0.80374,0.93358
1985,Pre-primary Level,No,0.99712,183,183,0.98934,1.00490
1985,Primary Level,Yes,0.13644,60,829,0.11306,0.15982
1985,Primary Level,No,0.86356,769,829,0.84018,0.88694
1985,Lower Secondary Level,Yes,0.11240,257,3031,0.10116,0.12365
1985,Lower Secondary Level,No,0.88760,2774,3031,0.87635,0.89884
1985,Upper Secondary Level,Yes,0.12529,526,5136,0.11623,0.13434
1985,Upper Secondary Level,No,0.87471,4610,5136,0.86566,0.88377
1985,Post-secondary Non-tertiary Level,No,0.90684,254,254,0.87102,0.94265
1985,First Stage of Tertiary Education,Yes,0.16198,89,618,0.13291,0.19105
1985,First Stage of Tertiary Education,No,0.83802,529,618,0.80895,0.86709
1985,Second Stage of Tertiary Education,Yes,0.10566,67,751,0.08366,0.12766
1985,Second Stage of Tertiary Education,No,0.89434,684,751,0.87234,0.91634
1987,No answer / don't know,No,0.89891,115,115,0.84358,0.95425
1987,Pre-primary Level,No,0.98529,185,185,0.96790,1.00269
1987,Primary Level,Yes,0.14418,65,744,0.11892,0.16944
1987,Primary Level,No,0.85582,679,744,0.83056,0.88108
1987,Lower Secondary Level,Yes,0.11278,234,2814,0.10109,0.12447
1987,Lower Secondary Level,No,0.88722,2580,2814,0.87553,0.89891
1987,Upper Secondary Level,Yes,0.12541,508,4939,0.11618,0.13465
1987,Upper Secondary Level,No,0.87459,4431,4939,0.86535,0.88382
1987,Post-secondary Non-tertiary Level,No,0.91521,253,253,0.88082,0.94961
1987,First Stage of Tertiary Education,Yes,0.15956,80,563,0.12928,0.18984
1987,First Stage of Tertiary Education,No,0.84044,483,563,0.81016,0.87072
1987,Second Stage of Tertiary Education,Yes,0.09341,60,741,0.07244,0.11437
1987,Second Stage of Tertiary Education,No,0.90659,681,741,0.88563,0.92756
1988,No answer / don't know,No,0.90124,134,134,0.85054,0.95195
1988,Pre-primary Level,No,0.98886,162,162,0.97265,1.00507
1988,Primary Level,Yes,0.15223,69,688,0.12537,0.17910
1988,Primary Level,No,0.84777,619,688,0.82090,0.87463
1988,Lower Secondary Level,Yes,0.13174,257,2706,0.11900,0.14449
1988,Lower Secondary Level,No,0.86826,2449,2706,0.85551,0.88100
1988,Upper Secondary Level,Yes,0.13910,545,4718,0.12923,0.14898
