year,quintil_oecd,sex,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,1st Quintile,male,Yes,0.17465,137,1086,0.15206,0.19725
1984,1st Quintile,male,No,0.82535,949,1086,0.80275,0.84794
1984,1st Quintile,female,Yes,0.11816,107,1378,0.10111,0.13521
1984,1st Quintile,female,No,0.88184,1271,1378,0.86479,0.89889
1984,2nd Quintile,male,Yes,0.16802,141,1116,0.14607,0.18996
1984,2nd Quintile,male,No,0.83198,975,1116,0.81004,0.85393
1984,2nd Quintile,female,Yes,0.10185,96,1266,0.08518,0.11852
1984,2nd Quintile,female,No,0.89815,1170,1266,0.88148,0.91482
1984,3rd Quintile,male,Yes,0.14720,142,1183,0.12700,0.16740
1984,3rd Quintile,male,No,0.85280,1041,1183,0.83260,0.87300
1984,3rd Quintile,female,Yes,0.08783,84,1161,0.07154,0.10411
1984,3rd Quintile,female,No,0.91217,1077,1161,0.89589,0.92846
1984,4th Quintile,male,Yes,0.14094,138,1262,0.12174,0.16015
1984,4th Quintile,male,No,0.85906,1124,1262,0.83985,0.87826
1984,4th Quintile,female,Yes,0.08150,82,1212,0.06609,0.09691
1984,4th Quintile,female,No,0.91850,1130,1212,0.90309,0.93391
1984,5th Quintile,male,Yes,0.12763,137,1264,0.10923,0.14604
1984,5th Quintile,male,No,0.87237,1127,1264,0.85396,0.89077
1984,5th Quintile,female,Yes,0.09364,91,1143,0.07674,0.11054
1984,5th Quintile,female,No,0.90636,1052,1143,0.88946,0.92326
1985,1st Quintile,male,Yes,0.17277,124,996,0.14928,0.19626
1985,1st Quintile,male,No,0.82723,872,996,0.80374,0.85072
1985,1st Quintile,female,Yes,0.10627,84,1241,0.08912,0.12343
1985,1st Quintile,female,No,0.89373,1157,1241,0.87657,0.91088
1985,2nd Quintile,male,Yes,0.17624,134,1023,0.15288,0.19960
1985,2nd Quintile,male,No,0.82376,889,1023,0.80040,0.84712
1985,2nd Quintile,female,Yes,0.10495,88,1108,0.08689,0.12300
1985,2nd Quintile,female,No,0.89505,1020,1108,0.87700,0.91311
1985,3rd Quintile,male,Yes,0.15567,130,1106,0.13430,0.17705
